#   pt_bb-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      49.472742     0.20277739      38.991197     0.15873801      64.043494     0.27910107
              5      117.85149     0.31919352      93.017408     0.24997879       152.3292     0.44329785
             10      137.55916     0.34190608      108.76755     0.26754127      177.46092     0.46984089
             15      132.69009     0.32852027      104.99457     0.25803603       171.0983     0.44630164
             20       119.6467     0.31751108      94.975402     0.24932838      153.68348     0.43197591
             25      104.64055     0.29419306      83.166983     0.23152979      134.25858     0.39550268
             30      91.502246     0.27599249      72.818899     0.21699908      117.24076     0.37125395
             35      79.977668     0.25599756      63.733404     0.20170123      102.26022     0.34277487
             40      70.510621     0.23956841      56.279281     0.19003694      89.876311     0.32202114
             45      61.290935     0.22538447      48.981242     0.17859859      77.983534     0.30641617
             50      54.472379     0.21071878      43.526506     0.16789094      69.314909      0.2875896
             55      48.292935     0.20085968      38.588266     0.15927061      61.451432     0.27284605
             60      42.733234     0.18995586      34.264112     0.15004365      54.106429     0.25690617
             65      38.101162     0.17731998      30.532669     0.14151557      48.280884     0.24089461
             70      34.356504     0.16849135      27.561512     0.13387707      43.476997      0.2264787
             75      30.802639     0.15992793       24.72751     0.12742976      38.939163     0.21665159
             80      27.537117     0.15156702      22.072515     0.11974195      34.880166     0.20353767
             85      24.982856     0.14480576      20.121688     0.12700222      31.446191      0.2200085
             90      22.410584     0.13716857      18.112432     0.11720103      28.064072      0.2040079
             95       20.20104     0.12992023      16.262943     0.10392879      25.416427     0.17777965
            100      18.032266     0.12310337      14.498668    0.097567908      22.730788     0.16471195
            105      16.659324     0.11810426      13.398387    0.094127956      20.988174      0.1600562
            110      14.932421      0.1122297      12.028985    0.089288591      18.765906      0.1514428
            115      13.439008      0.1069449      10.806091    0.084811665      16.932309     0.14418616
            120      12.064709     0.10057528      9.7082187    0.079737343      15.181666     0.13551233
            125      10.979794    0.097890585      8.8703245    0.078112885      13.743009     0.13460671
            130      10.118053    0.091906497      8.1529346    0.073067993      12.703539     0.12376073
            135      9.1504082    0.089439943       7.374688     0.07063077      11.484377     0.12109232
            140      8.3237108    0.084340575      6.6895223    0.066431408      10.485759      0.1134811
            145      7.4870857    0.080013039      6.0430322    0.063399649      9.3716158     0.10809536
            150      6.6869925    0.081050143      5.4317963    0.066661533        8.29363     0.11575349
            155       6.235766    0.076130311      5.0307361    0.059593876      7.8106808     0.10295128
            160      5.6323326     0.06949502      4.5677874    0.059278088      6.9961018     0.10529846
            165      5.0840062    0.066006426      4.1054065    0.052127113      6.3564531    0.089135891
            170      4.7980138    0.069146849      3.8504517    0.053585923      6.0488545    0.094694684
            175      4.3850684    0.061669675      3.5394204    0.048800935      5.4846526    0.083700025
            180      3.9268971     0.05766381      3.1610616    0.045596048      4.9280864    0.077782753
            185       3.554569      0.0562568      2.8681854    0.044043737      4.4442043    0.076581535
            190      3.2857424    0.054626989      2.6773782    0.043116924      4.0538589    0.075325164
            195      3.1594436    0.052467364      2.5415164    0.041206191        3.96683    0.071235532
            200      2.8083876    0.052821289      2.2533167    0.040849504      3.5379451    0.071967534
            205        2.62475    0.048728658      2.1330179     0.03882616      3.2486698    0.067755696
            210      2.4246814    0.048033901      1.9574713    0.037649595      3.0274862    0.065455731
            215      2.1783327    0.044436885      1.7591201    0.034936778       2.718547    0.060657266
            220      2.0000711     0.04202438      1.6225016    0.033398862      2.4783713     0.05892723
            225      1.8565232    0.040692891      1.4975125    0.032219763      2.3194924     0.05600095
            230      1.7754161    0.039482613      1.4408969    0.031224118      2.1981722    0.054628096
            235      1.6195426    0.037830882      1.2957875    0.029522513      2.0456375    0.051040976
            240      1.4976619     0.04025342      1.2112309    0.030722921      1.8643752    0.056425591
            245      1.3791491    0.037663043      1.1103997    0.028859164       1.725141    0.052630404
            250      1.2737829    0.033559923      1.0223137    0.026264862      1.6012786     0.04569513
            255      1.1977652    0.032370861     0.97143865    0.025534242      1.4843256    0.044408203
            260      1.1247998    0.036506766     0.90165076     0.02737804      1.4152182     0.05199727
            265      1.0514643     0.03042326     0.86957531    0.030612466      1.2646154    0.060794498
            270     0.93960373    0.029186637     0.75093266    0.022615519      1.1869227    0.039767358
            275     0.86989226     0.02791816     0.70600334    0.022707363      1.0748562    0.039772721
            280     0.82005358    0.027099984     0.66557067     0.02118741      1.0149036    0.037060186
            285     0.78221478     0.02680405     0.62808807    0.020855721     0.98192314    0.036594834
            290     0.75038716    0.029597723     0.60714154    0.022431916     0.93097735    0.042987595
            295     0.70348899    0.027207382      0.5690722    0.021111709     0.87299279    0.038097566
            300     0.60500281    0.024288178     0.48853626    0.018712297     0.75231459    0.034185353
            305     0.62287104    0.024094154     0.49831218    0.018663799     0.78509784     0.03322954
            310     0.53954462    0.022391826     0.43499067    0.017371905     0.67298131    0.030815269
            315     0.53559659    0.022037812     0.43288107    0.016937944     0.66523138    0.030845444
