#    pt_Z-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      19.802067     0.12907783      15.840679     0.10191894      25.327126      0.1750487
              5      60.101518     0.22474136      48.099839     0.17748579       76.81142      0.3053035
             10      99.033229     0.28781474      79.217156     0.22693418      126.60672     0.39094216
             15      134.63345     0.33480459      107.59637     0.26394756      172.19964     0.45532027
             20      165.67848      0.3699019      132.37716     0.29137561       211.8148     0.50288375
             25      189.89418     0.39524304      151.65295     0.31146776      242.79633     0.53557531
             30      204.98021     0.40992734       163.8353     0.32796538      261.64076     0.56806174
             35      210.64747     0.41715528      168.27523     0.32974109       268.9365     0.56724469
             40      207.15538     0.41026029      165.74255     0.32488149      263.83778     0.55605883
             45      196.98765     0.40004886      157.56514       0.316853      250.92486     0.54013835
             50      181.99306     0.38658348      145.64781     0.30573639      231.64593     0.52038253
             55       164.5204     0.36541055      131.77784     0.29189838      209.13234     0.49723272
             60      148.26537     0.35143313      118.82365     0.27771072      188.34546      0.4714899
             65      131.18437     0.32682669      105.25636     0.26035129      166.36731     0.44056108
             70       114.9704     0.30597594      92.253984     0.24271367      145.79922      0.4084702
             75      102.09995     0.28822191      82.046745      0.2321666      129.22716     0.39394303
             80      89.799275     0.27952155      72.127213     0.22120945      113.73327      0.3768129
             85      77.779485     0.25242853      62.544833     0.20075252      98.372812     0.33609472
             90      68.727232     0.23755516      55.282889     0.18896267      86.887659     0.31599774
             95      60.594208     0.22323521      48.708363     0.17752775      76.688295     0.29593154
            100      52.997125     0.21027518      42.651929     0.16752228      66.893676     0.28142454
            105      46.482631     0.19585643      37.296982     0.15659763      58.872047     0.26588727
            110       40.97431     0.18573013      32.895986     0.14696131       51.84193     0.25004198
            115      36.090249      0.1723127      29.000574     0.14191247      45.592204     0.24275726
            120      31.609946     0.16172361      25.343503     0.12779489      40.038824      0.2168465
            125      28.284457     0.15366401      22.619787      0.1211001      35.937552     0.20694594
            130      24.861118     0.14717044      19.906655     0.11552293        31.5278     0.20045426
            135      21.975394     0.13459512      17.576546     0.10648856      27.901366     0.18088068
            140      19.725681     0.13172443      15.763717     0.10325788      25.073416     0.17893528
            145      17.668618     0.12115337      14.104805    0.095616382      22.481375     0.16389911
            150      15.603048     0.11559838      12.474355    0.091242722      19.806204     0.15871968
            155       14.13135     0.10853464      11.279244    0.087168583      17.972551     0.15002563
            160      12.404799     0.10365823      9.9009325    0.081538379      15.774154     0.14101019
            165      11.298648    0.096827867       9.008374    0.076127743      14.381863     0.13103238
