# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 200
             -8              0              0              0              0              0              0
           -7.9              0              0              0              0              0              0
           -7.8              0              0              0              0              0              0
           -7.7              0              0              0              0              0              0
           -7.6              0              0              0              0              0              0
           -7.5    0.038284448    0.038282533     0.02578937    0.025788081    0.058917324    0.058914378
           -7.4              0              0              0              0              0              0
           -7.3              0              0              0              0              0              0
           -7.2   -0.038284448    0.038282533   -0.064410435    0.064407215    -0.02332382    0.023322654
           -7.1    0.076568896    0.054139678    0.052074804    0.036883349     0.11728839    0.083089423
             -7    0.076568896    0.054139678    0.036939962    0.028636235     0.15341831     0.11211377
           -6.9     0.26799113     0.10128606     0.18208858    0.069154193     0.41343504     0.15726996
           -6.8     0.15313779    0.076565067     0.10783661    0.054745482     0.22563287     0.11638052
           -6.7     0.11485334    0.066307293    0.082001969    0.048340702     0.17081004     0.10225348
           -6.6     0.15313779    0.093772673      0.1098563    0.061773277     0.22398918     0.15245371
           -6.5     0.19142224    0.085602347     0.12399508    0.055690543     0.31201673     0.14038387
           -6.4     0.42112893      0.1269688     0.28506693     0.08608228     0.64676772     0.19540251
           -6.3     0.42112893      0.1269688     0.30634351    0.092850739     0.59950394     0.18232118
           -6.2     0.26320767     0.12414306     0.19985729    0.089171322     0.35351871     0.18114017
           -6.1     0.53598227     0.14324012     0.40534744        0.11275     0.74843024      0.2094904
             -6     0.57426672     0.14826761     0.42397934     0.11004328     0.80176871     0.20865656
           -5.9     0.42112893       0.157842     0.33990747     0.11422524     0.52509941     0.21535659
           -5.8     0.84742911     0.19628301     0.68215846     0.16308464      1.0690266     0.29019066
           -5.7      1.0336801     0.20615775     0.75937303     0.14970366      1.4584469     0.30016774
           -5.6      1.2268139     0.22998665     0.93980708     0.17370132      1.6435344     0.32107286
           -5.5      1.2633868     0.24512722     0.95135137     0.17722973      1.7287274     0.36314821
           -5.4      1.3782401        0.24212      1.0505758     0.18583542      1.8669872      0.3480858
           -5.3      1.5455856     0.26418264      1.1958081     0.20079315      2.0356722     0.36862298
           -5.2      2.7564802     0.33373851      2.0697352     0.25061863      3.7978553      0.4748988
           -5.1      3.8202844      1.1059408      2.7320541      0.7905658      5.5463652        1.59173
             -5      3.8638867     0.43574644      2.8308612     0.31330624       5.455935     0.63869554
           -4.9      4.0241564     0.41135234      3.0064685     0.30522088      5.5596614     0.58521864
           -4.8      4.3840678     0.42996065      3.3227746     0.32377118       5.940623     0.59765752
           -4.7      4.1078001     0.43250269      3.1548219     0.32980721      5.4670098     0.63484883
           -4.6      5.7426672     0.50206751      4.3023149     0.36807441      7.9265159     0.73209512
           -4.5       6.200243     0.52193669      4.7489803     0.38851863      8.3056191     0.76639485
           -4.4      7.8241268     0.57402779      6.0345453     0.44007794       10.39673     0.87520145
           -4.3      9.2284024     0.63605096      6.9026535     0.46493044      12.762968     0.92869582
           -4.2      8.8909998     0.60350358      6.6845541     0.45154546      12.192294     0.85358978
           -4.1      11.024866     0.68664153      8.2243499     0.50264154      15.278977     0.99935311
             -4      11.841076     0.71376034      8.9443622     0.53107741      16.118818      1.0127418
           -3.9      13.407383     0.75651276      10.295327      0.5868275       17.90133       1.175756
           -3.8      15.058601     0.81228784      11.569621     0.61538142      20.090301      1.1920278
           -3.7      16.543013      1.2773766      12.366583     0.89502841      22.777656      1.9056476
           -3.6      19.705102      1.1700074      14.714269     0.83723581      27.210006      1.7214058
           -3.5      20.560718     0.97354277      15.496172     0.71528234      28.076364      1.4152953
           -3.4      22.936546      0.9765422      17.630525     0.74210294      30.538704      1.3810982
           -3.3      26.653016      1.0757365      20.292995      0.8199827      35.875686      1.5927912
           -3.2      30.396989      1.2574353      23.087369        0.91917      41.064181      1.8261831
           -3.1      32.861567      1.2026225      24.959917     0.89677604      44.446743      1.7118258
             -3      34.123855      1.2700315      26.071339     0.94998341      45.845162      1.8414252
           -2.9       40.52875      1.3295364      30.821632     0.99245407      54.715271      1.8960566
           -2.8      42.344298      1.3818134      32.645032      1.0407146      56.157059      1.9599712
           -2.7      47.005897      1.4349584      35.850591      1.0690848      63.206994      2.0706487
           -2.6      48.375489      1.7487326      37.405006      1.4282582      63.792801      2.2221884
           -2.5      56.798691      1.8308538      43.683656      1.3449469      75.495339      2.6470444
           -2.4      62.397501      2.5845604      47.535171        1.84311      83.943859       3.808576
           -2.3      64.907251      1.7263656      49.538517      1.2799851       87.19987      2.4950314
           -2.2      69.849684      1.7192921      53.674848      1.3015086      92.952534       2.441536
           -2.1      75.282579      1.7838916      58.261344      1.5746949      99.189541      3.2767494
             -2      82.762491      1.9582268      63.898281      1.4742482      109.51982      2.8193657
           -1.9      84.995684      1.9334985      65.565438      1.4727496      112.58587      2.8185733
           -1.8      87.739187      2.0065867      67.470751      1.5091421      116.66312      2.8450207
           -1.7      95.628894      2.0887217       74.13181      1.6102499      125.84897      3.0804227
           -1.6      102.25544       2.162595      79.866053      1.8819396      132.94589       3.898615
           -1.5      103.64525      2.2138957      79.065653      1.6430122       139.2538      3.1740711
           -1.4      111.03926      2.3584422      85.674557      1.7713179      146.98471      3.3981823
           -1.3      113.85688      2.2421035      87.821041      1.6952703      150.80292      3.2307099
           -1.2      122.07952       3.016247      93.627557       2.114919      162.88272      4.6390259
           -1.1      124.40606      2.6083614      96.166493       1.933366      164.32261      3.7968087
             -1      127.85335        2.33603      98.464906       1.778778      169.61027      3.3536302
