#  pt_Z-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      147.07328     0.39525386        118.242     0.29893654      198.70758     0.63370798
              5      361.26386     0.60301537      290.22652      0.4581827      482.38345     0.94246331
             10      439.06866      0.6465308      352.06847     0.49509254       579.4058       0.983256
             15      429.82575     0.62675855      344.18398     0.48262222      562.57271     0.92841404
             20      380.69362     0.58214539      304.67358     0.45071861      494.85633      0.8454333
             25      322.21173     0.53017011      257.44874     0.41105488      417.38889      0.7551531
             30      266.82018     0.47847433      213.11136     0.37343109       344.2027     0.67613258
             35      217.48869      0.4307161      173.38487     0.33671688      280.26473     0.60412984
             40      172.91094     0.38099278      137.87108     0.29917687      221.97383     0.53185609
             45      138.39988     0.33819216      110.04824     0.26685701      177.76122     0.47076467
             50      108.40307     0.29806827      86.078666     0.23421016      139.02865     0.40906606
             55      86.010899     0.26411234      68.198588     0.20684551      110.31119     0.35912524
             60      69.239307     0.23712895      54.859141     0.18570416      88.814076     0.32114414
             65      55.906332     0.21269395      44.369555     0.16751893      71.508314     0.28945086
             70      45.189116     0.19124603       35.85336     0.15004672       57.80829     0.25816246
             75      37.207795     0.17336242          29.57     0.14081876       47.47646     0.24753498
             80       30.40969     0.15687985      24.157609     0.12454723      38.819941     0.21563381
             85      24.939337     0.14187375      19.781482     0.11133193       31.90853     0.19143505
             90      20.653959     0.12900004      16.403598     0.10157425      26.374297     0.17421428
             95      17.131063      0.1177584       13.58656    0.092608722      21.918571     0.15878626
            100      14.149714     0.10705809      11.254323    0.084533922      18.029731     0.14643039
            105      12.006149    0.098346769      9.5371026    0.079277747      15.326139     0.13924761
            110      9.9076589    0.089607496      7.8989697    0.070824664      12.582449     0.12116367
            115        8.25127    0.081828157      6.5663244    0.064458168      10.505557     0.11009538
            120      7.0244534    0.075690085       5.584062    0.059401805      8.9565915     0.10201954
            125      5.8745684    0.069252764      4.6755714     0.05460039      7.4780707    0.094498814
            130      5.0175163    0.063949852       3.996867    0.050776227      6.3792027     0.08810091
            135      4.0861133    0.057511248      3.2571572    0.045357348      5.1948855    0.077689978
            140      3.6264944    0.054845519      2.8878207    0.042924884      4.6239554    0.075349447
            145      3.0684949    0.050102642      2.4478677     0.03992522      3.8995161    0.070437017
            150      2.5731529    0.045834945       2.050153    0.036292048      3.2763637    0.064178172
            155      2.2769426    0.043009902      1.8060371    0.033840046      2.9133612    0.058098632
            160       1.899933    0.039288348      1.5132727    0.030979726      2.4155495    0.053470507
            165      1.6921924    0.037119053      1.3490913    0.029297085       2.147149    0.051622118
            170      1.4265985    0.034131479      1.1302563    0.026614657       1.829169     0.04707645
            175      1.2549308    0.032247683     0.99934143    0.025907933      1.5959489    0.047114325
            180      1.1134406    0.030352417     0.88124014    0.023714021      1.4269007    0.041912756
            185     0.97141537    0.029083315     0.76286586    0.022299951      1.2573139    0.040546487
            190     0.78241001    0.025810145     0.61837055    0.019753333      1.0027667    0.036298503
            195     0.71577789     0.02436733     0.56843578    0.019207924     0.91141364    0.035483469
            200     0.63084175    0.023108202     0.49851914    0.017776499     0.80869169    0.032182101
            205     0.58379318    0.021910647     0.46462987    0.017783119     0.73985282     0.03258968
            210     0.47089872    0.019803078     0.36890242    0.015139924     0.61042687    0.027778897
            215     0.42376279    0.018920127     0.33362753    0.014658794     0.54577531    0.026268977
            220     0.35301486    0.017070192     0.27637201    0.013140895     0.45796755    0.023551012
            225     0.33214161    0.016695363     0.26164303    0.012777115     0.42614006    0.023425781
            230     0.29197951    0.015684431     0.23011797    0.012128847     0.37490908    0.021703592
            235     0.25984909    0.014683552     0.20128927    0.011094071        0.34158    0.020674094
            240      0.2153822    0.013516772     0.17030247    0.010387993     0.27538383    0.018912884
            245     0.21209584    0.013458754     0.16710728    0.010316673     0.27263244    0.018765143
            250     0.18265858    0.012517082     0.14588643   0.0095789892      0.2295966    0.017736045
            255     0.17687415    0.012226327     0.13853113   0.0092936831     0.22881319    0.017154939
            260     0.14318384    0.010962359      0.1133156    0.008508712     0.18223109    0.015346078
            265     0.13246419    0.010854934     0.10466364   0.0081221133     0.16944173     0.01597959
            270     0.13837976    0.011104024      0.1086447   0.0085149909     0.17823914     0.01547843
            275     0.10339283   0.0096564758    0.083817949   0.0073434482     0.12692364    0.013975253
            280    0.088054231   0.0085601869    0.071089506   0.0069382111     0.10890874    0.012127513
            285    0.094580668   0.0097728544    0.074066909   0.0074420317     0.12224195    0.013676042
            290    0.081782873   0.0087027655    0.065700223   0.0065886225     0.10179272    0.012748553
            295    0.076538897   0.0080972334    0.058130394   0.0059574662     0.10315128    0.011723484
            300     0.06535185   0.0077992177    0.052484506   0.0058077008     0.08124378    0.011420192
            305    0.045941338    0.006762035    0.037293563   0.0050322145    0.056210669   0.0098477808
            310     0.04440996   0.0064058749    0.035564193   0.0046480168    0.055252579    0.010212164
            315     0.04440996   0.0064058657    0.037004724   0.0048502428    0.051911018   0.0098851393
            320    0.046707027   0.0063599722    0.037354217   0.0048064099    0.059021792    0.010389921
            325     0.03675307    0.005521175    0.029714882   0.0041880042      0.0450284    0.009063575
            330    0.042941515   0.0061333608    0.034392736   0.0047680234    0.053425216   0.0085978236
            335     0.02220498    0.004781487    0.017443307   0.0034815147    0.028521201   0.0070337674
            340    0.026033425   0.0047197754     0.02164027    0.003629767    0.030157644   0.0071957466
            345    0.029096181   0.0048424001    0.022171142   0.0037196141    0.038825276   0.0069921019
            350    0.017610846   0.0042629626    0.013883104   0.0030532225    0.022264606   0.0065226431
            355    0.019142224   0.0038282381    0.014485984   0.0029553853    0.025876693   0.0053671017
            360    0.017610846   0.0038282534    0.012694783   0.0027267935    0.025262559   0.0057664793
            365    0.016845157   0.0040514281  -0.0080745858    0.027730554    0.024977815    0.010037286
            370    0.016956929   0.0039274865    0.013149193    0.002827063    0.022018524    0.006141535
            375    0.019564901   0.0042696021    0.015054331   0.0031145058    0.025753838   0.0062856078
            380    0.016845157     0.00359122    0.012855492   0.0027550681    0.022477598   0.0048410291
            385     0.01454809   0.0038282534    0.011912498   0.0027261188    0.017390748   0.0062740573
            390    0.011631909   0.0030065321   0.0086144685   0.0022718829    0.016190199   0.0043528167
            395    0.012251023   0.0034240939     0.01105303   0.0026457605    0.012786732   0.0035314817
            400    0.013016712   0.0033373939    0.010165571   0.0025643636    0.016817126   0.0045532785
            405    0.013016712   0.0031568586   0.0096963385   0.0023758686    0.017969075   0.0044405299
            410   0.0022970669   0.0020257213   0.0020352756    0.001313521   0.0023984251   0.0021793861
            415   0.0068912007    0.002539376   0.0054220079   0.0019263646   0.0088479724   0.0035348107
            420    0.010719646   0.0032483807   0.0094262992   0.0024457109    0.011180866   0.0033816718
            425   0.0068912007    0.002296952   0.0062609055   0.0022274461   0.0071289173   0.0024107765
            430   0.0030627559   0.0018754535   0.0024921654   0.0012877539   0.0036906298   0.0027411369
            435   0.0030627559   0.0021655871   0.0027673227   0.0041093235   0.0030922637   0.0023828521
            440   0.0045941338   0.0021655871   0.0038684252   0.0017000187   0.0052126574   0.0028494527
            445   0.0038284448    0.002296952   0.0029320275   0.0015617023   0.0050100984   0.0036012394
            450   0.0022970669    0.001712047   0.0018870276   0.0011848855   0.0027427167   0.0027431844
            455   0.0061255117   0.0021655871   0.0044637992   0.0015874443   0.0086589764   0.0030922515
            460   0.0045941338   0.0018754222    0.003685374   0.0015287196   0.0055380906   0.0023831972
            465   0.0045941338   0.0021655871   0.0033300394   0.0014653134   0.0065492913   0.0034135042
            470   0.0045941338   0.0018754535   0.0036234645   0.0015054337    0.005782874   0.0024641532
            475   0.0015313779   0.0021655871    0.000496693   0.0035048066   0.0018594685   0.0014741815
            480   0.0053598228   0.0020257213   0.0039548425   0.0015122611   0.0074333856   0.0028763607
            485   0.0022970669   0.0013261459   0.0015632086  0.00090299735   0.0035160039   0.0020311213
            490  0.00076568897   0.0013261459   0.0005476575  0.00085252615   0.0011152953   0.0021837231
            495  0.00076568897   0.0013261459  0.00031612205   0.0021837182  0.00084336615  0.00091968506
            500  0.00076568897    0.001712047  -0.0027964566   0.0048721142    0.002058563   0.0012366421
            505   0.0015313779   0.0010827936   0.0010908268  0.00077254707   0.0022270472   0.0015785081
            510  0.00076568897   0.0013261459   0.0004767126   0.0024510296  0.00079364176  0.00088470355
            515  0.00076568897  0.00076565068  0.00065316929  0.00065313662  0.00082098428  0.00082094323
            520  0.00076568897  0.00076565068  0.00044622046  0.00044619815   0.0013925786   0.0013925091
            525   0.0015313779   0.0010827936   0.0010552756  0.00075380501   0.0023485041   0.0016843477
            530  0.00076568897   0.0013261459 -0.00032391732   0.0018668276   0.0011399213   0.0011487139
            535  0.00076568897  0.00076565068   0.0005277559  0.00052772951    0.001157126   0.0011570681
            540              0              0              0              0              0              0
            545   0.0015313779   0.0010827936   0.0011354921  0.00080297951   0.0021626772   0.0015309281
            550  0.00076568897  0.00076565068  0.00064446847  0.00064443625   0.0008579134   0.0008578705
            555              0              0              0              0              0              0
            560  0.00076568897  0.00076565068  0.00051112205   0.0005110965   0.0011998228   0.0011997629
            565              0              0              0              0              0              0
            570  0.00076568897  0.00076565068  0.00065714566   0.0006571128  0.00085442911  0.00085438639
            575              0              0              0              0              0              0
            580   0.0022970669   0.0013261459   0.0014290158  0.00082606762   0.0038889961   0.0022492348
            585  0.00076568897  0.00076565068  0.00057704722  0.00057701838   0.0010184252   0.0010183743
            590   0.0015313779   0.0010827936    0.001216437  0.00088138236         0.0019   0.0014333534
            595  0.00076568897  0.00076565068  0.00045639763   0.0004563748   0.0013582283   0.0013581604
            600  0.00076568897  0.00076565068  0.00061923229  0.00061920134  0.00095230313  0.00095225551
            605  0.00076568897  0.00076565068   0.0004558071  0.00045578431    0.001364311   0.0013642428
            610  0.00076568897  0.00076565068  0.00047153544  0.00047151186   0.0013110629   0.0013109973
            615              0              0              0              0              0              0
            620  0.00076568897  0.00076565068  0.00059854331  0.00059851339  0.00096499999  0.00096495173
            625              0              0              0              0              0              0
            630   0.0015313779   0.0010827936    0.001033622   0.0007312835   0.0023697835   0.0016764892
            635   0.0015313779   0.0010827936   0.0011268307  0.00079927267   0.0022115157   0.0016002407
            640  0.00076568897  0.00076565068  0.00053281495  0.00053278831  0.00081173228  0.00081169169
            645              0              0              0              0              0              0
            650              0              0              0              0              0              0
            655              0              0              0              0              0              0
            660              0              0              0              0              0              0
            665              0              0              0              0              0              0
            670              0              0              0              0              0              0
            675              0              0              0              0              0              0
            680              0              0              0              0              0              0
            685              0              0              0              0              0              0
            690  0.00076568897  0.00076565068  0.00053084644  0.00053081989    0.001137874   0.0011378171
            695              0              0              0              0              0              0
            700              0              0              0              0              0              0
            705              0              0              0              0              0              0
