# y_bbZ-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5     0.38685825     0.19366433     0.27100099     0.14874488     0.61709941     0.40155557
           -4.9      1.0336801     0.26797719     0.42372341     0.75667198      2.2561722      1.0706982
           -4.8      3.1453966     0.42343519      2.3372421     0.30148996      4.7601909     0.71861743
           -4.7      9.0631839     0.74396317      7.0192569     0.54252067      13.317734      1.2584853
           -4.6      21.289427      1.1089366      16.514378     0.81588511      29.996762      1.7801888
           -4.5       44.53004      1.6219603      34.968881      1.1951799      61.020044      2.5595311
           -4.4      84.927744      2.2073357      66.748468      1.6340819      117.10661      3.4739497
           -4.3      147.71785      2.9161669      116.01657      2.1678729      202.48845      4.5906978
           -4.2      233.26547      3.6096065      184.08779      2.6950334      317.44724       5.579797
           -4.1      346.80146      4.3635061      274.10414       3.267585      470.86868      6.7328969
             -4      479.27715      5.1021023      379.00443      3.8190482      645.91681      7.7741912
           -3.9       630.5307      5.7820649      500.71221      4.3655344      841.22722      8.7660748
           -3.8      787.13331      6.4333351      626.06205      4.8685533      1047.5898      9.7484306
           -3.7      967.28531      7.0296222      767.77519      5.3382616      1287.1244      10.551187
           -3.6      1132.8641      7.6033862      901.16292      5.7879341      1498.8128      11.391004
           -3.5       1308.487      8.1157354      1042.6018      6.1781153       1728.643      12.059909
           -3.4      1478.3611      8.5380242      1175.6001      6.5106897      1953.0988      12.574777
           -3.3      1617.7127      8.9112961      1286.5936      6.7877967      2134.3694      13.062879
           -3.2      1741.9752      9.2231209      1387.2853       7.041935      2290.1017      13.550034
           -3.1      1874.0107      9.5244607      1494.5314      7.3029509      2459.3009      14.013411
             -3       1979.424      9.7203255      1575.6527       7.445598      2600.4017      14.191674
           -2.9       2051.256      9.8922804       1636.923      7.5925201      2680.8644      14.467778
           -2.8      2113.8713      10.017022      1688.8508      7.7097969      2759.2304       14.63171
           -2.7      2202.3614      10.162677      1757.1718      7.8118277      2880.9927      14.729133
           -2.6      2258.1268      10.428884      1803.1555      8.1771797      2949.2912      15.643486
           -2.5      2312.6917      10.341693      1848.0902      8.0518079      3016.9857      15.205796
           -2.4      2334.6454      10.370693      1865.5541      8.0046734      3043.0344      15.019125
           -2.3      2390.1891      10.465235      1908.5532      8.0858475        3116.74      15.093653
           -2.2      2383.0937      10.443672      1905.8275      8.0940378       3098.279      15.142612
           -2.1      2415.9342      10.478298      1930.6316       8.115506      3143.6454      15.110491
             -2      2448.8158      10.526187      1957.9815      8.1741963      3181.1817      15.201335
           -1.9       2455.437      10.549943      1965.8267      8.3374113      3185.6358       15.76498
           -1.8      2489.2074      10.552948      1992.4004      8.2048119      3231.9533      15.169559
           -1.7      2499.7624      10.587795      1996.8206      8.2469908      3249.6003       15.24416
           -1.6      2510.7726      10.597797      2010.4234      8.2751072      3256.2099      15.294398
           -1.5      2516.1925      10.575831      2015.0896       8.238133      3259.7284      15.141394
           -1.4      2546.7216      10.628168      2037.8967      8.2800811      3302.8944      15.256295
           -1.3      2566.4181      10.645967      2055.7273      8.3365397       3320.921      15.329635
           -1.2       2579.983      10.653705      2064.9394      8.3290578      3342.0335      15.332141
           -1.1       2572.681      10.621992      2057.7613      8.2668846      3336.7094      15.109518
             -1      2588.4488      10.654003      2073.4112      8.3488216       3348.287      15.322772
           -0.9      2589.5002      10.640637      2073.5043      8.3056302      3354.0307       15.16023
           -0.8      2595.3272      10.637968      2077.6943      8.3750132      3361.1388      15.418818
           -0.7       2607.445      10.681065      2088.4857      8.3509966      3374.4858      15.257495
           -0.6      2611.2167      10.675556      2092.9225      8.3454166      3372.8552      15.236924
           -0.5      2619.7804      10.673254      2097.0082      8.3845251      3393.3159      15.407061
           -0.4        2633.27      10.775271      2109.2144      8.4120571      3403.8642      15.367933
           -0.3      2610.4978      10.669458      2090.7887      8.3357803      3378.5865      15.221198
           -0.2      2621.6297      10.693929      2101.3515      8.3516296      3390.8854      15.208066
           -0.1      2629.7766      10.684663      2107.5438      8.3486278       3399.179      15.203452
              0      2612.8919      10.659336      2091.0947      8.3292793      3383.6087       15.18834
            0.1      2619.8269      10.680013      2097.4507      8.3368978      3393.8203       15.24308
            0.2      2612.1879      10.659753      2089.9305      8.3156886      3386.3797      15.200299
            0.3      2624.6432      10.689201      2100.2186      8.3369215      3400.0252      15.216173
            0.4      2624.3569      10.688371      2098.7234      8.3223948      3403.1054      15.176623
            0.5      2595.1837       10.66405       2078.971      8.3239011      3356.1453      15.221122
            0.6      2607.7463      10.679999       2090.085      8.4208637      3372.4871      15.476854
            0.7      2589.8232      10.644875      2074.1832       8.326968      3354.3095      15.302804
            0.8      2584.3503      10.661421      2070.0297      8.3899687      3343.8669      15.476034
            0.9      2569.8047      10.660631      2056.6245      8.2974593      3327.8949      15.319793
              1       2580.269      10.680946       2064.919      8.3192472      3344.9379      15.327092
            1.1      2536.4471      10.612246      2031.9869      8.2778202      3280.6625      15.312208
            1.2      2548.1519       10.62863       2041.685       8.416725      3297.2631      15.730429
            1.3       2521.063      10.624832      2020.1069      8.2698996      3262.5313      15.310345
            1.4      2534.4518      10.652237      2027.0512      8.2776641      3289.0627      15.365674
            1.5      2511.4659      10.624228      2011.2772      8.2786427      3258.1327      15.399187
            1.6      2503.5217      10.621349      2000.9525      8.2347544      3252.0178      15.343384
            1.7      2457.2392      10.565753      1966.3192      8.2104406      3192.2628      15.382517
            1.8      2463.2512      10.579008       1970.344      8.2006119      3198.2214      15.363358
            1.9      2447.9279       10.57872       1955.501      8.1645689      3186.2619      15.266516
              2      2426.8347      10.573824      1940.7969      8.1782044      3154.0849      15.444199
            2.1      2409.4665      10.529036      1926.9399      8.3161633      3132.6906      15.861683
            2.2      2359.6031      10.480021       1889.341      8.1779077      3062.9587      15.578718
            2.3      2344.0771      10.436228       1868.279      8.0118702      3063.3303      15.197256
            2.4      2322.9924      10.435337       1852.821      8.0280245      3034.4976      15.252687
            2.5      2278.1267      10.357989      1816.3776      7.9532177      2979.7435       15.17217
            2.6      2198.8279      10.245558      1755.4051      7.8771829      2872.1125      15.112525
            2.7      2147.6369      10.165291      1713.7439      7.7869414      2807.1308      15.045835
            2.8      2059.7496      9.9925412      1642.7609      7.6412165      2694.3314      14.720846
            2.9      1949.5153      9.7615567      1556.4957      7.4674148      2550.6831      14.499569
              3      1860.0566      9.5738794      1483.2389      7.3471464      2439.6154      14.362281
            3.1      1760.6426      9.3500159      1401.2203      7.1082155      2321.0593      13.901324
            3.2      1619.9583      9.0127826      1289.3605      6.8368938      2135.3776      13.444076
            3.3      1476.0213      8.6724684      1175.2154      6.6314406      1944.8569      13.185059
            3.4      1300.8807      8.2169349         1035.8      6.2405847       1717.734      12.463685
            3.5      1140.2464      7.7035131      907.51359      5.8424738      1509.1984      11.802367
            3.6      961.24599      7.1405741      762.74925      5.3686937      1279.2976      10.860126
            3.7      799.84678      6.5508357      634.57539      4.9246722      1069.1701      10.011517
            3.8      635.38941      5.8943639      502.79233      4.4045834      855.18785      9.0324795
            3.9      476.12813      5.1604093      375.94619      3.8377423      643.43955      8.0071827
              4      349.86541      4.4458375      277.62566      3.3455978      471.77143      6.9992966
            4.1      236.63232      3.7243443      186.75742      2.7573744      322.29665      5.8527444
            4.2      145.64218      2.9420623      114.76104      2.1670656      198.56586      4.6671695
            4.3      85.943558      2.2415019      67.401406      1.6490122      118.57706       3.635281
            4.4      43.642975      1.6607145      34.363315      1.2061039      60.637515      2.6822926
            4.5      21.734796      1.1574737      16.995691     0.83804585      30.604054      1.9170491
            4.6       8.660116     0.76428768      6.7100202     0.55294621      12.017139      1.2669624
            4.7      2.2587824     0.43816095      1.7609823     0.30422459      3.1987914     0.75482864
            4.8     0.60743109     0.26815129     0.36955906     0.27468885     0.90108365     0.49062321
            4.9     0.17231299     0.23048882    0.063178129     0.55311441     0.24633583     0.42828933
              5     0.17231299     0.23048882    0.063178129     0.55311441     0.24633583     0.42828933
