#   y_j1-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4    0.076568896    0.054139678    0.057460631    0.040726322     0.10556988    0.074713202
           -4.3     0.22970669    0.093772673     0.16522441    0.068143679     0.33742027     0.13932372
           -4.2     0.57426672     0.15784293     0.43329232      0.1171651     0.78016338      0.2223111
           -4.1       1.454809     0.23598939       1.092753     0.17861115      2.0121112     0.33112061
             -4      2.4119202     0.30385722      1.8549104      0.2351501      3.2099025     0.40890072
           -3.9      3.5221692     0.39414095      2.8226967     0.30378903      4.4477657     0.57458301
           -3.8       8.116303     0.57804902      6.2769951     0.44031363      10.735323     0.80313346
           -3.7      10.339656     0.68711349      8.1577635     0.51434119      13.271501     0.99443824
           -3.6      17.688419     0.85629967      13.759082     0.65289773      23.175166      1.1983531
           -3.5      25.838731      1.0437903      20.251619     0.79612016      33.537656      1.5200578
           -3.4      34.771991      1.2044474      27.172904     0.95943504       45.32852      1.7969687
           -3.3      44.722332      1.4015221      34.761953      1.0649048      58.697202      1.9818892
           -3.2      59.886429      1.5820136      46.827763      1.2312247      77.945209      2.3001442
           -3.1       75.86455      1.7873431      59.165519      1.3660452      99.102716      2.4737473
             -3      94.183892      2.0076352      73.768506      1.5445628      122.59139      2.8230797
           -2.9      113.90426      2.1830399      89.314232      1.6843912      147.86541      3.0174262
           -2.8      138.31943      3.1404142      108.46731      2.2637394       179.6163       4.827179
           -2.7      157.07197      2.5664573      122.90684       1.978419      204.70249      3.5483563
           -2.6      183.43505      2.8132998       144.0665      2.2110396      237.93592      3.9914742
           -2.5      200.73933      2.9245073      158.12129      2.2912714      259.23458      4.1438267
           -2.4      227.42578      3.1729881      179.94623       2.658052       291.9914       4.954572
           -2.3       251.6512      3.2792799      197.51823      2.5238919      326.64239       4.544581
           -2.2      270.33123      3.4105965      212.87431      2.6397159      349.33227      4.7615305
           -2.1      297.13417       3.558589       234.1743      2.7569504      383.75888      4.9576918
             -2      326.70695      3.6941916      255.85617      2.8595331      425.35862      5.0773045
           -1.9      342.99796      3.9293349      268.78239      3.0117313      446.34652      5.4554438
           -1.8      366.97837      3.9941492      287.96025      3.0736595      476.50573      5.5242323
           -1.7      380.98927      4.4399835      299.40239      3.3710146      493.90525       6.221781
           -1.6      394.15703      4.0757467      309.28724      3.1602227      511.91058      5.6617494
           -1.5       411.8972      4.2536509      323.41061      3.2925271       534.6296      5.9316565
           -1.4      422.91519      4.2625437      331.75846      3.2926019      549.39838       5.902722
           -1.3      439.91115      4.3542049      345.54415      3.3635033      570.71655      6.0602715
           -1.2       454.2479      4.3915083      356.18168       3.394422      590.43019      6.0923586
           -1.1      473.57038      4.4548513      370.49315      3.4414048      617.46299      6.1669412
             -1      476.85686      4.7328539      375.05704      3.6323865       617.2561       6.649625
           -0.9      480.78078      4.5430585      376.99657      3.5253888      624.78634      6.3369752
           -0.8      491.94765      4.6607249      385.61727       3.596752      639.60121      6.5202995
           -0.7      502.04768      4.7471173      393.20808      3.6461676      653.41257      6.6459943
           -0.6      507.19346      4.6610943       397.3325       3.588127      659.87476      6.4583763
           -0.5      506.34832      4.6476985      396.95666       3.599516      658.11792       6.503489
           -0.4      526.19499      4.8620959       410.5435       3.762185      688.12581      6.6451737
           -0.3      530.32278      5.7055425      414.68119      4.2544757      691.51344      8.1858574
           -0.2      523.52562      4.8780294      410.12673      3.7312887      680.94657      6.7834924
           -0.1      523.45107      4.6989509      410.52085      3.6342448      680.03522      6.4886316
              0       517.1369       4.704146      405.78692      3.6441515      671.34849      6.5623669
            0.1      519.52186      4.8083834      406.67326      3.7225763      676.41912      6.7411841
            0.2      532.02983      4.8644158      416.18505      3.7366233      693.19281      6.7485083
            0.3      513.43643      4.6729105      401.41474      3.6241446      669.62214      6.5079398
            0.4      517.00023      4.7311619      406.26684       3.786567      669.76329      6.9649105
            0.5      510.74637      4.6243645      402.67058      4.0459129      659.14128      7.4295524
            0.6      510.23119      5.4231025      398.64791      4.0804343      665.99983      7.7075628
            0.7      501.89073      4.6209186      394.07314       3.581482      650.96196      6.4312359
