#   y_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5    0.038284448    0.038282533    0.022590551    0.022589421    0.068869095    0.068865652
           -4.9    0.038284448    0.066307293    0.013267716     0.10297841    0.050863191    0.067006476
           -4.8     0.11485334     0.10128606    0.087600398    0.070450891     0.15649705      0.1552551
           -4.7      1.6845157     0.26522917      1.1878583     0.18751462      2.5208602     0.41037197
           -4.6      3.1010403     0.38090448      2.3439183     0.27787879      4.2562992     0.55532557
           -4.5      9.0784703     0.65111283      6.7616516     0.46943053      12.671847     0.99891318
           -4.4      17.892331     0.94691012      13.680128     0.69305983      24.179985      1.4095782
           -4.3       33.99659      1.2845658      26.205853     0.96880173       45.40162      1.9326372
           -4.2      58.919766      1.6908367      45.342207      1.2538196      78.911897      2.4463217
           -4.1      104.72921      2.2258704      80.777785      1.6613028      139.81898      3.2117035
             -4      152.86796      2.6901227      118.33965      2.0133842      203.12901      3.9025622
           -3.9      229.11739      3.2699276      177.65493      2.4566208      303.82484      4.6582296
           -3.8      312.47092      3.8065166        243.389      2.8921717      411.80816      5.4973857
           -3.7      417.77658      4.3677019      325.74145      3.3198281      549.85034      6.2001946
           -3.6      535.05079      4.9363004      418.14432      3.7403057      702.12854      6.9344054
           -3.5      681.16296      5.5446959      533.48261      4.2264702      891.33504      7.7984117
           -3.4      826.48752      6.0631656      647.98544      4.6386456      1080.1872      8.4976284
           -3.3      984.48886      6.6267653      773.96715      5.0650632      1282.0287      9.2307777
           -3.2      1150.2742      7.1261555      905.20902      5.4716954      1496.1679      9.9236671
           -3.1       1336.121      7.9042433      1054.4542      6.0516448      1731.6503      10.981078
             -3      1507.7639      8.1036933      1191.1068      6.2485692      1951.9551      11.169334
           -2.9      1683.5178      8.5323467      1332.1705      6.6043477      2174.9339      11.747011
           -2.8      1846.6043      8.9343477      1462.9508      6.9197004      2382.5667      12.282747
           -2.7      2026.1188      9.3204137      1608.9613      7.2543638      2606.2655      12.757912
           -2.6      2193.1458      9.8969352      1743.6271      7.7118651      2817.3799      13.650872
           -2.5      2358.9203       10.00716      1879.9806      7.8292872      3020.9765      13.681109
           -2.4      2497.2737      10.300262      1992.7572      8.0580025      3193.0051      14.017641
           -2.3      2640.3819      10.596302      2107.6843      8.3165384      3375.3342       14.36608
           -2.2      2768.9318      10.772301      2212.4725      8.4892968      3535.5471      14.633583
           -2.1       2900.841      11.008364      2320.1643      8.6692789        3700.24       14.84453
             -2      3011.3569      11.200529      2413.7935      8.8435985      3830.0431      15.109161
           -1.9      3122.7465      11.409682      2504.8809      9.0204487      3968.9583      15.372132
           -1.8      3202.1928      11.525639      2572.3582      9.1240704      4062.4752      15.472276
