# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 30
             -8      2.4513917     0.35095126      1.8744301     0.26114962      3.3669518     0.50891337
           -7.9      1.8285009     0.31981938      1.4815039     0.24950732      2.3355531     0.43167205
           -7.8      2.7739734      0.3562223      2.2895561     0.32487238      3.4596555     0.56583384
           -7.7      3.6461308      0.4229221      2.8162756     0.31924584      4.9467833     0.61057883
           -7.6      4.8831859     0.49445675      3.8423809     0.37672284      6.4830309     0.71034667
           -7.5      5.4180205     0.50425327      4.1153888     0.37760761      7.5033081     0.74058296
           -7.4      5.9475845     0.55600327      4.6618701     0.41774052      7.8657608     0.79109614
           -7.3      6.8962656     0.56723758      5.3276359     0.42953894      9.3367057     0.80474727
           -7.2      7.5178296     0.60933822      5.8186525      0.4578186      10.166496     0.87422483
           -7.1      10.129442     0.83772412      7.8908248     0.61073549      13.616795      1.2586946
             -7      11.632328     0.74151417      8.9972339     0.55418549      15.732685       1.080975
           -6.9      13.837871     0.84693397       10.84747     0.63908872      18.298803      1.2084684
           -6.8      16.851853     0.94046184      12.871348     0.69839564      23.023378       1.352881
           -6.7      19.779136     0.98409777      15.268482     0.74302865      26.727086      1.4259367
           -6.6      22.880564      1.0875391      17.866931     0.81704339      30.352339      1.5488775
           -6.5      27.356472      1.1246439      21.224637     0.85326576      36.631198      1.5925111
           -6.4      31.072136       1.211647      24.497896     0.92861272      40.651142      1.6997183
           -6.3       33.63769       1.286175      26.059742     0.97238116      45.013566      1.8169503
           -6.2      36.551425      1.3951765      28.940515      1.0559429      47.515099      1.9900835
           -6.1      44.800392      1.4687639      35.455573      1.1269515      58.342724      2.0864949
             -6      49.655314      1.5537219      38.745452      1.1758226      65.729129      2.1938297
           -5.9       56.32878      1.6066833       44.27539      1.2284258      73.846125      2.2545376
           -5.8      66.794806      1.7726945      52.651432      1.3601357      87.316729      2.4822314
           -5.7       74.82275      1.8877928      58.800591      1.4441435      98.108864      2.7024482
           -5.6      84.867785      1.9997081      66.675639      1.5246426      111.23727      2.8031833
           -5.5      92.242212      2.0667136      72.845379      1.5897162      120.10094      2.9061147
           -5.4      111.67187      2.2937965      87.649182      1.7532612      146.43184      3.1962594
           -5.3      124.17247      2.3966931      97.615505      1.8448452      162.33632      3.3254748
           -5.2      137.91308      2.4948312      109.16496      1.9216921      178.80643      3.5065299
           -5.1      152.93868      2.8218516      121.00198      2.1647376      198.38155      3.9570478
             -5      177.64983      2.7883267       140.2084      2.1598044      231.05976      3.8834913
           -4.9      202.24036      2.9703949      159.49902      2.3141816      263.30482      4.1626685
           -4.8      219.77528      3.0977458       173.4033      2.3932708      286.03154      4.2805477
           -4.7      240.25585      3.2207943      190.50053      2.5386135      310.56964      4.6104963
           -4.6      267.85865       3.452191      212.62873      2.6866433      345.81444      4.8062589
           -4.5      301.29515      3.6175961      238.67285      2.8249441      389.75918      5.0269742
           -4.4      340.36612      4.0330933      271.03269      3.1412798      437.17005      5.6036687
           -4.3      366.62443      3.9626494      290.64761        3.07808      473.70036      5.4497659
           -4.2      395.53572      4.1248083      315.21949      3.2170996      507.41269      5.6370088
           -4.1      438.16895      4.3162446      349.45122      3.3902586       561.6145      5.8846386
             -4      490.22279      4.5791913      391.55585      3.5947103      626.74747      6.2737282
           -3.9      534.83064       4.785957      427.55845      3.7650922      683.12515      6.5945159
           -3.8      582.57383      4.9662841      464.48308      3.8883563      746.71465      6.7712783
           -3.7      625.16518      5.2506017      501.07897      4.1268555      795.44698       7.240378
           -3.6      690.17858      5.4698476      552.44023      4.4101184      879.34602      7.5354297
           -3.5       746.5132       5.613579      598.51442      4.4583634       950.1245      7.5606458
           -3.4      810.59896      5.8842021      648.77174      4.6359982      1033.8969      7.8920937
           -3.3      870.69635      6.1117082      697.18647      4.8230738      1111.4343      8.2448057
           -3.2      952.55327      6.4080886      763.78673      5.0522532      1214.9019      8.6049902
           -3.1      1017.7112      6.5302869      818.62466      5.4125591      1292.0576      9.4490401
             -3      1090.1562      6.8450511      873.60502      5.4014137      1390.7619      9.1930204
           -2.9      1166.6708      7.0401766      934.96996      5.5861031      1487.7327      9.5463539
           -2.8      1239.8557      7.1955271      996.04624      5.9499038       1575.344      10.395597
           -2.7      1335.9721      7.4567065      1069.9319      5.8990862      1704.2034      10.020286
           -2.6      1424.4227      7.8949027       1142.605       6.248548         1812.8      10.657714
           -2.5      1501.4017      7.9777501      1203.8742      6.3269634      1910.6238       10.78066
           -2.4      1596.2309      8.3965539      1277.3264       6.588586      2037.1205      11.309538
           -2.3      1689.8521      8.3789812      1352.6399      6.6164043      2154.6632      11.226222
           -2.2      1779.7909      8.6437423      1424.2825       6.834206      2269.3102      11.652183
           -2.1       1881.732      8.8331524      1506.4274      7.0082034      2397.4245      11.948568
             -2      1943.7517      8.9816131       1560.026      7.5200488      2467.3409      13.196682
           -1.9       2052.894       9.231899      1644.2215      7.3111946      2612.2592      12.399515
           -1.8      2137.4607      9.3930591      1711.2923      7.4329253       2721.009      12.598923
           -1.7      2224.1613       9.624664      1781.0405       7.679642      2829.5699       13.11359
           -1.6      2309.2394      9.7578041      1850.6541      7.7941097      2933.8375      13.268379
           -1.5      2384.4834      9.9052633      1909.6572      7.9293531      3031.9976      13.561366
           -1.4       2454.152      10.062025      1966.0513       7.961932       3118.249      13.483338
           -1.3        2541.64      10.195289      2035.8406       8.077472      3229.1697      13.700436
           -1.2      2609.2323      10.514904      2091.5197      8.5101162      3311.0773      14.639598
           -1.1      2684.1465       10.53767      2148.3919      8.3300108      3412.4253       14.11801
             -1      2735.4436      10.596681       2192.061      8.4130176       3471.078       14.24963
           -0.9      2807.5371      10.718567      2250.7467      8.5481315       3560.255       14.53475
           -0.8      2850.0221      10.755331      2287.1523      8.6161906      3608.3422      14.670641
           -0.7      2898.7435      10.863028      2324.6641      8.6485494      3673.5856      14.638517
           -0.6      2931.7183      10.909682      2354.0336      8.6726143      3708.1049      14.604721
           -0.5      2914.7082      10.875436      2339.8478      8.6515635      3687.8241      14.535658
           -0.4      2864.1347      10.779845      2299.2966       8.568143      3623.2282      14.401362
           -0.3       2845.307      10.752095      2285.6266      8.5567068       3595.873      14.360748
           -0.2      2806.3592      10.678605      2254.8925      8.4900318      3545.1627      14.265354
           -0.1      2807.1886      10.664147      2253.2705      8.5102066      3551.0785      14.379335
              0       2811.644      10.678019      2256.8809      8.5230897      3556.7068      14.375836
            0.1      2812.0406      10.680299      2258.0677      8.5061446      3555.8736      14.312822
            0.2      2855.9507      10.763943      2292.0461       8.544463      3614.0095      14.388527
            0.3      2873.7107      10.813543      2306.8495      8.5995873      3635.1947      14.504348
            0.4       2910.919       10.87432      2337.3472      8.6643102      3681.7981      14.643374
            0.5       2913.688      10.924412      2337.0065       8.668321      3691.1754         14.619
            0.6      2886.7372      10.826382      2316.5722      8.6051624      3654.8863      14.504029
            0.7      2855.6239      10.832456      2289.0771      8.5952273      3620.8497      14.574261
            0.8      2806.0505      10.765394      2247.0832      8.5139807      3563.8018      14.436825
            0.9      2743.4681      10.566281      2197.7749       8.466472      3483.2764      14.426227
              1      2671.3495      10.443276      2137.2343      8.2545301       3398.228       13.96044
            1.1      2621.9922      10.352377      2098.6201      8.1906877      3334.2253      13.861769
            1.2      2521.4354       10.16632      2019.8452      8.0647816      3203.0859      13.717839
            1.3      2480.5325      10.077793      1983.9771      7.9787483      3158.9684      13.546887
            1.4      2398.4838      9.9791503      1921.5188      7.8976622      3047.9813       13.46973
            1.5      2304.5111      9.7658515      1843.2111      7.7087589      2935.9359      13.098119
            1.6      2220.6399      9.5712064      1776.7566      7.5639876      2828.4474        12.8683
            1.7         2151.3      9.5388954      1720.9554      7.5173791      2741.8154      12.823316
            1.8      2040.1776      9.1975711      1634.0299       7.281622      2596.5845      12.440373
            1.9      1962.7138       9.047991      1571.5582      7.1329663      2499.6665      12.161608
              2      1851.5594      8.8589715      1481.6329      6.9740094      2360.4837      11.931102
            2.1      1787.6048      8.6341137      1431.1354      6.8668054      2277.9523      11.761742
            2.2       1690.406      8.4687889      1353.0478      6.6797872      2155.2922      11.406025
            2.3      1584.2656      8.1454539      1268.5043      6.4231175       2019.669      10.951981
            2.4      1503.0053      7.9910785      1203.4754      6.2950454      1916.5556      10.740523
            2.5      1410.9132      7.6728206      1130.2769      6.2364613      1798.2724      10.767159
            2.6      1336.5152      8.0326688      1068.2581      6.2388289      1709.5629      10.899418
            2.7      1261.1945      7.7645805      1010.0124       6.052433      1609.2901      10.573678
            2.8      1178.7113      7.1884665      943.42007      5.6538216      1505.6021       9.655782
            2.9      1090.2126      6.8217636      876.74381      5.4331952      1384.3528      9.2442945
              3      1011.3773      6.5645103      812.05797      5.1930784      1287.1503      8.8368372
            3.1      941.42001      6.3677247      754.20983      5.0166065      1202.2795      8.5394659
            3.2      879.70489      6.2063481       705.0705      4.9246442       1121.051      8.4392477
            3.3      813.99761      6.0736299       652.2289      4.7480419      1036.6942      8.1919361
            3.4      741.76985       5.591369      594.15003      4.4800759      945.52028      7.5680527
            3.5       683.8075      6.4141342      547.38973      4.8467877      871.52224      9.0471132
            3.6      635.48498       5.234552      506.91347      4.0896351      813.52773      7.1163801
            3.7      585.17483      4.9589576      467.19559      3.9216177       748.3937      6.8141908
            3.8      528.63168      4.7194531      421.26656      3.7117738      678.11725      6.4314399
            3.9      481.33542       4.513601      383.93359      3.5380534      616.67764      6.1747348
              4      438.27985      4.3166613      348.20601      3.3718475      564.55233      5.9068795
            4.1      410.20313      4.5039002      325.84225      3.4910139      528.18001      6.2071002
            4.2      365.32888       3.955281      291.39178      3.1038551      467.74177      5.4905516
            4.3      328.31292      3.7569364      261.44325      2.9367537      421.60435      5.1747895
            4.4      302.29019      3.5906598      241.28285      2.8351669      387.05967      4.9548167
            4.5      266.55694      3.3939203      211.51243      2.6381955      343.98382      4.6596342
            4.6      240.18148       3.232416       190.4851      2.5196132      310.25912      4.4700112
            4.7       213.6978      3.0278669      169.31195      2.3581261      276.45373      4.1969544
            4.8      191.33724      2.8699826      151.08876      2.2514083      248.80132       4.026491
            4.9      176.85913      2.7979473      139.17505      2.1516981      231.07977      3.8688096
              5      154.08473      2.6855716       121.5697      2.0758566      200.43233      3.7870503
            5.1      138.37936      2.5302795      109.49947      1.9566206      179.39338      3.5625699
            5.2      125.28012      2.3678304      98.564194      1.8257134      163.89632      3.2702478
            5.3      111.55032      2.2278818      88.487838      1.7220892       144.3061      3.1116798
            5.4      100.32687      2.1373365      78.705483      1.6370448      131.65597      2.9745727
            5.5      85.934209      1.9667898      67.863873       1.532568      111.89837      2.7549356
            5.6      73.281398      1.8364297      58.011293      1.4057737      95.160315      2.6253638
            5.7      69.037088       1.799258      54.082673      1.3777837      91.042065      2.5329897
            5.8       56.55683      1.6231887      44.244838      1.2364591      74.667056      2.2919747
            5.9      47.210989      1.4846352      37.070891      1.1292057      62.060024      2.0892042
              6       46.03083      1.5231082      36.059254      1.1559661      60.690036      2.1549115
            6.1      39.270597       1.385044      30.578304      1.0449623      52.282985       1.997674
            6.2      36.177194      1.3178626      28.194075     0.99493375      48.057509      1.8709676
            6.3      30.858171      1.2021253      23.942642     0.90819662      41.239117      1.6990529
            6.4      24.987005      1.1332597      19.569888     0.85551673      33.003591      1.6140683
            6.5      22.669834      1.0683647       17.86094     0.81439285       29.78141      1.5241771
            6.6      18.205985     0.92170198      14.185633      0.7009851      24.213723      1.3056859
            6.7      15.444367     0.88584312      12.342536     0.70511456      20.042711       1.356265
            6.8      13.905672     0.85517931      10.848923     0.63864909      18.498166        1.23175
            6.9      12.015108     0.76786255      9.5361213     0.58537556       15.64668      1.0902414
              7      8.7693591     0.62021161      6.7094961     0.46731354      11.976854     0.88489449
            7.1      8.3410323     0.66930952      6.4986619     0.50315671      11.129694     0.95702648
            7.2      6.4254959     0.57321989      4.9834272     0.42486847       8.608121     0.83609767
            7.3      6.2543335     0.54426701      4.9795059     0.43651187      8.1910146     0.80083778
            7.4      5.3266485     0.52487946      4.2301309     0.39825907      6.9218397     0.79059799
            7.5      4.6520186      0.4863267      3.6079726     0.36424137      6.2794281     0.71178136
            7.6      3.5792913     0.38687932      2.7206762      0.2919262      4.9447401     0.55808075
            7.7       3.884494     0.46870941      2.9513681      0.3522597      5.3610157     0.66669712
            7.8      2.1249311     0.35306676      1.6655561     0.25999872      2.8256742     0.51478334
            7.9      2.2620098     0.31917786      1.7257874     0.23967339      3.0903415     0.45451128
              8      2.2620098     0.31917786      1.7257874     0.23967339      3.0903415     0.45451128
