#   y_j1-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4              0              0              0              0              0              0
           -4.3              0              0              0              0              0              0
           -4.2              0              0              0              0              0              0
           -4.1              0              0              0              0              0              0
             -4              0              0              0              0              0              0
           -3.9    0.038284448    0.038282533    0.023382874    0.023381705    0.065391736    0.065388467
           -3.8     0.26799113      0.1148476     0.21757678    0.085813391     0.32453445     0.16438131
           -3.7     0.30627558        0.12106     0.24408071     0.09122806     0.38362008     0.16801202
           -3.6     0.55332873     0.17128031     0.42564469     0.12717625     0.73022834     0.24204023
           -3.5       1.454809     0.24809917      1.1967687     0.20006294      1.7705519     0.33417055
           -3.4      2.1962854     0.29621386      1.6838543      0.2265986      2.9170374      0.4172141
           -3.3      3.7177775     0.38895852      2.8101811     0.29272812      5.0537136     0.55975062
           -3.2      5.4363916     0.48120124       4.369839     0.41751636       6.759621     0.96456409
           -3.1       8.274113     0.58948613      6.2852996     0.43881233      11.162836     0.84287621
             -3      13.420567     0.77041906      10.196259     0.58555959      18.140219      1.1250104
           -2.9      16.668729     0.83912137      12.747202     0.63189376       22.28374      1.1805148
           -2.8      23.212148      2.1897833      17.667175       1.415156      31.301977      3.5996825
           -2.7      28.857755      1.0964085      22.090988     0.82573757       38.66291      1.5596473
           -2.6      36.091465      1.2487065      27.690502     0.93785458      48.176721      1.7872624
           -2.5      40.398228      1.3044973      31.090918     0.99991712       53.61731      1.8939617
           -2.4      48.832817      1.4409497      37.820261      1.0987829      64.307404       2.031232
           -2.3      58.156301      1.5657038      44.852966       1.184277      76.984281      2.2240985
           -2.2      67.750411      1.7191619      52.516349      1.3003685      89.111193       2.448256
           -2.1      74.308273      1.8060693      57.630173      1.3813316      97.847279      2.6021862
             -2      88.703941       1.938735      68.488583      1.4756611      117.30236      2.7274771
           -1.9      92.980054      2.0119874      71.539222      1.5152065      123.56616      2.8371136
           -1.8      105.12717      2.2512962      80.838559       1.682629      139.83851      3.2287824
           -1.7      113.47635      2.9053986      87.831644      2.1304158      149.65783      4.2045691
           -1.6      116.88912      2.2480211      90.352974       1.708551      154.49625      3.1729348
           -1.5      121.53941      2.2729974      94.115703      1.7325095      160.32101      3.2000222
           -1.4      135.36867      2.4235742       104.2362      1.8412656      179.70707      3.4390447
           -1.3      133.45922      2.4756808      103.21671      1.8629253      176.28978      3.5318957
           -1.2      139.34328      2.5150177      107.60584      1.8964616       184.2592      3.5969945
           -1.1      146.43086      2.5085746      112.31951      1.8904542      195.46946      3.5602778
             -1      149.44078      2.9214095      115.38106      2.1504728      197.77679       4.267937
           -0.9      154.36972      2.7041989      118.79882      2.0205841      205.13462      3.8638067
           -0.8      154.47827      2.6882236      119.30017      2.0300102      204.30765      3.8669971
           -0.7      161.03044      2.9027598      123.74634      2.1620785      214.34021      4.2250599
           -0.6      163.51636      2.6772067      125.93236       2.019962      216.96079      3.8129897
           -0.5      161.72466      2.6577066      124.35136      2.0094891      215.09676      3.7807656
           -0.4      170.76237      3.0065127      130.75147      2.3084081      228.20593      4.1615202
           -0.3      172.66633      3.3143969      133.18653      2.4295259       228.5888      4.8521193
           -0.2      169.71952       2.932278      130.63943      2.1740843      225.37987      4.2171422
           -0.1      168.93921      2.7079899       129.6441      2.0458763      225.25696       3.838316
              0      166.80848      2.7276849      128.59319       2.058737      221.08506      3.8769459
            0.1      166.32895      2.7388197      127.96924      2.0732955      220.96824      3.9429241
            0.2      174.30945      2.9730714      134.59786      2.2247706      230.41343      4.2531262
            0.3      162.75495      2.7304378      125.48934      2.0794366      215.66897      3.9707795
            0.4       169.9552      2.8434154      131.78731      2.3395778      223.53696      4.6107295
            0.5      164.82858      2.6884824      127.22901       2.040473      218.15437      3.8360334
            0.6      161.43073      2.8225249      124.09433      2.0968655      214.80531      4.0621045
            0.7      160.40419      2.6810549      124.40761      2.0353232      210.95036      3.8615177
            0.8      151.08636      2.5945442      116.95982      1.9736117      199.25005      3.7088062
            0.9      149.11552      2.5437951      115.42461       1.942085       196.6023       3.594001
