# pt_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.038284448   0.0056263396    0.029496496    0.004362763    0.051410197   0.0076278757
              5     0.12008203   0.0098748828    0.089177953   0.0073114207     0.16972267    0.014429453
             10     0.28857464    0.017492144     0.21663885     0.01277037     0.40140758    0.026084674
             15     0.37263618    0.018924432     0.27814629    0.014019735     0.52063632    0.027689577
             20     0.51034653    0.021896728     0.37921344    0.016326445     0.71699406    0.032741207
             25     0.65426189    0.023692708     0.48435323    0.017423458     0.92056793    0.034658925
             30     0.78930803    0.045993389     0.58642094    0.032479831      1.1034763    0.068084828
             35      0.8947619     0.02895229     0.66084443    0.021388851      1.2603276    0.042815397
             40      0.9798395    0.036142007     0.72057331    0.026086724      1.3862912    0.052977195
             45      1.1137102    0.031410833     0.81975243    0.022995233       1.573795    0.045958676
             50       1.233556    0.032758513     0.90949419    0.023991937      1.7382204    0.048102215
             55      1.2294152     0.04280529     0.90558018     0.03033401      1.7339535    0.063846144
             60      1.4156849    0.035623254      1.0511917    0.026388974      1.9762131    0.053138612
             65      1.4567818    0.035987058      1.0806014    0.026301372      2.0359608    0.052539051
             70      1.4824071    0.035843003       1.104355    0.026577904      2.0611578    0.052655632
             75      1.5859015    0.056592966      1.1726235    0.038038067      2.2245482     0.09001674
             80      1.6347517    0.042959338      1.2177902    0.031135943      2.2709354    0.063210658
             85      1.7108003    0.079539653      1.2613363    0.054730157      2.4047001     0.12035108
             90      1.7069607    0.038205323      1.2742077    0.028241046      2.3664239    0.055348076
             95       1.743569    0.037816135      1.3069604    0.028392733      2.4020957    0.056118476
            100      1.6495648    0.039932548        1.22721    0.029039871      2.2946916    0.058647382
            105       1.764642    0.039429954      1.3216971    0.029171982      2.4345255    0.057069075
            110      1.7921541    0.039392002      1.3383184    0.029150182      2.4803069    0.056715119
            115      1.8438581    0.039227674      1.3821698    0.029260508      2.5408854    0.056341085
            120      1.9391498    0.044047239      1.4530328    0.032590771      2.6748726    0.064367421
            125      1.9374453    0.040642133      1.4536562    0.030134658      2.6666662    0.058897603
            130      1.8988032    0.041487805      1.4224996    0.030634165      2.6168032    0.060122468
            135      1.8993707    0.045089205      1.4282162     0.03302667      2.6052616    0.066199974
            140       1.878536    0.041086195      1.4142078    0.030472777      2.5726053    0.059064976
            145      1.9319953    0.041291935      1.4489079    0.030508514      2.6588526    0.059532587
            150      1.9507803    0.040461758      1.4728509    0.030236502      2.6601756    0.057839259
            155      1.9893182    0.042978884      1.5062703    0.032219781      2.7042171     0.06265289
            160       2.131995    0.043848432      1.6167131    0.032643018       2.891657    0.062603293
            165      2.0355686    0.041087383      1.5568104    0.031233067      2.7317819    0.058406199
