# pt_bbZ-zoom-p        central        num_err    min (scale)        num_err    max (scale)        num_err
# tj200
              0   0.0038284448   0.0038282533     0.00286437   0.0028642268   0.0052472441   0.0052469818
              1    0.026799113    0.010128606    0.021608563   0.0081973478    0.033622539    0.012812868
              2    0.045941337    0.014324012     0.03673563    0.011411441    0.057950591    0.018322738
              3    0.053598227    0.014324012    0.040717225    0.010953381    0.072634056    0.019613335
              4    0.061255117    0.016241903    0.045556693    0.012257595    0.087596555    0.023291941
              5    0.065083561    0.017543261    0.052850886    0.013314031    0.081359153    0.024230455
              6    0.083570077    0.018496464    0.061417125    0.013643885     0.11971171    0.027040799
              7     0.13782401    0.023598876    0.099771064    0.017141495     0.20327165     0.03563529
              8     0.15313779     0.02421194     0.11018366    0.017546073     0.22490521    0.036071795
              9     0.16079468     0.02539376     0.12166703    0.019269609     0.22045993    0.035879867
             10     0.27734438    0.046912361     0.20976299    0.033241775     0.38270532     0.07118796
             11     0.24673828    0.032166428     0.19257745    0.024576796     0.32604321    0.046595165
             12     0.30237263    0.035606195     0.22370354    0.026102321     0.42895344    0.052264532
             13      0.3177184    0.040173964     0.23533273    0.028824883     0.44757628    0.060342698
             14      0.2986995    0.039146083     0.22181752    0.029256639     0.42175965    0.058301405
             15     0.31197401     0.03793033     0.22918012    0.027267949     0.44325197     0.05609381
             16     0.32541781    0.036519129     0.24197214    0.026766769     0.45656378    0.053676941
             17     0.34838848    0.037703845     0.26403135    0.028100014     0.48182431    0.060893584
             18     0.43191564     0.04449426     0.32040817    0.033076154     0.60770177    0.063771513
             19     0.44548493    0.052724748     0.33513967    0.039627089     0.61383976    0.073250751
             20     0.52512578    0.052755726     0.40972224    0.042699766     0.69125198    0.081446422
             21     0.45859684    0.043923179     0.33257313    0.031537807     0.66302451    0.065338815
             22     0.45614851    0.043791081      0.3405186    0.032616587     0.63594646    0.063217398
             23     0.54817617    0.052366642      0.4077971    0.038060119      0.7705943    0.077538988
             24     0.56368532    0.051135612      0.4054561    0.036521133     0.82415305    0.076741646
             25     0.59804733    0.050398153     0.44304154    0.036948651     0.84057933    0.073215495
             26     0.59896406    0.051902814     0.44224176    0.037642531     0.84418706    0.076903543
             27     0.62993808    0.052027173      0.4626877    0.038243197     0.89381142    0.075473655
             28     0.66377203    0.051618705     0.49799715    0.039267619     0.92065712    0.074313905
             29     0.78058788    0.058559872     0.57579803    0.042464496      1.1036047    0.086828553
             30     0.65618335    0.053630895       0.500825     0.04001809      0.8849691    0.077167539
             31     0.77279929    0.056360861      0.5724187    0.041446183      1.0858815    0.081684353
             32     0.68826081    0.055026073     0.51559902    0.040594289     0.95589023    0.080790366
             33     0.79656849    0.057679029     0.59356841    0.043163224      1.1102098    0.082741439
             34      1.0327281      0.2011923      0.7496936      0.1397995      1.4804306     0.29981727
             35     0.92498463    0.062024325     0.67709167    0.045094746      1.3134527    0.090771807
             36     0.78688738    0.059599809     0.58178258    0.044762203        1.11236     0.08982104
             37     0.92594998    0.075971429      0.6808901    0.054326935      1.3090197     0.11253231
             38     0.85922547    0.058607596     0.63452776    0.043664795      1.2107184    0.085340352
             39     0.97676199     0.06596767     0.72993002    0.050425099      1.3560872     0.09786779
             40      1.0148856    0.068395417     0.73829803    0.049147227      1.4556531     0.10201216
             41     0.86782921    0.059744329     0.64280837    0.043652268      1.2181399    0.088230262
             42      0.8312549    0.059973198     0.61094962    0.043549899      1.1760457    0.088236045
             43     0.97431425    0.067872525     0.72376358     0.04950101      1.3629569    0.099508021
             44      1.2109135     0.12730749     0.88704695    0.091356593      1.7186606     0.18517501
             45      1.1047959    0.074160815     0.80163356    0.052922711      1.5874429     0.11036097
             46      1.1254285    0.072996971      0.8362062    0.054016552      1.5715613     0.10604169
             47     0.99549939     0.06391621      0.7321877    0.047278875      1.4090305    0.092975762
             48      1.1166854    0.067401349     0.82658815     0.04981559      1.5668589    0.097594098
             49      1.2261419    0.072193001     0.90214655    0.052776534      1.7340816     0.10590696
             50      1.2261419    0.072193001     0.90214655    0.052776534      1.7340816     0.10590696
