#         pt_em        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      69.949639     0.25111616      56.541546     0.19804417      89.577802     0.35691085
              5      216.55617     0.43659058      174.80792     0.34368637      277.82242     0.61573412
             10      374.29289     0.56727722      302.30881     0.44664885      479.55404     0.79863709
             15       537.2994     0.67361019      434.02406     0.53090416      688.28077     0.95049344
             20      688.37241     0.75767014      556.30859     0.60039966      881.92152      1.0825007
             25       802.6568     0.81584808      649.03611     0.64124989      1029.2059      1.1622795
             30      854.17107     0.85123045      690.83043     0.66798401      1098.2884      1.2253159
             35      795.83553     0.82510073      644.29217     0.64739377      1024.5405      1.1958579
             40      620.49098     0.72926958      502.11467     0.57175712      796.49034       1.039978
             45       435.6693     0.60888627      352.30306     0.47955006      556.33782     0.84780305
             50      305.16196     0.50635509      246.69688     0.40079298      388.08327     0.69357968
             55      218.23061     0.42755014      176.64006     0.34214204       276.3355     0.58775948
             60       159.7853      0.3657667      129.28569     0.29158556      202.08294     0.49484262
             65      119.76872     0.32233785      96.928247     0.25697254      151.25837     0.43698813
             70      92.371809     0.28630253      74.878133     0.22917438      116.31158     0.38958095
             75      70.996599     0.24299918      57.572493     0.19619974      89.320675     0.32869758
             80      55.796076     0.21682674      45.303321     0.17452065      70.028202     0.29298096
             85      44.621504     0.19208974       36.18175     0.15370587       56.10907     0.25425072
             90      35.992361     0.17273729      29.204112     0.13912145       45.19332     0.23085741
             95      29.595966     0.16585413      24.026583     0.13200212      37.130335     0.22492804
            100      24.111139     0.14531233      19.598237     0.11655661      30.196549     0.19326272
            105      19.796605     0.13171214      16.081342      0.1050874      24.779174     0.17722627
            110      16.561577     0.12129276      13.433814    0.097511584      20.749027     0.16139908
            115      13.737839     0.10647913      11.165647    0.093195944      17.152655     0.15992987
            120      11.484932    0.098465311      9.3168464    0.078640071      14.368546     0.13209648
            125      9.8865101    0.090851719      7.9990522    0.072482977      12.411652     0.12097526
            130         8.3835    0.084720647      6.7737331    0.067427991      10.539774      0.1137755
            135       7.177965      0.0827455      5.7831013    0.065237836      9.0559144      0.1137348
            140      6.2413324    0.071777612       5.030635    0.057572953      7.8645476    0.096932406
            145      5.3624956    0.067737599      4.3122787    0.053486789      6.7732462    0.090881743
            150      4.6441137    0.065497101      3.7474997    0.053605332      5.8403642    0.095061097
            155      3.9420963    0.057203874      3.1717853    0.045460489       4.972652    0.075907437
            160      3.5234525    0.054169958        2.83946    0.043105438      4.4357155    0.072312181
            165      3.0290527    0.050126955      2.4212959    0.039546937      3.8517499    0.067084066
            170      2.6465548    0.050041948      2.1267783    0.039062089      3.3408959    0.068111143
            175       2.403492    0.044703039      1.9192333    0.035221922      3.0572611    0.059686962
            180      2.1320268     0.04628151      1.7053055    0.035640377      2.7056233    0.063752741
            185      1.8544979     0.03951033      1.4805103    0.031061783      2.3586759     0.05354596
            190      1.7212985    0.038613737      1.3736359    0.030329439      2.1903212    0.052082753
            195      1.4618988    0.034821738        1.17628    0.027530306      1.8406844     0.04652567
            200      1.3599343     0.03402441      1.0904282    0.026892948      1.7196172    0.045853292
            205      1.1750901    0.032023491     0.94100806    0.025062465       1.489703    0.043886755
            210      1.1386423    0.033247472     0.94887051    0.046277777      1.3569407     0.10048808
            215     0.93555054    0.028134791     0.75077697    0.022072729       1.181189    0.038219598
            220     0.81855771    0.026124112     0.65202488    0.020549169      1.0439584    0.035082026
            225     0.74752153    0.025107777     0.60150455    0.019927612      0.9395348    0.034526837
            230     0.68294899    0.024280585     0.54660408    0.019027594     0.86499253    0.033555091
            235     0.61421171    0.022457621     0.48655595    0.017603678     0.78654757    0.030047076
            240     0.57023407    0.021783768     0.44997533    0.016959412     0.73513571    0.029570631
            245     0.54847137    0.021675825     0.43833622    0.017038222     0.69413821    0.030221387
            250     0.46260419    0.019847445     0.37160541    0.015630322     0.58224317     0.02676817
            255     0.44561254     0.01966515     0.35465199    0.015293376     0.56749854    0.026661267
            260     0.36005157    0.017559855     0.28921037    0.013699948     0.45251553    0.024866344
            265     0.34390693    0.017280259     0.27562474    0.013428288     0.43326974    0.023515464
            270     0.33830293    0.016939726     0.26809785    0.013456074     0.43278497    0.023702709
            275     0.28433649    0.015913795     0.22229976    0.012178215     0.37038805    0.021875203
            280     0.26304474    0.014888773     0.21222437    0.012190086     0.32843407    0.021112762
            285      0.2539799    0.014635823     0.20348623    0.011528128     0.31975332    0.020015964
            290     0.22393508    0.013760669     0.17655201    0.010717714     0.28819177     0.01842139
            295     0.20851132     0.01323342     0.16552789       0.010282     0.26703587    0.017821633
            300     0.20060895    0.012940954     0.15966224    0.010229171     0.25510404    0.017588444
            305     0.19369915    0.012740404      0.1559807    0.010081967     0.24350814    0.016905922
            310     0.14752846    0.011543357     0.11732492   0.0088718027     0.18705122    0.015921224
            315     0.13823403    0.010743607     0.12911966    0.020468292     0.13963093    0.012453447
            320     0.14410035    0.011216444     0.11555041   0.0087668907     0.18095543    0.015145538
            325     0.12980382    0.010562775     0.10276305   0.0081804592     0.16656831    0.014336243
            330      0.1159614   0.0098674577    0.092955374   0.0077879358     0.14484815    0.013322417
            335     0.11868179   0.0098943163    0.095688758   0.0078113225      0.1481012    0.013275184
            340     0.10639697   0.0095173575    0.083498425   0.0073141571      0.1382573     0.01299303
            345    0.085757164    0.008456805    0.067964921   0.0065905078     0.10921719    0.011388633
            350     0.10719646   0.0093144922    0.085693956   0.0074937142     0.13442925    0.012381953
            355     0.08192872   0.0084220949    0.066101039   0.0065629191     0.10207665     0.01157535
            360    0.075803208    0.008281743    0.061221419   0.0063801574    0.094732024    0.011461728
            365     0.08074994   0.0083918687    0.063438937   0.0064634545     0.10424835    0.011643848
            370    0.059346968   0.0074292946    0.047037027   0.0055901695    0.076006583      0.0104911
            375    0.065849251   0.0073438394    0.054359508   0.0061241691     0.07891248   0.0098177818
            380    0.058085688   0.0072327288    0.045959085   0.0054724034    0.073959666    0.010120776
            385    0.049884389   0.0067715483    0.038830945    0.005189005    0.065218602    0.009234167
            390    0.046475472   0.0067387787    0.039410492   0.0053783462    0.053539608    0.010129963
            395    0.056383346   0.0069817502    0.044894272   0.0054909052    0.071064902   0.0096905885
            400    0.042112893   0.0059799132    0.033794213   0.0046399232    0.052704567   0.0080967788
            405    0.038284448   0.0059306948    0.031096437   0.0046631845    0.046870236   0.0078819459
            410    0.045269783   0.0067619758    0.035240236   0.0050433311    0.058982224   0.0095486161
            415    0.044936673   0.0061179746    0.034793937   0.0046535719     0.05895996   0.0084278979
            420    0.036163799   0.0058297499    0.028735768    0.004393566    0.045980217   0.0081921967
            425     0.03675307   0.0054139571    0.028404153   0.0041678111    0.048420413   0.0072830826
            430    0.024502047    0.004842388    0.019727382   0.0036597031    0.030441516   0.0068001232
            435      0.0349275   0.0063278713    0.028590433   0.0047915369    0.042269348   0.0090142344
            440    0.025267736   0.0045296376    0.019888386   0.0035543267    0.032391555    0.005898605
            445     0.03014872   0.0051866496      0.0250425   0.0040665696    0.035485256   0.0079674121
            450    0.026033425    0.004464446    0.020150905    0.003467975    0.034213898   0.0059024117
            455    0.023130531   0.0046232341     0.01813811   0.0035257665    0.029873366   0.0062996179
            460    0.021439291   0.0043311743    0.016509232   0.0032816547    0.028599882   0.0060169482
            465     0.01454809   0.0035086522    0.011519114   0.0027389804    0.018581299   0.0046180696
            470    0.012433779   0.0032962424   0.0098514941   0.0024303975    0.015951181   0.0048359272
            475    0.022970669   0.0041936415    0.018126398    0.003336947    0.029354173   0.0054550452
            480    0.012251023   0.0032483807   0.0095328151   0.0024488414    0.016149685   0.0045222676
            485    0.014131712    0.003518707    0.011889724   0.0029214484    0.016606665   0.0045624007
            490    0.018376535   0.0039040678    0.014896358   0.0031292515    0.022682081    0.005114823
            495    0.016079468   0.0035086522    0.012471083   0.0027389178    0.021305492   0.0046867856
            500    0.016079468   0.0035086522    0.012471083   0.0027389178    0.021305492   0.0046867856
