#  pt_bb-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2.3754619    0.044695603      1.8203246    0.033851766      3.1806365    0.064376022
              5      5.7846916    0.099770052      4.4089445    0.071127036      7.7950574     0.14904931
             10      7.1862056    0.089310867      5.4747067    0.065867193       9.693605      0.1316733
             15      7.0471678    0.079539593      5.3688376    0.059426416      9.5029788     0.11448348
             20        6.53707    0.076988876      4.9821463    0.057455591      8.8103764     0.11038756
             25      6.0486947    0.072143319      4.6104228    0.054199903      8.1453823     0.10370386
             30      5.6111564    0.081126852      4.2603279    0.058217857      7.5960152     0.12159012
             35      5.0127745    0.068083123      3.8192137    0.050549832      6.7545141    0.098306804
             40      4.6509635    0.063961077      3.5537382    0.048918941      6.2408255     0.09510116
             45      4.1101995    0.062677568      3.1358551     0.04695398       5.528369    0.091266449
             50      3.7475604    0.056111364      2.8867211    0.046661915      4.9730308    0.093534061
             55      3.4790901    0.059235405      2.6518647    0.043915022      4.6814186    0.085035725
             60      3.2289434    0.058225509      2.4925754    0.043722572       4.275396    0.085311049
             65      2.9375906    0.051024811      2.2482752     0.03828758      3.9319207    0.072022554
             70      2.7430775    0.048825499      2.0969241     0.03692216      3.6774747    0.069536401
             75      2.5366614    0.048930397      1.9446453    0.036773337      3.3888205    0.069636363
             80      2.3539393    0.046655118      1.7984289    0.034897034      3.1561957    0.067078402
             85      2.2326216    0.044160148       1.698462    0.033093915      3.0104268    0.062520507
             90      2.0831732    0.041613769      1.5981357    0.032060399      2.7801104    0.058522954
             95      1.9545271    0.041053817      1.4995379     0.03109042      2.6070527     0.05764688
            100      1.8877615    0.042729762      1.4420166     0.03205353      2.5301061    0.061066403
            105      1.8297664     0.03969367      1.4079868     0.03020487      2.4308096    0.056007172
            110      1.7158755    0.038715242      1.3193686    0.029171589      2.2791618    0.054434642
            115      1.5953343    0.037792853       1.228529    0.028515724      2.1154135    0.053031184
            120      1.5379455    0.036177493      1.1837445    0.027473751      2.0415451    0.050580624
            125      1.5352944    0.036714503      1.1847796    0.028053454      2.0307363     0.05169009
            130      1.4201475    0.034423407      1.0906718    0.026121795      1.8901582    0.048338152
            135      1.3963721    0.037328797       1.080026    0.027960403      1.8415188    0.053504797
            140       1.326641    0.033910498      1.0279376    0.025865372      1.7471931    0.048061339
            145      1.2949145    0.033236047     0.99985917    0.025412334      1.7102588    0.047117715
            150      1.2524506    0.042482645     0.98817503     0.03730389      1.6034385    0.069487087
            155      1.2633018    0.039206773     0.97618745    0.029231659      1.6666453    0.055430761
            160      1.2130164    0.032786022     0.93999618    0.024932041      1.5943052    0.045609724
            165      1.0718538    0.030426906     0.83016433    0.023031911      1.4103089    0.042576931
            170      1.1015398    0.030583165     0.85579024     0.02341474      1.4436959     0.04280787
            175      1.0682237    0.030645785     0.83240878    0.023393171      1.3934742    0.042556874
            180     0.97252926    0.029248126     0.75553345    0.022180812      1.2731048    0.040498286
            185     0.94064342     0.02984652     0.73724356     0.02249515      1.2171058    0.042529284
            190     0.94419482     0.02839238     0.74898712    0.022043847      1.2026664    0.040574016
            195      0.9657722    0.028635073     0.75911932    0.022180139      1.2450899     0.04036905
            200     0.85632114     0.02760826     0.66532753    0.020960469      1.1207891    0.038185882
            205     0.88273877    0.027810949      0.6973523     0.02135593      1.1304715    0.038966476
            210     0.83556631    0.027434874     0.65936533     0.02104042      1.0712155    0.037956816
            215     0.78306763    0.028097724     0.62152416    0.021580152     0.99649072     0.03975479
            220     0.81593716     0.02679494     0.64871111    0.021431373       1.034201    0.039607143
            225     0.72860996    0.025451628     0.57837766    0.019627951     0.92638438    0.035540316
            230     0.75338257    0.026121754     0.60122535    0.020388632     0.95020395    0.037152864
            235     0.67058383     0.02471886     0.52653889    0.018878444     0.86515542    0.034138445
            240     0.67586303    0.030130049     0.53523438    0.022170357     0.86237711    0.043660489
            245     0.63745661    0.023906755     0.51288539    0.018494943     0.79473848     0.03390776
            250     0.60532244    0.023156762     0.47938407    0.017885511     0.77165388    0.032115688
            255      0.6180333    0.023522665     0.49550946    0.018223733     0.77512169    0.033075883
            260     0.57977063    0.029352244     0.45881777    0.021178338     0.73904963     0.04337079
            265     0.56613466    0.022707133     0.47299024    0.025752732     0.66734763    0.054375113
            270     0.52941756    0.022285081     0.41728968    0.017004433     0.67894114    0.030756756
            275     0.50482191     0.02094329     0.40744838    0.017408852     0.62649496    0.031284853
            280     0.47421177    0.020838453     0.38100864    0.016073596     0.59278622    0.028959536
            285     0.46800777    0.020991282     0.36966323    0.015939739     0.59904163    0.029213518
            290      0.4812736    0.025366109     0.38209658    0.018607229     0.61117063    0.037779121
            295     0.42788637    0.022409876     0.33864782     0.01673521     0.54536273    0.031895657
            300     0.39755876    0.020197341      0.3168725    0.015188572     0.50159449    0.028822198
            305     0.39789232    0.018838402     0.31673291    0.014624626     0.50356445    0.026059312
            310      0.3506585    0.017821605     0.27886713     0.01364203     0.44431234     0.02449191
            315      0.3543475     0.01820418     0.28724264    0.013877617     0.43650669       0.025948
