#         pt_b1        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      367.52011     0.58416468      291.53401     0.44615563      486.61037     0.89058379
              5      1302.0021       1.027279      1040.4034     0.79246744      1699.8841      1.5247534
             10      1234.9451     0.98879891      993.13181     0.77054402      1593.6946      1.4201121
             15      916.61895     0.86364473       740.7338     0.68023734      1173.0335      1.2167736
             20      657.24597     0.73415699       533.1847     0.58264228      835.95632      1.0198395
             25      474.01053       0.626628       385.4427     0.49941732      600.35877     0.86080237
             30      349.51085     0.54134051      285.02068     0.43283785      440.68864     0.73667867
             35      262.68415     0.47207253      214.57038     0.37776578      330.39304     0.63684885
             40      201.36935     0.41182117      164.93615     0.33308779      252.17668     0.55801474
             45      156.62884     0.36573188      128.39637     0.29445578      195.86998      0.4888106
             50       123.3536     0.32389857      101.28252     0.26162333      153.89339     0.43213192
             55      99.541542     0.29084997      81.827646     0.23708932      123.91083     0.39016308
             60      79.916882     0.26101995      65.888893     0.21828775      99.086489     0.36434472
             65      65.507783     0.23669194      54.022652     0.19249633      81.158406     0.31584927
             70      54.610022     0.21655436      45.079284     0.17585869      67.554607     0.28622467
             75      45.045949     0.19662459      37.248537     0.17225824      55.561381     0.29332108
             80      38.209126     0.18130885      31.577572     0.14716792      47.169272     0.23723338
             85      31.895104     0.16716243      26.344029       0.135651      39.309798     0.21920835
             90      27.365085      0.1535077      22.611661     0.12578547      33.658563     0.20683243
             95      23.649211     0.14242628      19.480192     0.11557401      29.200929     0.18848851
            100      20.016625     0.13149159      16.489906     0.10651813      24.687763     0.17409466
            105      17.562234     0.12288954      14.495726     0.10094583       21.60023     0.16590402
            110      15.199916     0.11455336      12.484816    0.092533253      18.808495     0.15140032
            115      13.418652      0.1084966      11.037617    0.090429897       16.54478     0.15297781
            120      11.351795     0.10053018       9.302984     0.08031721      14.059312      0.1342756
            125      10.199223    0.094141187      8.4149927    0.078071058      12.499412     0.13325076
            130      8.9443411    0.088754518      7.3036548    0.070997912      11.119991     0.11832895
            135       7.940966    0.083661648      6.5222748    0.067577695      9.8012182     0.11228506
            140      6.9516886    0.081983892      5.6823511    0.064823357      8.6204386     0.11232497
            145      6.2338929    0.073772666      5.0926045      0.0589651       7.735989    0.098461491
            150      5.5317433     0.07281753      4.5218824    0.058933565      6.8556017    0.095547134
            155      5.0121869    0.072333685       4.071897    0.056461946      6.2632621    0.098667932
            160      4.5126361    0.066927886      3.6974046    0.053085893      5.5706305    0.092100711
            165      4.0829129    0.063550685      3.3371165    0.050023202      5.0595103    0.087468416
            170      3.5794695    0.058655611      2.9114532    0.045995903      4.4631234    0.079303673
            175      3.2553116     0.05437481      2.6516756    0.043122832      4.0451872    0.072973506
            180      2.9635619    0.051262216      2.4089982    0.041206538      3.6936956    0.070095578
            185      2.6839238    0.048726125      2.1892929    0.039117475      3.3276495    0.066325932
            190       2.511311    0.054641095      2.0485141    0.042179926      3.1131064    0.075956737
            195      2.1808782    0.046770032      1.7695301     0.03635584      2.7194068    0.064297932
            200       2.027473    0.044335596      1.6490593    0.034666545       2.522296    0.060343112
            205       1.816891    0.040601665      1.4777049     0.03199465      2.2599846    0.055042155
            210      1.6933046    0.040960759      1.3843736    0.032533247      2.0893377    0.056105254
            215      1.4788106    0.040775967        1.20465    0.031205084      1.8331375     0.05758237
            220      1.4651285     0.03617858      1.1995645    0.028751563      1.8026423    0.048819631
            225      1.3183287     0.03455133      1.0704775    0.027554056      1.6402625    0.046880616
            230      1.1348778    0.031748361     0.92172761    0.025065912      1.4112043    0.042743614
            235     0.98651243    0.029817275     0.80332646    0.023519765      1.2242691    0.040237392
            240       1.023749    0.030381977     0.83141337    0.023985622      1.2720946     0.04161735
            245     0.91082767     0.03000447     0.73406326    0.023152364      1.1439472    0.041230563
            250     0.86154744    0.027784243     0.69923012     0.02212211      1.0717429    0.038004064
