# pt_bb-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      457.82598     0.64291658      363.74514     0.49233354      604.46661     0.96674407
              5      977.63842     0.90776513      779.81988     0.69890702      1280.8681      1.3487406
             10      983.73941     0.89998492      788.22966     0.69840198      1277.0032      1.3081731
             15      813.89113     0.81796843      654.87808     0.64023566      1048.6239      1.1677261
             20      636.66168     0.72838642      514.22533     0.57425855      814.64981      1.0258637
             25      490.70821     0.63975039      397.32548     0.50592925      625.19101     0.88670433
             30      378.24494     0.56460497      306.88335     0.44876872      480.09641     0.77953016
             35       294.7067     0.49872858      239.74877     0.39701245      372.45013     0.68011777
             40      232.28315     0.44308201      189.29991     0.35420307      292.69706     0.60211334
             45      185.01888     0.39604011       150.9717     0.31790699       232.6052     0.53776276
             50      148.71293     0.35428419      121.47198     0.28502984      186.61718      0.4779453
             55         120.55     0.32087615      98.560114     0.25786023      150.98647     0.43068538
             60      98.151255     0.28868701       80.41098     0.23228697      122.53577     0.38620066
             65      81.134942     0.26172238      66.490373     0.21170003      101.23189     0.34975308
             70      67.313889     0.23891082      55.261796     0.19382963      83.767923     0.31948496
             75       56.69952     0.21883933      46.618304      0.1888754      70.362887     0.32271079
             80      47.505856     0.20045623      39.040133     0.16288611      59.001194     0.26780548
             85       40.18285     0.18450854      33.088621     0.15685378      49.741029     0.26463757
             90      34.243952      0.1705359        28.2312      0.1394978      42.310131     0.22971264
             95      29.261798     0.15777385      24.115375     0.12818942      36.169462     0.20976528
            100      24.813711     0.14547045      20.449713     0.11793812      30.663165     0.19092948
            105      21.846454     0.13607298      17.985304     0.11052398       27.02995     0.17954677
            110      18.860688     0.12689631      15.539016     0.10315779      23.307658     0.16733745
            115      16.235364     0.11734726      13.363546    0.095582932      20.061682     0.15380244
            120      14.197268     0.10994714      11.703462    0.090602284      17.474821     0.14972772
            125      12.442032     0.10413576      10.256097     0.08470332      15.298348     0.14041412
            130      11.033795    0.096642056      9.0546833     0.07807883      13.643264     0.12848997
            135       9.635202    0.091485144      7.9190333    0.073692407      11.881039     0.12216096
            140      8.4255263    0.085197374      6.8954792    0.068402091      10.436987     0.11385055
            145      7.3186869    0.079465344      6.0120715    0.064056958      9.0171885     0.10575642
            150      6.4409082      0.0769738      5.3189941     0.06513471      7.8665593     0.10869402
            155      5.7970414    0.070931861      4.7589196    0.056869483      7.1445029    0.094384759
            160      5.0724661    0.065884889      4.1573604    0.053301058      6.2546358    0.089358039
            165      4.4727471     0.06199575      3.6619794    0.049689513       5.526979     0.08277412
            170       4.106138    0.059205603      3.3545626    0.047475294      5.0853848    0.079289149
            175      3.6107232    0.056050673      2.9502481    0.045131501      4.4707556    0.075684523
            180      3.1411425    0.051687277      2.5644719    0.041557105      3.8894141    0.069053218
            185      2.7831647    0.049816818      2.2742231    0.039420345      3.4393187    0.067787655
            190      2.5011851    0.047094591      2.0503945    0.037502757      3.0756613    0.063911742
            195      2.2980418    0.044840685       1.876679    0.035716752      2.8369421    0.060654589
            200      1.9892354    0.042073657      1.6146241    0.033197967      2.4770286    0.056465665
            205      1.8857875    0.041761151      1.5521804     0.03364608      2.3020433    0.058637597
            210      1.6127439    0.037876763      1.3176839    0.030179602      1.9855847    0.051391896
            215      1.4014768    0.035416953      1.1436145    0.028195843       1.729331    0.048171817
            220      1.2674314    0.033608454      1.0473928    0.027552553      1.5325053    0.048981305
            225      1.1880808    0.032704832     0.96820858    0.026212497      1.4649317    0.045548267
            230      1.1164719    0.031421501     0.90972841    0.024916813      1.3756491    0.043144397
            235     0.93117487    0.028094992     0.74995196    0.022106377       1.165899    0.037678413
            240     0.82974625    0.027426548     0.67512636    0.021479195      1.0233044    0.037623684
            245     0.75338023    0.029194944     0.61215457    0.022286903     0.93039273    0.041118973
            250     0.69635462    0.024762487     0.56487982    0.019477833      0.8616977    0.033710353
            255      0.6393273    0.023767268     0.52593917    0.018932384     0.77564981    0.032975349
            260     0.55404565    0.022155154     0.45173989    0.017396862     0.67952798    0.030422178
            265       0.512127    0.021615755     0.41651882    0.017104359     0.62979825    0.030044876
            270     0.45952185    0.020927546     0.36777301    0.016120808     0.57818143    0.028872468
            275     0.40731803    0.019291752     0.33978072    0.016389177     0.48242181    0.029100752
            280      0.3612513    0.018138163     0.29786691    0.014301811     0.43571336    0.024934313
            285     0.35429909    0.017881742     0.28444297    0.013781551     0.44395019     0.02476586
            290     0.36359952    0.023000459     0.29204589    0.016856346     0.45499991    0.034076921
            295     0.28457409    0.015850776     0.23222745    0.012426593      0.3478812    0.021766385
            300     0.28477417    0.015822921     0.22864167    0.012401064     0.35610485    0.022100501
            305     0.24036762    0.014536464     0.19355782    0.011483272     0.29962892    0.020151954
            310     0.21728781    0.014540524     0.17730196    0.011427241     0.26566562    0.020121135
            315     0.20385362    0.013870984     0.16687457    0.010691512     0.24764333    0.019336948
            320     0.17357275    0.013912912     0.13998725    0.010427775     0.21552374    0.019990658
            325     0.17013571    0.012155837     0.13540084   0.0093037812     0.21540472    0.017074077
            330     0.16168285     0.01208575     0.13337395   0.0096196704     0.19407323    0.017365396
            335     0.14031488    0.011340553     0.11035614   0.0085990455     0.18042667    0.015777607
            340     0.12452146    0.010599368     0.10210614   0.0083391474     0.15074778    0.014581919
            345     0.11862543    0.010339907     0.10113265   0.0091214612     0.13493637    0.017797433
            350     0.11520307    0.010185854    0.098334407   0.0089178386      0.1298639    0.015746533
            355     0.10779063   0.0096719789    0.087459981    0.007583089     0.13261547    0.014153646
            360    0.081440215   0.0092807452    0.066380715   0.0068622499    0.099852041    0.013562325
            365    0.075429113   0.0088392975    0.062679768   0.0066036434    0.089494764    0.013140437
            370    0.085562086    0.008822977    0.067851811   0.0067131088     0.10851915    0.012212786
            375    0.069626692   0.0080521841    0.056165039   0.0063124167    0.086446555    0.011070418
            380     0.07427183   0.0084221157    0.062854771   0.0067430141    0.085349272    0.012842738
            385     0.06921248   0.0083934869    0.055967565   0.0064023187    0.085559272    0.011827152
            390    0.064627618   0.0082391841    0.052809744    0.006574028    0.078299837    0.012070064
            395    0.041673622    0.006744343    0.032201358   0.0049713974    0.054912709   0.0097654468
            400    0.055718877    0.007349077    0.045861949   0.0058214302    0.066563445    0.010278619
            405      0.0627337   0.0080012156    0.048969713   0.0058244332    0.081439015    0.011678127
            410    0.037069842   0.0061727957    0.030831464   0.0047046008    0.043808368   0.0087873281
            415    0.054426121   0.0068125135    0.042356102   0.0052097433    0.070953504   0.0093420993
            420    0.044255511   0.0059913542     0.03485185   0.0047201476    0.056588242   0.0080524509
            425     0.03940809   0.0062133315    0.030870827   0.0046663634    0.050771713   0.0087324889
            430    0.027605137   0.0050850003    0.023730551   0.0041717058    0.030766392   0.0069187155
            435    0.028648563   0.0054589326     0.02257185   0.0039967813     0.03665126   0.0079328499
            440    0.022697756   0.0066126754    0.017451929   0.0045232641    0.030049764    0.010180775
            445    0.032355511   0.0052254701    0.025695276    0.004108195    0.040854759   0.0070440647
            450    0.027564803   0.0050787405    0.022032957    0.003741039    0.034523214   0.0076187351
            455    0.031071122   0.0058038638    0.025533819   0.0043678679    0.037260276   0.0085475909
            460    0.018451102   0.0042075887    0.015322972   0.0030968006    0.021779567    0.006949455
            465    0.022867362   0.0050171238    0.017114291   0.0036505465    0.031179803   0.0072163079
            470    0.021635649   0.0060565334    0.015795571   0.0040234119    0.030707461   0.0098374908
            475    0.016845157   0.0043311878     0.01314563   0.0031068358    0.021796457   0.0064572141
            480    0.015425256   0.0036166258    0.011390768   0.0026319344    0.021576732   0.0052417635
            485    0.014128563    0.004130866    0.012085984   0.0032592774    0.015980655   0.0054867554
            490     0.01454809   0.0041231693    0.012117165   0.0031480198    0.017079764   0.0058886976
            495    0.010719646   0.0032483807   0.0080149016   0.0023247828    0.014684862   0.0047524223
            500   0.0068466929   0.0038017168   0.0060000671   0.0025455942   0.0073528151    0.006148647
            505   0.0076568897   0.0026522918   0.0059058858   0.0019816052    0.010074882   0.0037093697
            510   0.0099539566   0.0027605928   0.0077560826    0.002160259    0.012932008   0.0036150954
            515    0.016838445   0.0043276048    0.012569449   0.0030048674    0.023159469   0.0066674543
            520    0.013016712   0.0036719317    0.010129213   0.0026935396    0.016940866   0.0053302829
