# pt_bbZ-zoom-m        central        num_err    min (scale)        num_err    max (scale)        num_err
# bbZ150
              0      101.36474     0.81026188      76.998572     0.62163184      155.42266      1.6062846
              1      371.78252      1.5402126      283.61096      1.1839085      550.20413      2.7645631
              2      521.37606      1.7763275      410.93089      1.4156092      713.25312      2.8900857
              3       587.2291      1.8356459      476.09866        1.50187      782.81496      2.8682802
              4      603.68454      1.8174948      493.61178      1.3880525      794.16761      2.7929302
              5       596.4419      1.7692606      483.46821      1.3524444      781.39656      2.6945124
              6      576.45551      1.7123163      464.88987      1.3054194      752.26687      2.5697283
              7      556.48872      1.6590811      446.61091      1.2680995      725.29625      2.4724915
              8      530.12677      1.6009813      424.22362      1.2227428      689.59115      2.3661791
              9      504.09355      1.5490982      402.32736       1.181025      655.45707      2.2649523
             10      478.56467      1.4985381      381.60155      1.1446722      620.76094      2.1786014
             11      458.35613       1.454303      364.69976      1.1173224      594.74406      2.1200255
             12      435.80393       1.408269      346.32122      1.0889095         565.16      2.0627572
             13       413.5571      1.3673859      328.42781      1.0481261      535.75052       1.960601
             14      392.89415       1.329324      311.98513       1.032304       508.2453      1.9370757
             15      376.91108      1.2949782      299.01466     0.99782579      487.50568      1.8524755
             16      359.63659      1.2596104      284.87002     0.97029306      465.64587      1.7913512
             17      344.98302      1.2315613      273.25703     0.94673471      446.19748      1.7409442
             18      329.93708      1.2008359      261.17765     0.92679827      426.78959       1.696277
             19      315.89899       1.170663      249.97668      0.9047611      408.50366      1.6522664
             20      302.59583      1.1431204      239.20797     0.88124789      391.60184      1.6017897
             21       290.2241      1.1168951      229.44874     0.86131258      375.31724      1.5631786
             22      278.57725      1.0988251      220.27195     0.84883771      359.92142       1.541722
             23      266.94805      1.0677239      210.83632     0.82421328      345.32818      1.4873134
             24      257.03163      1.0469015      202.97496     0.80812928      332.43479      1.4545368
             25      246.39635      1.0211242      194.51236     0.78955401      318.71904      1.4176104
             26      236.01007       1.000417      186.18221     0.77210842      305.50758      1.3863972
             27      227.40863     0.98038256         179.62     0.76186413      293.83959      1.3680229
             28       219.2127     0.96007572      173.03473     0.74401243       283.3396      1.3314774
             29      211.03712     0.94280111      166.61369      0.7320151      272.58532      1.3126397
             30      202.84641     0.92372466      160.32601     0.71766814      261.51463      1.2837813
             31      196.51771     0.90811615      155.31677     0.70648793      253.33705        1.26025
             32      188.74545     0.88856014      149.10798     0.69079213      243.39995      1.2279353
             33      182.72629     0.87167012      144.08051     0.67652181      236.24499      1.1960915
             34      176.38473     0.87689084      139.60174     0.69154999      226.77676      1.2436966
             35      169.16904     0.84022746      133.62458     0.65142817       218.0896      1.1526471
             36      162.59489      0.8202748      128.27632     0.63751668      209.97355      1.1270297
             37      156.82087     0.80779672      123.88241     0.62755763       202.0842      1.1095214
             38       150.7651     0.79065821      119.28843     0.61846852      193.80136      1.0972652
             39      147.75769     0.78163301       116.7333     0.60784733      190.32267      1.0681772
             40      140.61961     0.76233621       111.1341     0.59593705      181.02807      1.0509076
             41       137.2556     0.75162873      108.43671     0.59148021      176.77101      1.0442376
             42      131.90398     0.74063489      104.16671     0.57547876       169.9567      1.0120723
             43      128.41975     0.72649476      101.49069     0.56746851      165.26188     0.99479247
             44      122.37395     0.70981141      96.822111     0.55907776      157.24353      0.9824462
             45      119.26859     0.69975716      93.984659     0.54390528      154.15099     0.95209613
             46      114.06956     0.68372132      90.070031     0.53297899      146.97129     0.93127559
             47       109.7996     0.67166954      86.799754     0.52344221       141.2197     0.91592836
             48       105.4516     0.65738007      83.189782     0.51140104      136.03109     0.89274629
             49      102.80974      0.6486501      81.244811     0.50706906      132.28949     0.88333984
             50      102.80974      0.6486501      81.244811     0.50706906      132.28949     0.88333984
