#       pt_lep2        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      128.61434     0.33911923      104.02066     0.26863476       164.7221     0.48543694
              5      375.55043     0.56884877      303.36382     0.44984109      481.03321     0.80492948
             10      609.87285     0.71244788      492.92672     0.56135681      779.49871     0.99871656
             15      834.55977     0.81996175      674.62326     0.65029875       1066.121      1.1599213
             20      1027.1969     0.90161862      830.43786     0.71421377      1312.6293      1.2815352
             25      1148.4051     0.95552603      928.63783     0.75100852      1469.7767      1.3565877
             30      1135.0761     0.95711343      918.36096     0.75021449      1456.9531      1.3747063
             35      838.87428     0.84465171      679.24643     0.66042945      1078.4739      1.2160516
             40      271.13652     0.48469605      219.53323     0.38332633       344.3622     0.66738183
             45      111.20151     0.30843339       90.12349     0.24659228      140.25801     0.41680023
             50      63.608582     0.23050322      51.561674     0.18409284       80.12326     0.30600945
             55      40.112125     0.18427058      32.597419     0.14910748      50.306984     0.24927652
             60      26.860623     0.15175888      21.749624     0.12088312      33.763149     0.20403321
             65      18.786413      0.1270243       15.12553     0.10056387      23.760601     0.17050086
             70      13.834622     0.10795313      11.141927    0.085606215      17.474857     0.14476612
             75       10.13283    0.092453751      8.1571832    0.074194459      12.802362     0.12641761
             80      7.6101033    0.079830661      6.1189261    0.063583974      9.6213869     0.10862172
             85      5.6943402    0.069398981      4.5750745    0.055163924      7.1998102    0.093529243
             90      4.4331917     0.06075284      3.5710925    0.048358872      5.5825682    0.081750014
             95      3.6741944    0.077720756      2.9344756    0.057310707      4.6793044     0.11159592
            100      2.9061623    0.049355137       2.332578    0.039048837      3.6768263    0.066818961
            105      2.3712497    0.045053905      1.8972444    0.035283096      3.0079277    0.061249856
            110      1.8881751    0.045194321      1.5048309    0.036789945      2.4072023    0.057633041
            115      1.5186508     0.03595433      1.2609299    0.047051852      1.8300153     0.08959889
            120      1.2368607    0.033780873     0.98822599    0.026079388      1.5694342    0.046823754
            125      1.0338969    0.030064538     0.82228927     0.02345469      1.3229786    0.041149869
            130      0.8613584    0.032968783     0.70615159     0.03077719      1.0500377    0.067333915
            135     0.71516933    0.024702824     0.56527939     0.01908497     0.92175836    0.033792806
            140     0.64891007    0.023321434     0.51991073     0.01853155     0.82099731    0.032480748
            145       0.543695    0.025783024     0.43391408    0.019467901     0.69046167    0.036526986
            150     0.42652907    0.019055172     0.34103712    0.014960984     0.54069094    0.025637451
            155       0.368357    0.019220709     0.29728337    0.014850772      0.4596868    0.026706924
            160     0.32424508    0.016955814     0.25674001    0.013036321     0.41477622    0.023320142
            165     0.26340059    0.014806983     0.20740569    0.011472855     0.34019398    0.019975623
            170     0.22925047    0.023496034     0.17977886    0.016706127     0.29699161    0.034696926
            175     0.20238071    0.013144098     0.16286624    0.010336264     0.25370943    0.018175885
            180     0.16295699     0.01201174     0.13206494   0.0093723234     0.20193685    0.016681765
            185     0.15943437    0.012168958     0.12653444   0.0093489686     0.20291435    0.017035146
            190     0.16297821    0.011946802     0.13180142   0.0099987031     0.20274421    0.017347658
            195     0.11439216    0.010301663    0.090510689   0.0079060911     0.14641766    0.014028941
            200     0.10203453   0.0093641646    0.082269272   0.0072811583     0.12862892    0.013476394
            205    0.093414054   0.0087966033     0.07277872   0.0067739875     0.12231504    0.011950126
            210    0.075047361   0.0082481222    0.060870825   0.0063737903    0.093176024    0.011373831
            215    0.075544369    0.008131503    0.060038209   0.0062442428     0.09598821    0.011465369
