#   y_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7    0.076568896    0.054139678    0.046366142     0.03278628     0.13272343    0.093848851
           -4.6     0.15313779    0.093772673      0.1027687     0.05870534     0.23801673     0.16406605
           -4.5     0.45941337     0.15313013     0.31432874     0.10389963     0.70905315     0.24315488
           -4.4     0.91882675     0.18754535     0.64408367     0.13240562      1.3665748     0.28233839
           -4.3      2.4502047     0.32483807      1.7354469     0.22643153      3.6039173     0.49936689
           -4.2      5.7426672     0.49913906      4.1214095     0.34927243      8.3258917     0.77907321
           -4.1      9.7242498     0.64740892      7.1513317     0.47006582      13.696222     0.95550195
             -4      17.087929     0.88197683      12.658263     0.63647822      23.875822      1.3088074
           -3.9      31.470712      1.1548579      23.574149     0.85118465      43.381719      1.6967674
           -3.8      46.732262      1.4427189      35.610733      1.0836334      63.025692      2.1243222
           -3.7       66.97119      1.7184743      51.186615      1.3152749      90.057764      2.5522727
           -3.6      99.595535      2.0746225      76.579348      1.5669617      132.95747      2.9868813
           -3.5      135.35733      2.4177148      104.45987      1.8252264      180.04473      3.4572959
           -3.4      179.06252      2.7696142      138.44637      2.1208571      237.81433      3.9917022
           -3.3      230.10995      3.1420808      178.14962      2.3922074      304.97682      4.4527873
           -3.2      286.65581      3.4885209      222.82393      2.6651366      377.98138      4.8589307
           -3.1      354.40971      4.3460852      275.99488      3.2049804      466.63895      6.3604018
             -3      422.15211      4.2265682      330.88815      3.2560305        551.019      5.9221762
           -2.9      490.18586      4.5423637      384.49723      3.5197184      639.42625      6.3059387
           -2.8      558.75206      4.8938913      439.50869      3.7867377      726.34348      6.7980568
           -2.7      643.54228      5.2170624      508.30022      4.0680902      831.77318      7.1597999
           -2.6      729.35179      5.9138442      576.01965      4.5922722      943.13765      8.1970604
           -2.5      795.31959      5.7607811      629.30901      4.4901441      1025.8875      7.8270101
           -2.4      875.65535      6.0725896      694.18851      4.7370992      1126.9692       8.254454
           -2.3      930.45531      6.3127289      739.23354      4.9487009      1194.1396      8.5396488
           -2.2      999.84439      6.4369198      794.70809      5.0485079      1282.8794      8.6354555
           -2.1      1068.1295      6.6640349      850.56636       5.231565      1367.4341      8.9431148
             -2        1144.44      6.8619148      912.59919      5.4041452      1462.5694      9.1975267
           -1.9      1197.7171      7.0552045      956.96489      5.5654009      1526.9925      9.4680882
           -1.8      1244.6805      7.1847382      996.60362       5.679995      1582.4809       9.632364
           -1.7      1295.8576      7.3483089      1035.0154      5.7836907      1651.9087      9.7992641
           -1.6      1332.5595      7.4291607      1069.0629      5.9182853      1688.4376      10.008416
           -1.5      1382.5104      7.7154942      1109.6902      6.1057702      1749.3569      10.379065
           -1.4      1416.4898       7.678448      1135.5265      6.1083992      1795.1418      10.420902
           -1.3      1448.6715      7.7367302      1162.3337      6.1643602      1833.3775      10.479005
           -1.2      1475.9118      7.8129134      1186.5749      6.2986573      1863.4837       10.60891
           -1.1      1486.1375      7.9167766      1195.0667      6.3734127      1874.6245      10.982472
             -1       1501.637      7.9830453      1206.1157      6.3301584      1897.3527        10.7706
           -0.9      1535.3467      8.0047345      1233.0468      6.3652722        1939.92      10.760149
           -0.8      1536.6784      7.9814998      1231.6923       6.319269      1946.1327      10.649769
           -0.7       1559.938      8.0656128      1252.0251       6.407105      1971.9811      10.863235
           -0.6      1553.0161      8.0714723      1247.5557      6.9398816      1961.3176      11.976425
           -0.5      1573.9929       8.212663      1262.9657      6.4753517      1990.2431      11.095414
           -0.4      1586.6728      8.2268351      1273.9699      6.5238306      2004.0609       11.07168
           -0.3      1575.2333      8.0897124      1262.8976      6.4056354       1993.204      10.813442
           -0.2      1581.2948      8.0735512      1268.4701      6.4042495      1999.6082      10.796636
           -0.1      1607.2213       8.198418      1291.6213      6.5249087      2027.4205       11.06398
              0       1573.165      8.0641713      1263.2351      6.4864376       1986.784      11.010396
            0.1       1580.121      8.0325443       1267.604      6.3830619      1997.9399      10.715595
            0.2      1576.5296      8.4959153        1264.88       6.651865        1993.21      11.505747
            0.3      1582.9504      8.0834907      1270.8805       6.431452      1999.7099      10.869976
