#pt_Z-CMS-2bjet        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.72245981    0.017521317     0.59458012    0.014228661     0.90354106    0.023085172
             10      2.0694461    0.029663982      1.6976351     0.02397706      2.5935534    0.038858892
             20      2.8014149    0.024288132      2.2941604    0.019658128      3.5131591    0.032041215
             40      2.3499157     0.02226864       1.924504    0.017999018      2.9421474    0.029250264
             60      2.2301097    0.021756229      1.8308558    0.017598418      2.7924792    0.028672621
             80      1.9098839    0.020094498      1.5629887    0.016312064      2.4011108    0.026384761
            100      1.2038629    0.010020703     0.98141947   0.0080914237       1.517255    0.013081494
            150     0.57156038   0.0068390229     0.45894116   0.0054742446     0.72968929   0.0089689963
            200     0.57156038   0.0068390229     0.45894116   0.0054742446     0.72968929   0.0089689963
