#   y_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0    0.054139678   -0.034485235    0.091238348    0.010486222    0.037207742
           -4.8   -0.038284448    0.038282533   -0.071860238    0.071856646   -0.021529529    0.021528452
           -4.7     0.61255117     0.16241903     0.43629035     0.11580982     0.89792125     0.24807775
           -4.6       1.454809     0.25964421      1.0915866     0.18730035      1.9994262     0.39282332
           -4.5      4.1730048     0.42110648      3.0539656     0.30714259      5.9570079     0.63513913
           -4.4      8.0014496      0.6089152      6.0743247     0.44474253      10.851678     0.97508875
           -4.3      16.730304     0.90834054       12.97506     0.73096527      22.024297      1.5495654
           -4.2      30.436136      1.1928814      23.136761     0.87994627      41.258028      1.7901079
           -4.1      57.965709      1.6259612      44.253345      1.2021495      78.133115      2.3719046
             -4      86.900848      2.0051854      67.218275      1.5065593      115.42276      2.9346279
           -3.9      137.85719      2.5103149      106.58296      1.8930486      183.19377      3.5671565
           -3.8      191.20485      2.9451212      148.24005      2.2264677      253.23121      4.1559031
           -3.7      263.37938      3.4288562      204.48701      2.6159928      348.23001      4.8662822
           -3.6      346.16578      3.9348897       269.7383      2.9872865      455.40012      5.5084239
           -3.5      450.64328      4.4708152      351.88659       3.408116      591.26696      6.2475424
           -3.4      558.23908      4.9315991      435.86634      3.7727516      732.69112      6.8759626
           -3.3      680.28693      5.4575631      533.08094      4.1770407      888.70153      7.5707664
           -3.2      801.10627      5.9059957      628.41638      4.5272863      1045.0678      8.1636576
           -3.1      947.21633      6.6888476      745.20648      5.1178145      1231.1935       9.277247
             -3      1086.3757      6.8325811      856.71652       5.274186      1407.8991      9.3972047
           -2.9      1216.9329      7.2230391      961.17181      5.5882584       1574.117      9.8956857
           -2.8      1353.4135      7.6162577      1070.0452      5.9045737      1748.7828      10.443442
           -2.7      1510.3415      8.0124058      1197.5884      6.2445659      1944.1401      10.940367
           -2.6      1645.0885      8.5945605        1305.44      6.7064577      2116.0895      11.866865
           -2.5      1783.1304      8.6655727      1418.5929      6.7871665      2286.1699      11.844497
           -2.4      1901.4867      8.9639394      1514.7864      7.0168215      2433.9634      12.176788
           -2.3      2016.9443      9.2433414       1607.465      7.2579221      2580.7475      12.500122
           -2.2      2124.9887      9.4079163      1695.0795      7.3877489      2716.4245      12.644751
           -2.1      2236.8915      9.6435085      1787.5267       7.599545      2853.2637      12.981449
             -2      2344.2437      9.8477557      1877.4149      7.7897834      2981.5951      13.273602
           -1.9      2440.2401       10.05679      1955.2695      7.9606235      3102.6938      13.518473
           -1.8      2504.4811      10.170409      2009.5118      8.0524158      3178.7213      13.613337
           -1.7       2599.855      10.367355      2085.1561      8.2679833      3302.7623      14.009709
           -1.6      2641.1397      10.439009      2123.8722      8.3310859      3343.7274      14.059274
           -1.5      2711.8715      10.675131      2182.5847      8.4868822      3429.3371      14.306473
           -1.4      2780.5182      10.701943      2238.5945      8.5309035      3515.3212      14.350682
           -1.3      2826.5682      10.762375      2275.7638      8.5877124      3573.2378      14.395696
           -1.2      2876.4694      10.872195      2319.8102      8.7180533      3628.7315      14.619876
           -1.1      2892.0225      10.940603      2331.3449       8.776412      3650.6199      14.680376
             -1      2933.0298      11.035213      2365.8523      8.8148278      3700.0141       14.68574
           -0.9      2960.7539      11.061636      2386.1247      8.8233966      3739.8121      14.673508
           -0.8      2966.4813      11.013599      2391.1241      8.7991285      3745.6583      14.586398
           -0.7      3002.8215      11.098451        2422.33      8.8743381      3787.9309      14.750188
           -0.6      2995.9481      11.096696      2418.8002      9.1941479      3775.3716      15.522858
           -0.5      3031.7711      11.232751      2446.1853      8.9751789      3824.0414      14.923282
           -0.4      3052.4181        11.2574      2466.6088      9.0968704      3841.4661      15.184824
           -0.3      3033.4357      11.140047      2446.2798      8.8882318      3828.5473      14.693257
           -0.2      3045.9546      11.122564      2457.4118      8.8887492      3841.8159      14.656897
           -0.1      3070.8797      11.228983      2479.8815      8.9893836       3867.764      14.905283
              0      3041.9554      11.130182      2456.7442      8.9620877      3831.5071      14.885537
            0.1      3034.4674        11.0931      2449.4035      8.9234515      3825.3839      14.784656
            0.2      3022.4456      11.413823      2439.5641      9.0725488      3810.5383      15.185758
            0.3      3036.1481      11.130532      2450.3194      8.9071006      3827.8232      14.751595
            0.4      3034.9864      11.156463      2448.4746      8.9164642      3828.4168      14.816613
            0.5      3000.9566       11.07783      2425.2764       9.041215      3776.3624      15.155018
            0.6      2984.7355       11.07935      2410.6115      8.9099054      3759.1477      14.841142
            0.7      2970.1734      11.085378      2395.1705      8.8596658      3748.2461      14.758179
            0.8      2929.7395      11.133384      2364.0876      9.0706685      3693.8524      15.301128
            0.9      2910.0442      10.995176      2347.7701      8.8134305      3670.0124      14.790382
              1      2879.9578      10.868395      2318.8112      8.7795546       3641.957      14.691205
            1.1      2841.9233      10.790152      2288.3819      8.5847177      3592.8446      14.295022
            1.2      2820.4017      10.739367      2272.5552      8.6939384      3561.5325      14.714095
            1.3      2751.1256      10.694556      2215.3213      8.5242681      3477.6199      14.305064
            1.4      2700.2828      10.533544      2171.7191      8.3877949      3418.3008      14.063328
            1.5      2652.1042      10.459751      2130.0751      8.3231326      3363.2813      14.037247
            1.6      2575.4967      10.351734      2068.5884      8.2124239      3265.1794      13.915238
            1.7       2497.583      10.167991      2002.8759      8.0854875       3172.688      13.712645
            1.8      2424.4427      10.444914      1941.6128       8.184863      3084.6306      14.141219
            1.9      2338.3954      9.8020532      1868.8035      7.7300908      2983.6885      13.148287
              2      2245.8615      9.6301614      1796.4967      7.6253168      2860.9282      13.063243
            2.1      2156.5463      9.4719749      1721.4502      7.6307017      2754.1352      13.322128
            2.2      2026.9432      9.1707005      1614.7133      7.1996792      2595.0966      12.396883
            2.3      1892.4164      8.8688089      1506.6469      6.9732436      2424.6253      12.084883
            2.4       1779.668      9.3035401      1415.4387      7.2051387       2282.473      12.892982
            2.5       1644.512      8.3282365      1304.4696      6.4958844      2116.4511      11.354624
