#  m_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
              1              0              0              0              0              0              0
              2              0              0              0              0              0              0
              3              0              0              0              0              0              0
              4              0              0              0              0              0              0
              5              0              0              0              0              0              0
              6              0              0              0              0              0              0
              7              0              0              0              0              0              0
              8              0              0              0              0              0              0
              9              0              0              0              0              0              0
             10              0              0              0              0              0              0
             11              0              0              0              0              0              0
             12              0              0              0              0              0              0
             13              0              0              0              0              0              0
             14              0              0              0              0              0              0
             15              0              0              0              0              0              0
             16              0              0              0              0              0              0
             17              0              0              0              0              0              0
             18              0              0              0              0              0              0
             19              0              0              0              0              0              0
             20              0              0              0              0              0              0
             21              0              0              0              0              0              0
             22              0              0              0              0              0              0
             23              0              0              0              0              0              0
             24              0              0              0              0              0              0
             25              0              0              0              0              0              0
             26              0              0              0              0              0              0
             27              0              0              0              0              0              0
             28              0              0              0              0              0              0
             29              0              0              0              0              0              0
             30              0              0              0              0              0              0
             31              0              0              0              0              0              0
             32              0              0              0              0              0              0
             33              0              0              0              0              0              0
             34              0              0              0              0              0              0
             35              0              0              0              0              0              0
             36              0              0              0              0              0              0
             37              0              0              0              0              0              0
             38              0              0              0              0              0              0
             39              0              0              0              0              0              0
             40              0              0              0              0              0              0
             41              0              0              0              0              0              0
             42              0              0              0              0              0              0
             43              0              0              0              0              0              0
             44              0              0              0              0              0              0
             45              0              0              0              0              0              0
             46              0              0              0              0              0              0
             47   0.0038284448   0.0038282533   0.0027434054   0.0027432683   0.0055918307   0.0055915511
             48              0              0              0              0              0              0
             49              0              0              0              0              0              0
             50              0              0              0              0              0              0
             51              0              0              0              0              0              0
             52   0.0038284448   0.0038282533   0.0019103346   0.0019102392   0.0086137794   0.0086133487
             53              0              0              0              0              0              0
             54              0              0              0              0              0              0
             55   0.0076568896   0.0054139678   0.0046070867   0.0032605056    0.013551968   0.0095949192
             56   0.0076568896   0.0054139678   0.0065867127   0.0046749705   0.0088005903   0.0062551005
             57   0.0038284448   0.0038282533   0.0030982284   0.0030980735   0.0047207678   0.0047205318
             58              0              0              0              0              0              0
             59   0.0076568896   0.0054139678   0.0048739174   0.0034462885    0.012634744   0.0089339594
             60              0              0              0              0              0              0
             61   0.0038284448   0.0038282533   0.0025155513   0.0025154255   0.0060506888   0.0060503863
             62   0.0038284448   0.0038282533   0.0023012796   0.0023011645   0.0067698817   0.0067695431
             63   0.0076568896   0.0054139678   0.0064649608   0.0050985412    0.008284449   0.0058650826
             64              0              0              0              0              0              0
             65   0.0076568896   0.0054139678   0.0058689961   0.0042164876     0.01031811   0.0075008742
             66              0              0              0              0              0              0
             67   0.0038284448   0.0038282533   0.0023104332   0.0023103176   0.0067417325   0.0067413954
             68              0              0              0              0              0              0
             69              0              0              0              0              0              0
             70              0              0              0              0              0              0
             71    0.019142224   0.0085602347    0.013334646   0.0060166223    0.029075689    0.013142541
             72   0.0038284448   0.0038282533   0.0023400591    0.002339942   0.0066402555   0.0066399235
             73   0.0038284448   0.0038282533   0.0029535432   0.0029533956   0.0051318897   0.0051316331
             74    0.011485334   0.0066307293   0.0078813977   0.0045642862    0.017613189    0.010211954
             75   0.0038284448   0.0038282533   0.0028396654   0.0028395233   0.0053476379   0.0053473705
             76    0.012005019   0.0069437302   0.0078237205   0.0045260487     0.01935689    0.011205676
             77    0.011485334   0.0066307293   0.0077701771   0.0044904204    0.017993897    0.010405343
             78    0.019142224   0.0085602347    0.014598425   0.0065373443    0.026030807     0.01168928
             79   0.0076568896   0.0054139678   0.0057889764   0.0040941411    0.010409646   0.0073621767
             80    0.034456003     0.01148476    0.025238091   0.0084925962    0.048978051    0.016541756
             81    0.038284448    0.013261459    0.025072933   0.0086214106    0.061931101    0.021911067
             82    0.022970669   0.0093772673    0.015709153    0.006486149    0.035785925    0.014791542
             83    0.022970669   0.0093772673    0.016233465    0.006713534    0.034281692    0.014202539
             84    0.022970669    0.009377111    0.015881496   0.0065517024    0.035197343    0.014522732
             85    0.022970669   0.0093772673    0.016632086   0.0068106951    0.033067323    0.013561707
             86    0.026799113    0.010128606    0.018936418    0.007297955    0.039884647    0.015469231
             87    0.038284448       0.012106    0.030621948   0.0098213392    0.048697736    0.015854466
             88    0.057426672    0.014826761    0.041569193    0.010874091    0.082904134    0.021631181
             89     0.08039734    0.017543261    0.065067618    0.015911158     0.10089783     0.02769619
             90     0.11868179    0.022648252    0.095296949    0.018612072     0.14993898     0.03527995
             91      0.1110249    0.020615704    0.079054625    0.014860212     0.16427972    0.030999888
             92     0.24119202    0.030385819     0.16840148    0.021502135     0.36409242    0.046696073
             93     0.26859271    0.033765534     0.20924425    0.025356724     0.35588366    0.055514326
             94     0.37135914    0.039227662     0.26978297    0.028559715     0.53500522    0.058063845
             95     0.52458158    0.047941772     0.37253756    0.033294929     0.77687667    0.074633492
             96     0.60881849    0.051386039      0.4463123    0.036974513      0.8701059    0.080093336
             97     0.68965766    0.052809886     0.50606024    0.039406445     0.98400767    0.079748902
             98     0.87164329    0.060114198     0.63405689    0.043371395      1.2545456     0.08998737
             99     0.81036071    0.058381176     0.58815404    0.042023752      1.1710827     0.08774132
            100     0.96717636    0.065169506     0.71586238    0.047199046      1.3574261     0.10018636
            101      1.1653534    0.074894976     0.85372447     0.05338332      1.6616809     0.11398885
            102      1.1507831    0.070075176     0.85457558      0.0515294       1.612299     0.10683081
            103      1.3336869    0.075127343     0.99097327    0.054714034       1.865744     0.11184781
            104      1.4314333    0.080762028      1.0612753    0.058907529      2.0088091     0.12021773
            105      1.4406929    0.078724101      1.0678943     0.05777948      2.0228471     0.11777522
            106      1.4528549    0.077061752       1.057591    0.055767204      2.0805379     0.11439684
            107      1.4555072    0.079815841      1.0810163    0.058527703      2.0400001     0.11786453
