#pt_bbZ-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      540.15884     0.77650622      438.03948     0.63444439      731.45612      1.2547455
              5      726.41957     0.82218532      589.07954     0.63242821      939.75776      1.2189022
             10      608.48258     0.72377876      487.89555     0.56072863      783.19116      1.0439964
             15      504.25565     0.64839878      402.55332     0.50431143      648.03105     0.91597069
             20      422.81498     0.58909649      336.66305     0.45867081      543.26464     0.81954021
             25      356.55918     0.53841189      283.54147     0.42028817       457.9999     0.74373139
             30      304.09717     0.49754285       241.8108     0.38991792      390.02146     0.68555726
             35      259.57501     0.45778939        206.374     0.35854269      332.66803     0.62537954
             40      222.41833     0.42330975      176.82757     0.33265964      284.85437     0.57757811
             45      190.29661     0.39138645       151.2262     0.30733254      243.75757     0.53097052
             50      163.92275     0.36693142      130.30006     0.28801711      209.80627        0.49802
             55      140.41552     0.33664114      111.68457     0.26627563      179.51218     0.45880554
             60       120.5466     0.31184942      95.876596     0.24647021      154.08717      0.4251956
             65      103.75895     0.28921948      82.544821     0.22853589      132.55649     0.39185455
             70      88.680913     0.26769591      70.588088     0.21105426      113.19654     0.36097133
             75        76.1871     0.25195798      60.649018     0.20054796      97.220415     0.34774857
             80      66.356805     0.23266239      52.820181     0.18381932      84.681894     0.31452155
             85      56.997136     0.22572794      45.305536     0.17688415      72.877342     0.30856856
             90       49.74673     0.20091618      39.687114     0.16176927       63.27979     0.28024258
             95       42.98247      0.1870448      34.191347     0.14742639      54.899564     0.25165052
            100      37.028996     0.17339103      29.473349     0.13693282      47.253871     0.23360043
            105      31.954419     0.16126751      25.479789     0.12752543       40.67737     0.21794805
            110      28.266175     0.15328738      22.527877      0.1207457      36.004936     0.20732637
            115      24.589169     0.14172561       19.58334     0.11153677      31.354766     0.19071448
            120      21.534932     0.13438517      17.149396     0.10583105      27.461358     0.18176038
            125      18.968611     0.12578551      15.113433     0.09865209      24.176114     0.17029912
            130      16.433403     0.11661521      13.096637    0.091665433      20.933209     0.15867888
            135      14.538448      0.1108921       11.57823    0.087434558      18.542288     0.15280379
            140      12.549678     0.10218767      10.000461    0.080477216      15.978421     0.14028108
            145      11.362947    0.097062014       9.003413    0.075800659      14.577841     0.13165343
            150      9.9391607    0.093299507       7.900281    0.073221554       12.68656     0.12878234
            155      8.6816157    0.084870672      6.9109573    0.067121492      11.056135     0.11849763
            160      7.5639555    0.078842469      6.0475413    0.064148737      9.5757503     0.11421467
            165      6.8408337    0.075393228      5.4543073    0.059694476      8.6901162     0.10612647
            170      5.9699874    0.070924405      4.7279208     0.05561882      7.6540005    0.097654511
            175      5.5804961     0.06770419      4.4168077    0.053131191      7.1543397    0.092770543
            180      4.7329319     0.06227308       3.744881     0.04880608      6.0701025    0.086005538
            185      4.1958875    0.059516436      3.3286141    0.046329622      5.3554357    0.082647132
            190       3.827978    0.056734152      3.0226071    0.044430631      4.9203733    0.079666632
            195      3.4499099    0.053230356      2.7369671    0.041883075      4.4046571    0.074346167
            200      3.1651507    0.051515336      2.5163942    0.040756254      4.0281441    0.073407354
            205      2.7748986    0.048470933      2.1818823    0.037395789      3.5841062    0.067188191
            210      2.4672682    0.045540787       1.989484    0.052235965       3.074521     0.10958744
            215      2.2129649    0.043634639      1.7582813    0.034291681      2.8147159    0.062561181
            220      2.0420756    0.042133857      1.6062721    0.032370957      2.6345276    0.058578456
            225      1.8399674     0.04001289      1.4518418    0.030796466      2.3624285    0.055610687
            230      1.6218723     0.03689961      1.2682822    0.028308876      2.1088005     0.05128577
            235      1.4686781    0.063597203      1.1569446    0.045176657      1.8889499    0.094399142
            240      1.3488615    0.033747314      1.0538416    0.025796273      1.7545478    0.046716293
            245      1.1756593    0.031082614     0.91427431    0.023805407      1.5387289    0.043101645
            250      1.0825951    0.030327843     0.86019386    0.023612852      1.3742684    0.044511596
            255      1.0145875    0.029262422     0.80628096    0.023031375      1.2889891    0.043589554
            260     0.93755216      0.0282145     0.74067908    0.021851884      1.1994154    0.039472666
            265      0.7951157    0.025673628     0.62696474    0.020227584       1.019647    0.036191016
            270     0.75655291    0.025740546     0.59661108    0.019659427     0.96999881    0.036238091
            275      0.7154808      0.0266667     0.56480007    0.020246396     0.91622671    0.038449178
            280     0.65687706    0.024322675      0.5145338    0.018554047     0.84952772    0.034040492
            285     0.59691988    0.022416553     0.46822686    0.017118546     0.77042079    0.031679856
            290     0.52911667    0.021470679      0.4191574    0.016460176     0.67275005    0.030010686
            295     0.46688819    0.020384306     0.36809558    0.015644745     0.59856953     0.02886784
            300     0.43361047    0.018997304     0.33878879    0.014562842     0.56260526    0.027592514
            305     0.39543208    0.018843476     0.31188396    0.014339592     0.50627626    0.027077682
            310     0.36862354    0.018325321     0.28853541    0.013776241     0.47709171    0.026193819
            315     0.33422441    0.016966072     0.25882828     0.01277813     0.43917283    0.024344024
            320     0.33440653    0.016768373     0.26300894    0.012975291     0.42937681    0.023500659
            325     0.27396655     0.01546309     0.21050802    0.011634568     0.36363461    0.021712734
            330     0.26659543     0.01525844     0.21332963     0.01171576     0.33505833    0.022457368
            335     0.26841332    0.014871832     0.20872368    0.011552366     0.34955061    0.020774349
            340     0.20096683    0.013589629      0.1633998    0.010309515     0.24516058    0.020035182
            345     0.21286153    0.013523927     0.16490659    0.010136375     0.27851335    0.019223187
            350     0.17638165    0.012222516     0.13720246   0.0093619879     0.23010955    0.017161061
            355     0.17074864    0.012178266     0.13590957   0.0093247728     0.21468991    0.017187665
            360     0.14888504    0.011907064     0.11911884   0.0089904154     0.18613127     0.01697528
            365     0.12330075     0.01035931    0.096096864   0.0077741134     0.16003522    0.015257025
            370     0.13418929    0.010652373     0.10575317   0.0083602734     0.17133293    0.015125197
            375     0.14035805    0.010764542      0.1088693   0.0082838336     0.18333081     0.01559908
            380     0.13365256    0.010776175     0.10430776   0.0083029352     0.17254189    0.015839479
            385     0.11389155   0.0099262785     0.08989439   0.0075612455     0.14490717    0.014028345
            390     0.10489939   0.0094084108    0.080525118   0.0070754825     0.13891339    0.013283701
            395    0.083526082   0.0088178618    0.075580884   0.0095333894    0.085976634    0.021545266
            400    0.084033286   0.0091176815    0.065377382   0.0067954615     0.10901376    0.013197293
            405    0.080429684   0.0084944126    0.064655982   0.0065194346    0.099407294    0.012041035
            410    0.073789743   0.0086654669    0.058085866   0.0063325446    0.094519529    0.013415283
            415      0.0732787   0.0077653039    0.061064453   0.0065195361     0.08542425    0.010512567
            420    0.062852598   0.0076478937    0.051291705   0.0060867714    0.075916825    0.011926389
            425    0.056660984   0.0075017827    0.048939584   0.0058976976    0.061650059    0.013042906
            430    0.062328739   0.0072622145    0.048257146   0.0056012546    0.081358598    0.010389042
            435    0.058814487   0.0071940521    0.044686654   0.0052755715    0.078965788    0.010397491
            440     0.05206685   0.0066747528     0.04149189   0.0052941579    0.064997657   0.0093882701
            445    0.043603307   0.0064370353    0.034130945   0.0048293283    0.056048421    0.009165785
            450    0.032924626   0.0057805156    0.027034927   0.0041366869    0.039305236   0.0092769142
            455    0.040581515   0.0061728351    0.031927992   0.0045735262    0.051657224   0.0088499602
            460    0.035221692    0.005729605     0.02835311   0.0043913159    0.043383071   0.0080866313
            465    0.035987381   0.0056782071    0.028229445   0.0041579089    0.046148819   0.0086504835
            470    0.027547638   0.0057037401    0.020938622   0.0040020935    0.036983996   0.0087294132
            475    0.021439291   0.0051928956    0.018725846   0.0038091689    0.022763917   0.0075511729
            480    0.029096181   0.0049619717    0.022049331   0.0036560611    0.039147165   0.0071303042
            485    0.026033425   0.0045939041    0.019816754   0.0034228542    0.034750787   0.0066274943
            490    0.027564803    0.004842388    0.022934784    0.003859626    0.032180927   0.0085546166
            495    0.021439291   0.0041936275   -0.018547437    0.048171561    0.035640216    0.018940608
            500     0.02220498   0.0047814747    0.018317343   0.0035638394    0.025880967   0.0070386598
            505    0.026033425   0.0045938913    0.020528819   0.0035623862    0.033193209   0.0062167388
            510    0.021439291   0.0041936415    0.016987244   0.0032899334    0.027045086   0.0057610627
            515    0.027085964   0.0045868553    0.019534724   0.0033228743    0.038775197    0.006635673
            520    0.019142224   0.0043983416     0.01585809   0.0034283794    0.022241594   0.0063575978
            525    0.024616653   0.0051486592    0.018547106   0.0037830536    0.033384291   0.0073550681
            530    0.015313779    0.003750907    0.012047224   0.0028256734    0.019123874   0.0055455007
            535    0.013016712   0.0033373939    0.010165394   0.0025894318    0.016697347   0.0046505403
            540    0.011485334   0.0031568586   0.0084170276   0.0022779067    0.016134409   0.0046040885
            545    0.015313779   0.0037508914    0.012055768   0.0027813178    0.019361811   0.0053577515
            550   0.0091882676   0.0026522918   0.0069603347   0.0020137166    0.012272972   0.0035596335
            555    0.023309232    0.014464714    0.016450689   0.0094112515    0.034057106    0.023200965
            560    0.021439291   0.0040514426    0.015836161   0.0030160679    0.029745059   0.0057133088
            565   0.0061255117      0.0024212   0.0050182678   0.0018622622   0.0073989568   0.0033104088
            570   0.0099935235   0.0027718046   0.0071596457   0.0019917156    0.014414291   0.0040216931
            575    0.011485335   0.0033373764   0.0092357676   0.0025284029    0.013930649   0.0047215869
            580   0.0045941338   0.0026522918   0.0038506693   0.0017757806   0.0052650199   0.0043149635
            585   0.0091882676   0.0026522918   0.0072559252   0.0021100347    0.011414036   0.0033659613
            590    0.013016712   0.0031568586    0.010746358   0.0026352341    0.015384528   0.0038338694
            595   0.0022970669   0.0020257213   0.0017374606   0.0013499054   0.0031379922   0.0032339196
            600   0.0099539566   0.0029653523   0.0077752165   0.0022135441    0.012848189   0.0042331076
            605   0.0061255117   0.0021655871   0.0047955118   0.0017565781   0.0079460156   0.0029969213
            610   0.0024405118   0.0020841707  0.00061950787   0.0052002164   0.0028850591    0.001440646
            615   0.0030627559   0.0021655601   0.0027809449   0.0015759597   0.0030681693   0.0020452661
            620   0.0053598228   0.0020257213    0.003918189   0.0014890273    0.007508307   0.0028649874
            625   0.0045941338   0.0018754535   0.0033808464   0.0013864395   0.0063966338   0.0026344025
