#         pt_j1        central        num_err    min (scale)        num_err    max (scale)        num_err
            160      17.109575     0.11991098      13.477222    0.093430224      22.103113     0.16660665
            165      15.796125     0.13173213       12.43771     0.10005679       20.41477     0.18704555
            170      14.324596        0.11118      11.224404    0.085817952      18.627499     0.15308661
            175      12.810894      0.1040894      10.065797    0.080661578      16.603139     0.14472288
            180      11.717059    0.099327456      9.1864737    0.076677695       15.22169     0.13738519
            185      11.047022    0.099654036      8.6328157     0.07640514      14.407168     0.13941404
            190      10.083958    0.093091941      7.9016185    0.072388643       13.10123     0.13211559
            195      9.2589487    0.088496635      7.2294141    0.068341781       12.08636     0.12286532
            200      8.5769327    0.085160176      6.6960382    0.065755868      11.197583     0.11895934
            205      7.8834888    0.085309732       6.150282    0.064909168      10.298596     0.11953916
            210       7.464822     0.08210743      5.8189679    0.062581979      9.7623613     0.11489309
            215      6.7545916    0.086724943      5.2835091    0.065670796      8.7919233     0.12418075
            220      6.1423034    0.072002959      4.7882362    0.055183808      8.0326511     0.10082739
            225      5.8172927    0.098906605      4.5059975    0.071361928      7.6661448     0.14604415
            230      5.4484218     0.06767628      4.2502745    0.054250665      7.1117193     0.10285555
            235      4.9697782    0.066455147      3.8545782    0.050467426        6.53815    0.093393393
            240       4.647413    0.078180809      3.5952541    0.056415793      6.1357358     0.11709933
            245      4.1937957    0.061585377      3.2425321    0.046671111      5.5396359    0.086795877
            250      3.8868943    0.058661116      3.0099815     0.04494293      5.1245241    0.083923562
            255      3.7112389    0.066463136      2.8583383    0.048715522      4.9266794    0.096497726
            260      3.4137517    0.054388332      2.6472809    0.041604284      4.4887133    0.078018582
            265      3.0986749    0.052519844      2.3986971    0.039801392      4.0831777    0.075440077
            270      3.0660323    0.051939919      2.3545271    0.039073707      4.0843407    0.073631206
            275      2.7760687    0.048904175      2.1609112    0.037440748      3.6302965    0.070379167
            280      2.6143629    0.047778961      2.0140982    0.036103968      3.4675604    0.067666562
            285      2.4973526    0.047626399      1.9275541    0.036504598      3.3053711    0.068723192
            290      2.3026482    0.045208741      1.7735177    0.033979692      3.0531385    0.064642025
            295      2.0821369    0.043218558      1.6080559    0.032786105      2.7524672    0.061777847
            300      1.9575387    0.040962025      1.5013549    0.030929398      2.6109958    0.058211085
            305       1.823108     0.04065968      1.4023553    0.030476147      2.4196382    0.059142169
            310      1.7842449    0.039423495      1.3613273    0.029577039      2.3941925    0.056356253
            315       1.702973    0.043959522      1.3097629     0.03475761      2.2599076    0.058571079
            320      1.5827826    0.039619526      1.2121123    0.029379125      2.1152061    0.058008826
            325      1.4246884      0.0362936      1.0822371    0.026974254      1.9242368    0.052370233
            330      1.3705068    0.034588727       1.052021    0.026227681      1.8258785    0.051225329
            335       1.286501    0.035700135     0.98400649    0.026377543      1.7195533     0.05174261
            340      1.2012658    0.033099576     0.91360897    0.024545776      1.6192865    0.047433107
            345      1.1846383    0.034804259     0.90607398    0.025974519       1.584116    0.051452828
            350      1.0905813    0.032382733     0.83498513    0.024042575      1.4548226    0.047598579
            355     0.99454137    0.029389051     0.75429903    0.021875846      1.3446956    0.042379308
            360     0.97386391    0.041082344     0.74155762    0.029108447      1.3096017     0.06158992
            365     0.89937442    0.028156362     0.68083957    0.020841962      1.2186028    0.040579987
            370     0.85158383    0.028582421     0.64844176    0.021145538      1.1453326    0.041546307
            375     0.85445712    0.028011661     0.66942986    0.028239964      1.1084736    0.059779508
            380     0.80324171    0.027720133     0.60726147    0.020284758      1.0900396    0.040469398
            385     0.73780728     0.02575868     0.56179789    0.019151905      0.9915834    0.037774483
            390     0.67585366    0.024066964      0.5151998    0.018062081     0.90720401    0.034575924
            395     0.66847858    0.024528783     0.50733763    0.018190445     0.90271387    0.035276917
            400     0.62497362    0.024803232      0.4832907    0.020524401       0.821228    0.044725412
            405     0.58192309    0.023144793     0.43615803    0.016926136     0.79764553    0.033680831
            410     0.58596053    0.022813816     0.44644033    0.017026439     0.78659578    0.032937963
            415     0.53716783    0.021764713     0.40547387    0.016202401     0.72998918    0.031171206
            420     0.53339868    0.021754325      0.4078091    0.016361655      0.7127106    0.031474297
            425     0.49498338    0.021193582     0.37567896    0.015989756     0.66831691    0.031225907
            430     0.43546527    0.019637478     0.32918558    0.014440655     0.59031876    0.028630974
            435     0.43524527    0.021329787     0.33341762    0.015609318     0.58111254    0.032108356
            440     0.40619911     0.02865256     0.30675096    0.020169572     0.55156458    0.042740604
            445     0.38939726    0.019188287     0.28997591    0.013985108     0.53930503    0.028173758
            450     0.38031488    0.018827612     0.28545554    0.013701244     0.52065967     0.02749831
            455     0.36453346     0.01969287     0.28128148    0.014691068     0.48136599     0.02936441
            460     0.35607624    0.024089496     0.26464905    0.016873708     0.49400164    0.036373289
            465      0.3475949    0.017991791     0.26129309    0.013105325     0.47479007    0.026376239
            470      0.3149988    0.020692824     0.23290384    0.014751031     0.43957219    0.030512511
            475     0.28768216     0.01572416     0.21190628    0.011399948     0.40295141    0.023003437
            480     0.29497228    0.016213763     0.22325405    0.012164565     0.39871647    0.023325713
            485     0.28620978    0.015510714     0.21414439    0.011694497     0.39350541    0.022991795
            490     0.23953498    0.015166727     0.17738858    0.010917363     0.33340947    0.022579392
            495      0.2271747    0.014187483     0.17247896    0.010966137     0.30677476    0.021986563
            500      0.2271747    0.014187483     0.17247896    0.010966137     0.30677476    0.021986563
