#    pt_Z-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      5.1924774    0.066127746      4.1507343    0.052210565      6.6406337    0.089587859
              5      16.331023     0.11658999      13.039476    0.092020409      20.922144      0.1566586
             10      26.588831     0.14850874      21.232374     0.11777873      34.049873     0.20118809
             15      36.234337      0.1752733      28.904488     0.13840379      46.444138     0.23802418
             20      44.881975     0.19325878      35.778825      0.1525733       57.56356     0.26151736
             25      51.942181     0.20698119      41.441243      0.1634232      66.516655     0.27936802
             30      58.134475     0.22065109      46.400833     0.18150668       74.38628     0.31737469
             35      63.390752     0.23446427      50.527664     0.18492368      81.210769      0.3186419
             40      66.986058     0.23554928      53.475165     0.18671341      85.608103     0.32026898
             45      70.141073     0.24057904      55.924461     0.18995746      89.748287     0.32394276
             50      72.300027     0.24788288      57.651422     0.19580327      92.471858     0.33660813
             55      72.815105     0.24512612      58.120418     0.19409204      92.966751     0.33221776
             60      73.646557     0.25225544      58.781068     0.19853971       94.01504     0.34150208
             65      71.993143     0.24399284      57.527379     0.19387228      91.736788     0.33129845
             70      68.781721     0.23798299      54.967808     0.18791504      87.610718     0.31850182
             75      65.823393     0.23248704      52.704479     0.18778436      83.617305     0.32288557
             80      61.660846     0.23582439      49.348249     0.18563575       78.37818     0.32014037
             85      56.418923     0.21589363      45.208638     0.17103402      71.604487     0.28856007
             90      51.996172     0.20734455      41.639338      0.1640223      65.955614     0.27909111
             95      47.377278     0.19798181      37.852998     0.15627675      60.273062     0.26607463
            100      42.585531     0.18929055      34.086481     0.15003135      54.029966     0.25763459
            105      38.427842      0.1785116      30.697259     0.14236677      48.871643      0.2446465
            110      34.515255     0.17108141      27.579445     0.13470883      43.870724     0.23185132
            115      30.952314     0.15957889      24.777226     0.13154229      39.234935     0.22700833
            120      27.415067     0.15085487      21.889775     0.11871382      34.860334     0.20322792
            125      24.874858     0.14437511      19.815189     0.11328271       31.72259     0.19544754
            130      22.137583     0.13943028      17.665343     0.10902195      28.158597     0.19091466
            135      19.643174     0.12741072      15.658866     0.10046611       25.01516     0.17197563
            140      17.735562      0.1253947       14.12063    0.097751647      22.620326     0.17043365
            145      16.010905     0.11530762      12.743001    0.090774045      20.426603     0.15663615
            150      14.202642     0.11022166      11.326425     0.08684394      18.066763     0.15198142
            155      12.944806     0.10401024      10.286616    0.081829564      16.537643       0.140412
            160      11.400232    0.099569921      9.0728552    0.078107663      14.533981     0.13599821
            165      10.446351    0.093105265      8.3036717    0.073014835      13.334628     0.12620626
            170      9.2777328    0.087204575      7.3769555    0.070918874      11.839601     0.12579488
            175      8.3968806    0.083027632      6.6816701    0.065503105      10.703905     0.11366481
            180      7.7237059     0.08141373      6.1375116    0.063646426      9.8568196      0.1106707
            185      6.9853229    0.076179814      5.5405425    0.059934197      8.9355987     0.10436861
            190      6.2831085    0.072314883      4.9821688    0.056753721      8.0364698    0.099083864
            195      5.6972344    0.068392445      4.5257215    0.054218164      7.2665551    0.096088823
            200      5.1801112    0.065698507      4.1035383    0.051320842      6.6337284     0.08895016
            205      4.8176254    0.064036152      3.8215222    0.050102467      6.1573216    0.088022544
            210      4.3030763    0.059943046      3.4103917     0.04681726      5.5051312    0.081938899
            215      4.0051981    0.057538297      3.1635388    0.044759727      5.1481119    0.078188245
            220      3.5145008    0.054234084      2.7727217    0.042537613       4.520442    0.075993685
            225       3.336705    0.052671655      2.6312364    0.041062806      4.2937105    0.072053585
            230      3.0420159     0.07435817      2.4043339    0.054341657      3.9017025     0.10771734
            235      2.7943511    0.050797109       2.211643    0.039247436      3.5791882    0.070764732
            240      2.5484722    0.046574431      2.0180401    0.036283948      3.2615081    0.064288304
            245      2.2700082    0.044551013      1.7972701    0.034579428      2.9067312    0.061994453
            250      2.1719086    0.042828567      1.7094435    0.033010983      2.7993239     0.05863228
            255       2.029495    0.041479725      1.5939789    0.032047821      2.6239724    0.056563203
            260      1.8674462    0.039740076      1.4678795     0.03087044      2.4118026    0.054401344
            265      1.7022982    0.037618732      1.3517407     0.02941849      2.1670731    0.052833337
            270      1.5931762    0.036668216      1.2639252    0.028510092      2.0309537    0.050647467
            275      1.4606408    0.041362745      1.1440926    0.030502978      1.8947388    0.059395839
            280      1.3306241    0.034075433      1.0485209    0.026266107      1.7114906     0.04734816
            285      1.2880296    0.034316296      1.0135154    0.026187472      1.6598624    0.047678206
            290      1.1708296    0.032386636     0.92165286    0.024868473      1.5076708     0.04472813
            295      1.1134385    0.030378867      0.8720279    0.023407369       1.443658    0.041664682
            300     0.98022373    0.029087951     0.77231952    0.022367771      1.2609411    0.040839804
            305     0.95279966    0.032602071     0.75114344    0.024551947      1.2242291    0.046035327
            310     0.84577901    0.026830837     0.66835443    0.020775885      1.0827558    0.037635674
            315     0.81125677    0.027369456     0.63551202     0.02080635      1.0514974    0.038343209
            320      0.7520471    0.025437979     0.58569953    0.019464592     0.98248864    0.035431134
            325     0.71513919     0.02453885     0.56566122    0.018981432     0.91458986     0.03408877
            330     0.64098939     0.02316394     0.50582421    0.017957453     0.82107475    0.031519859
            335     0.61377013    0.022864279     0.48523467    0.017720723     0.78407829    0.031217665
            340      0.5921246    0.022009806     0.46702913    0.017019742     0.75827358    0.030081802
            345     0.50931393    0.022319799     0.39526116    0.016886519     0.66754582    0.031173378
            350     0.49158407    0.033970026     0.38042199    0.023965079     0.64670848    0.050357718
            355     0.42251612    0.018768745     0.33473366    0.014725335     0.53812469    0.026820633
            360     0.42624683    0.018905454     0.33070791    0.014451822     0.55816297    0.025911824
            365     0.39204244     0.01811385      0.3190039    0.016952035     0.47680713    0.036865538
            370     0.35427199     0.01724318     0.27730604    0.013217398     0.45811607     0.02414943
            375     0.34961386    0.017472861      0.2761625    0.013419079     0.44697158    0.024421229
            380     0.32441838    0.016502576     0.25720807    0.012860018     0.41294089    0.022689884
            385     0.33577521    0.017288159     0.26504747    0.013358768     0.42893165    0.024241173
            390     0.29502334     0.01600947     0.23008882     0.01216607     0.38386644    0.022118929
            395     0.26377088    0.015024737     0.20875093    0.011528445     0.33617744    0.021161762
            400     0.27983785    0.025317864     0.22419562    0.022225272     0.34927079    0.028380427
            405     0.23472895     0.01443751     0.18980226    0.011809678     0.28999838    0.021033183
            410     0.23138697    0.013946338     0.18367318    0.011132998     0.29336504    0.019964517
            415     0.23252659    0.014452485     0.18266959    0.011043666      0.2992063    0.019882846
            420     0.18654096    0.012906975     0.14959508   0.0099086235     0.23238649    0.018188973
            425      0.1974537    0.013138704     0.15558205    0.010178069     0.25248617    0.018019426
            430     0.19728951    0.012778475     0.15613218   0.0099578361     0.25102593    0.017406725
            435     0.16072707    0.011871098     0.12645709   0.0090846693     0.20613399    0.016548076
            440     0.15463661    0.011547486     0.12004138   0.0087497476     0.20196809    0.016000221
            445     0.14108466    0.011163289     0.13042219    0.020503814     0.14353402    0.012976647
            450     0.13572648    0.011025822     0.10641872   0.0083434815      0.1750914    0.015472495
            455     0.14271094    0.011198078      0.1124962   0.0084366927     0.18203746    0.016283567
            460     0.13449508    0.010621917     0.10367449   0.0080611267     0.17704431    0.014619655
            465     0.11598209    0.010302305    0.090344469   0.0077723963      0.1509511     0.01434202
            470     0.10719646   0.0095629127    0.088828028   0.0084581677     0.12739927    0.014812037
            475    0.093228877   0.0094829118    0.074947026   0.0071965656     0.11544989    0.013484886
            480     0.10872783   0.0096847578    0.086301811   0.0075232339      0.1375998      0.0136839
            485    0.094524369   0.0088614148    0.073058776   0.0067396412     0.12393036    0.012362036
            490    0.099343286   0.0091504059      0.0783785    0.007024123      0.1266893    0.012672908
            495    0.084991475   0.0083522348    0.066086319   0.0064403817     0.11068531    0.011400308
            500    0.080684192   0.0085220604    0.065142165   0.0065135595    0.099447855     0.01241568
            505    0.086262499   0.0086196797    0.068901181    0.006763497     0.10777621    0.011593942
            510    0.082088582   0.0083683817    0.064609429   0.0064548991     0.10502173    0.011478942
            515    0.064317873   0.0073438234    0.050095807   0.0056490885    0.083568311    0.010080135
            520    0.063552184   0.0070589256    0.050659488   0.0060941146    0.080027323    0.010620992
            525    0.075037519   0.0078080905    0.057638248   0.0059344563    0.099590858    0.010729017
            530    0.066818858   0.0080329877     0.05264626   0.0060378117    0.085101378    0.011255422
            535    0.055183897   0.0068605312    0.041351102   0.0050887397    0.075464862   0.0096132744
            540    0.050240196   0.0065240168    0.039550374   0.0049971786    0.064534339   0.0091492559
            545    0.053408779   0.0068079264    0.040837303   0.0051668445    0.070840965   0.0095478753
            550    0.048238405   0.0065416954    0.038948514   0.0050137432    0.059522441   0.0092361167
            555    0.060366456   0.0079180246    0.046430827   0.0058769956    0.079772598    0.011121767
            560    0.049883366     0.00656921    0.039904035   0.0051160311    0.062388346   0.0088159952
            565    0.048330925   0.0061850106    0.037220728   0.0048048105    0.063683445   0.0084618413
            570    0.042878582    0.005930675    0.033428996   0.0045415883    0.055397382   0.0080558203
            575    0.047472716    0.006405884     0.03643185   0.0047988094    0.062890315   0.0089335274
            580    0.034456004   0.0056782071     0.02626002   0.0041375087    0.046033032    0.008280917
            585    0.045504941   0.0066704129    0.034017382   0.0048667815     0.06226939    0.009535096
            590    0.035987381   0.0055740211    0.029466496   0.0042198889    0.043260039   0.0086945037
            595    0.033690315   0.0054139571    0.026452018    0.004044144    0.043374567   0.0077066955
            600    0.026033425   0.0049619599    0.020953563   0.0038344601    0.032278838   0.0067289685
            605    0.027564803   0.0049619835    0.020914075   0.0036886539    0.037092972    0.007025696
            610    0.028594547   0.0047078893    0.021745669   0.0035959138    0.038394724   0.0063906865
            615    0.026799114   0.0047814747    0.021145512    0.003708306    0.034086299   0.0064524573
            620    0.029096181   0.0048424001      0.0226275   0.0037693034    0.037944876   0.0065763096
            625    0.020126909   0.0044133536    0.016244803   0.0032467547     0.02477124   0.0067417389
            630     0.02220498   0.0042629626    0.016739921   0.0031864921    0.030059744   0.0059484715
            635    0.024502047   0.0047197878    0.019236043   0.0036335646    0.031497047   0.0064360537
            640    0.025600984   0.0051816159    0.020172126   0.0039083273    0.032407775   0.0073156384
            645    0.016845157   0.0041936415    0.014034331   0.0030434745    0.019647599    0.006658166
            650    0.019142224   0.0039784376    0.014602264   0.0029792829    0.025657382   0.0055866778
            655    0.012251023   0.0034240939   0.0092200788   0.0024047536    0.016642539   0.0052006011
            660    0.022852972   0.0045560252    0.017717441   0.0034110961    0.029743189     0.00636575
            665    0.035069468    0.014973999    0.026248484     0.01016807    0.047751751    0.022881987
            670    0.017793602   0.0042995449     0.01400311    0.003083807    0.022772697   0.0064132338
            675    0.017610846   0.0039784082    0.013772677   0.0029682627    0.022600098   0.0056763773
            680    0.012251023   0.0032483627   0.0092781102   0.0023992385    0.016414311   0.0046579759
            685    0.013111378   0.0038483034    0.010183561   0.0026273769    0.017140728   0.0060661737
            690    0.017610846   0.0036719317    0.013825335   0.0029100251     0.02255313   0.0047989527
