#    y_j1-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
           -0.8      3735.2145      12.600361      2998.7126      10.063696      4742.7615      17.097526
           -0.7      3797.6441      12.537602      3046.7911      10.058714      4826.4744       17.20006
           -0.6      3775.4803      12.471937      3028.4904      9.8798129      4799.2077      16.782928
           -0.5      3831.3047      12.528657      3072.1509      9.9609802      4874.0348      16.900279
           -0.4       3843.785      12.612948      3080.3866      9.9832883      4892.8118      16.908768
           -0.3      3859.4026      12.985996      3094.6855      10.255328      4909.6154      17.550801
           -0.2      3883.1337      12.683229      3117.8617      10.066881      4929.5538       17.05128
           -0.1       3902.728      12.676047      3131.6162      10.100654       4959.683      17.164685
              0      3852.7726      12.607576      3090.5382      9.9821686      4898.3895      16.881581
            0.1      3862.4358      12.655842      3097.5423      10.110065      4911.7118       17.19134
            0.2      3885.7015      12.650409      3113.4156      10.007313      4947.7838      16.934015
            0.3      3852.3947      12.599275      3089.2768      9.9806858      4899.2929      16.901039
            0.4      3819.3768      12.528913      3064.3327      9.9854894      4854.8024      16.994431
            0.5      3791.8417      12.456267      3045.7682      10.035325      4811.8412      17.104111
            0.6      3749.6264      12.724345      3007.0763      10.016456      4768.1883      17.165174
            0.7      3720.1358      12.369225      2986.8142      9.8517464      4723.6706      16.708065
            0.8      3675.9863      12.332532      2951.1897      9.8495441      4666.7848      16.766122
            0.9      3624.0897      12.276431      2907.3245      9.7149127      4606.3712      16.448058
              1      3570.8071      12.127988       2865.607      9.6102835       4536.184      16.276789
            1.1      3488.6401      12.727342      2799.0308      10.075022      4433.5325      17.090966
            1.2      3426.3938      11.953197      2748.3824      9.4485399      4356.4631      16.024782
            1.3      3376.3005       11.84462      2710.7814      9.4085287        4286.32      15.990693
            1.4      3278.4183      11.647618      2633.3754      9.3213315       4159.265      15.970823
            1.5      3193.7514      11.994432      2563.3337      9.4571977      4056.6422      16.336037
            1.6      3081.9075      11.339955      2475.6021      9.0161115      3909.6496      15.358238
            1.7      3010.1311      11.217124      2415.7364      8.8876392      3823.7958      15.155925
            1.8      2909.2669      11.004574      2334.0894      8.7358912      3696.7456      14.945585
            1.9      2768.9425      10.771434      2223.7619      8.6067193      3513.8084      14.782814
              2       2686.597       10.72022      2155.8218       8.481495      3413.6278      14.478748
            2.1      2557.1145      10.337616      2052.5425      8.1767249      3247.4495      13.896969
            2.2      2427.3916       10.10111      1950.4533      8.0474002      3078.4496      13.815836
            2.3      2303.9034      9.8316027      1849.0341      7.7610922      2926.1179      13.275328
            2.4      2166.3002      9.5147801      1739.1406      7.5792755       2750.657      12.975135
            2.5      2030.4614      9.2419087      1630.2599      7.3040093      2577.6445      12.504814
            2.6      1921.3256      8.9687784      1541.0058      7.0868289      2442.5219      12.080449
            2.7      1771.3317      8.6666647      1420.2967      6.8321169      2252.8806      11.702933
            2.8      1642.1509      8.3289117        1317.66      6.6031246      2086.9353      11.320416
            2.9      1500.5119      7.9577655      1203.5913      6.2919883      1907.1953      10.834244
              3      1355.9267      7.5940504      1086.3685      5.9723476      1726.6736      10.281115
            3.1      1241.4754      7.2590043      994.47059      5.7110308      1581.6361      9.8331159
            3.2      1113.6152       6.880525      890.60224      5.3989316      1421.6276      9.2941055
            3.3      989.46993      6.4811193       794.2938      5.3897071      1256.4592       9.621242
            3.4      878.69549      6.1332697        704.137       4.820206      1118.9034      8.2750095
            3.5      766.05567      5.7445792      613.64771      4.5038113      975.81526      7.8283284
            3.6       665.9434      5.3426612      533.75814      4.2146453      847.83836      7.3266797
            3.7      578.02237      4.9794511      462.18976      3.8972878      738.48848      6.7850919
            3.8      482.55071      4.5483304      386.54318      3.5987341      614.89251      6.2960559
            3.9      410.10024      4.1894779      326.99803      3.2752238      526.18101      5.7060089
              4      344.42113      3.8531016      275.97673      3.0202089      438.84011      5.2791368
            4.1      284.61422      3.4957193      227.02099      2.7330246      364.93639      4.8116639
            4.2      237.70176      3.2208675      189.68522       2.562339      305.01276      4.5305047
            4.3      191.96345      2.8778012      152.75357      2.2419346      247.15244      3.9245901
            4.4      153.56466      2.5705052      122.90079       2.253184      196.27915      4.1752105
            4.5      44.371711      1.3910124      35.372263      1.0851458      57.082415      1.8827915
            4.6      33.076408      1.2081888      26.606589     0.94147856      41.941648      1.6604273
            4.7      26.008899      1.0506745      20.928112     0.84969215      32.945391      1.4724258
            4.8      18.346954     0.89247119      14.551271     0.69098211      23.770117      1.2156532
            4.9      13.306048     0.75448326      10.513725      0.5874996      17.360473      1.0229636
              5      13.306048     0.75448326      10.513725      0.5874996      17.360473      1.0229636
