# pt_bb-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      462.27456     0.64582446      367.56178     0.49500858      609.80226     0.96980693
              5      990.08646     0.91301972      790.47418     0.70370535       1295.789      1.3543686
             10       999.4032     0.90685354      801.59015     0.70457551      1295.8261       1.315727
             15      829.37896     0.82480115      668.03247      0.6463261      1067.2872      1.1753286
             20      651.06405     0.73561125      526.40336     0.58063522      832.08118      1.0339607
             25      503.65529     0.64822113      408.25916      0.5133155      640.86429     0.89650615
             30      389.73332     0.57246145      316.56435     0.45559775      494.03075      0.7885811
             35      304.82684     0.50677006      248.25612     0.40392604      384.75332     0.68952494
             40      241.30051     0.45112364      196.87565     0.36117223      303.65899     0.61181649
             45      192.91691     0.40403949        157.608     0.32490574      242.20524     0.54754166
             50      155.88931     0.36233818      127.47512     0.29187498      195.38484     0.48746155
             55      126.91535     0.32889668      103.88644     0.26465198      158.75841     0.44024282
             60      103.92127     0.29774228      85.238665      0.2398084      129.57628     0.39731715
             65      86.381674     0.26991837      70.883694     0.21864425      107.62805     0.35970915
             70      71.904712     0.24678932       59.09789     0.20042524       89.37562       0.328929
             75      60.976756     0.22739297      50.202212     0.19577011      75.566048     0.33276373
             80      51.467952     0.20858809      42.341097     0.16963692      63.858714     0.27771499
             85      43.766882     0.19268398       36.07783     0.16332798      54.126763     0.27388946
             90      37.543911     0.17894744      31.019826     0.14924835      46.275226     0.24591149
             95      32.281193      0.1655461      26.633911     0.13474519       39.86239     0.21950085
            100       27.62552     0.15375433      22.786609      0.1247459       34.11569     0.20119878
            105      24.451343     0.14385195      20.121988     0.11711053      30.219089     0.18905849
            110      21.249165      0.1346912         17.486     0.10927613      26.236892     0.17866178
            115      18.517971     0.12593102      15.220998      0.1024656       22.89012     0.16780811
            120      16.238174      0.1179048      13.355959    0.096621075      20.041297     0.16017248
            125       14.35229     0.11200248      11.803475    0.090973078      17.697534     0.15179616
            130      12.862834     0.10443073      10.525756    0.084107238      15.959912     0.13880757
            135      11.340629    0.099545645      9.2930663    0.079889118       14.03898     0.13298096
            140       10.04118    0.092954104      8.1964266    0.074475265      12.479707     0.12398696
            145      8.8174586    0.087277259      7.2238713    0.070119677      10.900816     0.11648848
            150      7.8125197    0.084902573      6.4402813    0.071093634      9.5676673     0.11902059
            155      7.1324414    0.078578607      5.8387462    0.062864607       8.823441     0.10449052
            160      6.3346672    0.073821587      5.2070652     0.06317753      7.7786382     0.10969551
            165      5.6318111    0.069590294      4.6042001    0.055677566       6.971794    0.092860941
            170      5.2460483    0.067321637      4.2742723    0.053819076      6.5243412    0.090074849
            175      4.7102261    0.064446832      3.8461509    0.051819023      5.8389069    0.087210712
            180      4.1708822    0.059668678      3.3967311    0.047775952      5.1846696    0.079654544
            185      3.6948014    0.057083279      3.0197087    0.045350393      4.5686222    0.077085372
            190      3.4127356    0.055767574      2.8091011    0.044458301      4.1768676    0.076322215
            195      3.2144664    0.053087884      2.6160169    0.042185946      3.9924843    0.071451426
            200      2.7937412    0.053063953      2.2698172    0.041419504      3.4787246    0.071939816
            205      2.6364202    0.049048047       2.166766      0.0393896      3.2321666    0.067868309
            210      2.3938945    0.045981248      1.9532435    0.036668742      2.9603889    0.061825902
            215      2.1231989    0.043916585      1.7297692    0.034849009      2.6316782     0.05942989
            220      1.9283057    0.041427418      1.5812243    0.033560322      2.3638144    0.058563959
            225      1.7573969    0.039668875      1.4320563    0.031728487      2.1734487     0.05431112
            230      1.6989742    0.038838041      1.3917114    0.030988234      2.0858554    0.053591081
            235      1.5168873    0.035972636      1.2251764    0.028398588      1.8998417    0.048074494
            240      1.4149311    0.035415191      1.1533315     0.02804954      1.7488581    0.047771816
            245      1.2857241    0.036581848      1.0456394     0.02844107      1.5938087    0.050542144
            250      1.1607795    0.032092764     0.94217656    0.025303941      1.4436785    0.043603211
            255      1.0731397    0.030661249     0.87955277    0.024427057        1.31753    0.041864186
            260     0.99838572    0.034499265      0.8073746    0.025972251       1.245295    0.049049381
            265     0.89335224    0.028148666     0.74571348    0.029334413       1.062404    0.058631581
            270     0.83946403     0.02758801      0.6747472    0.021533164      1.0555004    0.037432831
            275     0.72289929    0.025356783     0.59475309     0.02099892     0.87874897    0.036312435
            280     0.69024722    0.025045865     0.56568952    0.019711701     0.84606567    0.034224273
            285     0.66877131    0.024317897     0.53928085    0.019104863     0.83674722    0.032985648
            290     0.61997527    0.027594446     0.50086651    0.020715451     0.77240635     0.04008454
            295     0.57332427    0.025408785      0.4668846    0.019649934     0.70593945    0.035831456
            300     0.49946657    0.021069965     0.40423203    0.016506626     0.62072802    0.029263092
            305      0.4678733    0.020550809     0.38041815    0.016181879     0.57761868    0.028173519
