# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 20
             -8      3.1581702     0.42699867      2.4678908     0.31722294      4.2686378     0.62726888
           -7.9       3.530061     0.44277306      2.8422293     0.33807283      4.5704195     0.63432946
           -7.8      5.1135914     0.48698476      4.2096949     0.42003056      6.4310767      0.7413676
           -7.7      6.0197666     0.53601322      4.5969862     0.40195777      8.3401701     0.78762581
           -7.6      8.0070028     0.65389928      6.2239823     0.49377941      10.839468     0.94472614
           -7.5      8.5065539     0.62822623      6.4986831      0.4743182      11.775547     0.92043865
           -7.4      9.4674398     0.70036696       7.443872     0.52924874      12.534467     0.99777299
           -7.3      11.380121     0.75862541      8.8903578      0.5733274      15.223458      1.0840967
           -7.2      13.059236     0.78167641      10.079949      0.5901303      17.762392      1.1237259
           -7.1       17.12422      1.0929361      13.382861     0.81440798      23.002008      1.6203409
             -7      18.860805     0.95007651      14.724142     0.71639615      25.320395      1.3805853
           -6.9      22.443768      1.0668861      17.622255     0.80924765      29.762622      1.5277693
           -6.8      25.433398      1.1387071      19.581473      0.8534391      34.565876      1.6344058
           -6.7      29.528219      1.2083282      23.059941     0.91626351      39.450851       1.740773
           -6.6      34.273749      1.3086837      26.887479     0.99515297      45.465189      1.8629102
           -6.5      39.900329      1.3740313      31.252693      1.0489175      52.929411      1.9467366
           -6.4      45.494809       1.466804      35.895667      1.1273887      59.777286      2.0603054
           -6.3      48.833319      1.5426103      38.110842      1.1726088      65.027488      2.1725946
           -6.2      56.952127      1.7085996       44.99277      1.3023684      74.686286      2.4267482
           -6.1      65.469773      1.7815001      52.058269      1.3762309      85.109881       2.513322
             -6       71.25564      1.8595436      56.510378      1.4916264      92.962949      2.7817558
           -5.9       81.92763      1.9505308      64.770726      1.4989729      107.07364       2.727602
           -5.8      96.296698      2.1206242      76.373921       1.646661      125.36601      2.9997297
           -5.7      105.66508      2.2329037      83.236224      1.7120253      138.54374      3.1747136
           -5.6      120.83277      2.3750998      95.904293      1.8267875      156.86961      3.3174117
           -5.5      134.44397       2.488349      106.74498      1.9345454      174.55978      3.5058023
           -5.4      156.50136      2.7128623      123.52859      2.0857907      204.47202      3.7600045
           -5.3      175.02468      2.8464481      138.55479      2.2200262      227.39889      3.9865539
           -5.2      194.86602      2.9647648      155.16116      2.2988008      251.56397      4.1343251
           -5.1      214.17614      3.2782184       170.2675      2.5293476      276.88606      4.5627902
             -5      242.38163      3.2762793      192.32394      2.5472507       314.0577      4.5369779
           -4.9      277.45095      3.4835642      220.17541      2.7252802      359.47197      4.8395649
           -4.8      299.51248      3.6491509      238.18669       2.836586      386.83977      5.0447828
           -4.7      329.43018      3.7920784      262.98404      2.9932493      423.40235      5.3480185
           -4.6      365.42701      4.0274882       291.4519      3.1458528      470.19741      5.5737156
           -4.5      408.12278      4.2276177       325.2096      3.3131926      525.32081      5.8342464
           -4.4       460.0517      4.6664098      367.94536      3.6522876      588.90786      6.4423436
           -4.3      491.62075       4.615786      393.79469       3.622651      628.50319      6.2630826
           -4.2      539.24476      4.8290021      432.72382      3.7901973      688.12315      6.4878456
           -4.1      589.04448      5.0305688      472.45989      3.9677413      753.58594      6.7529909
             -4      657.31753      5.3147742      528.13197      4.2011182      839.12977      7.1583878
           -3.9      711.70439       5.526654      572.39468       4.371983      907.46854      7.4643227
           -3.8      774.83731      5.7527441      620.78772      4.5281677      992.50672      7.7443756
           -3.7      835.56309      6.0591241      672.12636      4.7904176      1064.1053      8.1983166
           -3.6      921.92325       6.312006      739.99589      5.0692033      1177.1744      8.7289842
           -3.5      985.32461      6.4638934      791.32382      5.1361832      1257.3972      8.7297971
           -3.4      1067.6596      6.7568639      856.17783      5.3419061      1364.2703      9.1148224
           -3.3      1149.1368      7.0264906      921.56009      5.5496435      1467.4615      9.5155214
           -3.2      1253.0821      8.4682657      1004.0768      6.6561811       1601.748      11.331432
           -3.1      1333.8959      7.5020061      1072.6847       6.141686      1696.1367      10.712023
             -3       1419.536      7.8140755      1138.1053      6.1628715      1811.9219      10.524602
           -2.9      1517.6469      8.0467013      1216.3683      6.3666844      1937.1303      10.910348
           -2.8      1622.3805      8.2598826      1302.5358      6.7425574      2065.5451      11.765511
           -2.7      1738.2047       8.546414      1391.7893      6.7415289       2220.361      11.511674
           -2.6      1854.6832        8.98633      1488.1797      7.1077069      2361.9253      12.168485
           -2.5      1960.5515      9.1109693      1572.6536      7.2196146      2496.3421      12.327221
           -2.4      2067.6883      9.5203889      1654.6743      7.4692407      2641.0826       12.84684
           -2.3      2191.8011      9.5677166      1755.0046      7.5423806      2795.9604      12.851325
           -2.2      2298.8815      9.8392173      1840.6803      7.7738729      2931.7937      13.297578
           -2.1      2431.9622      10.072659      1948.4003      7.9799683      3098.1914      13.663675
             -2      2512.9935       10.23772      2016.8988      8.4567016      3192.9608      14.795513
           -1.9      2643.7807      10.497005      2117.4044      8.2930383      3367.4005      14.128078
           -1.8       2754.057      10.685267      2205.6637      8.4393417      3507.5796      14.374122
           -1.7      2867.4902      10.949578      2297.6632      8.7065136      3648.2445       14.90061
           -1.6      2971.9111      11.095283      2382.7064       8.836341      3776.8982      15.110367
           -1.5      3054.6155      11.240794      2449.9478      9.0195233      3878.8207      15.516777
           -1.4      3152.8597      11.420135      2527.2928      9.0285896      4006.0897       15.33679
           -1.3      3268.9429       11.58538      2619.5488      9.1656705      4154.5513      15.579811
           -1.2      3347.9507      11.893807      2686.2425      9.5884741      4246.1959      16.513069
           -1.1      3434.5532      11.927328      2750.3311      9.4219593      4367.4789      16.021449
             -1      3501.3234      12.005304      2808.1784      9.5344054      4441.6451      16.204987
           -0.9      3586.1934      12.133141      2877.5591      9.6538482      4545.5365      16.441226
           -0.8      3636.8598      12.182306      2923.3145      9.7598335      4597.6715      16.679283
           -0.7      3687.1185      12.275532      2960.6958      9.7621088       4668.268      16.560991
           -0.6      3735.7025       12.34244      3004.6004      9.8188786      4717.6336      16.606372
           -0.5      3703.7738      12.288471      2977.0178      9.7853947      4681.3158      16.527269
           -0.4      3627.9925      12.163567      2917.7551      9.6673985      4581.6291      16.301773
           -0.3       3591.237      12.110351      2889.8113      9.6568825      4531.3996      16.309969
           -0.2      3550.0223      12.030564      2854.8382      9.5520297      4482.9997      16.105038
           -0.1      3558.4581      12.036635      2859.2257      9.5953007      4498.7835      16.260084
              0      3539.8679      12.016583      2846.0011      9.5753652      4471.3751      16.166796
            0.1      3558.1608      12.045301      2861.3843      9.5889671      4493.5751      16.206601
            0.2      3615.3891       12.14896       2908.556      9.6745766      4562.4119      16.395805
            0.3      3645.8698      12.198093      2930.4004      9.7027799      4607.3662      16.414372
            0.4       3700.918       12.29081      2975.2253      9.7853207      4677.0715      16.588677
            0.5      3726.2534      12.372598      2993.0261      9.8174117      4714.8676      16.612472
            0.6       3685.301      12.266618      2959.6932      9.7328731       4664.661      16.480077
            0.7      3647.0673      12.256796       2927.061       9.721825      4620.0874      16.547508
            0.8      3581.6525       12.17348       2872.262      9.6455007       4543.771      16.443995
            0.9      3503.4471      11.981738      2810.2241      9.5723043      4443.3268      16.393756
              1      3417.9333      11.844348      2736.5465      9.3508188      4347.1413      15.887595
            1.1      3361.4932       11.76078      2693.4448      9.2956062      4271.7032      15.841185
            1.2      3245.1768      11.569717      2600.4953      9.1526393      4124.0034      15.644509
            1.3      3176.5328      11.439261      2542.7441      9.0383251      4044.0987      15.429634
            1.4      3064.9826      11.307427      2456.8023      8.9293235       3895.544      15.299962
            1.5      2969.6962      11.106436      2376.8166      8.7518185      3783.5852      14.942804
            1.6      2863.9142      10.899147      2292.9503      8.6001461      3647.8738       14.70573
            1.7      2764.7249      10.822064       2214.236      8.5262389      3520.6279      14.639621
            1.8      2644.3519      10.502654      2118.8609        8.30307      3366.9136      14.257297
            1.9      2536.7804      10.310265      2032.3443      8.1485672      3231.4284      13.989766
              2      2404.0544      10.102932      1924.9658      7.9413662      3065.0049      13.643592
            2.1      2317.3733      9.8622385      1857.0501      7.8411904      2951.3603      13.570022
            2.2       2191.709       9.649115       1754.592      7.5995851      2796.7557      13.031386
            2.3      2058.7128      9.3098243      1649.3644      7.3322133      2625.0098      12.579722
            2.4       1955.211      9.1345164       1567.192      7.1934921      2492.0121      12.345193
            2.5      1840.7263      8.7923632      1474.8651      7.1059403       2348.337      12.301136
            2.6       1742.098      9.0540999      1393.8068      7.0574085       2227.624       12.33441
            2.7      1650.0382      8.7941121      1322.6456      6.8714729      2104.9932      12.004867
            2.8      1542.7722      8.2044192      1234.6711      6.4454851       1973.278      11.049605
            2.9      1444.5687      7.8601586      1159.8763      6.2348082      1840.6312      10.676856
              3      1328.1851      7.5393233      1066.1017      5.9511666      1693.2483      10.181618
            3.1      1245.0235      7.3177393      996.84389      5.7583536      1593.3626      9.8414526
            3.2      1157.0902       7.103821      928.24241      5.6306851      1476.8475      9.6776942
            3.3      1072.8625      6.9460605      861.06458      5.4660135      1369.3283      9.3768847
            3.4      985.60617      6.4683629      790.94746      5.1478242      1258.9445      8.7609254
            3.5      909.61751       7.135268      731.68516      5.5447445      1157.6901      9.9509557
            3.6      849.74678      6.0538433      681.25478      4.7690095      1087.0874      8.1416419
            3.7      777.49379      5.7489083      623.97504      4.5648221      993.90754      7.8288458
            3.8      706.92502      5.5006821      567.29008      4.3405674      902.95557      7.3848372
            3.9      647.27319      5.2519783      519.62227      4.1389601      826.58149      7.0679981
              4      587.57928      5.0189734      470.13978      3.9388517       752.4774      6.7524464
            4.1      549.98234      5.1490478      439.47666      4.0127471      704.79421      6.9055351
            4.2      491.89143      4.6107135      394.76217       3.629998      627.07845      6.2379112
            4.3      445.26643      4.3804952      355.91027      3.4318176       570.6977      6.0189004
            4.4      411.83892      4.2252434      330.18201      3.3401787      525.64389      5.8047288
            4.5      365.51584      3.9844678      292.38964      3.1266685      468.06806       5.460646
            4.6      327.56926      3.7758861       261.1576      2.9581861      421.48197      5.1979293
            4.7      295.11871      3.6086857      235.07968        2.81757       380.4982      4.9807039
            4.8      263.96181      3.3842148      209.65928      2.6666427      341.56056      4.7232949
            4.9      242.52326      3.2765926      192.17286      2.5366828      314.93475      4.5146028
              5      215.70877      3.1603759      171.35368      2.4592222      279.06392      4.4222894
            5.1      191.27171      2.9616308      152.00787      2.2965218      247.33945      4.1532909
            5.2      172.84412      2.7897258      136.71162      2.1616174      225.13086      3.8502181
            5.3      157.33529      2.6789041      125.55456      2.0991551      202.63886      3.7498654
            5.4      140.79169      2.5353382      111.33482       1.956373      183.48128      3.5256798
            5.5      122.23626      2.3499203      96.994726      1.8335182      158.63604      3.2681731
            5.6       104.6259      2.1924399      83.310797      1.6897615      135.36104      3.1348658
            5.7       98.14757       2.157958      77.466781      1.6653024      128.70697      3.0261507
            5.8      82.994045      1.9596901      65.377191      1.5044772      108.98057      2.7576857
            5.9      72.072342       1.869907      56.533217       1.435222      95.191894      2.6158128
              6      65.490546      1.7896346      51.579538      1.3680839      86.150084      2.5275286
            6.1      60.448613      1.6992267      47.344752      1.2942164      80.192383      2.4222355
            6.2      52.268251      1.5891619      41.033066      1.2073709      69.067807      2.2467803
            6.3      45.744226      1.4923551      35.661248      1.1301582      61.045463      2.1142784
            6.4      37.620753      1.4105847      29.550311      1.0694138      49.820712       2.007868
            6.5      34.223068      1.3049982      26.950797     0.99601018       45.27692      1.8663042
            6.6      27.810393      1.1926368       21.72623     0.90935524      37.090067      1.6873034
            6.7      23.275122      1.0890755      18.559986     0.85322141      30.403074      1.6311995
            6.8       21.24976      1.0459517      16.550011     0.78395544      28.502516      1.5147479
            6.9      18.442888     0.94967123      14.578705     0.72295684      24.253939      1.3556489
              7      15.167706     0.83805595       11.86864     0.63783961      20.216165      1.1889584
            7.1      14.595714     0.86510231      11.704685     0.70949859      18.922819      1.2904812
            7.2      11.150853     0.76010674      8.6790699      0.5647805      15.047558      1.1106613
            7.3      10.440773     0.71812702      8.2251161     0.55993703      13.960896      1.0575918
            7.4      9.2348433     0.67853343      7.3520541     0.52056609      12.138385      1.0020582
            7.5      7.4699605     0.60513136      5.7750317     0.45489248       10.19597     0.88764847
            7.6      5.5158995     0.48971572       4.244191     0.37218198      7.5426575     0.70390709
            7.7      6.9855343     0.60880002      5.2962037     0.45482717      9.7535089     0.88361233
            7.8      4.0774379     0.47206751      3.2092303     0.35091637      5.4136742      0.6894632
            7.9      4.0613788     0.42373163      3.1169646     0.32111748        5.56156     0.60862943
              8      4.0613788     0.42373163      3.1169646     0.32111748        5.56156     0.60862943
