#  y_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5    0.038284448    0.038282533    0.021661416    0.021660334     0.07214764    0.072144032
           -4.4              0              0              0              0              0              0
           -4.3              0              0              0              0              0              0
           -4.2     0.11485334    0.066307293    0.066237206    0.038258451     0.21153642     0.12220106
           -4.1    0.076568896    0.054139678    0.045678148    0.032297798      0.1354193    0.095751642
             -4     0.15313779    0.076565067      0.1054065    0.053621851     0.23520571     0.12096662
           -3.9     0.38284448        0.12106     0.25593406    0.081668737     0.60527363     0.19394121
           -3.8     0.26799113     0.10128606     0.17759154    0.068138621      0.4339744     0.16743653
           -3.7     0.45941337     0.13261459     0.30318209     0.08818642     0.73512992     0.21420456
           -3.6      1.3399557     0.23907373     0.91160925     0.16218049      2.0908976     0.38616402
           -3.5      1.2633868     0.23286293     0.82999213     0.15127218      2.0384242     0.38724414
           -3.4      3.0244714     0.34876796      2.0565453     0.23855312      4.6898287      0.5501965
           -3.3       4.741305     0.44459878      3.3058002     0.30988345      7.1377065     0.68917172
           -3.2      5.0535471     0.46572492      3.5723386     0.32485427      7.4690994     0.71717635
           -3.1      10.308214      2.0490625       7.133814      1.2803528      15.603312      3.4444136
             -3      11.410272     0.68691601      8.0721309       0.485855      16.911151      1.0485178
           -2.9      15.880368     0.81154741      11.534103      0.5863989      22.763912      1.2079861
           -2.8      21.019305     0.95190544      15.363134     0.69268375      29.902816      1.4241883
           -2.7      27.673821      1.1535899      20.629142     0.83698907      38.342376      1.7396686
           -2.6       35.86426      2.2748057      26.215451      1.5957201      50.951793      3.3963631
           -2.5      40.981557      1.3048834       30.40606     0.95927159      57.063621      1.8903127
           -2.4       50.16653      1.5068254      37.424318      1.0977717      69.406456      2.2262464
           -2.3       56.23848        1.83237      42.659891      1.4773327      76.157316      2.4090629
           -2.2      65.075606      1.6528977      48.599071      1.2178748      89.934275      2.3918921
           -2.1      74.628573      1.7887329      56.361804      1.3341569      101.64383      2.5556197
             -2      86.058447      1.9073681      64.996019      1.4222585      117.22849      2.7252208
           -1.9      93.269896      1.9984107      70.954863      1.4931312      125.87367      2.8542645
           -1.8      99.363209      2.0699448      76.432911      1.5576865      132.12942      2.9678888
           -1.7      110.81685      2.3023422      85.072011      1.7172203      147.71845      3.3228914
           -1.6       115.8861      2.2232394      89.512787      1.6879976      153.35938      3.1467231
           -1.5      129.01646      2.7456513      99.525825      2.0094229      170.86487      4.0078356
           -1.4      136.32389      2.4695757      104.49579      1.8593164      182.11083      3.4833849
           -1.3      140.27719      2.5135728      108.83371      1.9325132      184.39792        3.62159
           -1.2      142.09233      2.5237646      109.79202      1.9063244      187.73878      3.5759227
           -1.1      146.94268      2.8104795      113.70518      2.0910182      193.86624      4.0589738
             -1       153.5038      2.5822592      119.72644      1.9766774      200.27079       3.654765
           -0.9      154.40154      2.6576521      119.93055      2.0056008      202.54523      3.7724387
           -0.8      158.29603      2.6518332      122.69081      2.0155977       208.1404      3.7285827
           -0.7      158.93648      2.7545529        124.149      2.0897603      206.84644      3.9386041
           -0.6      155.06411      2.8072959      120.67061      2.1165769       202.7853      3.9801147
           -0.5      164.11296       2.861716      127.54105      2.1395523      214.98962      4.0743301
           -0.4      167.50437      2.8963048      131.13551      2.1893641      217.25678      4.1259838
           -0.3       164.5951      2.6659794      128.42907      2.0544037      214.28014      3.8229604
           -0.2       167.5322      2.7098861      130.84783      2.0740839      218.03315      3.8136283
           -0.1      173.23529      2.7462342      135.10504      2.1039418      225.81145      3.8900245
              0      167.67662      2.7342939      130.72401      2.0825788      218.76896      3.8808522
            0.1      163.84708      2.6749317      127.48198      2.0400975      214.29534      3.7629362
            0.2       166.2669      2.6804659      129.94146      2.0691731      216.25723      3.7886518
            0.3      165.05565      2.6995002      128.68986      2.0515974      215.30186      3.7934119
            0.4      166.05937      2.8602596      129.59844      2.1611566      216.35163       4.117809
            0.5      163.25873      2.8558299      128.28771       2.356156       210.7495      4.6532159
            0.6      165.78157      2.8036036      129.42618      2.1448941      215.95566      3.9837512
