qTcut          mu_R/mWbb      mu_F/mWbb      XS +- err (dNNLO.QCD)             

extrapolation  0.5            0.5            26435.942       +- 75.482805      
extrapolation  1              1              23691.229       +- 50.793242      
extrapolation  2              2              21288.024       +- 35.441379      

0.01           0.5            0.5            26388.311       +- 49.607552      
0.01           1              1              23658.140       +- 34.304584      
0.01           2              2              21264.503       +- 24.719115      

0.02           0.5            0.5            26400.085       +- 42.025072      
0.02           1              1              23668.725       +- 29.227283      
0.02           2              2              21273.746       +- 21.214138      

0.03           0.5            0.5            26388.515       +- 40.133986      
0.03           1              1              23662.591       +- 27.920046      
0.03           2              2              21270.849       +- 20.290983      

0.04           0.5            0.5            26365.110       +- 38.655349      
0.04           1              1              23647.324       +- 27.027391      
0.04           2              2              21260.555       +- 19.720030      

0.05           0.5            0.5            26340.842       +- 37.456290      
0.05           1              1              23632.034       +- 26.220346      
0.05           2              2              21250.763       +- 19.157158      

0.06           0.5            0.5            26320.077       +- 36.700772      
0.06           1              1              23619.412       +- 25.707983      
0.06           2              2              21243.099       +- 18.796239      

0.07           0.5            0.5            26325.614       +- 36.647958      
0.07           1              1              23623.947       +- 25.670502      
0.07           2              2              21246.919       +- 18.767148      

0.08           0.5            0.5            26311.433       +- 36.600537      
0.08           1              1              23615.337       +- 25.631612      
0.08           2              2              21241.637       +- 18.729926      

0.09           0.5            0.5            26280.339       +- 35.880989      
0.09           1              1              23594.805       +- 25.153984      
0.09           2              2              21227.795       +- 18.402881      

0.1            0.5            0.5            26272.199       +- 35.353462      
0.1            1              1              23590.311       +- 24.805626      
0.1            2              2              21225.343       +- 18.161477      

0.11           0.5            0.5            26252.793       +- 35.164374      
0.11           1              1              23578.020       +- 24.690716      
0.11           2              2              21217.411       +- 18.084325      

0.12           0.5            0.5            26239.682       +- 35.114337      
0.12           1              1              23570.452       +- 24.660062      
0.12           2              2              21213.158       +- 18.062170      

0.13           0.5            0.5            26237.805       +- 34.794020      
0.13           1              1              23569.310       +- 24.448963      
0.13           2              2              21212.594       +- 17.914477      

0.14           0.5            0.5            26218.750       +- 34.594282      
0.14           1              1              23556.836       +- 24.316466      
0.14           2              2              21204.293       +- 17.820882      

0.15           0.5            0.5            26213.489       +- 34.442836      
0.15           1              1              23554.622       +- 24.214112      
0.15           2              2              21203.886       +- 17.747442      

0.16           0.5            0.5            26218.477       +- 34.511804      
0.16           1              1              23559.334       +- 24.261668      
0.16           2              2              21208.229       +- 17.778055      

0.17           0.5            0.5            26208.891       +- 34.321884      
0.17           1              1              23553.537       +- 24.127468      
0.17           2              2              21204.772       +- 17.679703      

0.18           0.5            0.5            26200.389       +- 34.217314      
0.18           1              1              23548.505       +- 24.054640      
0.18           2              2              21201.863       +- 17.625991      

0.19           0.5            0.5            26194.492       +- 34.153239      
0.19           1              1              23545.647       +- 24.010610      
0.19           2              2              21200.738       +- 17.592660      

0.2            0.5            0.5            26191.463       +- 34.090434      
0.2            1              1              23544.215       +- 23.966223      
0.2            2              2              21200.327       +- 17.558797      

0.21           0.5            0.5            26184.761       +- 33.995451      
0.21           1              1              23540.497       +- 23.902257      
0.21           2              2              21198.410       +- 17.512799      

0.22           0.5            0.5            26179.727       +- 34.036313      
0.22           1              1              23538.187       +- 23.915158      
0.22           2              2              21197.673       +- 17.512904      

0.23           0.5            0.5            26186.998       +- 33.952784      
0.23           1              1              23543.990       +- 23.862645      
0.23           2              2              21202.509       +- 17.476818      

0.24           0.5            0.5            26168.551       +- 33.941868      
0.24           1              1              23531.497       +- 23.853831      
0.24           2              2              21193.866       +- 17.468292      

0.25           0.5            0.5            26173.517       +- 34.057617      
0.25           1              1              23535.649       +- 23.902972      
0.25           2              2              21197.382       +- 17.485310      

0.26           0.5            0.5            26160.306       +- 33.857109      
0.26           1              1              23527.157       +- 23.795703      
0.26           2              2              21191.860       +- 17.424237      

0.27           0.5            0.5            26159.982       +- 33.738802      
0.27           1              1              23528.053       +- 23.707904      
0.27           2              2              21193.342       +- 17.357497      

0.28           0.5            0.5            26151.127       +- 33.682044      
0.28           1              1              23522.607       +- 23.669990      
0.28           2              2              21190.021       +- 17.329881      

0.29           0.5            0.5            26146.084       +- 33.648859      
0.29           1              1              23520.291       +- 23.653220      
0.29           2              2              21189.275       +- 17.318688      

0.3            0.5            0.5            26140.466       +- 33.581157      
0.3            1              1              23517.331       +- 23.606368      
0.3            2              2              21187.848       +- 17.284148      

0.31           0.5            0.5            26136.746       +- 33.551504      
0.31           1              1              23515.511       +- 23.583398      
0.31           2              2              21187.166       +- 17.265385      

0.32           0.5            0.5            26134.052       +- 33.571253      
0.32           1              1              23514.668       +- 23.595802      
0.32           2              2              21187.340       +- 17.271882      

0.33           0.5            0.5            26132.613       +- 33.540587      
0.33           1              1              23514.560       +- 23.573133      
0.33           2              2              21187.982       +- 17.253972      

0.34           0.5            0.5            26120.847       +- 33.485776      
0.34           1              1              23507.101       +- 23.529131      
0.34           2              2              21183.207       +- 17.218796      

0.35           0.5            0.5            26117.561       +- 33.459688      
0.35           1              1              23505.425       +- 23.515823      
0.35           2              2              21182.520       +- 17.210235      

0.36           0.5            0.5            26117.007       +- 33.398726      
0.36           1              1              23505.852       +- 23.473081      
0.36           2              2              21183.490       +- 17.178366      

0.37           0.5            0.5            26114.376       +- 33.375420      
0.37           1              1              23504.994       +- 23.455443      
0.37           2              2              21183.625       +- 17.164006      

0.38           0.5            0.5            26109.858       +- 33.341340      
0.38           1              1              23502.322       +- 23.431683      
0.38           2              2              21182.098       +- 17.145931      

0.39           0.5            0.5            26105.264       +- 33.324927      
0.39           1              1              23499.827       +- 23.417518      
0.39           2              2              21180.850       +- 17.133288      

0.4            0.5            0.5            26096.469       +- 33.344102      
0.4            1              1              23494.223       +- 23.431726      
0.4            2              2              21177.260       +- 17.142814      

0.41           0.5            0.5            26092.746       +- 33.274762      
0.41           1              1              23492.298       +- 23.380088      
0.41           2              2              21176.422       +- 17.103597      

0.42           0.5            0.5            26082.008       +- 33.283270      
0.42           1              1              23485.389       +- 23.384836      
0.42           2              2              21171.943       +- 17.105341      

0.43           0.5            0.5            26068.377       +- 33.446246      
0.43           1              1              23476.623       +- 23.500257      
0.43           2              2              21166.202       +- 17.186981      

0.44           0.5            0.5            26068.321       +- 33.223687      
0.44           1              1              23477.613       +- 23.342482      
0.44           2              2              21167.675       +- 17.072552      

0.45           0.5            0.5            26066.103       +- 33.193288      
0.45           1              1              23476.375       +- 23.320209      
0.45           2              2              21167.079       +- 17.055074      

0.46           0.5            0.5            26058.813       +- 33.226933      
0.46           1              1              23472.280       +- 23.339024      
0.46           2              2              21164.857       +- 17.065029      

0.47           0.5            0.5            26059.563       +- 33.283981      
0.47           1              1              23473.105       +- 23.384477      
0.47           2              2              21165.785       +- 17.099617      

0.48           0.5            0.5            26059.186       +- 33.391480      
0.48           1              1              23473.357       +- 23.457159      
0.48           2              2              21166.404       +- 17.149145      

0.49           0.5            0.5            26055.407       +- 33.121174      
0.49           1              1              23471.234       +- 23.266413      
0.49           2              2              21165.326       +- 17.011364      

0.5            0.5            0.5            26055.962       +- 33.098238      
0.5            1              1              23472.468       +- 23.250407      
0.5            2              2              21166.820       +- 16.999059      

0.51           0.5            0.5            26046.670       +- 33.080412      
0.51           1              1              23466.544       +- 23.236099      
0.51           2              2              21163.072       +- 16.987036      

0.52           0.5            0.5            26039.275       +- 33.078037      
