#   pt_Z-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1.1272324    0.018463084     0.87257194     0.01405413      1.4892202    0.025901805
              5      3.4047827    0.031678905      2.6427884    0.024455917      4.4821577    0.044386125
             10      5.5564779    0.040869974      4.2966741    0.031194489      7.3496437    0.057294603
             15      7.5814546    0.048046401      5.8584371      0.0365425      10.037832    0.067291013
             20      9.2787805     0.05576814      7.1842311    0.042152335      12.254187    0.080461583
             25      10.741142    0.058639938      8.2969621    0.044426078      14.230186    0.082632371
             30      11.898994    0.066461795      9.1982786    0.049609727      15.745445    0.094891396
             35       12.88202    0.063503318      9.9684379    0.048140173      17.027379    0.089579986
             40       13.52361    0.064617536      10.468933    0.049512368      17.867329    0.091590187
             45      14.066428    0.065772188      10.888329    0.050256365      18.584994     0.09241958
             50      14.246919    0.067613645      11.022134    0.051244941      18.838173    0.095323079
             55      14.536471    0.069035647      11.256809    0.053379534      19.196743    0.099494793
             60      14.371765    0.066801444      11.118849    0.050969511      19.004275    0.094240175
             65       14.42953     0.06572218      11.183086    0.050618231      19.036453    0.092745494
             70      14.046973    0.065649664      10.895232     0.05036203      18.510892    0.091929877
             75      14.024757    0.065282528      10.872279    0.049908077      18.494053    0.091705186
             80      13.711681    0.066386153      10.649416    0.050625539      18.038372    0.093689006
             85      13.518237    0.063084949      10.517822    0.048724391      17.741932    0.088072678
             90      13.370638    0.063447562      10.408456    0.048735852      17.538174    0.088588823
             95      13.187953    0.063892268      10.291173    0.049571984      17.242675    0.091036634
            100      12.978362    0.061224593       10.11782    0.048094424      16.988875     0.08575058
            105      12.796377    0.061068669       9.994508     0.04713665      16.705714    0.084399431
            110      12.711637    0.062239126      9.9508016    0.047992146      16.546508    0.086509464
            115      12.521211    0.060821252      9.8152601    0.047389114      16.270216    0.084707151
            120      12.333478    0.059956081      9.7048957    0.047136581      15.941772    0.084014006
            125      12.003861    0.059075488      9.4433067    0.045899774      15.517329    0.081488362
            130      11.831671    0.058764791      9.3182954    0.045940516      15.273153    0.081477188
            135      11.231351    0.057156538      8.8713423    0.045345494      14.439013    0.081012072
            140      10.668483    0.055570329      8.4060023    0.043195099      13.759015    0.076694784
