#       pt_lep2        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      159.83725     0.25365961      126.66055     0.19282615      227.68327       1.093853
              5      462.17164     0.42212945      367.09417     0.32217922      650.19592      1.6909007
             10      747.81794      0.5271337      594.95902     0.40465754      1043.2067      2.0840189
             15      1022.1796     0.60790243      813.58539     0.46654459      1426.4219      2.3979201
             20      1261.8407     0.67108584      1003.8173     0.51473927      1762.8218       2.654861
             25      1423.3683     0.71624414       1130.509     0.54663844      2015.9796      2.9917333
             30      1424.8046     0.72738327      1128.3791     0.55074462      2058.7175      3.2415817
             35      1058.9607     0.64275278      837.61897      0.4840972      1553.9026      3.0319308
             40       327.1517     0.34700179      261.82745     0.26998381      439.15276       1.160749
             45      129.67234     0.21243625      104.43862     0.16770959      167.19821     0.50725568
             50      72.746027      0.1573199      58.837106     0.12550231      92.982584     0.31930935
             55      45.746273     0.12417251      36.978968     0.10058016      58.219147     0.25259646
             60      30.554348     0.10508224      24.644628      0.0829457      38.658767     0.15415806
             65      21.372745    0.084898313       17.19798    0.067185606      27.144404     0.11923175
             70      15.294083    0.071202768      12.305541     0.05666639      19.375138     0.10291355
             75      11.281722    0.061265536      9.0538127    0.048503668      14.358172    0.087978177
             80      8.4420687    0.053156606      6.7657016    0.043008563      10.736413      0.0768634
             85      6.5617098    0.047149129        5.25891    0.037191687      8.3055616    0.067715348
             90       5.062483    0.041266264      4.0498444    0.032515272      6.4317926    0.059026175
             95      3.9667286    0.036280093      3.1745426      0.0287406      5.0185348    0.056053687
            100      3.2454702    0.033418706      2.6032425    0.033425858      4.1340685    0.063198057
            105      2.5330668    0.034660181      2.0175623    0.026848874      3.2324565    0.043669552
            110      2.0154816    0.026288794      1.6096488    0.020668697      2.5671028    0.037312692
            115        1.71004    0.023740166      1.3658869      0.0185303      2.1754241    0.033439307
            120      1.4175906     0.02128625      1.1273038      0.0166429      1.8205002    0.029580503
            125      1.1765621    0.019747598      0.9384572    0.015411784      1.4941272    0.027093267
            130      0.9753852    0.018072897      0.7780433    0.014091236      1.2463229    0.025159871
            135     0.79193815    0.016023647     0.62906926    0.012740814      1.0147338     0.02286311
            140     0.66978903    0.015183361     0.53822491    0.012233746     0.83480886    0.025930058
            145     0.55970927    0.014143912     0.44727552    0.011187027       0.710316    0.019850851
            150      0.4770642    0.012831874     0.38036363    0.010047051     0.60934676     0.01782099
            155     0.38793898    0.011345009     0.31229411   0.0090761738     0.49108754    0.016790342
            160     0.35480597    0.011325731     0.27940062   0.0086194737     0.45907543    0.015774345
            165     0.30866526    0.010383663     0.24563519   0.0079936642     0.39237969    0.014354212
            170     0.26770325   0.0094181484     0.20987921   0.0072837748     0.34956658    0.012956974
            175     0.24861268    0.028701134     0.19535093    0.019746472     0.32591702    0.043562744
            180     0.18902411   0.0079642938     0.15088178   0.0062184875      0.2402731    0.011001311
            185     0.17751818   0.0076754145     0.14002506     0.00595837       0.229198    0.010531585
            190     0.15084823   0.0071125029     0.11920903   0.0054759163     0.21647715    0.039502736
            195     0.13250552   0.0066709477     0.10551746   0.0052202688      0.1686543   0.0095519555
            200     0.13560014   0.0073322527     0.10633536   0.0055747663     0.17987176    0.011346676
            205     0.10306464   0.0058029889     0.08358889    0.004980617     0.12787338   0.0099965574
            210    0.091501214   0.0057568636    0.073745379   0.0045191881     0.11514099   0.0081116215
            215    0.083649085   0.0052075123     0.06562206   0.0040246242     0.10837077   0.0071277316
            220    0.067173526   0.0046618537    0.053277927   0.0036828165    0.085860655   0.0063347169
            225    0.066123332   0.0046513739    0.052495536   0.0035696238     0.08417235   0.0064523687
            230    0.056329698   0.0043474708    0.045018238    0.003415426    0.071391517   0.0058602828
            235     0.06005923   0.0048904955    0.047208935   0.0037122008    0.078666105   0.0070307161
            240    0.044609284   0.0036794454     0.03521324   0.0028653434    0.057273151   0.0049539064
            245    0.041629758   0.0035966957    0.034041571   0.0028967891     0.05144999   0.0056311716
            250    0.039365742   0.0038237018    0.031368386   0.0029719291     0.05097153   0.0055083194
            255    0.030487211   0.0032188334    0.024081901   0.0024868232     0.03917165   0.0043893041
            260    0.027731148   0.0030112712    0.022514639   0.0023764033    0.034172032   0.0040154408
            265    0.030624343    0.003382552    0.025534003   0.0025784517    0.036211973   0.0057817878
            270     0.02176297   0.0027622497    0.017504655   0.0021743982     0.02727448   0.0037421894
            275    0.022501361   0.0027722421    0.018301329   0.0021523525    0.027784458   0.0039116103
            280    0.024282455    0.004061219    0.019483351    0.003397464    0.036793189    0.011749115
            285    0.018502168   0.0024054022      0.0143949   0.0018814437    0.024787046   0.0033119101
            290    0.013253316   0.0020981465    0.010519746   0.0016004826    0.016814677   0.0029053995
            295    0.015240884   0.0022406674    0.011891256   0.0017036873    0.019893552   0.0031184496
            300    0.013262442   0.0021142904    0.010518518   0.0016261403    0.016905342   0.0029301125
            305    0.013711014    0.002152024    0.010626226   0.0016329494    0.017900267   0.0029505373
            310    0.012782645   0.0020214008    0.010192935   0.0016121477    0.016383364   0.0026491835
            315   0.0091919492   0.0018310327   0.0074947345   0.0014023239    0.011369501   0.0025564465
            320    0.010651122   0.0018930506   0.0082322607   0.0014473293     0.01445083   0.0026840419
            325    0.012698296   0.0019239069   0.0095794658   0.0014574225    0.017262645   0.0026272686
            330   0.0044802988   0.0014202664   0.0038518665   0.0010539598   0.0050579714   0.0020753795
            335   0.0070953895   0.0014828919   0.0058703529   0.0011612168   0.0084796184   0.0021659239
            340   0.0075861812   0.0015913606   0.0062061615   0.0012451446   0.0092391415   0.0022493405
            345   0.0067604578   0.0016380831   0.0055003752   0.0012599011   0.0084410619   0.0023306227
            350   0.0035594149   0.0012251876   0.0027729221  0.00092066567   0.0046379841     0.00170516
            355    0.005122372   0.0013306072   0.0042080699   0.0010595843   0.0062212527   0.0017497138
            360    0.003237151   0.0011229405   0.0028048648  0.00085885629   0.0035798162   0.0016524829
            365   0.0038861876   0.0011638076   0.0030279936    0.000876021   0.0050684324   0.0016295559
            370   0.0010693164  0.00053767193  0.00086155803  0.00043670388   0.0014096344  0.00070992898
            375   0.0033278855   0.0013157212   0.0027141367  0.00095860808   0.0040279555   0.0019236695
            380   0.0027194976   0.0008649865   0.0021384865  0.00068425725   0.0034957965   0.0011273923
            385   0.0030744038   0.0010748397    0.002432477  0.00079151219   0.0039096153   0.0015714846
            390   0.0014840382  0.00067778336    0.001101787  0.00050319327   0.0020507027  0.00094239951
            395   0.0023465246   0.0008538024   0.0018321081  0.00067609613   0.0031315675   0.0011490952
            400   0.0024325787  0.00087519855   0.0017905564  0.00064903951   0.0035101049   0.0012679494
            405   0.0026831606  0.00099315999   0.0021750042   0.0007036259   0.0032741685   0.0015666321
            410   0.0037496153   0.0012977395   0.0027361017  0.00093302222   0.0053223021   0.0018758984
            415   0.0027571192  0.00094988169   0.0021049285  0.00068333675   0.0036667409   0.0013913367
