#  pt_Z-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      263.99281     0.36744653      203.77934     0.26454927      477.88593      2.5244035
              5       657.9303     0.55771612      510.46531     0.40422416      1129.3267      3.4771932
             10      810.38753     0.59624418      633.22905     0.43906751      1282.6802      3.2002837
             15      808.66359     0.57799955      635.91876     0.43238304      1206.9116      2.6341194
             20      741.53508     0.54137971      586.20209     0.40964869      1060.7306      2.1625699
             25      651.84207     0.49921099       517.4462     0.38343484      901.16878      1.7677138
             30      563.72205      0.4581794      448.85046     0.35420554      762.54583      1.4596841
             35      480.67291     0.41798201      383.86147     0.32549642       638.1025      1.2047621
             40      409.67206     0.38241212      327.60477     0.29939629      537.70476      1.0339879
             45      347.75913     0.34981403      278.66251     0.27411545      452.49548     0.87034581
             50      294.39699     0.32013825      236.22342     0.25158907      379.73499     0.78248325
             55      250.57452     0.29394006      201.15949     0.23193992      320.65576     0.66726334
             60      212.12503     0.26896095      170.49309     0.21267468      271.52427     0.56579573
             65      180.88995     0.24624173      145.50168     0.19477325       229.7634     0.50296763
             70      153.79532     0.22645485      123.81992     0.17931162      195.03263     0.46717918
             75      132.00726     0.20935957      106.34301     0.16670499      167.08766     0.38321264
             80      112.71765     0.19385999      90.886807     0.15429229      142.52415     0.36771594
             85         96.765     0.17798051      78.077451     0.14175396      121.86431     0.32982531
             90      83.185046     0.16610119      67.154484     0.13233956      104.89373     0.28888598
             95      71.783653     0.15305587      57.951477      0.1225157      90.273392     0.28923582
            100      62.020725     0.14181948      50.085293     0.11308759      78.044768     0.25308089
            105      53.813914     0.13265445      43.468331     0.10561128       67.81564     0.21401622
            110      46.633609     0.12311661      37.709214    0.098233052      58.737334     0.20818871
            115       40.64188     0.11413853      32.879892     0.09144214      51.071196     0.17522171
            120      35.368754     0.10598761      28.602655    0.084815266      44.373903     0.14576924
            125      31.155537    0.099426423      25.196795    0.079832967      39.274279     0.16292424
            130      27.398927    0.093369674      22.138178    0.075023337      34.410054     0.13080737
            135      23.899542    0.087365635      19.333622    0.074075838      29.989344     0.12396248
            140      20.945262     0.08151224      16.880398    0.064935385      26.392592     0.11175014
            145      18.710097    0.078251714      15.072746    0.062150743      23.566648     0.10762707
            150      16.361136    0.072204678      13.207081    0.059625099      20.524483     0.11417879
            155      14.504322    0.067537883      11.684352    0.054321418      18.249522    0.097100109
            160      12.891706    0.063638271      10.386787    0.051629853      16.247715    0.087851499
            165      11.472138     0.05970362      9.2193327    0.047764419      14.470994     0.08148603
