#    pt_Z-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      23.558867    0.085608064      18.675337    0.068070541      30.386603     0.11493796
              5      70.691499     0.14766256      56.018186     0.11735496      91.299714     0.20371804
             10      116.00409     0.18779227      91.914935     0.14902758      149.71118     0.25705867
             15      156.74461     0.21889843      124.27916     0.17517972      202.08922     0.29877451
             20      191.36447     0.24043585      151.79606     0.18968995      246.46622     0.32439039
             25      217.52797     0.25534651      172.58609     0.20155139      280.00287     0.34430409
             30      234.30159     0.26495273      186.06757     0.21137286       301.0775      0.3615239
             35       238.9576     0.26601619      189.99807     0.21135343      306.43307     0.35802995
             40      234.32356     0.26335726      186.42117     0.20836971      300.21554     0.35450503
             45      221.63948      0.2564115      176.57225     0.20501965      283.37589     0.34403214
             50      204.19391     0.24654502       162.8731     0.19604471      260.60104     0.33126402
             55      185.12588     0.23443595      147.73837     0.18637823      236.04529      0.3205683
             60      165.09998     0.22133759      131.91065     0.17609346      210.23153     0.29644693
             65      146.71859     0.20804561      117.32099      0.1655281       186.6341     0.27819258
             70      128.72348     0.19539592      103.04458     0.15536055       163.5051     0.25989161
             75      113.41202     0.18371112      90.870506     0.14649711      143.89777     0.24541988
             80      99.001423     0.17255931      79.382936     0.13746519      125.49491     0.23045608
             85      86.795776     0.16035514      69.657467      0.1278739      109.89757     0.21311528
             90      75.934894     0.15196364       61.00362     0.12133171      96.021452     0.20316735
             95      66.522845     0.14153359       53.40962     0.11284204      84.090723     0.18944645
            100      58.224908     0.13142133      46.704554     0.10531077      73.649832     0.17561272
            105      51.272445     0.12455336      41.093643    0.098934692      64.912757     0.16676231
            110      45.031762     0.11664004      36.104975    0.092866687      56.968489     0.15712828
            115      39.517151     0.10880704       31.66714    0.086713577      50.015676     0.14666424
            120      34.813308     0.10195377      27.864415    0.081239624      44.114269     0.13732051
            125       30.93398    0.096052834      24.736005    0.076057444      39.242658     0.12878755
            130      27.612765    0.090940087      22.072544    0.072464524      35.039835     0.12308655
            135      24.280161    0.085705833      19.431024    0.072221984      30.756391     0.12012319
            140      21.442117    0.080174753      17.107794    0.063328822      27.264098     0.10819667
            145      19.264132    0.077553679      15.361815    0.060929297      24.507671     0.10544314
            150      17.139436    0.072096371      13.678881    0.056949111      21.774874    0.098018261
            155      15.190115    0.067524011      12.122821    0.053850232      19.292491    0.093413287
            160      13.768434    0.064696886      10.969665    0.051240382       17.52705    0.087977183
            165      12.322424    0.060722037      9.8086608    0.047753465      15.700536    0.081609346
            170      11.036252    0.057411333      8.7907579    0.046223587      14.046529    0.079345304
            175       9.885297    0.054401243      7.8738918    0.042823081      12.576466    0.073784076
            180      8.9354486    0.051925376      7.1054084    0.040797173      11.392407    0.070388107
            185      8.1711768     0.04954058      6.4959663    0.038870854      10.418154    0.067026429
            190      7.3258775    0.047074993      5.8240153    0.037068254      9.3393817    0.064035689
            195       6.616764    0.044786364      5.2576895    0.035122357      8.4397312    0.060822287
            200      5.9495675    0.042482531       4.735068    0.033457101      7.5703123    0.059066701
            205      5.5739621    0.042659395         4.4201    0.033091186      7.1259485    0.058836663
            210       4.965814    0.038518999      3.9574476    0.036769785      6.3054516    0.067745391
            215      4.5286602    0.037155378      3.5948331    0.029059749      5.7801519    0.050724771
            220      4.1199734    0.046411789      3.2568899    0.034380121      5.2867505    0.066147761
            225      3.7649343    0.033752116      2.9798843    0.026349981      4.8223859     0.04600467
            230      3.4718272    0.032237292      2.7484758    0.025190852       4.444856    0.043835306
            235      3.1477473    0.030754604      2.4923854     0.02411474      4.0269867    0.042221215
            240      2.8470187    0.029604251      2.2538669    0.023009239      3.6433382    0.040617071
            245       2.648316    0.029106096      2.0994129    0.022762585       3.381325    0.040438373
            250      2.4843223    0.028167761      1.9625818    0.021806581      3.1868644    0.038618883
            255      2.2546136    0.025914915      1.7922079    0.020467108      2.8675125    0.035800434
            260      2.0759936    0.026725512      1.6396863    0.020432167      2.6630284    0.038190389
            265       1.917582    0.024058847      1.5162224    0.018720187       2.456983    0.033077807
            270      1.8007907    0.023247584       1.421154    0.018101129      2.3125049    0.031692792
            275      1.6111068    0.022133933       1.271956    0.017186794      2.0673537    0.030599392
            280      1.5408694    0.021914446      1.2160602    0.016961388      1.9776557    0.030396943
            285      1.3937079    0.020722354       1.098213    0.016026609      1.7923781    0.028430632
            290      1.2632448    0.019672513     0.99705861    0.015244411      1.6205798    0.027141289
            295      1.2276494     0.01935165      0.9747248    0.015097066      1.5614804     0.02671545
            300      1.1012303    0.019294432     0.86717703    0.014769279      1.4165388     0.02675943
            305      1.0573908    0.018751424     0.84026965    0.014625117       1.343329    0.026678189
            310     0.96905778    0.017327049     0.76888204    0.013860267      1.2333786     0.02434092
            315     0.87531535    0.016315028      0.6899675    0.012606504      1.1253324    0.022355339
            320     0.81008753    0.015857196     0.63814078    0.012217905      1.0409989    0.021903149
            325     0.77530487    0.015395292     0.61172947    0.011918555     0.99404873    0.021150032
            330     0.70454029    0.014919612     0.55780727    0.011555365     0.89836108    0.020646832
            335     0.67970142    0.014285227     0.53461649    0.010988983     0.87527399    0.019715333
