# pt_bbZ-zoom-p        central        num_err    min (scale)        num_err    max (scale)        num_err
# tj60
              0     0.34908238    0.022568036     0.27216474    0.017612228     0.45874355    0.030363306
              1      1.1933855    0.042590146     0.92499835       0.032713      1.5826595    0.058805118
              2      1.9226005    0.053368887      1.4964964    0.041418032      2.5367096    0.072172042
              3      2.7584088    0.065883698      2.1479777    0.051259485      3.6372375    0.091474633
              4      3.4721543    0.072122573      2.6970228    0.055716566      4.5889582     0.09888309
              5      4.2741565    0.080040266      3.3138565    0.061808101      5.6643373     0.10977471
              6      5.1467333    0.088588581      3.9916996    0.067992972      6.8130636     0.12183299
              7       6.067169    0.097535356      4.7092427    0.074810472      8.0256753      0.1340133
              8       6.869854     0.10066021      5.3486885    0.078143008      9.0537463     0.13767285
              9      7.9043377     0.10821031      6.1371463    0.084497563      10.452648     0.14824202
             10      8.8575953     0.11409641      6.8839249    0.088626415       11.69967     0.15651529
             11      9.6993837      0.1236688       7.555764    0.095114674       12.77387     0.17175736
             12      10.524683     0.12577597      8.1719566    0.097286811      13.917765     0.17191324
             13      11.794091     0.13299575      9.1482869     0.10280744      15.616043     0.18250115
             14      12.482531     0.13635232      9.6963813     0.10541435      16.497721     0.18572454
             15      13.590102     0.14354814      10.606675     0.11179898       17.86059     0.19923138
             16       14.63562     0.14758514      11.384912     0.11451649       19.31163     0.20109476
             17        15.6484     0.15344281       12.17662     0.11861243      20.637428     0.20881471
             18      16.788819     0.15839388      13.067041     0.12288407      22.135263     0.21670506
             19      17.865867     0.16380882       13.94021     0.12954759      23.499184     0.22671615
             20      18.928053     0.17165568      14.754376     0.13252358      24.913422     0.23371921
             21       19.91265     0.17535862      15.538554     0.13615654      26.189139     0.24099304
             22      20.964889     0.18581715      16.361154      0.1458194      27.553683     0.25195147
             23       21.87651     0.18245503      17.041407     0.14197063       28.81249     0.24834862
             24      23.183289     0.18885517      18.069832     0.14668764      30.512882     0.25774432
             25       24.39146     0.19023234      19.016828     0.14770258      32.111285     0.25805923
             26      25.348554     0.19560057      19.754498     0.15219381      33.392011     0.26417736
             27       26.73703     0.20082084      20.901396     0.15641474      35.077783      0.2734152
             28      27.805319      0.2037771      21.674209     0.15799514      36.610137     0.27652978
             29      28.874661     0.20618076      22.522345     0.16026977       37.99074     0.27981516
             30      30.263941     0.22175019       23.59535      0.1707385      39.836808     0.30266814
             31      31.256663     0.21640919      24.467728     0.16875348      40.931245      0.2943476
             32      32.755971     0.23094788      25.571259         0.1787      43.046967     0.31331021
             33       33.45624     0.22419021      26.124709     0.17403578      43.946493     0.30425074
             34      35.147104     0.23240838      27.463711     0.18061193       46.14116       0.314873
             35      36.632264     0.23684492      28.650081     0.18447037      48.024842     0.32160855
             36      37.942517      0.2377365      29.640719     0.18501466      49.814222     0.32198386
             37      38.713851     0.23876377      30.311088     0.18707875      50.680052     0.32360495
             38      40.012374     0.24580748      31.388947     0.19252719      52.242309      0.3372947
             39      41.250525     0.24808955      32.349779     0.19500944      53.888152     0.33967416
             40      42.924694      0.2531984      33.628661     0.19748589      56.147917     0.34274011
             41       44.76757     0.26021794      35.101593     0.20258056      58.499337     0.35388924
             42       45.83325     0.27055644      35.953842     0.20951892      59.847419     0.36863682
             43      47.610475     0.26619793        37.4061     0.20866121      62.051884      0.3593783
             44      49.166029      0.2691042      38.584956     0.21140878      64.161427       0.362969
             45      51.115364     0.27758068      40.167406     0.21663391      66.600176     0.37640116
             46      52.869402     0.28576022      41.642354     0.22465324      68.666803     0.38992636
             47      54.952644     0.28516402      43.215201     0.22352949       71.50636     0.38449717
             48      56.007062     0.28738111      44.085501      0.2253451        72.7932     0.38785543
             49      58.105612     0.29239299      45.806336     0.22893919      75.376372     0.39355177
             50      58.105612     0.29239299      45.806336     0.22893919      75.376372     0.39355177
