#   y_j1-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4    0.047627344    0.032691412    0.038101112    0.026225785    0.060486168    0.041703013
           -4.3     0.16262194    0.053398969     0.13334467    0.042245632     0.19921272    0.069492267
           -4.2     0.65637932    0.095849722     0.50618188    0.073737704     0.86912178     0.13047293
           -4.1      1.3383323     0.14622445       1.048703     0.10911253      1.7437571     0.21298365
             -4      2.5776292     0.19611932      1.9778547      0.1488489      3.4541736     0.27703815
           -3.9       4.558413     0.25601263      3.5281126     0.19642333      6.0070388     0.35076123
           -3.8      8.2856336     0.34422704      6.4086095     0.26321954      10.948647       0.479214
           -3.7      12.256609     0.42149024      9.4545771     0.32292114       16.22253     0.59385852
           -3.6      18.532949      0.5129734      14.265747     0.39062612      24.595271     0.71985904
           -3.5      26.332924     0.62071088      20.391561     0.47369428      34.655804     0.86705399
           -3.4      36.549389     0.73647464       28.52703     0.57427211      47.618884      1.0374861
           -3.3      48.023087     0.83618001      37.437565     0.64439633      62.724257      1.1870692
           -3.2       63.04688     0.95894274      49.151749     0.73367229      82.277421      1.3418259
           -3.1      81.089645      1.0944674      63.394106     0.84141835      105.55016      1.5435354
             -3      99.368405      1.2148937      77.469007     0.93947329      129.76579       1.710573
           -2.9      121.13576      1.3327368      94.503969      1.0263764      158.12417      1.8670961
           -2.8      140.65798      1.4728631      109.79776      1.1225156      183.49919      2.0789051
           -2.7      166.66896      1.5643748      130.64684       1.218381      216.30311      2.2071801
           -2.6      190.30934      1.7267814      149.31856      1.3388769      246.70732      2.4810545
           -2.5      216.05772      1.7725533      169.31523      1.3717493      280.67901      2.4725249
           -2.4      240.18126       1.875603      188.23718      1.4449761      311.86823      2.6055649
           -2.3      265.33573      1.9633704      208.18433      1.5355832      344.15864      2.7859286
           -2.2      290.01519      2.0652605      227.01468      1.6006644      377.38477      2.8981699
           -2.1      316.80444      2.1924454      247.93405      1.6833714      412.27754      3.0408997
             -2       335.8084        2.21939      263.22453      1.7362918      436.22257      3.1022785
           -1.9      363.26724      2.3009309       284.7517      1.7735147      471.78346      3.1880463
           -1.8      384.28184      2.7456104      301.16128      2.0598853      499.30643      3.9187874
           -1.7       402.7027      2.5153995      315.31901      1.9257285      523.79945      3.5304527
           -1.6      423.19217      2.5108446      331.27093      1.9400688      550.62681      3.4924854
           -1.5      444.52601        2.57908      347.62839      1.9857986       579.1806      3.5661737
           -1.4      457.41867      2.5948778       357.7155      2.0109167      595.88451      3.6378869
           -1.3      475.54526      2.9373639      371.52352      2.2243161      620.26286      4.1550243
           -1.2      485.05448       2.711533      379.10301      2.0770862      632.46704      3.7773688
           -1.1      497.84438      2.6952786      389.33918      2.0800011      648.49297      3.7373344
             -1      510.58231      2.7857003      399.17382       2.153761      665.33265      3.9075375
           -0.9      526.46763      2.9396206       410.4179      2.2308991      688.54093      4.1091691
           -0.8      530.89555      2.8221337      415.21341      2.1803168      691.33672       3.934326
           -0.7       536.1406      2.8528381      418.47643      2.1983537      700.02679      3.9701742
           -0.6      541.49534      2.8562449      421.48457      2.1900649      709.47496      3.9864048
           -0.5       549.3611      2.8945502      428.65382      2.2366955      717.60692      4.0831227
           -0.4       557.0597      2.8708434      435.08296      2.2421764       726.6145      4.0684668
           -0.3      559.24425      2.9181958      436.30979      2.2454565      730.50254      4.0678271
           -0.2      558.57273       2.870548      436.07533      2.2238279      729.05341      4.0233151
           -0.1      562.32475      2.9880495      437.87228      2.2681066      736.26851      4.2210873
              0      557.44951      3.2340233      434.28921      2.4243782      729.47315      4.5939673
            0.1      557.50064      2.8941739      434.44509      2.2361524       729.2302       4.067175
            0.2      558.03178      2.8811037      435.02801      2.2150923      729.57742      3.9986884
            0.3      555.96839      3.2532833      432.54083      2.4420691      728.87202      4.6187171
            0.4      549.71071      2.8807551      429.20856      2.2162411      717.28123      4.0075088
            0.5      540.06823      2.8148872       420.8692      2.1670776      706.59811      3.8979957
            0.6      536.82531      2.9126279       419.6929      2.2519919      699.42013      4.1397921
