#         pt_em        central        num_err    min (scale)        num_err    max (scale)        num_err
            135      8.0383176     0.05192626      6.4719717    0.041472638      10.157234    0.073250663
            140       6.927308    0.048366175      5.5897795    0.039140437      8.7149547    0.068394254
            145      5.9192155    0.044152644      4.7600033     0.03505484      7.4763337    0.060071768
            150       5.091408    0.040965807      4.0941003     0.03238161      6.4237716     0.05643973
            155      4.3723265    0.037905138      3.5159194     0.03041758      5.5132468     0.05208025
            160      3.8983278    0.035743526       3.140943    0.028518047      4.9162526    0.048930509
            165      3.4435506    0.033580653      2.7728848    0.026746568      4.3402027    0.045593079
            170      2.9915065    0.042511179      2.3966341    0.031641274      3.7799853    0.061449009
            175      2.6378476    0.029393291      2.1221176    0.023375726      3.3256029    0.040499601
            180      2.3073018    0.038610464      1.8491512    0.028469368      2.9192446    0.055647216
            185       2.052242    0.026025653      1.6529163    0.020650803       2.573411    0.036875911
            190      1.8154858    0.025148834      1.4497089    0.019691872      2.3157407    0.037909838
            195      1.6126377    0.022979631      1.2934037    0.018211422      2.0400051    0.031403906
            200      1.4275983    0.021823887       1.145486    0.017129541      1.8012157    0.030130449
            205      1.2780688    0.020417621      1.0257318    0.016193762       1.613316    0.028442576
            210       1.160643    0.019845748     0.93495233    0.015705774      1.4557449     0.02682244
            215      1.0625696    0.018796314     0.84711546    0.014677687      1.3526199    0.025547734
            220      0.9040325    0.017441513     0.72849841    0.013732636      1.1336204    0.024349231
            225     0.83003288     0.01665879     0.66565186    0.013211426       1.043069    0.023497556
            230     0.73304978    0.015869948     0.58824147    0.012501004     0.92337261    0.023147252
            235     0.73222417    0.018273825     0.58384536    0.013732527     0.93126183    0.026212069
            240      0.6218712    0.014555299     0.50144023    0.011387226     0.77873618    0.020187258
            245     0.55557353    0.013325053     0.44174997    0.010359141     0.70661526    0.018302003
            250     0.47838225    0.012527101     0.38572347    0.009918139     0.59899089    0.017489153
            255      0.4642798     0.01240526     0.37286001   0.0097506539     0.58379985    0.016767657
            260     0.41021552    0.012001135     0.32852277   0.0094364757     0.52321386    0.018432268
            265     0.40761168    0.011548041     0.32489332   0.0090129566      0.5185809    0.016039054
            270     0.35090609    0.010696946     0.27993168   0.0084136319     0.44485495    0.014457448
            275     0.33654977    0.010520966     0.27036083   0.0082757922     0.42273266    0.014453114
            280     0.31181264    0.010452841     0.24660669   0.0080510409      0.4005673     0.01440602
            285     0.28299275   0.0096514605     0.22432008   0.0074878801       0.361713    0.013148557
            290      0.2478627   0.0089422432     0.19828739   0.0070230257     0.31298019    0.012265057
            295     0.23223305   0.0092516925     0.18753986   0.0069439493      0.2892733    0.014840994
            300     0.21192664    0.008394206     0.17017043   0.0065790183     0.26605739    0.011517541
            305     0.19760706   0.0084786743     0.15814315   0.0067660749     0.25538641    0.014078299
            310     0.19085992   0.0077767961     0.15253923    0.006095215     0.24142966    0.010505065
            315     0.16554439   0.0073726188     0.13197362   0.0057575866     0.21013399   0.0099796743
            320     0.16346842   0.0072062524     0.12990107   0.0056816265     0.20790503    0.009702149
            325     0.15074839   0.0075700535     0.11925476   0.0057828834      0.1930244    0.010497395
            330      0.1337972      0.0066105     0.10619554   0.0051416135     0.17077767   0.0089633792
            335     0.12155078   0.0062004546    0.096566136   0.0048556366     0.15438484   0.0084764474
            340     0.11472664    0.006281981    0.091437994   0.0048127052     0.14573081   0.0088221611
            345     0.11140048   0.0061887707    0.090443792    0.004905067     0.13747123    0.008549341
            350    0.090288056   0.0055060485    0.071750065    0.004267183     0.11454881   0.0075231458
            355    0.098400037   0.0067115731    0.077755251   0.0049833704     0.12616278   0.0095653672
            360    0.084232679   0.0050888713    0.065806906   0.0039607062     0.10995307   0.0069055907
            365    0.070284851   0.0050117557    0.056281213   0.0038115967    0.088413894   0.0070412233
            370    0.067687719     0.00458018    0.054151187   0.0036448592    0.085444334    0.006106007
            375    0.060023058   0.0047059632    0.047756795   0.0035673277    0.076247943   0.0065536022
            380    0.064031548    0.005154232    0.051174303   0.0039316261    0.080546118   0.0071956718
            385    0.058501646   0.0043648314    0.046129727   0.0033888186    0.075379714    0.005975288
            390    0.059429538   0.0044133313    0.047102332    0.003388214    0.075830226   0.0060466168
            395    0.051463707   0.0039914139    0.040878461   0.0031088076    0.065505615    0.005380263
            400    0.047841532    0.003925955    0.037580986   0.0030469461    0.061980668   0.0054152133
            405    0.046040953   0.0036595887    0.036707076    0.002883893     0.05786435   0.0050381731
            410    0.039834842    0.004007856    0.032452068   0.0030134215    0.048619777   0.0059377705
            415    0.039149608   0.0034716268    0.030833933     0.00268035    0.050208934   0.0047293094
            420    0.042866423   0.0037596804    0.033729933   0.0029233752    0.054853507   0.0051446208
            425    0.035109303   0.0034869885    0.027508998   0.0026528596    0.045417565   0.0048569592
            430    0.027981488      0.0031395    0.024012652    0.002466155    0.031539854   0.0046574637
            435    0.028542874   0.0031299708    0.023224998   0.0024602379    0.034854109   0.0041744559
            440    0.036553952   0.0036017447    0.028678442   0.0028298929    0.047722143   0.0049088424
            445    0.031999027   0.0032241753    0.024882239   0.0024633038    0.041970327   0.0045219544
            450    0.030224381   0.0031851166      0.0245789   0.0025064871    0.037242796   0.0043882443
            455    0.022184152   0.0027403535    0.017731198   0.0021193803    0.027883657   0.0038142723
            460    0.028693367   0.0029706951    0.022062823   0.0022774745    0.038089895   0.0040195763
            465    0.022217812   0.0027475745    0.018018639   0.0021589803    0.027536656   0.0036964622
            470    0.025045583   0.0030218387    0.020104241   0.0022772777    0.031446633   0.0043292708
            475    0.015792343   0.0022821682    0.012393234   0.0017516174     0.02027752    0.003103318
            480    0.019742944   0.0024907634    0.015343612   0.0019325067    0.025798696    0.003338374
            485    0.014816566   0.0023109829    0.011971455   0.0017743804    0.018208134   0.0031904782
            490     0.02075951   0.0036625448     0.01589537   0.0025834835    0.027710176    0.005504691
            495    0.015756312   0.0025065444    0.012510111   0.0019214668    0.019912213   0.0034271616
            500    0.015756312   0.0025065444    0.012510111   0.0019214668    0.019912213   0.0034271616
