#    y_j1-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
           -0.5      3404.4792      7.1676557      2716.4289      5.6948115        4347.33      9.5904466
           -0.4      3434.7126      7.2274129      2741.9168      5.7461393      4382.3523       9.708277
           -0.3      3455.2624      7.1920823      2758.6792      5.7295381      4408.0831      9.6102872
           -0.2      3453.6872      7.1843256       2757.186      5.7200652      4406.6654      9.5965586
           -0.1       3466.427      7.2253276      2767.1372      5.7565595      4423.6097      9.6457687
              0      3458.0849      7.3278021      2758.8344      5.8011221      4416.3176      9.7775829
            0.1       3475.541      7.2029267      2774.4281      5.7914807      4435.0344      9.7989452
            0.2      3451.9388      7.1949365      2753.7225      5.7095962      4409.5169      9.5686212
            0.3      3443.1566       7.326893      2748.6253      5.8043005      4394.6226      9.8461645
            0.4      3401.6548      7.1286888      2716.5206       5.654889      4338.4131      9.4981162
            0.5       3380.845      7.1058213      2699.3582      5.6952907      4313.5111      9.4798707
            0.6      3343.2561      7.0898276       2668.661      5.6313165      4266.6167      9.4640848
            0.7      3309.0559      7.0575936       2641.015      5.5962879      4223.6391      9.4225279
            0.8      3281.9104      7.0014805        2621.36      5.6146762      4184.8027      9.3442915
            0.9      3228.2635      6.9646202      2577.2568      5.5763387      4118.8087      9.3758429
              1      3181.1447      6.8853208      2539.7414      5.4823947       4058.682      9.1923115
            1.1      3115.3585      6.8460454      2488.8885      5.4641858      3971.0285      9.4097624
            1.2      3055.4058      6.8207517      2441.8441       5.558815      3891.3494       9.331615
            1.3       2971.439      6.6866056      2372.9018      5.5614429      3789.7137      9.1910364
            1.4      2898.4447      6.5898385      2313.8946      5.2203903      3697.7321      8.7742715
            1.5      2822.4264      6.5271348      2253.5281       5.185306      3599.4902      8.7509727
            1.6      2739.5327      6.4545006      2187.9353      5.1149554      3492.9876      8.5998575
            1.7      2638.0864      6.3888703      2107.5907       5.224527      3362.3434      8.6368499
            1.8      2552.9413       6.202091      2039.1404      4.9311247      3254.5338      8.2835034
            1.9      2444.8135       6.083457      1954.6354      4.8497923      3112.4152      8.1736704
              2      2347.8946      5.9473038      1873.5559      4.7068106      2997.5211      7.9394385
            2.1      2232.5263      5.7969194      1784.5433      4.6179407      2843.0518      7.8008277
            2.2      2108.3074      5.6829153      1684.3401      4.5043683      2687.9913      7.6763162
            2.3      1992.5802      5.4959245       1592.639      4.3839403       2537.317      7.4146702
            2.4       1884.982      5.3499444       1506.007      4.2660586      2402.2129      7.1186694
            2.5      1757.9412      5.1729044      1403.5633      4.0927177      2242.2917      6.9033992
            2.6      1639.9425      5.0710225      1311.8928      4.2370033      2086.4446       7.006645
            2.7      1515.7739       4.782049      1210.3182      3.7925008      1933.3259      6.4129173
            2.8      1381.4073      4.5855934      1104.1598      3.6696446      1759.3958      6.1626741
            2.9      1259.5938      4.3707287      1005.8009      3.5204962      1605.5912      5.9551497
              3      1140.8621      4.1630279      911.16866      3.2990137      1454.4035      5.5784074
            3.1      1019.3972      3.9322831      812.73593      3.1063043      1302.7669      5.2588882
            3.2       900.0647      3.7013642      718.44931      2.9292284      1148.6159      4.9685084
            3.3      800.63668      3.5000361      639.50621      2.8196644      1020.9583      4.7069609
            3.4      698.51124      3.2626843      557.25794      2.5918885      892.22743      4.3916679
            3.5      600.04669      3.0332766      478.50217      2.3958341      767.13484      4.0912373
            3.6      512.83264      2.7979269      408.11087      2.2045929      657.39592      3.7633345
            3.7      436.21353      2.5799613      347.13847      2.0311161      559.03636      3.5777361
            3.8       360.0015      2.3512115      286.83822      1.8584798      461.02561      3.1601322
            3.9      296.64074      2.1378347      236.18903      1.7019977      380.10328      2.8620498
              4      242.24324      1.9314792      192.52757      1.5259739      310.82834       2.620156
            4.1      193.52191      1.7320818      153.93653      1.3620414      248.57813      2.3511512
            4.2      149.95567      1.5261707      119.21893      1.1995178      192.79153      2.0706673
            4.3      120.51634      1.3608296       95.33926      1.0644746      155.81703      1.8391958
            4.4      92.536574      1.1957506      73.173239     0.93344272      119.97166      1.6141546
            4.5      16.750735     0.51160133      13.287625     0.40419995      21.579518      0.6807535
            4.6      12.113259     0.43196004      9.5600023     0.33794162      15.715374      0.5758975
            4.7      7.4283612     0.34006644       5.895438     0.26825336      9.5679819     0.45378867
            4.8      5.8246267     0.30290896      4.6015815     0.23511193      7.5547094     0.41338209
            4.9      3.7779517     0.23769214       2.953683     0.18469214       4.964096     0.32035847
              5      3.7779517     0.23769214       2.953683     0.18469214       4.964096     0.32035847
