#   y_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      0.0249593    0.017648008    0.015186964    0.010753983    0.043177424    0.030597503
           -4.9    0.062448967    0.027926657    0.041590143    0.018963123     0.10163339    0.046670708
           -4.8    0.070785055     0.02900967    0.045473132    0.018743133     0.11485819    0.047135003
           -4.7     0.31013768    0.074272939     0.22331288    0.050564491     0.44473514      0.1184635
           -4.6      1.1892483     0.13721089     0.85236248    0.096253459      1.7259978     0.21170836
           -4.5      3.5379921     0.22712524       2.610057      0.1651634      4.9594248     0.33664367
           -4.4      8.9493539     0.36689315      6.6463661     0.26882164      12.439207     0.54115082
           -4.3      18.142444      0.5265046      13.676012     0.38667685      24.792529     0.77211832
           -4.2      34.719028     0.73282075      26.586284     0.54955792      46.412031      1.0569872
           -4.1      57.172781     0.93911566      43.934948     0.70633076      76.225699      1.3167568
             -4      92.849308      1.1936222      71.711627     0.90202875      122.61788      1.8074278
           -3.9      140.93361      1.4672533      109.00923      1.1099363      186.76411       2.048338
           -3.8      202.03286      1.7582256      156.74551      1.3337249      266.65783      2.4492317
           -3.7      281.63498      2.0705402      218.54802      1.5751196       371.5751      2.8778834
           -3.6      368.79739      2.3645864      287.33311       1.810495      484.21266      3.2709307
           -3.5      477.12395      2.6900425      372.48282       2.061906      624.95309      3.7195588
           -3.4      597.59065      3.0173933      467.39547      2.3136571      780.72449      4.1637603
           -3.3      736.84075       3.335773      577.47593      2.5756954       960.2364      4.5765125
           -3.2      868.49571      3.6170337      680.48624      2.7858547      1132.7366      4.9489774
           -3.1      1019.4117      3.9222927      803.09727      3.0861278       1319.968      5.5140686
             -3      1182.6906      4.2650908      931.76492       3.311829      1531.7185      5.8461023
           -2.9      1327.4005      4.4706962      1046.9869      3.4805958       1716.379      6.0898091
           -2.8      1498.5503      4.7445554      1183.8544       3.703212      1934.4187      6.4373542
           -2.7      1655.7685      4.9857192      1309.4533      3.8977984      2134.9184      6.7522818
           -2.6      1809.3771       5.211127      1433.3987      4.0720857       2328.091      7.0343071
           -2.5      1960.7976      5.4649777      1555.0776      4.2915138      2521.1926      7.4294294
           -2.4      2111.8913       5.628721      1676.9677      4.4344599      2710.1419      7.5737532
           -2.3      2256.6479      5.8193184      1793.4807      4.5775601      2892.4284      7.8519903
           -2.2      2375.1856      5.9768179      1892.0408       4.731155      3037.0043      8.0519699
           -2.1       2517.602      6.1620958      2004.9459      4.8573934      3220.6219      8.2512239
             -2      2639.0536       6.445979       2103.683      5.0749219      3372.0295      8.6601684
           -1.9       2726.222      6.4073206      2176.5209      5.0944536      3477.1096      8.6114196
           -1.8       2835.799      6.5324305       2265.347      5.1954572      3614.2735      8.7169073
           -1.7      2918.8549      6.6706542      2332.7688      5.2962196      3718.2414       8.922898
           -1.6      3010.0714       6.720277      2406.8869      5.3672837       3834.076      9.1608992
           -1.5      3081.1505      6.8087259       2464.468      5.4091756      3922.7731      9.0410922
           -1.4      3136.3176      6.9001386      2510.9925      5.4877009      3988.0707      9.2049728
           -1.3      3190.7962       6.973784      2557.6009      5.7083927      4052.0229      9.3199739
           -1.2      3248.7408      7.0097864      2602.9244      5.5892767      4127.5661        9.35163
           -1.1      3297.2161      7.0693427      2642.1022       5.625137      4188.9362      9.3680681
             -1      3340.4252      7.1086977      2677.8411       5.662578      4242.0946      9.4018034
           -0.9      3359.9783      7.3472508      2692.6887      5.8381034      4268.6213      9.7767279
           -0.8      3390.5423      7.2094078      2719.5199       5.784836      4302.7392      9.5905287
           -0.7      3411.9385      7.1934079      2737.6746      5.7786574       4328.006      9.4943244
           -0.6      3425.6089      7.1922281      2749.2176      5.7617123      4343.9025      9.5518927
           -0.5      3461.2273      7.2693028      2777.6754      5.8518074      4388.6872      9.7782752
           -0.4      3457.8279      7.2409992      2773.5448       5.774919      4388.4212      9.5691219
           -0.3      3453.7911       7.209286      2772.5144      5.7653509      4378.4904      9.5248873
           -0.2      3463.3561      7.2133528      2780.2712      5.7575966      4390.8769       9.527741
           -0.1      3477.5426      7.2626083      2790.8991      5.8522459       4409.954      9.6892049
              0      3469.1877      7.3009894      2784.0149      5.8173208      4400.3166      9.6553838
            0.1      3473.9496      7.2403415      2787.2926      5.8643044       4407.408      9.8071964
            0.2      3466.5436      7.2081766      2782.8697      5.7749357       4393.893      9.5618161
            0.3      3441.5233      7.2380412      2760.5503      5.7837002      4367.5124      9.5673071
            0.4      3434.0367      7.2014637       2756.868      5.8465508      4353.0488       9.641742
            0.5      3424.4472      7.1785695      2747.9327       5.930945      4343.4526      9.7309398
            0.6      3404.7783      7.1902849      2731.8394      5.8044638       4319.089      9.5308092
            0.7      3382.9522      7.1421585      2714.8231      5.8477654      4290.2176      9.6054383
            0.8      3362.4143      7.1496975      2695.7776        5.70837        4269.06      9.4899661
            0.9      3329.1252       7.136415      2667.2772      5.6963767      4230.5825      9.5040467
              1      3286.5616      7.0757344      2635.4167      5.7662514       4172.002       9.387368
            1.1      3248.6606      7.0038961      2601.7906      5.5929256      4130.4501      9.2957184
            1.2      3187.7247      6.8976322      2552.7749      5.4959537      4052.2204      9.1732536
            1.3      3137.3163      6.8922565      2510.7243      5.4863084      3989.8164      9.2777896
            1.4       3075.584       6.971069      2461.8303      5.5661879      3912.2286      9.5867115
            1.5      2993.1996      6.7066826      2395.0421      5.3731506      3808.1586      9.1572982
            1.6      2917.8868      6.6784255      2331.1037      5.3049472      3721.0225      9.0291412
            1.7      2825.5972      6.4951263       2256.736      5.1682323       3602.654      8.6863161
            1.8      2739.8421      6.3880037      2186.0152      5.0647444      3497.9366      8.5593715
