# pt_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.069789525   0.0046561224    0.051077577   0.0033490171    0.099156146   0.0069750488
              5     0.20786249   0.0077468992     0.15284805   0.0056750537     0.29303955    0.011423356
             10     0.33711465    0.010443945     0.24606472   0.0074904795     0.47931188    0.015496447
             15     0.44202269    0.011686679     0.32225843   0.0084373171     0.62951459    0.017269615
             20     0.61477442    0.016007826     0.44897839    0.011242624     0.87395589    0.024201256
             25       0.705353     0.01439964     0.51537026    0.010445275      1.0016737    0.021190274
             30      0.8521645    0.019066327     0.62840381     0.01369302      1.1979069    0.028919364
             35     0.96964293    0.018521946     0.70867461    0.013293496      1.3767225    0.027692158
             40      1.0939515    0.018561577     0.80107693    0.013415858       1.549538    0.027396536
             45       1.173681    0.022516761     0.85927884    0.015938622      1.6624755    0.034158454
             50      1.3263997     0.02311396     0.97501195    0.016418922      1.8711959    0.034779885
             55      1.3655734    0.020042053      1.0047453    0.014636152      1.9223148    0.029223131
             60      1.4693022    0.022965486      1.0807235     0.01640357      2.0697512    0.034287244
             65      1.5475838    0.023026522      1.1450721    0.016739314      2.1640983    0.033821838
             70      1.6273283    0.022416098      1.2041869    0.016953986      2.2759097    0.034031611
             75      1.6448905    0.022290286      1.2193905      0.0163644      2.2953762    0.032450232
             80      1.6760832     0.02332303      1.2450033    0.017098123      2.3338869    0.034471811
             85      1.7609781    0.023058843      1.3038744    0.016913928      2.4598283    0.033417632
             90      1.8166952    0.025233546      1.3459975    0.018214548      2.5369193    0.037602097
             95      1.8434776    0.037689525      1.3671309    0.026276134      2.5697407    0.056834216
            100      1.8932419    0.025080529      1.4072587    0.018400411      2.6320024    0.036737468
            105      1.9101496    0.024809482      1.4187521    0.018078361      2.6579702     0.03630455
            110      1.8602458    0.024470867      1.3857163    0.017952584      2.5790439    0.035575983
            115      1.9519655    0.026918119      1.4591365    0.019585378      2.6943617    0.039333358
            120      1.9857778    0.025113778      1.4798282    0.018430663      2.7510473    0.036361171
            125      2.0069267    0.030195878      1.5016329    0.021568162      2.7677033    0.044867939
            130      2.0252719    0.024378776      1.5158282    0.018099221      2.7903177    0.035025121
            135      2.0070111    0.024423341      1.5029695    0.018127504      2.7636958    0.034851196
            140      2.0126991    0.024280726      1.5095132    0.018033287      2.7649771    0.034790229
            145      2.0147459    0.024353403       1.524686    0.019121155      2.7382882     0.03764002
            150        2.10152    0.025741055      1.5790098    0.019048162      2.8800874    0.036959516
            155      2.1246545    0.025096127      1.6014197    0.018763221      2.9003891    0.035655733
            160       2.168967    0.025503093      1.6379432    0.019038526      2.9537945    0.036383373
            165      2.2021345    0.026389211      1.6684328    0.019767906      2.9873053    0.038036859
            170      2.1928664    0.027062294      1.6691598    0.020089025      2.9555727    0.038727281
            175        2.33603    0.026841202      1.7762142    0.020096609      3.1520601    0.038200559
            180      2.4712663    0.031244586      1.8868723    0.022563741      3.3173372    0.046591124
            185      2.4930621    0.027134206      1.9170609    0.020620314      3.3152905    0.038080392
            190      2.6200844    0.027691866      2.0232969     0.02123055       3.464376    0.039609652
            195      2.7750847    0.028434677      2.1523634    0.021824072      3.6472467    0.040243684
