#         pt_b2        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2847.0445     0.94371344       2237.803     0.70244561      4248.4883      5.0874782
              5      2600.6369     0.91195481       2060.806     0.68860586      3693.8079      4.0015151
             10      1231.9327     0.66990839      985.36489     0.51606545      1672.2822      2.2954805
             15      614.62522     0.48284547      494.79344     0.37610411      811.40468      1.3914458
             20      335.26311       0.360035       271.3269     0.28646222      433.35346     0.95084878
             25      197.30729     0.27698261      160.20863     0.21894913      252.10601     0.66765347
             30      123.43372     0.21976085      100.54264     0.17441922      156.63684     0.48643074
             35      81.278895     0.18163986      66.420343     0.14648037       101.6394     0.39385622
             40      55.433521     0.14876069      45.368118      0.1200545      69.361449     0.22455417
             45      39.226361     0.12402536      32.074943     0.10139012      49.033786     0.18373318
             50       28.45675     0.10583342       23.23776    0.085078106      35.607529     0.15246508
             55      21.064857    0.091692022       17.19211    0.075015384      26.335498      0.1412288
             60      15.805931    0.078901986      12.884491    0.063240057      19.764116     0.11321876
             65      12.124796    0.071341666      9.8998495    0.057405967      15.136395     0.09872406
             70      9.4796546    0.064380296      7.7389622    0.050745318      11.799539    0.094405793
             75      7.5206771    0.054919716      6.1238153    0.044080798      9.3602262    0.082909406
             80      5.9389752     0.04958911      4.8365854    0.039412523      7.4216785    0.072692874
             85       4.779687    0.043972967       3.893121    0.035119774      5.9888562    0.064072528
             90      3.9952914    0.040049881      3.2537243    0.031990712      4.9804529    0.055529437
             95      3.1421896    0.035901885       2.558562    0.028517953      3.9208228    0.049145034
            100      2.6581878     0.03348877      2.1668158     0.02666477      3.3151466    0.046688979
            105      2.2263886    0.030411964      1.8169799    0.024044216      2.7712898    0.042535599
            110      1.8905893    0.028133577      1.5412022    0.022408925      2.3648905     0.03931525
            115      1.6151007    0.025871557      1.3093412    0.020473518       2.019496    0.035803081
            120       1.313911    0.023510147      1.0682132    0.018786547      1.6429171     0.03271092
            125      1.1285449    0.021976475     0.91886713    0.017419595      1.3979317    0.032956501
            130     0.98822534    0.020811422     0.80836367     0.01647853        1.22464    0.028913143
            135     0.82185493    0.019003549     0.66744741    0.014927886      1.0275582    0.026031837
            140     0.74262807     0.01826659     0.60042407     0.01437874     0.93001102    0.025358864
            145     0.63124432    0.016752925      0.5130663    0.013098612      0.7892235    0.023069039
            150     0.55908863    0.016100543     0.45788315    0.012695758     0.68931465    0.023648515
            155     0.47633533    0.014350187     0.38697277    0.011377785     0.59834809     0.01978574
            160     0.41370326    0.013787525     0.34103235     0.01096007     0.50870957    0.019217163
            165     0.37077995    0.012783653     0.30014861    0.010186404     0.46323905    0.018715265
            170     0.32455242    0.011990771     0.27043871   0.0097841717     0.38912548    0.017651058
            175     0.28198181    0.011472379     0.22901545    0.009037635     0.35236811    0.015562604
            180     0.26891729    0.012281478     0.21686827   0.0095449646     0.33817069    0.016268311
            185     0.22331336    0.010275631     0.17919808   0.0078882473     0.28275817    0.014240176
            190     0.19268291   0.0094322094     0.15783757   0.0075101228     0.23995698    0.012927184
