#    pt_Z-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      44.702746      0.1199985      35.396401    0.096911701      57.911537     0.16308022
              5      133.80203     0.20528014      105.91876     0.16235212      173.41648     0.28253531
             10      216.22364     0.25908659      171.18396     0.20574232      280.02421      0.3554963
             15      284.67517     0.29669464      225.59787     0.23564702      367.97812      0.4076823
             20      332.20098     0.31823005       263.4069     0.25054507      428.78015     0.43333525
             25      354.23244     0.32843453      281.20854     0.26206968      456.18836     0.44317497
             30      353.01671     0.32695934      280.62575     0.26018787      453.51064     0.44553754
             35       334.6759     0.31707182      266.43275     0.25223879      428.93595     0.42765371
             40      307.62637     0.30420884      245.17353     0.24207359      393.59709     0.41283333
             45      276.20029     0.28853612      220.44098     0.23049195      352.61379     0.38737316
             50      244.40273     0.27189298      195.29647     0.21625826      311.44754     0.36508498
             55      214.74564     0.25472693      171.69656     0.20300468      273.38563     0.34714881
             60      186.98276     0.23752868       149.6561     0.18926399      237.74392     0.31823914
             65      163.19369     0.22128231      130.71996     0.17622456      207.28684     0.29580073
             70      141.22912      0.2062914      113.23658     0.16417492      179.15068     0.27429687
             75      123.10544     0.19283711      98.785137     0.15385466      156.00262     0.25741299
             80      106.58792     0.18032069      85.618733     0.14411368      134.89119     0.24244113
             85      92.760108     0.16698317      74.557433     0.13327945       117.2936     0.22195567
             90      80.706641      0.1576215      64.931524     0.12609341      101.92822     0.21102942
             95      70.449925     0.14653543      56.696185     0.11757607      88.939238     0.19797392
            100      61.431879     0.13589638      49.386465     0.10907757      77.552376     0.17981041
            105      53.852677     0.12837135      43.249057     0.10216775      68.054181     0.17171825
            110      47.132662     0.11999649      37.867269    0.095735972      59.512043     0.16141438
            115      41.308211      0.1118819      33.163711    0.089335825      52.196124     0.15060238
            120      36.304861     0.10468455      29.108581    0.083502442      45.935033     0.14079299
            125      32.219761    0.098590317      25.815528    0.078311897      40.797603     0.13268699
            130      28.677444    0.093159959      22.961728    0.074317156       36.33668     0.12584034
            135      25.199161    0.087736527      20.197827    0.073832349      31.877377     0.12260107
            140      22.227518    0.082070227       17.76366    0.064900136      28.221678     0.11065987
            145      19.939049    0.079224104      15.925063    0.062330042       25.33088     0.10752446
            150       17.69237    0.073569613      14.138666    0.058174245      22.452137    0.099854227
            155      15.717878    0.069023804      12.561459    0.055085187      19.940036    0.095280143
            160       14.21303    0.066008466      11.344026    0.052821938      18.063198    0.089949967
            165      12.709241    0.061935107      10.129339     0.04877587      16.176232    0.083120255
            170      11.372302    0.058531994      9.0701117    0.047139328      14.458584    0.080738087
            175      10.175913    0.055427448      8.1150527    0.043676624      12.933999    0.075102197
            180      9.2019861    0.052908071      7.3275037     0.04164108      11.717338    0.071656685
            185      8.3811493    0.050364908      6.6707614    0.039562705      10.674523    0.068045401
            190      7.5304981    0.047887674      5.9933714    0.037756859      9.5914146     0.06503069
            195      6.7980395    0.045557405      5.4086613    0.035774355      8.6613568    0.061766458
            200       6.122851    0.043242521      4.8770519    0.034086067      7.7863738    0.059983256
            205      5.7208317    0.043338815      4.5420855    0.033659766      7.3058807    0.059683124
            210      5.0984774    0.039165606      4.0671757    0.037225243      6.4689597    0.068377082
            215      4.6410502    0.037729941      3.6883462    0.029550527      5.9174913    0.051424738
            220      4.2163665    0.046807674      3.3355535    0.034727222      5.4075839    0.066616092
            225      3.8603966    0.034297169      3.0580451    0.026801139      4.9416213    0.046679621
            230      3.5565007    0.032749421      2.8176657    0.025607421      4.5507601    0.044490973
            235      3.2392661    0.031322427      2.5683956    0.024601163      4.1391362    0.042914298
            240      2.9142085     0.03004847      2.3102143    0.023384501      3.7245232    0.041189604
            245      2.7117487    0.029525704      2.1523086    0.023107443       3.458191    0.040973824
            250       2.544884    0.028581945      2.0128802    0.022162602      3.2608609    0.039124634
            255      2.3088376     0.02630299      1.8373887    0.020842324      2.9337878    0.036247442
            260      2.1286051    0.027081631      1.6831624    0.020755843      2.7277503    0.038618777
            265      1.9589297    0.024377528      1.5501103    0.018990078      2.5084419    0.033456964
            270      1.8471936    0.023678316      1.4602473    0.018473631      2.3683154    0.032254457
            275         1.6512    0.022457881      1.3047988    0.017464462      2.1173003    0.030979218
            280      1.5787095    0.022238279      1.2472455    0.017233526      2.0244446    0.030790999
            285      1.4218891    0.020970267      1.1213626    0.016237464      1.8272292    0.028732058
            290      1.2832622    0.019882898      1.0138423    0.015418284      1.6446006    0.027405355
            295      1.2525227     0.01959334     0.99549091    0.015306426      1.5916182    0.027002137
            300      1.1225396    0.019501791     0.88474423    0.014942649      1.4428374    0.027019829
