#    pt_Z-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      6.1516622    0.043285498      4.8613704    0.033775456      7.9387963    0.058808396
              5      18.394807    0.074156943      14.531807    0.058188325      23.745085     0.10035912
             10       30.05511    0.094500298      23.736575    0.075530909      38.820813      0.1317805
             15      40.901878     0.11163552      32.298299    0.087177128      52.839281      0.1517859
             20      50.499155     0.12396113      39.920673    0.096981373      65.145134      0.1692985
             25      58.567885     0.13314457      46.301149     0.10416036      75.547838     0.18083541
             30      65.415703     0.14167947      51.790283     0.11648387      84.243232     0.19566354
             35      70.403286     0.14424885      55.747431     0.11353163      90.675051     0.19414544
             40      74.402356     0.14843831      58.968471     0.11681986      95.753419     0.19981809
             45      77.284373     0.15148397      61.329206      0.1223145      99.348711      0.2032225
             50      79.259444     0.15309887      62.931688     0.12063038      101.78362     0.20605102
             55      80.366691     0.15404621      63.830995     0.12157554      103.06943     0.21588606
             60      80.071346     0.15312297      63.652639     0.12082952      102.62849     0.20574951
             65      78.650422     0.15077516      62.623047     0.11971063      100.56897     0.20366455
             70       75.07576     0.14768062      59.842085     0.11701281      95.845967     0.19738816
             75      71.272251     0.14392564      56.861668     0.11422272      90.871205     0.19328872
             80      66.290193     0.13969787      52.911886     0.11053779      84.419853     0.18742319
             85      61.078927     0.13261917      48.758824     0.10517809      77.699803     0.17857986
             90      55.853707     0.12902026      44.586969      0.1024001       71.04069      0.1755035
             95      50.761962     0.12206538      40.512521     0.09664443       64.56681     0.16571572
            100       45.79616     0.11481557      36.519974    0.091232768      58.296897     0.15455935
            105      41.309608     0.11057078      32.933969    0.087268847      52.593914     0.14903269
            110       37.11765     0.10464179      29.596017    0.082602518      47.237335     0.14136837
            115      33.173943    0.098492349      26.464726     0.07817497      42.184511     0.13371566
            120       29.68222      0.0929835      23.662713    0.073877571      37.765444     0.12612886
            125      26.624796    0.088034844      21.209019    0.069443461      33.905778     0.11867667
            130      24.037731    0.083861108      19.138763    0.066586949       30.62729     0.11431384
            135      21.319304    0.079431071      17.000276    0.067351979      27.102915     0.11252236
            140      19.000933    0.074586295      15.106022    0.058727207      24.246278     0.10120948
            145      17.164251    0.072597447      13.636593    0.056802323      21.917872    0.099242611
            150      15.374017    0.067592188      12.227073     0.05324156      19.600364    0.092266998
            155       13.72157    0.063448242      10.916664    0.050551529      17.480065    0.088390867
            160      12.453416    0.060941987      9.8930957    0.048140672      15.896468    0.083368677
            165      11.193336    0.057302396      8.8833512    0.044932124      14.302833    0.077280373
            170      10.065602     0.05430419      7.9884155    0.042727014      12.858046    0.073576549
            175      9.0654996    0.051608342      7.1972433    0.040456467      11.571781    0.069977814
            180      8.1953256    0.049231297      6.5005428    0.038603686      10.472547     0.06700638
            185      7.5291548    0.047161331      5.9712811    0.036909756      9.6204791    0.064035306
            190      6.7856997    0.044938706      5.3796186    0.035297028      8.6744706    0.061349254
            195      6.1344697    0.042759839      4.8625281    0.033463409      7.8422614    0.058257419
            200      5.5208042    0.040570474      4.3789313    0.031807361      7.0496404    0.056119912
            205      5.1845683    0.040924328      4.1005245    0.031652393      6.6445174    0.056704955
            210      4.6005417    0.036745611      3.6587099    0.035575141       5.851959    0.066064015
            215      4.2093128    0.035521205      3.3318927    0.027695503      5.3870334     0.04870077
            220      3.8605515    0.045393244      3.0450981    0.033493443       4.964017    0.064907782
            225      3.5159833    0.032372691       2.778271    0.025225479      4.5091481    0.044279932
            230      3.2611423    0.031018349      2.5756032    0.024173777      4.1847766    0.042203562
            235      2.9565882    0.029576014      2.3376218    0.023155355      3.7865117    0.040758706
            240       2.678893    0.028537272      2.1167438    0.022120727      3.4337074    0.039211067
            245      2.4864662    0.028087944      1.9672065     0.02191682      3.1801631    0.039210506
            250      2.3356961     0.02717735      1.8413085    0.020978147      3.0017522    0.037389205
            255      2.1243028    0.024972011      1.6844826     0.01967885      2.7081831    0.034650873
            260      1.9537294    0.025874291      1.5401592    0.019719714       2.510214    0.037175445
            265      1.8069723     0.02321397      1.4265598    0.018024607      2.3180422    0.032035022
            270      1.7009058    0.022421486      1.3384967     0.01740817      2.1904667    0.030611614
            275       1.524457    0.021386364       1.201589    0.016576286      1.9587309    0.029665547
