#    y_j1-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5       15.29851     0.49965253      12.196119     0.39648736      19.634855     0.67194091
           -4.9      21.293791     0.58970574      16.785094      0.4560532      27.751959     0.80241936
           -4.8      28.496852     0.67850956      22.517998     0.52904074      37.056505     0.91690612
           -4.7      37.931146      0.7902126      30.154665     0.61637491      48.888053      1.0708927
           -4.6          51.07     0.91165598      40.497128     0.71227359      66.073693      1.2371607
           -4.5      175.14396      1.6727069       138.2646      1.3072698      227.92781      2.2916855
           -4.4      220.65384      1.8778456      174.40927      1.4750894      286.56773      2.5632419
           -4.3      271.93364      2.0854884      215.58397      1.6319442      351.60259      2.8394098
           -4.2      333.72965      2.3026906      264.27322      1.8008165      432.49879      3.1556573
           -4.1      400.17123      2.5180657      317.20922      1.9685591      517.33616      3.4318643
             -4      471.29528      2.7440546      374.45972      2.1534036      606.65215      3.7125747
           -3.9      560.79574       2.994532       445.5236      2.3636616      720.68211      4.2818108
           -3.8       660.8227      3.2334379      525.69281      2.5431571      848.98561      4.3742931
           -3.7      762.14436       3.475109       606.7641      2.7514591      978.01906      4.7057598
           -3.6      872.24309      3.7103804      693.64273       2.937537      1120.8109      4.9930878
           -3.5      1002.2074      4.0053696      798.23096      3.1338513      1284.8643      5.4593767
           -3.4      1128.1131      4.2238373      898.51803       3.331243      1446.2879      5.7223948
           -3.3      1271.4061      4.4670282      1014.6712      3.5212053      1625.2509      6.0172266
           -3.2      1409.3658      4.7054046      1123.4289      3.7117023      1804.5835      6.3320166
           -3.1      1568.0674      4.9545718      1250.1285      3.9048342      2006.9345       6.661926
             -3      1709.3412      5.1751288      1364.6544      4.1445329      2182.8366      7.1160134
           -2.9      1878.3428      5.4125266      1498.9109      4.2792906      2402.2907      7.4228309
           -2.8      2022.7197      5.6309592      1614.7287      4.4463198      2584.1833      7.5686448
           -2.7      2187.0258      5.8333911      1746.0321      4.6082936      2793.9108      7.8279949
           -2.6      2326.4971      6.0406202      1859.3217      4.8199396      2966.3594      8.2878787
           -2.5      2494.1688      6.2258256      1991.7007      5.0173206      3184.0729      8.4567541
           -2.4      2630.1916      6.3927304       2100.717      5.0630777      3356.4831      8.6343725
           -2.3      2781.0213      6.5527759      2220.1533      5.1873763      3552.2787      8.7826071
           -2.2      2915.4206      6.7189291       2328.357      5.3197125      3723.6081      9.2324237
           -2.1      3060.3414       6.888696      2444.4506      5.5779251      3906.2344      9.3860086
             -2      3183.5786      7.0087259      2542.8009      5.5662642      4065.1287      9.6413344
           -1.9      3307.3575      7.1789004      2640.1632      5.6694781      4224.3632      9.6021791
           -1.8      3430.4291      7.4054071      2739.3489      5.8445556      4376.8971      10.188323
           -1.7      3541.6729      7.4230119      2828.5659      5.8772383      4521.3095       9.962642
           -1.6       3654.933      7.5154629      2919.5274      5.9539871      4665.0054       10.07292
           -1.5      3765.8517       7.607272      3007.3625        6.03981      4808.1536      10.170521
           -1.4      3843.9447      7.6848894      3070.8842      6.1051947      4907.3123      10.388739
           -1.3      3927.6716      7.8551053      3135.9065      6.2148394      5016.6575      10.542463
           -1.2      4015.1658      7.8413441      3203.5619      6.1979267      5132.9184      10.473729
           -1.1      4089.2426      7.9008256      3265.4083      6.2874083      5218.6099      10.902572
             -1      4162.1502      8.0125933      3323.6331      6.3584325      5314.7189       10.69817
           -0.9      4217.1334      8.0819363      3366.3742      6.3912332      5387.2366      10.797696
           -0.8      4261.5975      8.0608266      3402.5804      6.3897502      5441.9401      10.823169
           -0.7       4319.472      8.1265872      3447.9447      6.4598564      5518.4281      10.872069
           -0.6      4353.0056      8.1590049      3475.5876      6.5352798      5559.9626      10.956547
           -0.5      4382.2591      8.2088011      3498.2424       6.533283      5599.0301       10.99085
           -0.4       4419.056      8.2627481      3528.1473      6.5735941       5643.304      11.161454
           -0.3      4445.1453      8.2363372      3549.6623      6.5529072      5676.2883      11.038433
           -0.2      4443.2405      8.2306057        3548.26      6.5550366      5673.2342      11.010147
           -0.1      4460.8823      8.2733244       3562.534      6.5990001      5694.4648       11.15053
              0      4450.1947       8.356845      3551.9974      6.6199956      5686.4827      11.184016
            0.1      4471.2399      8.3590153      3572.3045       7.031403       5705.615      11.242661
            0.2      4436.1425      8.2347515      3540.9122      6.5463051      5668.3336      11.017931
            0.3       4431.727       8.363934       3538.526      6.7232944      5660.5501      11.336948
            0.4       4383.614       8.169685      3500.5833      6.4782221      5597.7844      10.904242
