# y_bbZ-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5     0.66956725     0.13954275     0.46746201    0.089666458      1.0584801     0.59612095
           -4.9      1.2923126     0.21106875     0.91684801     0.13572964      2.9475256     0.97644959
           -4.8      3.9201962     0.33026957      2.8485119     0.21945559      7.9795975      2.1885987
           -4.7      10.802402     0.54592578      7.9244808     0.36872613      22.199217      4.0298517
           -4.6       25.73472     0.85376612      19.251557     0.57932988      41.862477      7.3031769
           -4.5      56.207407      1.2142193      42.153441     0.84298341      115.31849       7.892813
           -4.4      106.64736      1.6632337      80.492892      1.1624125      197.95611      11.815497
           -4.3      184.41353      2.1812132      139.79307      1.5498669      334.96995      14.160908
           -4.2      293.84924      2.7368907      224.24287      1.9418275      486.59464      16.830802
           -4.1      425.84222      3.2821403      326.19164      2.3375979      699.78887      19.402181
             -4      602.05687      3.8591765      461.96384      2.7617411      994.18856      23.012971
           -3.9      793.05144      4.4025413       609.9162      3.1565926      1325.5872      24.895308
           -3.8      1003.9615      4.8904995      774.31682      3.5420557      1608.2245      26.619221
           -3.7       1220.288      5.3598225      942.78098      3.9038014      1929.0896      28.797667
           -3.6      1419.5795       5.734249      1100.1092      4.1558167      2291.4317      28.915571
           -3.5      1634.5191      6.1309044      1270.1587      4.5130027      2591.7764       30.97377
           -3.4      1815.9105      6.4282233      1412.0057       4.691835      2857.8538      34.469902
           -3.3      1996.0712      6.6795806      1555.0888      4.9129057      3082.1256      32.542586
           -3.2      2155.7725      6.9161443      1680.1476      5.0787806      3341.9266      34.062447
           -3.1      2293.4141      7.1032667      1792.3995      5.2621883      3478.2485      34.768555
             -3      2434.7469      7.3304271      1903.4307      5.4152593      3783.8146      36.445006
           -2.9       2536.148       7.408936       1984.285      5.4816137      3875.8476      36.989413
           -2.8      2616.9445      7.5290897      2051.1725      5.5940621      3981.9228       37.15891
           -2.7      2701.3399       7.618188       2117.219      5.6492948      4082.9457      35.835513
           -2.6      2741.2754      7.6148236      2152.2238      5.6614807      4065.6034      36.269685
           -2.5      2796.5185      7.7014752      2196.1569       5.715586      4161.6511      35.976293
           -2.4      2852.0703      7.7387129       2241.561      5.7844237      4283.8577      36.310187
           -2.3      2893.6395      7.8079702      2274.4503      5.8619875      4313.7144      38.044603
           -2.2      2937.0149      7.7907019      2307.2324      5.8094551      4412.3787       36.38611
           -2.1      2953.3416      7.8266187      2321.1267      5.8439018      4440.9054      37.540381
             -2      2974.0024       7.820574      2340.3263      5.8625203      4369.5116       36.19795
           -1.9        3002.31      7.8525808      2364.0163      5.9100405      4472.4861      37.715224
           -1.8      3014.3309       7.840479      2371.3649      5.8636339      4510.6994      35.519429
           -1.7      3031.5632      7.8591058      2388.2378      5.8864883      4461.6113      37.738815
           -1.6       3040.151      7.8385787      2395.7428      5.9171388      4533.0009      35.309298
           -1.5      3065.6255      7.8918772      2416.2005      6.0390094      4502.7191      34.642286
           -1.4      3084.3393      7.9228059      2432.3603      5.9682353       4577.076      37.939633
           -1.3      3089.3751       7.883067      2435.7673      5.9135478      4578.7444      35.091003
           -1.2      3098.9835      7.9259811      2443.3683       5.967607       4565.392      36.957102
           -1.1      3113.4852      7.9376053      2456.7573      5.9565824      4543.5244      38.097589
             -1      3128.7092      7.9315901      2468.5242      5.9680558       4584.729      37.221919
           -0.9      3136.8029      7.9417185      2474.4938      5.9819051      4612.6213      36.760063
           -0.8      3162.7608      7.9754134      2496.2068      6.0282518      4696.8802      36.910601
           -0.7      3162.7424      7.9499731      2495.0553      5.9924516      4645.4764      36.872408
           -0.6      3179.6977      7.9796201      2509.1166       6.019437        4689.38      35.949526
           -0.5      3177.4266      7.9655468      2506.2656      5.9850796      4677.3525      36.410584
           -0.4      3194.1811      7.9873607      2519.7686      6.0104753       4700.806      36.297099
           -0.3      3173.3677      7.9465159      2504.2977      5.9920258      4643.1901      36.490559
           -0.2      3181.9756      7.9654862      2511.3983      6.0056564      4651.2218      35.115692
           -0.1      3178.6951      7.9817474       2510.308      6.0398353      4629.3998      37.084282
              0      3197.3623      8.0026309      2522.0013      6.0480906      4731.8001      37.483532
            0.1      3175.8624      7.9771487      2507.5585      6.0070591      4633.3166      37.388245
            0.2      3173.1797      7.9748612      2503.5725      5.9905405      4681.6276       38.29558
            0.3      3170.3621      7.9570457       2503.328      6.0204454      4665.8813      34.517586
            0.4      3174.8797      7.9729826      2506.0912      6.0111923      4655.9365      36.937494
            0.5      3165.3391       7.954131      2496.2567      5.9776294      4659.9855      35.430118
            0.6      3163.0101      7.9833105      2495.5052      6.0609448      4685.4776      37.306272
            0.7      3160.3302      7.9724062      2495.0736      6.0399768      4645.0443      38.208272
            0.8      3138.3813      7.9879655      2476.6564      6.0440269      4599.3568       36.77661
            0.9      3129.0386      7.9537869      2468.7953      5.9853583      4550.3706      37.973588
              1      3116.9836      7.9469407        2457.66      5.9582894      4584.4227      36.572107
            1.1      3112.1385      7.9328884      2452.2413       5.938064      4614.2544      36.328844
            1.2      3106.2783      7.9461625      2446.1636      5.9533744      4594.0609      37.090671
            1.3      3082.3014      7.9371185      2430.2803      5.9428495      4529.0655      37.657725
            1.4      3088.7686      7.9695933      2431.9389      5.9661519      4608.8824        38.9646
            1.5      3052.0721      7.9388645      2402.4855      5.9580723       4580.529      37.287229
            1.6      3029.1516      7.9037209      2385.6782      5.9051351      4465.3412      37.472774
            1.7      3023.2929      7.9285895      2378.3542      5.9981943      4524.6515       37.42121
            1.8      2993.5311      7.9199286      2354.7675      5.9465377      4465.8926        39.4184
            1.9       2965.408      7.8662993      2331.5931      5.8542778      4454.2293      38.699987
              2      2953.5246      7.8499367      2321.0155      5.8355628      4424.7479      36.888614
            2.1      2930.1878      7.8755765      2304.2013      5.8501612      4346.7782      39.476369
            2.2      2891.7984      7.8398782      2272.6679       5.873466      4285.6054       38.12059
            2.3      2858.9332      7.8313487      2245.5805      5.8079799      4249.5875      39.202018
            2.4      2815.0365      7.7581101      2208.6823      5.7443682      4212.7507      38.340861
            2.5       2736.423      7.6985237      2146.4078      5.6747238      4122.4073      38.303177
            2.6      2702.8125      7.6826262      2117.7079      5.6826744      4094.4122      38.564043
            2.7      2617.0706       7.569929      2049.3596      5.5892985      3949.0429       37.26096
            2.8       2525.712       7.509067      1978.2285      5.5435403      3798.1993      39.425996
            2.9      2434.3451      7.3787251      1902.6173      5.4169842        3718.18      37.283568
              3      2295.0598       7.238662       1793.843      5.2945486      3555.0501      36.132301
            3.1        2154.46      7.0333417      1679.2394      5.1282167      3329.8079       35.56914
            3.2      1994.8255      6.7813351      1554.3346       4.962154      3076.7053      34.602649
            3.3       1813.171        6.53695      1409.2446      4.7591476      2870.6422      34.361606
            3.4      1623.5141      6.1945449      1259.8781      4.4817015      2567.4912      34.049161
            3.5      1424.7542      5.8531129      1102.7006      4.2136336      2299.2352      31.891945
            3.6      1210.6946      5.4256229      935.87739      3.9030551      1939.6389      29.783322
            3.7      995.69478      4.9755143      768.12371      3.5580011      1643.9308      27.853578
            3.8       791.2561      4.4817891      609.47036      3.2101201      1317.4959      27.299278
            3.9      600.32435      3.9343954      459.63133       2.784118      1038.9505      25.124911
              4      429.63054      3.3597411      327.85825      2.3602003      730.07667        22.4719
            4.1      292.40531      2.8115929      223.17073      1.9664779      513.58874      19.185321
            4.2      182.60401      2.2370856      138.77121      1.5543651      310.05463      17.565211
            4.3      108.85658      1.7032179      81.878217        1.18028      216.40315      11.367653
            4.4      54.553277       1.271544      41.185201     0.86395873      97.174331      10.549194
            4.5      26.210924     0.86736081      19.607713     0.58694455       51.36929      6.6041534
            4.6      9.8085305     0.55824998      7.1879925     0.36193955      21.873466       5.442399
            4.7      3.4927596     0.32011794      2.5595403     0.21059125      6.2327233      2.1033902
            4.8      1.1291523     0.21282577     0.81581526     0.13031152      1.3625218     0.84186576
            4.9     0.75373896     0.17241299     0.31596753      2.9784366      1.0461039      1.2013699
              5     0.75373896     0.17241299     0.31596753      2.9784366      1.0461039      1.2013699
