#   y_j1-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4              0              0              0              0              0              0
           -4.3              0              0              0              0              0              0
           -4.2              0              0              0              0              0              0
           -4.1              0              0              0              0              0              0
             -4              0              0              0              0              0              0
           -3.9    0.014937678    0.023127545   0.0049786967    0.031992671    0.017948807    0.019105034
           -3.8    0.088843878    0.033595828    0.064706518    0.024974214      0.1289841      0.0504425
           -3.7     0.24582003     0.05659493     0.17994372    0.042408696     0.35060636    0.081659732
           -3.6     0.61652717     0.09685914     0.48963361    0.072257455     0.78269874     0.14719062
           -3.5      1.1811348     0.12956701     0.89887151    0.097469254      1.5865339     0.18434087
           -3.4      2.4172496     0.19054452      1.8596273     0.14158352      3.1957482     0.28664584
           -3.3      3.9699421     0.24160232      2.9484313     0.17656593      5.5289936      0.3516262
           -3.2      5.6517624     0.29620322      4.3574732     0.22343338      7.4674514     0.44297189
           -3.1      9.1882994     0.36340143      7.0034364     0.27284319      12.340953      0.5238754
             -3       13.29282     0.46362406      10.163168       0.344005      17.774616     0.67710202
           -2.9      17.898657     0.50558046      13.725436     0.38781596      23.814465     0.75007202
           -2.8      23.382069     0.67318387      17.791035     0.48746053      31.466414      1.0142861
           -2.7      30.756296     0.66500175      23.585076      0.5079634      40.974111     0.96564415
           -2.6      37.311199     0.77382463       28.72859     0.59083696      49.423031      1.1703585
           -2.5      43.433003     0.80376994      33.228919     0.60414559      58.113184      1.1537594
           -2.4        52.6156     0.87279492      40.532153     0.66341676      69.684226      1.2453299
           -2.3      61.996673     0.95558085      47.796834     0.72121277      82.069802      1.3652783
           -2.2      70.876235      1.0388265      54.562473     0.79497316      94.001107      1.5391066
           -2.1      79.598515      1.1633999      61.400744     0.86831657      105.26595      1.6664119
             -2      88.766225      1.1536462      68.468724     0.87763551      117.46239      1.6525485
           -1.9      96.997489      1.2015822         75.144     0.90933093      127.59799      1.7129531
           -1.8      106.14045      1.8662387      81.627465      1.3284017      140.96293      2.7747016
           -1.7      116.26862      1.4538265      89.688788      1.0827064       153.8689      2.1290888
           -1.6      120.98007      1.3359877      93.042973      1.0122646      160.70337      1.8889594
           -1.5      132.21445      1.4692922      101.70945      1.1006694      175.60929      2.0963925
           -1.4      136.69758      1.4249542      105.29595      1.0874195      181.20109      2.0507186
           -1.3        144.953      1.6632718      111.71399      1.2320794       192.0269      2.4278655
           -1.2      148.38234      1.5966981      114.03611      1.1828842      197.31734       2.317349
           -1.1      152.88759      1.5326686      117.88237       1.156111      202.50169      2.1954057
             -1      159.55025      1.6445372      122.57303      1.2279768      212.23843      2.3616509
           -0.9      166.56347      1.7689987      127.68198      1.3024762      222.15127      2.5586773
           -0.8      167.66254      1.6171804      129.01216      1.2221945       222.5246      2.3204924
           -0.7      167.86667       1.619789      128.76084      1.2153202      223.72579      2.3068304
           -0.6      175.84496      1.7092252      134.66449      1.2773527      234.86806      2.4673864
           -0.5      175.02656      1.7196936      133.96889      1.2780357      233.94456      2.4850997
           -0.4      176.88738      1.6676623      135.67863      1.2570471       235.7861      2.3999373
           -0.3      178.08506      1.6387976      136.74422      1.2359707       236.9824      2.3381378
           -0.2      179.78112      1.6754303      137.88492      1.2741824      239.62048      2.4373176
           -0.1      182.98071      1.8524161      139.87008      1.3452918      244.93087       2.732019
              0      181.89307       2.245499      139.13975       1.608927      243.20841      3.3246665
            0.1      177.65243      1.6719138      136.10083      1.2579443       237.0441      2.4063625
            0.2      179.38491      1.6876458      137.31327      1.2636897       239.6657      2.4063859
            0.3      179.71448      2.2406063      137.33298      1.6161738      240.59498      3.2936693
            0.4      176.24805      1.6521617      135.36271      1.2438897      234.42338      2.3519649
            0.5      171.77286      1.6069105      131.53134      1.2094635      229.45642      2.2902161
            0.6      169.69944      1.7718608        129.929      1.3027362      226.68665      2.5618128
            0.7      169.46005       1.668477       130.0335      1.2466205      225.68954      2.3958083
            0.8      164.41334       1.617637      126.33473      1.2352032      218.62218      2.3559905
            0.9      157.89108      1.5414589       121.0684      1.1625949      210.50879      2.1906418
