#pt_bbZ-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      883.12368     0.84169831      680.80959     0.58001381      2067.9427      6.7635404
              5      987.80799     0.64955346      779.84533     0.49099257      1361.3157      1.1219022
             10      770.37432     0.52281988      610.17237     0.40391071      1013.7003     0.78530059
             15      616.64681     0.45022747      489.29733     0.35211671      799.55037     0.63615364
             20      504.64304     0.39899826      400.94309     0.31386543      649.64495      0.5513066
             25      418.32921     0.35851447      332.57601     0.28255935      536.56508     0.48851907
             30      349.25201     0.32406052      277.70856     0.25573971       447.0375     0.44082772
             35      293.37021     0.29450901      233.31602     0.23356438      375.07424     0.39663997
             40      247.01771     0.26840748      196.37209     0.21262589       315.8198     0.36369229
             45       208.6774      0.2448084      165.99171     0.19415276      266.53162     0.33005101
             50       176.6672     0.22418475      140.50373     0.17753866      225.64337     0.30236803
             55      149.72511     0.20582483      119.02795     0.16221715      191.32182       0.276112
             60       127.8837     0.18901281      101.69744     0.14937049      163.28249     0.25913894
             65      108.60087     0.17337781       86.35641     0.13734362      138.70861     0.23396938
             70      93.042523     0.16009732      74.012201     0.12709374      118.77671     0.21817151
             75      79.767462     0.14771937       63.46034     0.11759019      101.81804     0.20157817
             80      68.389312     0.13657851       54.44094     0.10836499      87.217076     0.18462387
             85      58.583086     0.12627619      46.626997    0.099979716      74.737992     0.16974188
             90      50.593694     0.11772958      40.261606    0.092955112      64.555098     0.15854291
             95      43.801798     0.10905079      34.889219    0.086256807       55.81746     0.14741653
            100      37.843744      0.1010879      30.121992    0.080037684      48.277721     0.13638922
            105       32.90425    0.094612692      26.241178    0.077017055      41.862986     0.13420261
            110       28.69344    0.088014371      22.846721     0.06953229      36.589647     0.11837167
            115      24.900472    0.082145002      19.873348     0.06506304      31.648434     0.11118989
            120      21.732457    0.077233931      17.317484    0.060988849      27.685043     0.10420569
            125       18.91283    0.071571218      15.093292    0.056979524      24.044235    0.097990802
            130      16.781372    0.067337731      13.379495    0.053670427      21.355033    0.092532263
            135      14.595392    0.062768653       11.61258    0.049618301      18.623957    0.085490673
            140      12.895916    0.062054856      10.247789     0.04826296      16.473411    0.085132868
            145      11.170724    0.055258875      8.9012747    0.043948559      14.212072    0.076703054
            150      9.9871758     0.05269022      7.9453599    0.041571539      12.732192    0.072714774
            155      8.7885539    0.048889445      6.9858983    0.038747895      11.213572    0.067431399
            160      7.7893903    0.046151609      6.1771091    0.036595663      9.9687911    0.064314853
            165      6.9713737     0.04368521      5.5249235    0.034395018      8.9303739    0.060453985
            170      6.1424185    0.041216563      4.8727649    0.032161773       7.852203        0.05684
            175      5.3966749    0.038535865      4.2817067    0.030411263      6.8944103    0.053904276
            180      4.8898702    0.040040808      3.8681433    0.030303239      6.2733016    0.057427328
            185      4.3355988    0.034456495      3.4291103    0.027199163      5.5624159    0.048302236
            190       3.857286    0.032376308      3.0522034    0.025503257      4.9440308    0.045427981
            195      3.4921537    0.030837065      2.7648588    0.024145452      4.4706374    0.043064551
            200      3.0882462    0.029069627      2.4462983    0.022749774      3.9487073    0.040334067
            205       2.791356    0.028380169      2.2012129    0.021926713       3.592837    0.039924078
            210      2.5015989    0.026323233      1.9792254    0.020613162      3.2020475    0.037155354
            215      2.2640121    0.024985554      1.7927669    0.019534311      2.8939745    0.034850402
            220      2.0010384    0.023491649      1.5818217     0.01819733      2.5639474    0.032730325
            225      1.8299797    0.022284149      1.4438169    0.017350908      2.3506489    0.031065942
            230      1.6623042    0.021475143      1.3135278    0.016706309      2.1296523    0.030270541
            235       1.491015    0.020518566      1.1783836    0.015807939      1.9090471    0.028712674
            240      1.3144879    0.019063342      1.0312238    0.014696262      1.7001251    0.026395057
            245      1.2562884    0.018452332     0.98950592    0.014421606      1.6144564    0.026198774
            250      1.1258619    0.017791099     0.88515041    0.013630683      1.4508753    0.024926768
            255      1.0029235    0.016640346     0.79216053    0.012934114      1.2835285    0.023675369
            260     0.92956059    0.016154514     0.72721753    0.012385389      1.2060445    0.022855656
            265     0.84438323    0.015308583     0.66530386    0.011923182      1.0842542     0.02171638
            270     0.75834788    0.014562376     0.60279156    0.011500435     0.96135731    0.021500737
            275     0.71965111    0.014269084     0.56406936    0.010989998     0.93039119    0.020252417
            280     0.65008201    0.013390818     0.51401739    0.010566822     0.82967495    0.019635194
            285     0.57659504    0.013465965     0.45173559    0.010211191     0.74551123    0.019456989
            290      0.5236992    0.012275174     0.41072488   0.0093448223     0.67576276    0.017431787
            295     0.49257343    0.011623082     0.38872759    0.009016841     0.63025768     0.01644005
            300     0.43649388     0.01139095     0.34532926    0.008660251     0.55576815    0.016228729
            305     0.40487159     0.01075659     0.31783404   0.0081718172     0.52155488    0.015289812
            310      0.3601059    0.010018086     0.28514893   0.0079784571     0.45817062    0.015177243
            315     0.34033275   0.0099352708     0.26754637   0.0075278169      0.4373375    0.014298003
            320     0.31487498   0.0093698237     0.24614181   0.0071952317     0.40803913    0.013149849
            325     0.28673105    0.009044389     0.22895314   0.0070185302     0.35998808    0.012709941
            330     0.26952035   0.0086628099     0.21276759   0.0066400516     0.34399237    0.012263934
            335      0.2489297   0.0084778535      0.1932832   0.0063731831     0.32550158    0.012133938
            340     0.22073447   0.0080327657     0.17557073    0.006193627     0.27814778    0.011599011
            345     0.20982488   0.0077326271     0.16652474   0.0059262002     0.26515566    0.011145941
            350     0.18336696   0.0073655274     0.14557163   0.0055908756     0.23180009    0.010685328
            355     0.18960588    0.007668279     0.14728073   0.0057410279     0.24741275    0.011063935
            360     0.16226025   0.0067601237     0.12630305   0.0051364963     0.21085257   0.0097294495
            365     0.14045649   0.0064002545     0.11260861   0.0054014719     0.17502681    0.010209427
            370      0.1478215   0.0064888693     0.11446172   0.0048547968     0.19334499   0.0093414234
            375     0.13615911   0.0063102863     0.10676678   0.0047533031     0.17499353   0.0090538519
            380      0.1208091   0.0058445941    0.095123039   0.0045340532     0.15371002   0.0086495584
            385     0.10444313   0.0055404671     0.08108786   0.0041426161     0.13628741   0.0079716161
            390     0.10965776   0.0056852341    0.087405403   0.0042890554     0.13744978   0.0088281536
            395    0.098329861   0.0053552624    0.077102738   0.0040530962     0.12630986   0.0076224622
            400    0.081533079   0.0049578908    0.067101504   0.0039927823    0.097378915   0.0073990437
            405    0.086406643   0.0050310239    0.067762747   0.0038232403     0.11112984   0.0071645875
            410    0.077720132     0.00482627     0.06330228   0.0039018555    0.094445153    0.007267842
            415    0.072566358   0.0046812676    0.056992908   0.0035256447    0.092855672   0.0068832044
            420    0.068008456   0.0044813396    0.053452191   0.0035112872    0.086902094   0.0066741307
            425    0.065348927    0.004304557    0.050895161   0.0033034655    0.084900562   0.0060809813
            430    0.060074714   0.0042622364    0.046941176   0.0032372034    0.077436329   0.0063342437
            435     0.06032204   0.0040997318    0.047420316   0.0031040277    0.077196652   0.0060520537
            440    0.051108666   0.0038766522    0.039363111   0.0028962464    0.067310688   0.0055614836
            445    0.054531712   0.0038425485    0.041727826   0.0029020908     0.07241105   0.0054730624
            450    0.041538473   0.0035686111    0.034902236   0.0031200076    0.047724623    0.005972316
            455    0.040651516    0.003526617    0.030846594   0.0025546531    0.054570504   0.0052225982
            460    0.033964202    0.003138242    0.025904018   0.0023046108    0.045188203   0.0045372562
            465    0.034158492   0.0031330909    0.027170203   0.0023948113    0.042763682   0.0047879676
            470    0.037010835   0.0032516208    0.027973326   0.0024105701    0.050063204   0.0047437676
            475    0.034646956   0.0030774323    0.027368975   0.0024561972    0.043717503   0.0045014298
            480    0.027735541   0.0029242379    0.021992814   0.0021956023    0.034772973   0.0041545853
            485    0.025006365   0.0028865553    0.021161308   0.0022685252    0.028306016   0.0045933632
            490    0.024564203   0.0026986499    0.018759981   0.0019913361    0.032618849   0.0039314404
            495    0.026498511    0.003108923    0.020764312   0.0022545603     0.03380133   0.0045926869
            500    0.025756864   0.0027043915    0.019549252   0.0019645029    0.034526385   0.0040242965
            505    0.020693933   0.0024687438    0.016266717   0.0018449226    0.026393202    0.003620566
            510    0.020124375   0.0025549401    0.015678353   0.0018781254    0.025916114   0.0037274103
            515    0.016896438   0.0021290273    0.012681781   0.0015610108    0.023013685   0.0033670826
            520    0.015288578   0.0021405797    0.012347173   0.0015961322    0.018513224   0.0034233376
            525    0.012631192   0.0019558764    0.010434105   0.0015305558    0.014778014   0.0026902013
            530    0.014632362   0.0020577423    0.011068064   0.0015240428     0.01971862   0.0030245051
            535    0.018107752   0.0028430819    0.014522162   0.0020934221    0.022274629   0.0045958708
            540    0.014308502   0.0022568426    0.011718075   0.0016149314    0.016971491   0.0035537247
            545    0.015989151   0.0020600147    0.012239767   0.0015554011    0.021128413   0.0029650566
            550    0.011502652   0.0018028959   0.0089796597    0.001359321    0.014795759   0.0027539834
            555    0.010800597   0.0017220966   0.0091197329    0.001414602    0.012212038   0.0024373947
            560    0.012374162   0.0020014293    0.009578124   0.0014505581    0.016161622    0.002977318
            565   0.0093015196   0.0016776452   0.0073163625   0.0012627366    0.011814843   0.0023595929
            570   0.0089442796   0.0015964578   0.0075520827   0.0012675973    0.010118951    0.002302607
            575   0.0087417677   0.0016377139   0.0071086232   0.0012718586    0.010481749   0.0022883754
            580   0.0058362924   0.0013178604   0.0044423402  0.00096368098   0.0078176598   0.0019524193
            585   0.0061302319   0.0015635489   0.0050473132    0.001061014   0.0072034022   0.0026118688
            590   0.0077831731   0.0015666657   0.0063119046   0.0011511531   0.0094061812   0.0025265525
            595   0.0073794974     0.00154468   0.0057763434   0.0011516025   0.0094218251   0.0021836734
            600    0.010227809   0.0016978909   0.0079682035   0.0013328611    0.013231135   0.0024593855
            605   0.0061910905   0.0013660332   0.0050591415   0.0010175751   0.0074143656   0.0021995404
            610   0.0051168202   0.0013027589   0.0041039237   0.0027680699   0.0051569692   0.0014238001
            615   0.0071085849   0.0013906369   0.0054695771   0.0010568962   0.0093580412   0.0019456655
            620   0.0049950587   0.0011168732   0.0037195294  0.00083745418    0.006859822   0.0015542415
            625   0.0063819076   0.0014185446   0.0052522607   0.0011034885   0.0074637004   0.0019709181
            630   0.0047452972   0.0011444508   0.0037740604  0.00091504508   0.0059747046   0.0015810857
