# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 200
             -8              0              0              0              0              0              0
           -7.9    0.015981876    0.015981077     0.01183911    0.011838518    0.022000319    0.021999218
           -7.8    0.024975835    0.017659699    0.019097615     0.01374337    0.034074722    0.024774886
           -7.7              0              0              0              0              0              0
           -7.6              0              0              0              0              0              0
           -7.5    0.028247695    0.020114836    0.019514785    0.013997007    0.042416216    0.030049611
           -7.4   -0.017726547    0.049431774   -0.027966295    0.078782571   -0.011132909    0.032290568
           -7.3    0.012572655    0.012572026         0.0082   0.0081995898    0.020016852    0.020015851
           -7.2    0.069909697    0.031388452    0.047617806    0.021707774     0.10748776     0.04813842
           -7.1    0.025339904    0.024793144    0.018735453    0.017516151    0.036049285    0.036396476
             -7    0.098684578    0.048981871    0.065363433    0.032818942     0.15635103    0.076682701
           -6.9     0.11950397     0.03997448    0.080474404    0.027081334     0.18585119    0.062011301
           -6.8     0.12393418    0.045301041    0.085773291    0.031096254     0.18642194    0.069090745
           -6.7     0.23499809    0.059741703     0.18958823    0.044639957     0.29445405     0.11329788
           -6.6     0.17244452     0.06146489     0.12712083    0.042739723     0.24180032    0.093299474
           -6.5     0.16259364     0.06051199     0.12771345    0.041439801     0.21068807     0.09599598
           -6.4       0.334462    0.076554973     0.24244197    0.054298478     0.47520859     0.11276284
           -6.3     0.39802194    0.076175425      0.2768248    0.053476022     0.59750875     0.11456504
           -6.2     0.53001653    0.085241875     0.37972528    0.061488544     0.76610843     0.12380128
           -6.1     0.49921939    0.089320313     0.36210429    0.064000449     0.71522957      0.1320039
             -6     0.64727408    0.098968702     0.45384579    0.068821512     0.96643783     0.15096837
           -5.9     0.87874244     0.11184583     0.63591066    0.081110525      1.2577501     0.16243423
           -5.8     0.84205501     0.11820384     0.62224431    0.082596078       1.175125     0.18427146
           -5.7      1.0998858     0.13515157     0.82640064    0.099495602      1.5022528     0.19259425
           -5.6      1.4975571     0.23856561      1.1190885      0.1677327       2.062909     0.35783058
           -5.5      1.4554152     0.14914967      1.0573046     0.10736276      2.0803062     0.21865628
           -5.4      1.7274658     0.16204333      1.2957703     0.11999117      2.3686776     0.23185974
           -5.3      2.9756919     0.26611186      2.2088512     0.18847295      4.1364337     0.39587642
           -5.2      2.2830683     0.19165848      1.7386301     0.14106972      3.0735701     0.27713784
           -5.1      3.1487113     0.22309635      2.3662072      0.1662399      4.3092297     0.31711819
             -5      3.6880235     0.23296615      2.7831736     0.17728624      5.0254944     0.34169091
           -4.9       4.235667     0.25040159      3.1380913     0.18393681      5.9134458     0.36133461
           -4.8      4.2250324     0.25715727      3.1948663     0.19119904      5.7393921      0.3681907
           -4.7      5.3161112     0.28785483      4.0154906      0.2149536      7.2304582     0.41274427
           -4.6      6.8784832     0.32915607      5.0960463     0.24038923      9.5822512     0.47703823
           -4.5      7.0467357     0.34300186      5.2053107      0.2483691      9.8532969      0.5001985
           -4.4      7.5727961     0.36269705      5.7551568     0.27295723      10.233305     0.52772997
           -4.3      8.3096333     0.37420515      6.2192562     0.27242559      11.421583      0.5450142
           -4.2       9.761701     0.38985334      7.3355384     0.28801489      13.353758     0.55939984
           -4.1      11.859407     0.42029755      8.9888598     0.31555039       16.06864     0.60424746
             -4      12.751382     0.45676196      9.6243452     0.33462734      17.358153     0.66611781
           -3.9      15.074437     0.47369764      11.406818     0.35432599       20.46529     0.67927905
           -3.8      16.894269     0.49712079      12.760545      0.3739759      22.928405     0.71312142
           -3.7      17.942365     0.54647862      13.540583     0.40146575      24.416385     0.78779035
           -3.6      20.893563     0.59245222      15.986084     0.50752785      27.979388      1.0105349
           -3.5      23.977984     0.59428962      18.230227     0.44688736      32.326404     0.84441777
           -3.4      25.798629     0.64012915      19.574127     0.47673441      34.891962     0.92116488
           -3.3      29.200421     0.67894751      22.132015     0.50408287      39.533957     0.98184273
           -3.2      31.829447     0.71757552      24.227202       0.533984      42.834938      1.0296724
           -3.1      34.921288     0.72626125      26.709149     0.54808338      46.711839      1.0399151
             -3      41.020615     0.93753372      31.387355     0.70149302       54.80669      1.3904601
           -2.9      44.495822      1.6173157      33.606566      1.1264522       60.46446      2.4255978
           -2.8      46.977662     0.86252884      35.848915     0.65035769      63.012872      1.2367666
           -2.7      50.901659      0.9716103      38.585197     0.70788384      68.883088      1.4205548
           -2.6      54.050983     0.92653118       41.22068     0.69323705       72.56324      1.3563165
           -2.5      58.975027      1.1271298      45.049184     0.81772363      78.989911      1.6600427
           -2.4      61.930326     0.95669655      47.195826     0.71856705      83.252663      1.3603226
           -2.3      70.240515      1.1662829      53.649168     0.85887873      94.134884      1.6926822
           -2.2      76.261349      1.8347688      58.247607      1.2817349      102.18459      2.7626175
           -2.1      78.138455      1.0969771      59.588833     0.81972147      104.92116       1.568056
             -2      85.055162      1.1336367      65.202372     0.85386393      113.39348      1.6194271
           -1.9      90.282598      1.1640466      69.255378     0.88286433       120.2903      1.6655756
           -1.8      97.803235      1.6291707      74.733821        1.14859      130.98233      2.4749467
           -1.7       102.4038      1.2543974      78.591175     0.93849741      136.39231      1.8008753
           -1.6      104.47754      1.2671683      80.502276     0.95887938      138.39139       1.818574
           -1.5      111.55456      1.5143762      85.457927      1.1029162      148.85577      2.2127939
           -1.4      114.94421      1.2960881      88.207683     0.97935379      153.09529      1.8382281
           -1.3      121.42023      1.3486484      93.136416      1.0193003      161.77321      1.9126356
           -1.2      126.39583      1.3731024      97.752491      1.0787474      166.67908      2.0476151
           -1.1      126.55055       1.406712       97.52985      1.0645065      167.59484      2.0169426
             -1      131.18489      1.3721614      101.28214      1.0436331      173.33972      1.9322787
           -0.9      137.46505      1.4117857      106.11416      1.0708261      181.67757      1.9886859
           -0.8      138.54362      1.4334565      106.95112      1.0871683      183.08625       2.054734
           -0.7      145.19532      1.4311304      112.16134      1.0931007      191.70224      2.0124001
           -0.6      146.52186      1.4733878      113.50995      1.1223551      192.73351      2.1025298
           -0.5      148.97155      1.4648075      115.16017      1.1167768      196.51321      2.0528857
           -0.4      146.27966      1.4552941      113.33005      1.1452108      192.38399      2.1670654
           -0.3       147.3143      1.4554592      113.88504       1.110039      194.36579      2.0558369
           -0.2      146.56228      1.4699039       113.5214      1.1162703      192.85279      2.0798526
           -0.1      146.35403      1.5162525      113.20242      1.1490245      192.90258      2.1519306
              0      145.72994      1.4639105      112.45702      1.1072072      192.73259      2.0573009
