#         pt_bb        central        num_err    min (scale)        num_err    max (scale)        num_err
            230       2.343793    0.030351843       1.874444    0.023357034      2.9683576    0.042173845
            235      2.2222133    0.028092748      1.7852257    0.022146251        2.80011    0.038285875
            240      1.9799129    0.026241768      1.5977826    0.021164121      2.4792952     0.03835364
            245      1.9095929    0.026130007      1.5280881    0.020456853      2.4118876    0.035486314
            250      1.6869864    0.024516051      1.3468307    0.019056871      2.1303246    0.034729559
            255      1.5629795    0.023502677      1.2565271    0.018493416      1.9657522    0.032436266
            260       1.497524    0.024498376      1.2019834    0.018977329       1.887949    0.034333286
            265      1.3577812    0.022135295      1.1011841    0.017814554      1.6803515    0.031760135
            270      1.2497696    0.021302554       1.004328    0.016594894      1.5607305    0.032463972
            275       1.201573    0.021498555     0.96339161    0.016585912      1.5148192    0.030004888
            280      1.1041581     0.01970727     0.88204138    0.015338556      1.3984129    0.027309189
            285      1.0118854    0.019281794     0.81382911    0.015131351      1.2754503    0.028053526
            290     0.93728495    0.018752009      0.7522105    0.014528232      1.1756884    0.026518972
            295     0.90259102    0.017841113     0.71902691    0.013785201      1.1465996    0.024530208
            300     0.84793132    0.017550221     0.67699076    0.013629056      1.0730911    0.024283975
            305     0.76678567    0.016355233     0.61646371    0.012840962     0.96090531    0.022878537
            310     0.70011955    0.016077625     0.56268503    0.012461043     0.87771948    0.022283669
            315     0.68745089    0.016489826     0.55439238    0.012911823     0.85687698    0.023951863
            320     0.63434854    0.014719148     0.50711771    0.011450953      0.8005575     0.02053605
            325     0.59461213    0.014446086     0.47133709    0.011147552     0.76016072    0.019873075
            330     0.55156437    0.014133014     0.44290345    0.011367081     0.69169481    0.020274872
            335     0.52029392    0.013915422     0.41501559    0.010643949     0.65906856    0.019344577
            340     0.50406428    0.013801516     0.40443059    0.010611698     0.63297252    0.019217702
            345     0.44454783    0.012612794     0.35318448   0.0096796238     0.56402735     0.01757795
            350     0.43499222    0.012396443     0.34526907   0.0095257989     0.55481951    0.017212259
            355     0.40583412    0.012791506      0.3319027    0.010221284     0.49535525    0.021757418
            360     0.38236343    0.012374775     0.30548683   0.0094986084     0.48273926      0.0172466
            365     0.34479218    0.011128243     0.27496629   0.0086407004     0.43610506    0.015305376
            370     0.33490743    0.011293098     0.26632124   0.0085930379     0.42559058    0.015768898
            375     0.30925361    0.010621432     0.24916836   0.0082380691     0.38516194    0.014891668
            380     0.30256005    0.010370207     0.24497666   0.0082031218     0.37478791    0.014610022
            385     0.28558473   0.0099448704      0.2269654   0.0076805787     0.36317158    0.013786876
            390     0.24670525   0.0092073115     0.19671585   0.0071165129     0.31189511    0.012645668
            395     0.24570042   0.0094611055     0.21911282    0.022156189     0.26494823     0.02885006
            400     0.24818081   0.0092847614     0.19696273   0.0071922898     0.31605727    0.012943963
            405     0.22308488   0.0090298189     0.18172048    0.007623003     0.27305706    0.015120501
            410      0.2006117   0.0085385888     0.15856288   0.0064150349     0.25670935    0.012095392
            415     0.20152465   0.0088189214     0.15965488   0.0066555398     0.25676436    0.012516803
            420     0.19200897   0.0080501004      0.1524314   0.0061308988     0.24415518    0.011389113
            425     0.17700198   0.0080769047     0.13909699   0.0060779898     0.22799879    0.011305353
            430     0.16187032   0.0078105518      0.1304877   0.0060077182     0.20119064    0.011099589
            435     0.17888694    0.021663104     0.13976526    0.016196046     0.21856084    0.022128073
            440     0.13723799   0.0070035143     0.10954545   0.0053652452     0.17316274    0.009680147
            445     0.14749573   0.0088016663     0.11748793    0.006427668     0.18651567    0.013063666
            450      0.1347923   0.0075152575     0.10894078   0.0057360577     0.16752736    0.010621894
            455     0.13477808    0.013277095     0.10909107   0.0093214535     0.16616379    0.020235155
            460     0.12635737    0.006755041    0.099152789   0.0051265819     0.16295942   0.0093882934
            465     0.12635603   0.0067391871     0.10171985    0.005169004     0.15762924   0.0093788575
            470     0.11009147   0.0062932955    0.087738151    0.004810623     0.13914345   0.0090667794
            475     0.11507933   0.0064683079    0.091949299   0.0050228261      0.1454542   0.0088357067
            480    0.096849329    0.005754218    0.077872883    0.004406284     0.12085457   0.0083457126
            485     0.10172016   0.0088156118    0.080871815   0.0062839356     0.12878894    0.013205315
            490    0.090685151   0.0054971568    0.072869581   0.0042885956     0.11307895   0.0077256427
            495    0.085812016   0.0056073653    0.068601438   0.0042755091     0.10777826   0.0078298488
            500    0.080854416   0.0057441959     0.06310194   0.0042530055     0.10490875   0.0082030005
            505     0.07469862   0.0051437607    0.058391158   0.0039048719    0.097135142   0.0071316485
            510    0.078795981    0.005617509    0.061896592   0.0042145769     0.10160756   0.0079057938
            515    0.067257837   0.0052415389    0.054756827   0.0039518254    0.082119137   0.0075784484
            520     0.06646421   0.0048256176    0.053349373   0.0037003855    0.082801818   0.0067047084
            525     0.05968641   0.0044798914    0.046538595    0.003361609    0.077390455   0.0063040308
            530    0.054946028   0.0044188374    0.044406181   0.0033648641    0.067765245   0.0062209515
            535    0.059413049   0.0047520558    0.046770696   0.0035535763    0.076260159   0.0067619694
            540      0.0553364   0.0043448808    0.043853278   0.0033448034    0.070429158   0.0059981248
            545    0.068462353   0.0054110988    0.053852657   0.0040183576    0.088138067   0.0079109549
            550    0.058230887   0.0054305278    0.045732845   0.0039793092    0.075016135   0.0079687963
            555    0.048637138   0.0044250796      0.0401981   0.0034611698    0.058576994   0.0062736047
            560    0.046192674   0.0043001671    0.035711116    0.003164987    0.060816318   0.0061668025
            565    0.043452859   0.0044298194    0.035858372   0.0033481197     0.05194358   0.0064083491
            570    0.036689939   0.0039454752    0.030195027   0.0029788223    0.044069634   0.0057400823
            575    0.035250391   0.0037083034    0.028795358   0.0027647549    0.042563561   0.0054724167
            580    0.041844528   0.0050568297    0.034045177   0.0040357322    0.057261224    0.012412528
            585    0.043066486   0.0039487197    0.034049327   0.0029683145    0.054996103   0.0056372306
            590     0.03942627   0.0037499669    0.030867701   0.0028642463    0.051119034   0.0051980008
            595    0.032338099   0.0035304285    0.025730938   0.0026318082    0.040723599   0.0050305688
            600    0.029385024   0.0035613173    0.023557908   0.0026996231     0.03633792   0.0051631903
            605    0.030737533   0.0034172294    0.024068986   0.0025748073    0.039843771   0.0048425781
            610    0.031342448    0.003393865    0.025458432   0.0025264849     0.03825518   0.0049448734
            615    0.031841959   0.0041876955    0.025285831   0.0030514477    0.040532269   0.0061730751
            620    0.027101647   0.0030347284    0.021694703   0.0023397139    0.033943038   0.0043180523
            625    0.026246353   0.0029691381    0.020675962   0.0022908212    0.033512626   0.0040547479
            630    0.024505768   0.0030652934    0.018986391   0.0022228893    0.032152197   0.0044849552
            635    0.022509037    0.002750106     0.01810255   0.0023337893    0.027956884   0.0043001495
            640    0.024525698   0.0029424055    0.019060127   0.0021753344    0.031978633   0.0041886048
            645     0.02245242   0.0030468986    0.017753399   0.0022647648    0.028512108   0.0043187522
            650    0.028165463   0.0040897455    0.021484312   0.0029437464     0.03767745   0.0059401128
            655    0.021970181   0.0029809764     0.01715139   0.0021940457    0.028525304   0.0042776019
            660    0.015879542    0.002638553    0.012927294   0.0019772442    0.019432451   0.0037618858
            665    0.014720121   0.0023928938    0.011531218   0.0017488638    0.018940184   0.0034823318
            670    0.013486817   0.0022696543     0.01058641   0.0016530104    0.017310556   0.0032745121
            675    0.013492458   0.0025131008    0.012515797   0.0017646189    0.013538601   0.0029851472
            680    0.015194913   0.0023727565    0.012356209   0.0018189402    0.018611453   0.0033490876
            685    0.017317374   0.0025281707    0.014183716   0.0019437912    0.020906603   0.0034911204
            690    0.014771447   0.0022182421    0.011564636   0.0016716622    0.019026188   0.0031155243
            695    0.018378175   0.0030085142    0.014036254   0.0021444588     0.02453228   0.0044503874
            700    0.016287211   0.0043973751     0.01204035   0.0030164073    0.022584299   0.0066631544
            705    0.015156986   0.0023276994    0.012252521   0.0017978717    0.018684477   0.0033353409
            710    0.012592235   0.0020175183   0.0096887885    0.001508468     0.01656662   0.0028104959
            715   0.0097244579   0.0018368892   0.0075336852   0.0013678239    0.012681513   0.0025742916
            720    0.012834073   0.0022909967    0.010530868   0.0017217919    0.015487937   0.0032717232
            725    0.013329831   0.0020359381    0.010313997   0.0015133953    0.017431498   0.0029077508
            730    0.011238347   0.0019383179   0.0085370174   0.0014350658     0.01508304   0.0027399394
            735    0.011647873   0.0020266773   0.0091301367   0.0015072922    0.014936452   0.0028428772
            740    0.012714347   0.0021541393    0.010393564   0.0016549173     0.01536848   0.0029813444
            745    0.010285208   0.0017465951   0.0080062767   0.0013548979    0.013318266   0.0024007405
            750   0.0095062513   0.0019512225   0.0078698252   0.0014838179    0.011245577   0.0027174509
            755    0.011377253   0.0019321595   0.0085421367   0.0014214699    0.015456133   0.0027431307
            760   0.0098290366    0.002191548   0.0078361081   0.0017538347     0.01288903   0.0031625878
            765    0.009117399   0.0016915145   0.0069795739   0.0012656937    0.012098582   0.0024125214
            770   0.0082866995   0.0016052584   0.0075661304   0.0014390968   0.0085465818   0.0021593328
            775   0.0044671669    0.001283353   0.0036592305  0.00098561345   0.0053832751    0.001733924
            780   0.0095980732   0.0017011415    0.007580318   0.0013096032    0.012147994   0.0023546422
            785   0.0078305946   0.0017544059   0.0062587154   0.0013054998   0.0098030714   0.0025217523
            790   0.0060199555   0.0015595364   0.0048251638   0.0011244825   0.0074524514   0.0022976255
            795   0.0061262957   0.0014342624   0.0047594277   0.0010576437   0.0079400637   0.0020364011
            800   0.0047653545   0.0012412737   0.0034948871  0.00088342365   0.0066700541   0.0018244732
            805   0.0029636375   0.0011592209   0.0024206486  0.00084974787   0.0035936216   0.0016689236
            810   0.0059184419   0.0016298441   0.0049088076   0.0011666818   0.0070160573   0.0027000089
            815   0.0036688649   0.0013152808   0.0030996566  0.00099448462   0.0041899142   0.0018957002
            820   0.0053055581   0.0013607691   0.0041616407   0.0010285802   0.0067892083   0.0018789909
            825   0.0074396629   0.0018421428   0.0054864738   0.0012958492    0.010393049   0.0027986977
            830    0.004554671   0.0013688684   0.0037408331   0.0010072353   0.0054479264   0.0020350548
            835     0.00423062   0.0012285783   0.0032396121  0.00091441981   0.0056216503   0.0017779104
            840   0.0056312941   0.0013773306   0.0042933418   0.0010177628   0.0075043179   0.0019446032
            845   0.0039660859   0.0012004457   0.0030747917  0.00087777859   0.0051463275   0.0017514211
            850   0.0046745692   0.0012551152   0.0036520063  0.00092793077   0.0059686996   0.0018151868
            855   0.0037820478   0.0012884046   0.0030932147  0.00097228423   0.0045527885   0.0017927675
            860    0.002610461   0.0010686265   0.0020739778  0.00076485594   0.0032835676   0.0015683256
            865   0.0037741749   0.0010781245   0.0028627281  0.00078684593   0.0050485215   0.0015540145
            870   0.0036432878   0.0011018623   0.0027455517  0.00080517304   0.0049045723   0.0015842854
            875   0.0038089539   0.0011346679   0.0030241145  0.00091487725   0.0048801462   0.0014668088
            880   0.0010281463  0.00073480911  0.00087772334   0.0010195232   0.0010457234  0.00081285416
            885   0.0025934627   0.0010422005   0.0020700032  0.00077062604   0.0032035739   0.0015093791
            890   0.0042043625   0.0012617863    0.003330629  0.00089478921    0.005273876   0.0019305589
            895   0.0037236248   0.0010661228   0.0030598473   0.0008582919   0.0044117361   0.0013962222
            900   0.0030554849   0.0010109052   0.0022218378  0.00070932472   0.0043168903   0.0015083664
            905    0.003101717   0.0013001977   0.0022531447  0.00090171399   0.0043910588   0.0019595331
            910   0.0038950652   0.0011105202   0.0029869698  0.00083636126   0.0051523878    0.001542295
            915   0.0042635613   0.0010768117   0.0033517075  0.00086265124   0.0054334155   0.0014247414
            920   0.0022521908  0.00090320898   0.0017884261  0.00071647861   0.0028722543   0.0011955724
            925   0.0023672687   0.0011199564    0.001794461  0.00076607691   0.0031801082   0.0017177191
            930    0.001570919  0.00088740548   0.0013405151  0.00064163673   0.0017532273   0.0013057957
            935   0.0031790779   0.0010061764   0.0024466709  0.00075480546   0.0041773863   0.0013961503
            940   0.0022314404  0.00087639843   0.0017473959  0.00066839167   0.0028688458   0.0011960204
            945   0.0003978569  0.00055798525  0.00028450239  0.00036717818  0.00058230203  0.00088130376
            950   0.0012961972  0.00069321031  0.00089724006  0.00047146711   0.0019481971   0.0010789498
            955   0.0029986519   0.0015536508   0.0021078919   0.0010131031   0.0044527441   0.0025146143
            960   0.0013468299  0.00092090957   0.0011063593  0.00064539588   0.0016008267    0.001382468
            965   0.0019205342  0.00074315087    0.001499186  0.00059513436   0.0024991288  0.00096251908
            970  0.00076721781   0.0006676949  0.00027106456  0.00089859122  0.00090506833  0.00061246687
            975   0.0028953069  0.00087789909   0.0021980096  0.00067289791   0.0038813736   0.0011755981
            980   0.0023391224   0.0007810548    0.001797469  0.00060458057   0.0030745946   0.0010405669
            985   0.0015481526  0.00063328859   0.0010871288  0.00044507183   0.0022698505  0.00093244779
            990   0.0020815771  0.00081777883   0.0016564833  0.00063123557   0.0026065882   0.0010856722
            995   0.0020263339  0.00085269568   0.0015398664  0.00062505186   0.0027194976   0.0012101053
           1000   0.0020263339  0.00085269568   0.0015398664  0.00062505186   0.0027194976   0.0012101053
