#  y_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
            0.7      168.09171      1.5782413      130.13472      1.2015277      221.16483      2.2215203
            0.8      166.03178      1.7066717      128.17607      1.2643335      219.31694      2.4587237
            0.9      164.96441      1.7388396      126.82838      1.2868007      219.12225      2.5013711
              1      156.94881      1.6384266      121.23737      1.2267227      207.18464       2.361134
            1.1        154.332       1.646231      119.17829      1.2615079      203.81148      2.4652822
            1.2      144.76752      1.4459895      111.88288      1.1031407      191.05736      2.0405936
            1.3      136.65649      1.5254642      104.93772      1.1383237      181.90356      2.1822529
            1.4       130.7779      1.9928147      100.39288      1.4352604      174.14501       2.924365
            1.5      120.98054      1.3236879      92.787601      1.0033588      161.28563       1.881963
            1.6      114.33851      1.2813396      87.262783     0.96539239       153.4236       1.825851
            1.7      104.58803      1.2879382      80.051312     0.96051708       139.8995       1.883623
            1.8       94.51727      1.1675652        72.0309     0.87675261      127.09397      1.6809154
            1.9      86.215726      1.1407825      65.266603     0.85042644      116.97006      1.6489745
              2      75.711759      1.0317127      57.222137     0.77129128      102.93345      1.4777781
            2.1      66.892764     0.98287131      50.653305     0.73686215      90.752408      1.4485374
            2.2      57.352629     0.89976288      43.047015     0.67666844      78.693589       1.315332
            2.3      49.594309     0.85009573       37.01033     0.62488201      68.566957      1.2460577
            2.4      42.952191     0.77321301      31.906368     0.57033806      59.718902      1.1422665
            2.5      34.382217     0.69765385       25.49549     0.51267458        47.8952      1.0376555
            2.6      27.285601     0.64485748      19.970865     0.46341557      38.638791     0.96188244
            2.7      22.146139     0.66181083      16.090288     0.46064109      31.636507      1.0220079
            2.8      16.888931     0.48530583      12.269519     0.35059082      24.112549     0.72321607
            2.9       11.89388     0.58715748      8.4322433     0.39289329      17.499864     0.93277159
              3      8.5523426     0.34331353      6.0993921     0.24218081      12.516104     0.52460862
            3.1       6.037115     0.33697157      4.2561615     0.23372726      8.9444391     0.51892234
            3.2       3.911985     0.23181273      2.7302983     0.16098499      5.8791858      0.3615504
            3.3      2.6420626     0.19452976      1.8108938     0.13222615      4.0556042     0.30760683
            3.4      1.7269784     0.15120364      1.1611091     0.10187877      2.7111255     0.24348469
            3.5      1.0303904      0.1211334     0.74079269    0.086232208      1.4907755     0.19374667
            3.6     0.53795962    0.085764436     0.35694181    0.056376576     0.85744324     0.14147228
            3.7     0.37708934    0.068898866     0.24678029    0.045380345      0.6106248     0.11241338
            3.8     0.21803466    0.053997524     0.14662251    0.035340359     0.34528522    0.089666847
            3.9     0.12272528    0.042684312    0.075114149     0.02596083     0.21417838    0.075546053
              4    0.087014943    0.032888915    0.054683306    0.020742993     0.14746391    0.056007468
            4.1    0.024971701    0.017656776    0.016526868    0.011898076    0.040577106     0.02949755
            4.2              0              0              0              0              0              0
            4.3              0              0              0              0              0              0
            4.4    0.012486169    0.012485545   0.0072896665   0.0072893017    0.022675994     0.02267486
            4.5              0              0              0              0              0              0
            4.6              0              0              0              0              0              0
            4.7              0              0              0              0              0              0
            4.8              0              0              0              0              0              0
            4.9              0              0              0              0              0              0
              5              0              0              0              0              0              0
