#   m_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
              1              0              0              0              0              0              0
              2              0              0              0              0              0              0
              3              0              0              0              0              0              0
              4              0              0              0              0              0              0
              5              0              0              0              0              0              0
              6              0              0              0              0              0              0
              7              0              0              0              0              0              0
              8              0              0              0              0              0              0
              9              0              0              0              0              0              0
             10              0              0              0              0              0              0
             11              0              0              0              0              0              0
             12              0              0              0              0              0              0
             13              0              0              0              0              0              0
             14              0              0              0              0              0              0
             15              0              0              0              0              0              0
             16              0              0              0              0              0              0
             17              0              0              0              0              0              0
             18              0              0              0              0              0              0
             19              0              0              0              0              0              0
             20              0              0              0              0              0              0
             21              0              0              0              0              0              0
             22              0              0              0              0              0              0
             23   0.0012464865   0.0012464242  0.00075751984  0.00075748197   0.0022381558   0.0022380439
             24   0.0012469634    0.001246901  0.00073739269   0.0007373558   0.0022998728   0.0022997579
             25              0              0              0              0              0              0
             26              0              0              0              0              0              0
             27    0.002493132   0.0017628225    0.001399523  0.00099113355   0.0047645469   0.0033758263
             28   0.0037429572   0.0021608895   0.0023397775   0.0013528484   0.0064809857   0.0037481589
             29   0.0024972973   0.0017657683   0.0018066454   0.0012953417   0.0035869635   0.0026148392
             30   0.0037807632   0.0028069204   0.0025743084   0.0018074035   0.0059511286   0.0047705463
             31   0.0037430207   0.0021609261   0.0023810812   0.0013775318      0.0063531   0.0036766921
             32   0.0024968521   0.0017654529   0.0020260732   0.0014695417   0.0029580604   0.0022195425
             33   0.0062432433    0.003303449   0.0055910016   0.0026603709   0.0065336408   0.0033239751
             34   0.0074873133   0.0030565302   0.0047330684   0.0019359929     0.01274566   0.0052146853
             35   0.0087684261   0.0037332391   0.0057048649   0.0024057542    0.014512337    0.006316007
             36   0.0037444833   0.0027905302    0.002486232    0.001723047   0.0060287123   0.0048884355
             37    0.011384293   0.0037961248   0.0077041654   0.0025800955    0.017915231   0.0060214488
             38    0.012233322   0.0041848782   0.0083811765   0.0028754772    0.018910779   0.0065548794
             39    0.010178919   0.0036030943   0.0069789189   0.0024771848     0.01571911   0.0055924318
             40    0.017044642     0.00603179    0.011169221   0.0039464538     0.02775806   0.0098400555
             41   0.0099777106   0.0039442576   0.0073735136   0.0027418655    0.014011542   0.0061541231
             42     0.01740655   0.0049760026     0.01208054   0.0034107451    0.026556089   0.0078201462
             43    0.013900445   0.0045485359    0.010585024   0.0033779107    0.018596153   0.0064315858
             44    0.018604165   0.0048047769    0.012636375   0.0032702653    0.029071606   0.0075344483
             45    0.026384483   0.0059541652    0.018454913   0.0041543499    0.039721081   0.0091969991
             46    0.028818474   0.0064640755    0.020782226   0.0045748382    0.041712147   0.0098583764
             47    0.027167886   0.0058007222     0.01912725   0.0041054581    0.040702671   0.0087531035
             48    0.021324166   0.0054653481    0.015961812   0.0039977739    0.029338506   0.0079345537
             49    0.033056025   0.0069296605    0.023184134   0.0047998012    0.049707155    0.010739198
             50    0.034958632   0.0070621321    0.025279269   0.0050086661    0.050554945    0.010722289
             51    0.051138346   0.0083845543    0.036995262   0.0060114304    0.073856725    0.012502172
             52    0.048003879   0.0083745167    0.036499555   0.0062576113    0.064815612    0.012433097
             53     0.05095984   0.0080765224    0.037274372   0.0059621138    0.072696057    0.011678868
             54    0.053794658    0.008391488    0.040096502   0.0061938177    0.074596375     0.01216903
             55     0.05534108   0.0087614229     0.04030105   0.0062204503    0.079094404    0.013242129
             56    0.043700795    0.007796889    0.031692687    0.005585153    0.062895326    0.011561347
             57    0.071866963   0.0098749188    0.055093959   0.0074395044    0.095916534    0.013914391
             58    0.061299109   0.0097662533    0.045712146   0.0069341221    0.085056662    0.014782735
             59    0.074572146    0.010013291    0.056670795   0.0073962297     0.10053918    0.015042256
             60     0.10135466    0.011802229    0.079559386    0.009752314     0.13043234    0.018997579
             61    0.087268902    0.010672137    0.067981431     0.00842929     0.11393065    0.014860396
             62     0.10619583    0.012372566    0.081285851   0.0092354784     0.14190854    0.017897652
             63     0.10935701    0.012249217    0.081719192   0.0089326693      0.1516499    0.018245985
             64     0.13019202     0.01301531    0.095984102    0.009588096     0.18364766     0.01870135
             65     0.16067567    0.014669109     0.11951887    0.010757653      0.2246329    0.021459802
             66     0.14935246    0.014250933     0.11184029    0.010447289     0.20609488    0.020744625
             67     0.16495444    0.015162807     0.12403975    0.011171397      0.2264655    0.021851597
             68     0.18320315    0.015475566     0.13624827    0.011453403     0.25542254     0.02210293
             69      0.1873089    0.015939509     0.14410006    0.012300742      0.2488138    0.026506707
             70     0.25069021    0.018239489     0.18690019    0.013499698     0.34855676    0.026190964
             71     0.23224483    0.018015508     0.17526662    0.013241319     0.31729825    0.026154375
             72     0.22683847    0.017623633     0.17612916    0.013974175     0.29760924    0.026920629
             73     0.28874827    0.019287962     0.21728242    0.014518073      0.3961056    0.027029608
             74     0.33980731    0.021211999     0.25734499     0.01594932     0.46181784    0.029879244
             75     0.33569043    0.021334528     0.25545273     0.01597885     0.45317196    0.030370684
             76     0.37656178    0.022145779     0.28915007    0.016824706     0.50226143    0.032990262
             77     0.36008671    0.022701993     0.27646105    0.017000953      0.4807814    0.032226159
             78     0.47577984    0.025249595     0.36803072      0.0196804      0.6276851    0.038836826
             79     0.42198451    0.024045728      0.3226357    0.018048684     0.56638759    0.033965381
             80     0.57946772    0.027829732      0.4447165    0.021049435     0.77333135    0.039054088
             81     0.62798804    0.029074474     0.48079059    0.022040384     0.84105564    0.040705917
             82     0.69040896    0.030719308     0.54428042    0.027724061      0.8869026    0.059569356
             83     0.84288565    0.033363698      0.6436461    0.025449004      1.1333563    0.046785273
             84     0.89212785    0.034792401     0.68165435    0.026234472      1.1988633    0.049220156
             85       1.059686    0.037766532     0.81736627    0.028721128      1.4060969    0.052938437
