# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 60
             -8     0.62992178      0.1010573     0.46505692      0.0739563     0.88814149     0.14617528
           -7.9     0.92689284      0.1197992     0.67895581    0.088062558      1.3151176     0.17135672
           -7.8     0.87555676     0.12720401     0.66741303    0.094721791      1.1909116     0.18239476
           -7.7      1.2434731     0.16823526     0.90861558     0.11956165      1.7732563     0.24949619
           -7.6      1.4329211     0.15042875      1.0665087     0.11113431       2.001468     0.21539203
           -7.5      1.4909011      0.1966088      1.1210982      0.1451029      2.0627647     0.28095868
           -7.4      1.9044556     0.18438468      1.4134976     0.13402336      2.6684401     0.26892568
           -7.3        2.27662     0.20356194      1.7197049     0.15120934      3.1393548     0.29554671
           -7.2      3.1375189     0.22983597      2.3810677     0.17153915      4.2900709     0.32719457
           -7.1      3.6057399     0.25742402      2.7476801     0.19102238      4.8943533     0.36775412
             -7      4.6700734     0.28445341      3.6056354     0.21854154      6.2297359     0.40214892
           -6.9      4.6433838     0.29887404      3.5727421     0.22657644      6.2068439     0.43200926
           -6.8      6.7801087      0.3386634      5.1934802     0.26381748      9.1304099     0.48407162
           -6.7      6.6940067     0.35534991      5.1033379     0.26137187        9.05367     0.51831506
           -6.6      8.2311806     0.39611928      6.3014978     0.29655905      11.079573     0.56711373
           -6.5      10.119352     0.41632691      7.6635966     0.31025467      13.806214     0.59304737
           -6.4      12.595112     0.48917593      9.5749103     0.36185461      17.134781     0.70562746
           -6.3      13.301905     0.48340167      10.139508     0.35975179      17.977203      0.6875944
           -6.2      16.261519     0.55250805      12.538864     0.41276195      21.664859     0.79584284
           -6.1      19.378464     0.57890227       14.84996      0.4418818      26.046497     0.81557488
             -6       21.42023     0.60095019      16.433834     0.45089335      28.734266     0.84889959
           -5.9      25.439248     0.65054781      19.484216     0.48872898      34.184337     0.92047211
           -5.8      28.260434     0.68737309      21.547129     0.51352528       38.15613     0.97197853
           -5.7      32.515426     0.74930456      25.105356     0.56765566      43.249611       1.053387
           -5.6       39.35592     0.83044386      30.170135     0.62361654      52.805951      1.1698001
           -5.5      43.335002     0.85140656      33.509692     0.65324754      57.451765      1.1992539
           -5.4      49.431087     0.90202296      38.068715     0.68658314      65.922586      1.2588935
           -5.3      58.630482     0.99223786      45.032112     0.74974029      78.453182      1.3957097
           -5.2      64.505691      1.1439706      49.859142     0.85674517      85.572702      1.6316897
           -5.1      73.513784      1.0987544      56.636859     0.83385293      97.921608      1.5324791
             -5      83.225592      1.1605673      64.333035     0.88226132       110.4173      1.6208595
           -4.9      94.880418      1.2510162      73.420024     0.95328932      125.67412      1.7464305
           -4.8      105.49545      1.4085104      81.480301      1.0579854      140.04713      1.9781438
           -4.7       116.5935      1.3926363      90.491207      1.0604508      153.77815       1.941848
           -4.6       130.0853      1.4414666      100.77348      1.1011323      171.99004      2.0015671
           -4.5      146.15347      1.5298769      113.40626       1.175554      192.77447      2.1198841
           -4.4      163.40177      1.6859717      127.06588      1.2814768      214.92204      2.3636443
           -4.3      178.06799      1.6762077      138.75746       1.296926      233.58913      2.3113998
           -4.2       199.8365      1.8273091      155.70536      1.4123413       262.0534      2.5320273
           -4.1      222.00284      1.9235364      173.04156      1.4778337      291.02775      2.6657765
             -4      247.51818      1.9777642      193.08502      1.5345021      324.21529      2.7371851
           -3.9      270.57343      2.0589018      211.28203      1.5978078      353.82055      2.8416805
           -3.8      296.57709      2.1477714      231.51353      1.6618795      387.95992      2.9493662
           -3.7      323.01825      2.3365109      253.92175      2.2735032      418.87426      3.3301806
           -3.6      350.78754        2.34942       275.1325      1.8434413      456.01816      3.2834939
           -3.5      382.88616      2.4247224      300.59552      1.9046427      497.38434      3.3339627
           -3.4      418.77245      2.5977481      328.50839      2.0138109      544.26325      3.5857087
           -3.3      455.93551      2.6516324      357.48336      2.0564398      593.11274      3.6297728
           -3.2      488.20192      2.8291138      383.17501      2.1846982      634.11904      3.8799785
           -3.1      527.11823      2.8363009      414.39108       2.216826      683.34982      3.9063154
             -3      576.32556      3.0217368      454.16433      2.3942039      744.58461      4.1776934
           -2.9      609.06061      3.3608028      479.45367      2.5622308      788.15824      4.6897803
           -2.8      659.59309      3.1707776      519.80944      2.4811087      852.37281      4.3208345
           -2.7      700.34918      3.2844595      551.89885      2.5568725      905.08277      4.4904928
           -2.6      751.37065      3.4072821      593.87886      2.8658353      967.43076      5.1286463
           -2.5      795.42927      3.5391465      630.41379      3.2951558      1021.0813      5.3984407
           -2.4      844.77121      3.5822381      667.46089      2.8088791      1088.2816      4.8696416
           -2.3      898.04761      3.6939326      710.45971      2.8994323      1155.0724      5.0293749
           -2.2      950.52105      4.0275706       752.5478      3.1144153      1221.3279      5.5506381
           -2.1      994.56888      3.8545152      788.02378      3.0337651      1276.7683      5.2499918
             -2      1041.0345      3.9063735      826.58912       3.087277       1332.595      5.2969576
           -1.9      1099.7085       4.029375      873.32337      3.1656616      1407.7397      5.4278942
           -1.8      1147.8451      4.2404366      911.13686      3.3046787      1470.4379      5.8040709
           -1.7      1188.0349      4.1570804      945.87074      3.3006856      1515.8004      5.6424125
           -1.6      1237.3702      4.2442023      984.07301      3.3444981      1581.3662      5.7171486
           -1.5       1285.188      4.4539238      1023.3667      3.4878886      1640.3065      5.9696212
           -1.4      1321.3691       4.378073      1053.7808      3.5595135      1684.2239      6.2239325
           -1.3       1370.665      4.4340443      1093.5719      3.5168126      1747.6282      5.9233619
           -1.2       1409.018      4.4915552        1124.86      3.5897776      1794.7602      6.0371716
           -1.1      1434.2388      4.6125166      1144.2548      3.6574951      1828.0826      6.2315721
             -1      1472.4471      4.5586011      1176.4205      3.6263338      1872.8543      6.1103459
           -0.9      1508.1934      4.6120981      1204.0583      3.6731717       1920.345      6.1370679
           -0.8      1531.8229      4.6537416       1223.828      3.8906824      1948.2163      6.3679066
           -0.7      1559.3122      4.6869421      1246.1886       3.733323      1982.0523      6.2728156
           -0.6      1568.5069      4.6943369      1253.5498      3.7350663      1993.6841      6.2607426
