# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 120
             -8     0.08202639    0.037981199    0.055856598    0.025526765     0.12559682    0.059332484
           -7.9     0.14184229    0.049412851      0.0976938    0.034909964     0.21468045    0.073426805
           -7.8    0.081059141    0.033231532     0.06049984    0.025091632     0.11289316    0.046837612
           -7.7      0.0938903    0.039725139    0.069113832    0.027928417     0.13173386    0.060259609
           -7.6     0.22258283    0.055969191     0.16206264    0.040764429     0.31678124    0.080175647
           -7.5     0.17311446    0.052312978     0.12588744    0.037540341     0.24831001    0.077364287
           -7.4     0.22510557    0.080474584      0.1681787    0.056327529     0.31198379     0.12068302
           -7.3     0.27330461    0.061662595     0.19189666    0.044131304     0.40964133    0.092466274
           -7.2     0.41853959    0.083409528     0.30535421     0.05973198     0.59342417     0.12468943
           -7.1     0.55246073     0.09561707     0.41015103    0.069700459     0.76911796     0.13804601
             -7     0.58428934     0.10088718     0.40844483     0.07024128     0.87537329     0.15403284
           -6.9     0.80677837     0.12363742     0.63251796      0.1023716      1.0422951     0.18534778
           -6.8     0.95363497     0.12679466     0.75402735     0.11714114        1.23469     0.19925706
           -6.7      1.1274938     0.16416303     0.86349316     0.11729512      1.5021631     0.25329267
           -6.6      1.2830719     0.15962611     0.99966073     0.12117462       1.686035     0.23620152
           -6.5      1.6723424     0.16499458      1.2433163     0.11962647      2.3259243     0.24352343
           -6.4      1.8459278      0.1734267      1.3951062     0.12861023      2.5008353     0.25089137
           -6.3      2.3080855     0.19240581      1.7314569     0.14294475      3.1648378     0.27309402
           -6.2       2.709985     0.21504641      2.0912757     0.16463713      3.5799955     0.31758266
           -6.1      3.1494741     0.22821095      2.3497075     0.16812083      4.3617771      0.3266051
             -6      3.8903125     0.25521632      2.9337918     0.18756668       5.315689     0.36981831
           -5.9      4.6750257     0.27675305      3.4740033     0.20311322       6.496916     0.39813813
           -5.8      5.3552594     0.29161327       4.035534     0.21615538      7.3094518     0.42024452
           -5.7       5.667309     0.31516974      4.2905682     0.23364173      7.7024075     0.45201577
           -5.6      7.3805074      0.3990245      5.6168159      0.2906972      9.9590228     0.58024454
           -5.5      8.4108308     0.37790914      6.4133066     0.28393152      11.331444     0.53893658
           -5.4      9.5266715     0.38956373      7.1826195     0.29029315      13.006652     0.55197455
           -5.3      12.933986       0.475283       9.735882     0.34920158      17.685059     0.68594413
           -5.2      12.949718     0.45829663      9.8973946     0.34213479      17.353905     0.64997752
           -5.1      15.755851     0.50617702      11.951411     0.37649682      21.335984     0.72137994
             -5       18.35036     0.53140197      13.943778     0.39982022      24.805706     0.75959177
           -4.9      20.294604     0.56302435      15.393722     0.42366437      27.502019      0.7946434
           -4.8      21.677184     0.59730682      16.478609     0.44392212      29.290255     0.85015608
           -4.7      25.956924     0.70245987      19.883876      0.5204877      34.716028      1.0075742
           -4.6      29.278782     0.68052822      22.347758       0.510998      39.305163     0.96885138
           -4.5      33.024149     0.73402227      25.238599     0.55033758      44.316749      1.0409257
           -4.4      37.827908     0.92002414      28.907183     0.67240576      50.741113       1.345739
           -4.3       41.04147     0.80414064      31.365793     0.60350731       55.04113       1.135505
           -4.2      44.776413     0.83396637      34.340543     0.63631071      59.781453      1.1806411
           -4.1      52.769681      0.9424015      40.572946      0.7151546      70.215466      1.3389425
             -4      59.270851     0.98795279      45.761258     0.75727979      78.462837      1.4117835
           -3.9      64.418565      1.0034156      49.608657     0.77576871      85.554219      1.4339573
           -3.8       74.89505      1.0677815      57.459415     0.81180227      99.909037      1.4943343
           -3.7      80.183261      1.1377478      61.636125     0.85813018      106.71246      1.6034929
           -3.6      87.232017      1.1653403      67.351965     0.92630797      115.47516      1.7492735
           -3.5      96.410805      1.2138735      74.728634     0.95264904      126.96565      1.7197536
           -3.4      109.00631      1.3300214      84.254701       1.014413       144.0592      1.8746747
           -3.3      116.38391      1.3374538      89.617811      1.0153361      154.52906      1.8747235
           -3.2      124.49942      1.3925883      96.271026      1.0596126      164.39902      1.9534327
           -3.1      139.48018      1.4575089      107.86768      1.1113051      184.20852      2.0317932
             -3      155.35655      1.6428892       120.7944      1.3284745       203.6597      2.3981093
           -2.9       165.8422      2.1222353      127.99206      1.5410413      219.58574       3.094539
           -2.8      180.86887      1.6850047      140.19191      1.2967078      238.13791      2.3763274
           -2.7      189.40916      1.7393803       146.4715      1.3142453      250.14012      2.4468182
           -2.6      206.24813      1.8443741      160.02268      1.4078441      271.24936      2.6089877
           -2.5      219.53874      1.9563207      170.35069      1.4780502      288.78711      2.7894782
           -2.4      236.60303      1.9067978      183.56515      1.4550791      311.25725      2.6509345
           -2.3       256.1508      2.0559395      198.79863      1.5597785      336.81241      2.8843284
           -2.2      271.88785      2.4894271      211.49818      1.8290219      356.37604      3.6005641
           -2.1      287.46916      2.0707501      223.37164      1.6090019      377.44072      2.9265907
             -2      300.55295      2.0952256      234.80545       1.622213      391.69423      2.9216215
           -1.9      319.15755      2.1636555      249.22808      1.6710588      416.34006       2.998287
           -1.8      340.67776      2.4981982      265.55091      1.8738341      445.52189       3.609813
           -1.7      355.80858      2.2770607      277.52497       1.748747      464.93384      3.1533479
           -1.6      366.75086      2.3428774      286.60368      1.8019011      478.07321      3.2625372
           -1.5      381.66705      2.4903804      298.17512      1.8944932      497.75737      3.4972544
           -1.4       394.9012      2.4213245      309.82699      1.8885032      512.26982      3.3957952
           -1.3       417.2011      2.4689333       326.8628      1.9164052       542.0693      3.4290979
           -1.2      425.39492      2.4678644      334.41738      1.9415524      550.32886       3.473178
           -1.1      436.53596      2.6766554      342.73686      2.1002427      565.67645      3.8620832
             -1      446.66397      2.5058663       351.3433      1.9694283      577.48032      3.4993418
           -0.9      459.84477      2.5477792      360.98851      1.9806667      596.04701       3.496217
           -0.8      465.37368       2.559615      365.62626      1.9877292      602.67394      3.5279263
           -0.7      478.56692      2.5931682      376.07834      2.0288321       619.4463      3.5933705
           -0.6      484.41581      2.6207214      381.41668      2.0428683      625.43303      3.6147218
           -0.5      493.39715      2.6289104      388.71128      2.0514712      636.55283      3.6108941
           -0.4      484.35441      2.6065335      380.84504      2.0478171      626.58367      3.6326154
           -0.3      481.91323      2.5960716      378.99694       2.022431      623.25346       3.551699
           -0.2      476.12264      2.5892354      375.00716       2.036756      614.54686      3.6240783
           -0.1      482.83017      2.6296237      380.77172       2.086402      622.10061      3.7208167
              0      473.37663      2.5834844      372.42172      2.0139783      611.96048       3.564929
            0.1      479.77837      2.6067629      377.89956      2.0350707      619.20796      3.6012306
            0.2      478.95891       2.674532      376.68089      2.0611549      619.38989      3.6984764
            0.3      488.26363      2.6229767      384.50164      2.0495792      630.23522      3.6202835
            0.4      491.26257      2.6855076      385.88264      2.0745249       636.3808      3.7170172
            0.5      486.51149      2.6243801      382.83094       2.043829      628.77558      3.6231059
            0.6      481.94291      2.6297757      378.62774      2.0392907      624.17102       3.619059
            0.7      473.40942      2.5880192      372.43492       2.014188      611.95525       3.560726
            0.8      460.43407      2.6177883      361.11303      2.0122088      597.55687      3.6261142
            0.9      453.06932      2.5437645      355.48364       1.980042      587.53972      3.5211697
              1      435.05951      2.5209528      341.86863      1.9638743      563.09986      3.5237647
            1.1      424.00607      2.4611623      332.15742       1.906226      551.05017      3.4024122
            1.2      412.90724      2.4719373      323.19095      1.9053918       536.9965      3.4284492
            1.3      396.34844       2.403567      311.05286      1.8990886       513.8653      3.4111709
            1.4        383.355      2.3857257      300.03608      1.8325979      498.77004      3.3095926
            1.5      367.66663      2.4166894      287.30519      1.8652582      479.32773      3.4173091
            1.6      349.26045      2.2814871      273.19149      1.7635806       454.7519      3.1737657
            1.7      334.96083      2.2372814      261.25397       1.718393      437.67198      3.1268281
            1.8      319.99433      2.1597404       249.5064      1.6622875       418.2629      2.9811654
            1.9      306.91752      2.1394429      239.31887      1.6471836      401.15342      3.0037118
              2       285.3089      2.0784041      222.09859      1.5911713      373.74094      2.8919336
            2.1      266.94121      1.9954868      206.87849      1.5211226      351.64582      2.7667724
            2.2      254.01778      2.0186516      197.65118      1.5495802      332.92711        2.85157
            2.3      240.60563      1.9548334      187.55283      1.5059212      314.49768      2.7555243
            2.4      225.02255      2.2326142      174.94575       1.669248      295.20367      3.2020298
            2.5      205.93184      1.7757936      160.36955       1.369661      269.43663      2.5255953
            2.6      193.42777      1.7313701      150.35941      1.3366807      253.79245      2.4725473
            2.7      181.85749      1.8710601       140.4872      1.3944744      240.48954      2.6824958
            2.8      161.58484      1.5863008      125.34954      1.2154828      212.46625      2.2187465
            2.9      150.37854      1.6128448       116.2769      1.2186826      198.65717      2.3168191
              3      138.99856      1.5186454      107.32712      1.1500344       183.9425      2.1473584
            3.1       127.4406      1.4835289      98.163728       1.115827      169.17896       2.101872
            3.2       116.2086      1.3211974      89.625867      1.0113848      153.99863      1.8552692
            3.3      106.46617      1.2890993      82.123657     0.98071764      141.04879      1.8112299
            3.4      97.033413      1.2398474      74.675381     0.94400983      128.98307      1.7450775
            3.5      86.938641      1.8472462      66.860264      1.3223784      115.64441      2.7170003
            3.6      79.313874      1.1090862      61.156131     0.84205999      105.19083      1.5632118
            3.7      72.895325      1.1088075      55.631286      0.8263279      97.922266       1.583992
            3.8      65.250561      1.0809487      50.074762     0.80390975      87.053708      1.5437028
            3.9      58.746416        1.04141      45.037439     0.77110959      78.449099      1.5079844
              4      52.610022     0.91017219       40.40624     0.68967539       70.09826      1.2838767
            4.1      48.220093     0.97273602      37.011945     0.73341503      64.320032      1.4225518
            4.2      42.313423     0.81735565      32.302151     0.61658291      56.790799      1.1546606
            4.3      38.613404      1.0623462      29.264905     0.75303009      52.344347      1.5811293
            4.4       33.26693     0.73770119      25.311075     0.55051994      44.869654      1.0412825
            4.5      29.327592     0.66369254      22.187121     0.50022774      39.843986     0.93205912
            4.6      26.348842     0.63494745      20.022052     0.47696081      35.631818     0.89650384
            4.7      21.945861     0.58826467      16.772993     0.44935291      29.442233     0.83239046
            4.8      19.682567     0.55434416      15.049162     0.41776397      26.390571     0.78424105
            4.9      17.987751      0.5483702      13.802421     0.41104663      23.999906     0.77941516
              5      14.988897     0.48484888      11.467753     0.36576207       20.09567     0.68525568
            5.1      13.514059     0.46137847      10.230309     0.34423322      18.357926     0.65806405
            5.2      11.100706     0.43392923        8.48992      0.3331652      14.879587       0.616262
            5.3      9.7402575     0.38622015      7.3899333     0.29441692      13.203321     0.54717131
            5.4       8.396371     0.36459562      6.3367464     0.27160167      11.455749     0.51752166
            5.5      6.7167036     0.33163293      5.0503427     0.24432597      9.2187733     0.47549937
            5.6      6.0839418     0.34683017      4.6715146     0.25614922       8.111655     0.49955283
            5.7      5.2907367     0.29289757      4.0180106     0.22212679      7.1612963     0.42118869
            5.8      4.9192785     0.28477953      3.7536253      0.2307638        6.61878     0.40899076
            5.9      3.9629237     0.24554999      2.9684445     0.18525879      5.4591566     0.34953479
              6      3.1529834     0.23260306       2.384359      0.1686694      4.2968035     0.34228659
            6.1      2.7589036     0.20964017      2.0641506     0.15521971      3.8088212     0.30377342
            6.2      2.3602051     0.19525952      1.7647189     0.14400537       3.262641     0.27905766
            6.3      2.1404289      0.1837696      1.5936696     0.13489128      2.9674835     0.27138637
            6.4       1.496573       0.151091      1.1028461     0.11094849      2.0962623     0.21505001
            6.5      1.1466811     0.14751762     0.86868013     0.10775798      1.5555981      0.2254758
            6.6      1.0511488     0.13125247     0.78025437     0.09558342      1.4665237     0.19050026
            6.7     0.78231669      0.1120286     0.58106868    0.082252802      1.0877914     0.16098975
            6.8      0.8002531       0.114613     0.60216979    0.085099769      1.0933921      0.1618299
            6.9     0.71228999     0.11445704     0.53705914    0.085454821     0.97367536     0.16220677
              7      0.5914283     0.12362606     0.45209126    0.090709533     0.79241295     0.17799481
            7.1     0.40068839    0.086808462     0.29690461    0.061976528     0.55859619     0.12818629
            7.2     0.33584324     0.07141156     0.24267218    0.051062082     0.48320604     0.10535836
            7.3     0.18837043    0.061126474     0.13829571    0.044215519     0.27001494    0.091100994
            7.4      0.2133717    0.061831194     0.15201653    0.043611841     0.31079872    0.093283501
            7.5     0.17570238    0.055141176     0.13734309    0.040889151     0.22712115    0.078473858
            7.6     0.10933736    0.052208068    0.082234659      0.0357825     0.15036884    0.080729097
            7.7     0.11642353    0.057226708    0.083061366     0.03867751      0.1702992    0.089016859
            7.8    0.038349125    0.036207804    0.027283942    0.023301027    0.055533545    0.058749258
            7.9    0.082760255    0.033940684    0.057127186     0.02363958     0.12533991    0.051320212
              8    0.082760255    0.033940684    0.057127186     0.02363958     0.12533991    0.051320212
