#  pt_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      20.901861    0.083594654      16.430114    0.065481879      27.438767     0.12321564
              5      73.301401      0.1564871      57.650147     0.12424046      96.138888      0.2140919
             10      146.30852     0.21945904      115.36034     0.17203031      191.14513     0.30047262
             15      245.02243     0.28307537      194.01326     0.22951109      317.92081     0.38824611
             20      363.55493     0.34022699      289.09238     0.26905748      468.32413     0.46657757
             25      413.34771     0.35856988       329.4293     0.28410589      530.14768     0.48534276
             30       404.6763     0.35242819      322.76429     0.27926533      517.85867     0.47586659
             35      368.57324     0.33382323      294.12332     0.26546876      470.95495     0.44717981
             40      321.83506     0.31052515      256.87611     0.24732356      410.92246     0.42174591
             45      278.34518     0.28765516      222.34789     0.23017604      354.82292     0.38598608
             50      240.64271     0.26716725      192.26409     0.21278229       306.5679     0.35720881
             55      208.22014     0.24842491      166.35532     0.19871897      265.22402     0.33085722
             60      180.86311     0.22992921      144.58102     0.18294688      230.08133      0.3115222
             65      156.40605      0.2136349      125.03984     0.17271974      198.98707     0.28812581
             70      136.48687     0.19913384      109.20133     0.15951993      173.45034     0.26813181
             75      119.03873     0.18594488      95.263617     0.14868489      151.23064     0.24941323
             80      103.81692     0.17324224      83.128835     0.13808685      131.77627     0.23074344
             85      90.491405     0.16167723      72.460645     0.12872214      114.84191     0.21477381
             90      79.463511     0.15168904      63.535056     0.12023431      100.88593     0.20258476
             95      70.171188      0.1452076      56.077511     0.11451757      89.095431     0.19667727
            100      61.575995      0.1332731      49.112326     0.10549834      78.366454     0.17904186
            105      54.421042     0.12614361      43.431182     0.10092725      69.177782      0.1734718
            110      48.075795     0.11896124      38.292985    0.096542974      61.247367     0.16270002
            115      42.535409     0.11134923      33.903458    0.088012556      54.120371     0.15130673
            120      37.686129     0.10475425      29.966252    0.082498782      48.095768     0.14187469
            125      33.429151     0.09972028      26.598464    0.078872171      42.608958      0.1377551
            130      29.996366    0.093834844      23.824636     0.07394657       38.31301     0.12865407
            135      26.723209    0.090386716      21.208364    0.070590416      34.161995     0.12376886
            140       24.04334    0.085623487      19.069513     0.06756711      30.747487     0.11761387
            145       21.23158    0.080072929      16.858333    0.062874236      27.102931     0.11070681
            150       19.19466    0.075382572      15.222393    0.059246927      24.540006     0.10337244
            155      17.214704    0.070933237      13.645901    0.055744102      22.015037    0.097393972
            160        15.5887    0.067349012      12.331197    0.052894324      19.988433    0.093084741
            165      14.065002    0.064720884      11.123569    0.050509735      18.037873    0.089050962
            170      12.603201    0.061055346      9.9659612    0.047411195      16.158565    0.083653541
            175      11.411133    0.057796128      9.0221832    0.045188329      14.627931    0.079691617
            180      10.428722    0.057473512      8.2307733    0.044079935      13.401293     0.08039912
            185       9.349639    0.052575123      7.4075499    0.046005705      11.950558      0.0842044
            190      8.4798296    0.049540401      6.6915691    0.038697257      10.893999    0.068517301
            195      7.8498692    0.047897064      6.1874159    0.037172255      10.097875    0.066094177
            200      7.0577025    0.045897897      5.5702451    0.035524863      9.0576135    0.063575013
            205      6.4654362    0.044175745      5.0927363    0.034174178       8.322504    0.061502743
            210      5.9602364    0.042190512      4.6956195    0.032748089      7.6652385    0.058541219
            215      5.4520017     0.04207377      4.2942419    0.032218768      7.0129643    0.058772906
            220      4.9160215    0.037790459      3.8706549    0.029204138      6.3265917    0.052294645
            225      4.5247837    0.037744399      3.5648565    0.029078535      5.8175476    0.052705875
            230      4.1958232    0.035413733      3.3044994    0.027383083      5.3956027    0.049219806
            235        3.82397    0.034782121      3.0132431      0.0266126      4.9127408    0.048515094
            240      3.4904118    0.032147824      2.7429657    0.024792637      4.4993888     0.04455441
            245      3.3250847    0.030941501      2.6186687     0.02420875      4.2720531    0.043632778
            250      3.0325216    0.029781574      2.3810702     0.02289334      3.9127666    0.041169443
            255      2.7616762    0.028630072      2.1772512    0.022117888       3.542507    0.040179291
            260      2.5931551    0.039906645      2.0250038     0.02889761      3.3697986    0.058215172
            265      2.4099307    0.027670383      1.8966753    0.021193341      3.0982961    0.039239011
            270      2.2159805    0.027424471      1.7416707    0.020846674      2.8524437      0.0396118
            275      2.0747126     0.02472027      1.6270241    0.019324658      2.6793574    0.035751412
            280       1.926768    0.024450098       1.512337    0.018812792      2.4840505    0.034759999
            285      1.6972759    0.022786384      1.3352862    0.017508239      2.1817296    0.032259476
            290      1.6637673    0.023917733      1.3048483    0.018066773      2.1472671     0.03411844
            295      1.5217978    0.021245531      1.1912317    0.016255256      1.9691227    0.029632501
            300      1.4006325    0.020657807      1.1037432    0.015820429      1.7949211    0.028992764
            305      1.3118224    0.019925887      1.0289137     0.01518209      1.6924051    0.027903314
            310      1.2033263    0.019894966     0.94726986    0.015241254      1.5436395    0.028825031
            315      1.1533846    0.018678492     0.90406507    0.014253899      1.4887459    0.026259286
            320      1.0637804    0.017823715     0.83325131    0.013664684      1.3742157    0.024988555
            325     0.97381005    0.016977589     0.76895043    0.013048887      1.2432065    0.023682359
            330     0.92931551    0.017855898     0.72921756    0.013431825      1.1967309    0.025398434
            335     0.86839529    0.015928405     0.68164166    0.013214492      1.1189381    0.024581822
            340     0.81462921    0.016356164     0.64250547    0.012425821      1.0412244    0.023362128
            345     0.80230476    0.031823155     0.62512442     0.02220885      1.0420473    0.047635208
            350     0.72158778    0.016896771     0.56638929    0.012689964      0.9282773    0.025380633
            355     0.69606579      0.0182418     0.54023401    0.013145923     0.90968656     0.02700496
            360       0.626972    0.015474094     0.48841694    0.011412879     0.81510129    0.022326672
            365     0.61007846    0.014907621     0.47586315    0.011253252     0.79128945    0.021942205
            370     0.56943992    0.012973204     0.44269976   0.0097725537     0.74196523    0.018361829
            375     0.53786202    0.017155628     0.41934918    0.012384066     0.69791769    0.025394061
            380     0.48341823    0.012294221     0.37905948   0.0093180119     0.62127934    0.017652212
            385     0.45629029    0.011691018       0.355588   0.0088373155     0.59230186    0.016447883
            390     0.45000265    0.011467931     0.35470625   0.0092519482     0.57422583     0.01845576
            395     0.40966102    0.011071492     0.32000289   0.0083878431     0.52974606    0.015644107
            400     0.37755325    0.010725464      0.2998436   0.0082654802      0.4770693    0.015311352
            405     0.36512104    0.010816448     0.28544521   0.0082393007     0.47198553     0.01560674
            410     0.34101158    0.010276399     0.26682414   0.0078274014     0.43998543    0.014700978
            415      0.3234878   0.0098667729     0.25221307   0.0074396653     0.41947775    0.014047901
            420     0.29792529   0.0094983707     0.23278058   0.0072323999     0.38506697    0.013470825
            425     0.27821706    0.010516855     0.21593067   0.0076722172     0.36309929    0.015364721
            430     0.28816347   0.0093505795     0.22421281   0.0070784611     0.37453452     0.01338849
            435     0.25815114   0.0087991365     0.20225719   0.0067029083     0.33246101    0.012468846
            440     0.24282293   0.0084490224     0.18894326   0.0064125569     0.31584664    0.011917038
            445     0.25009189   0.0088002855     0.19682313   0.0068294397      0.3198626    0.013001449
            450     0.21180575   0.0080806299     0.16761799   0.0062882373     0.26857803    0.011871046
            455     0.21271056   0.0081826498     0.16527923   0.0061274243     0.27715447    0.011766521
            460     0.18795549   0.0075907491     0.14592947   0.0057055116     0.24490133    0.010781454
            465     0.18838958   0.0075632825     0.14634411   0.0056567648     0.24515426    0.010893208
            470     0.17615939   0.0071985199     0.13663164   0.0054205836     0.23008818    0.010162291
            475     0.18074097   0.0077259921     0.14057918   0.0058087647     0.23456266    0.011033499
            480     0.16745473   0.0073650058     0.13121715   0.0054957618     0.21489412    0.010569718
            485     0.14788416   0.0072219965     0.11727139   0.0054490426     0.18667953    0.010510895
            490     0.14443525   0.0072143945     0.11277444   0.0053414865     0.18657928    0.010623256
            495     0.13820477   0.0065572484     0.10726913   0.0049028289     0.17988167   0.0092853585
            500     0.13594972   0.0068778542     0.10583814   0.0050983065     0.17628005    0.009929378
            505     0.12572765   0.0060687985    0.097604435    0.004552214     0.16372684   0.0086476671
            510     0.11273363   0.0059706734    0.088601635   0.0045081743     0.14420264   0.0084263537
            515     0.11238804   0.0063705103    0.086549094   0.0046543442      0.1479714    0.009516183
            520     0.10681027   0.0057499487    0.083406304   0.0042912381     0.13759628   0.0082939918
            525     0.10780671   0.0064767523    0.082991657   0.0047517015     0.14177541   0.0093018647
            530     0.10307099   0.0054426761    0.080512052   0.0041447643     0.13294712   0.0078533256
            535    0.082996031   0.0052739588    0.065865751   0.0039358036     0.10462385   0.0079410201
            540    0.095753162    0.005699871    0.075002437   0.0042404984     0.12270966   0.0082187544
            545    0.091674479   0.0052505336    0.072262037   0.0041554264      0.1166567   0.0077055297
            550    0.079935713   0.0048677294    0.062577463    0.003654355     0.10254635   0.0070661274
            555     0.07224749   0.0049768552    0.057207425   0.0037044172    0.091147753   0.0073843519
            560    0.071381672   0.0047253008    0.058365276   0.0041738604    0.085763714   0.0090125504
            565    0.070409983   0.0049022797    0.055046993   0.0036441919    0.090656252   0.0069752113
            570    0.068740324   0.0045311829    0.054659007    0.003451795    0.086242908   0.0065832846
            575    0.065466168   0.0044776448    0.051587922   0.0033540708    0.083192369   0.0064411791
            580     0.06000131   0.0049066843    0.047024502   0.0035755877    0.077057075   0.0071453733
            585    0.056731815   0.0041634923    0.044390614   0.0031229919    0.072826582   0.0059872356
            590    0.050600374   0.0040171082    0.039412776   0.0029869457    0.065346102   0.0058507666
            595    0.046781723    0.003821057    0.037153762   0.0028737291    0.058890163   0.0055273483
            600    0.053829004   0.0039224287    0.041219962   0.0029683468    0.071277641   0.0055079423
            605    0.050563115   0.0040430281    0.038774003   0.0029722607    0.066759701   0.0059472171
            610    0.051564858    0.005474545    0.040312967   0.0040073681     0.06604512   0.0083094643
            615    0.040111275   0.0034937393    0.030928936   0.0025949072     0.05269013   0.0049606926
            620    0.040479332   0.0036744267    0.031882041   0.0026930592    0.051452384   0.0053908054
            625    0.036817087   0.0034245519    0.029444903   0.0027258999    0.045622047   0.0051096516
            630    0.037969627   0.0034084911    0.029666894   0.0025725448    0.048925502   0.0048959044
            635    0.036599841   0.0032862024    0.028173133   0.0024565236    0.048022881   0.0046475347
            640    0.037300502   0.0032016129    0.028800235   0.0024071774    0.048771619   0.0045755012
            645    0.033362346   0.0033466699    0.025586124   0.0024407273    0.044000013   0.0048373784
            650    0.033152527   0.0033494359    0.026162932   0.0026856603    0.042057056   0.0052078335
            655    0.027360165   0.0029754566    0.021829119    0.002229136    0.034033622   0.0042362088
            660    0.029307167   0.0030093087    0.022390824   0.0021931246    0.038827935   0.0043754421
            665    0.024745736    0.002906637    0.019879471    0.002131213    0.030494442   0.0043328591
            670    0.028338467   0.0029500129    0.022520698   0.0022232157    0.035491453   0.0041986028
            675    0.028358906   0.0029418237    0.022218785   0.0022032437    0.036301968   0.0042441917
            680    0.026477812   0.0027860316    0.020329768   0.0020921301    0.034883774   0.0039804128
            685     0.02234435   0.0025823113    0.016699911    0.001854888    0.030528515   0.0038143662
            690    0.023742378   0.0028098656    0.018753774   0.0021299996    0.030073762    0.003948497
            695    0.024540687   0.0032746424    0.018534048    0.002371614    0.033071905   0.0047535517
            700    0.020199179   0.0025930318    0.016319994   0.0019363523    0.024578143   0.0037675249
            705    0.021512375   0.0025978142    0.016755682    0.001935501    0.027815192   0.0036896954
            710    0.020018556   0.0025677789    0.015576496   0.0018822349     0.02579489   0.0037396256
            715    0.016299319   0.0022342065     0.01251441   0.0016515126    0.021437736   0.0032498972
            720     0.01923635   0.0024162108    0.014722146   0.0017555317    0.025467746   0.0035646341
            725    0.017555027    0.002397541    0.014407176   0.0017722102    0.020759501   0.0037270753
            730    0.020215904   0.0025184223    0.015435256    0.001837701    0.026849234   0.0036606473
            735    0.014409831   0.0022551314    0.011619326   0.0016557533    0.017591243   0.0033086694
            740    0.015841552   0.0020877019    0.012246238   0.0015783319    0.020603205    0.002929346
            745    0.013739618   0.0021327642    0.011273933    0.001586879    0.016292458   0.0033244179
