#  y_bbZ-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
            0.6      548.69004      2.9263804      430.91047      2.2573862      710.26922      4.0661749
            0.7      539.48912      2.8430162      424.33248      2.2349244      697.00699      4.0051066
            0.8      539.94311      2.9529152      423.49859      2.2595916      700.25178       4.113376
            0.9      531.99321      2.8936506      416.86865      2.2309248      690.95121      4.0462906
              1      517.68892      2.8231924      407.18625      2.1999157      669.05552      3.9750892
            1.1      507.70415      2.8079187      398.91733      2.2320036      657.06145      3.9862542
            1.2      491.99552      2.6754132      385.92037      2.0773947      638.23074      3.6878504
            1.3      476.43876      2.6983401      372.61001      2.0769268      620.62709      3.7357663
            1.4      455.95336      2.9466847      357.17166       2.219075      592.70123      4.1578745
            1.5      434.56099      2.5005766      339.98762      1.9354629      565.86694      3.4501696
            1.6      414.23854      2.6048918      323.42093       1.983704      540.92609      3.6353439
            1.7      389.66503      2.3763025      304.57972       1.843096      508.21619      3.3288102
            1.8       366.3476      2.2931544       285.6842       1.795024      479.29984      3.2514737
            1.9      340.56863      2.2314222      264.53242      1.7155837      447.86349      3.1244788
              2      309.14328      2.0792143      240.23529      1.6021202      406.29242      2.9016343
            2.1      283.92359      2.0019683      220.16146      1.5431896      374.28292      2.8337155
            2.2      256.26591      1.9125768      198.70709      1.5545683      337.89883      2.8852634
            2.3      228.28798      1.9067045      175.73232      1.4371883      303.72311      2.7014278
            2.4      200.94815      1.6786319      154.51414      1.2779443      267.75781      2.3761757
            2.5      174.23358      1.5712549       133.2672      1.1884106      233.75772      2.2268489
            2.6      146.30307      1.5394423      111.85604      1.1502404      196.40717      2.2278012
            2.7      122.10129      1.3498865      93.070169      1.0227615      164.53188      1.9961749
            2.8      97.655936       1.165213      74.120802     0.89828451      132.21665      1.7055909
            2.9      78.042973      1.1249351      58.752239     0.81896572      106.78989      1.6627311
              3      60.612122     0.91979721      45.383364     0.68229772       83.54716      1.3333676
            3.1      46.877594     0.82109901      34.867222     0.60483018       65.10264      1.2060815
            3.2      33.969511     0.71372384      25.116304     0.51669978      47.556639      1.0739355
            3.3      24.827693     0.59054648      18.198482     0.42870368      35.121994     0.87412869
            3.4      16.785123     0.48673981      12.207913     0.34839717      23.985013     0.73270518
            3.5      10.907999     0.39245946      7.9000424     0.28106334      15.645939     0.59050621
            3.6      6.1884997     0.29567295      4.4816345     0.21850207      8.8982636     0.44720547
            3.7      3.7848038     0.23328023      2.7129924      0.1686008       5.505173     0.37170036
            3.8      2.1096772     0.17047707      1.4936611     0.11928883      3.1154314     0.26712984
            3.9      1.0742312     0.12404868     0.72987599    0.084017106      1.6726658     0.19846893
              4     0.52767344    0.088669287     0.35380763    0.058433512     0.83538251     0.14631559
            4.1     0.32303148    0.063360958     0.21328522    0.042203968     0.51625914     0.10247095
            4.2     0.11203625    0.037347561    0.074494437    0.025048821     0.17773354    0.059980232
            4.3    0.024971702    0.017656777    0.014204134     0.01004335    0.046640699    0.032978395
            4.4    0.012486169    0.012485545   0.0072896665   0.0072893017    0.022675994     0.02267486
            4.5              0              0              0              0              0              0
            4.6              0              0              0              0              0              0
            4.7              0              0              0              0              0              0
            4.8              0              0              0              0              0              0
            4.9              0              0              0              0              0              0
              5              0              0              0              0              0              0
