# pt_bb-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      517.82205     0.45445625       401.7143     0.33423976      817.88586      2.5769316
              5       1097.237     0.64643524      854.72627      0.4755083      1702.8078      3.5125394
             10       1099.514     0.64693636      861.73681      0.4817402      1649.6007      3.2088258
             15      899.22266     0.58875513      708.99038     0.44213267      1310.1225      2.5984015
             20      692.03475     0.52042413      548.59164     0.39415339      983.42865      2.1154706
             25      522.72192     0.45373831      416.20282     0.34588975      726.04982      1.7002371
             30      394.82867     0.39537637       315.5895     0.30321494      539.56123       1.409949
             35      299.47327     0.34435692      240.33051     0.26610066       401.2583      1.1136554
             40      228.85241     0.30119017      184.11763     0.23469967      301.99726     0.95973443
             45      175.68591     0.26351214      141.68454     0.20472466      230.61712     0.79654009
             50      135.91434     0.23156156      109.83758     0.18044195      175.60787     0.67713442
             55      106.30163     0.20394406      86.013444     0.15941567      135.83426     0.57736434
             60      82.436638     0.17973942      66.892995     0.14279057      105.47464     0.48771629
             65       64.51548     0.15764612      52.427908     0.12438845      81.237246     0.38907877
             70      50.601184     0.13926938      41.144679     0.10981879      63.824036     0.36752565
             75      39.811334     0.12378394      32.406431     0.09814404      49.842864     0.28153517
             80      31.336476     0.10776575      25.481403    0.085189949      39.328214     0.25078248
             85      24.228252     0.09473771       19.72126    0.074890801       30.29189     0.21776541
             90      18.793855    0.082094586      15.300266    0.064923482      23.439353      0.1775239
             95      14.607323    0.071440757      11.897217    0.057117657      18.165712     0.16455576
            100      11.196987    0.060872235      9.1107358     0.04851307      13.969713     0.10319659
            105      8.5119966    0.051589422      6.9217953    0.041849169       10.63844    0.077135251
            110      6.5600574    0.044259011      5.3491781    0.038634426      8.1154128    0.067602475
            115      5.2455958    0.039193757      4.2525272    0.031188919      6.5314547    0.052551948
            120      4.2191752    0.034922534       3.418529    0.027960063      5.2562953    0.047339304
            125      3.3919484    0.031158438      2.7484787    0.024825971      4.2213566    0.041896008
            130      2.7839328    0.028165557      2.2475557    0.022516739      3.4815002     0.03788433
            135      2.2197775     0.02510949      1.7882988    0.020094933       2.781663    0.033931186
            140      1.9018855    0.023335846       1.540448    0.018520651      2.3655392    0.032049245
            145      1.5330935    0.020730497      1.2347909    0.016592809      1.9209182    0.028535142
            150      1.2998822    0.019233836      1.0499706    0.015182142      1.6208033    0.026573337
            155      1.0519081    0.017687733     0.86148453    0.015454324      1.2848177    0.029027142
            160     0.89463492    0.016112579     0.71679007    0.012606257       1.128422    0.022048569
            165     0.75255143    0.014641693     0.60918642    0.011588707     0.93451505    0.020205316
            170     0.64919686    0.021210604     0.52389807    0.014884843     0.80994053    0.033866607
            175     0.52397083    0.012797984     0.42088286     0.01002972     0.65690055    0.017927585
            180     0.47115539    0.011635525     0.37977957   0.0091538048     0.58771203    0.015916189
            185     0.39301838    0.010510271     0.31613775   0.0082643171     0.49185968    0.014608328
            190     0.32666103   0.0097362737     0.26427343   0.0076311653     0.40495642    0.013557939
            195     0.28631151     0.00913719     0.23079308   0.0074321411     0.35677952    0.014219904
            200     0.24584046   0.0083748803     0.19660903   0.0065382077     0.30988255    0.011645579
            205     0.20556322   0.0077660269     0.16518622   0.0061021268     0.25696711    0.010774776
            210     0.18621992   0.0074223759     0.14586661   0.0056381171     0.24096688    0.010679749
            215     0.15659237   0.0067522443     0.12388349   0.0051718419     0.20020734   0.0095925207
            220     0.12890204    0.006158733      0.1041116   0.0047077253     0.15958348   0.0088314783
            225     0.10605089   0.0056424447    0.085482515   0.0044430657     0.13167867   0.0080453318
            230    0.099309822   0.0053950137    0.078923843    0.004115574     0.12613752   0.0076860707
            235    0.086442249   0.0051656959    0.071500329    0.004135018     0.10362569   0.0078782988
            240    0.080956831   0.0049496612    0.064480711   0.0037234004     0.10246658   0.0071724119
            245    0.069430192   0.0045245717    0.054421136   0.0033996333    0.089763258   0.0064685107
            250    0.057527973   0.0041312831    0.045310766   0.0030917458    0.073878239     0.00593791
            255    0.051562021   0.0040880055    0.041971174   0.0031151122    0.063120685   0.0059575781
            260    0.043208527   0.0036146995    0.034546951   0.0027742094    0.054263714   0.0050604569
            265    0.047481131   0.0037228735    0.037771053   0.0028484433    0.060139588   0.0052610718
            270      0.0315004   0.0030707409     0.02510759   0.0023255848    0.039595654   0.0043668943
