#          pt_Z        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      270.75705     0.37218509      209.32658     0.26879336      487.42983      2.5294554
              5       675.8653     0.56460436      525.19062     0.41044914       1153.572      3.4818792
             10      834.39856     0.60376361      652.94489     0.44587028      1314.1034      3.2045927
             15      834.84106     0.58623936      657.37014      0.4396316      1240.6795      2.6386816
             20      767.77518     0.54970836      607.71011     0.41693051       1094.196      2.1670786
             25      676.98017     0.50794746      538.03471     0.39090735      933.18524      1.7724528
             30      587.37052     0.46695749      468.20712     0.36175733      792.54759      1.4647667
             35      502.53133     0.42679943      401.74782     0.33310237      665.78868       1.210121
             40      429.92079     0.39156632      344.17275     0.30707131      563.37413      1.0410736
             45      366.18453     0.35920556      293.72552     0.28289477      475.79417     0.87747324
             50       311.1003     0.32963507      249.88404     0.25963052      400.75439     0.79074733
             55      265.67965     0.30274092      213.50278       0.239234      339.69227       0.674006
             60      225.71644     0.27777183      181.60528     0.22000122       288.6186     0.57310585
             65      193.24586     0.25500884      155.59403     0.20199129      245.29791     0.51066944
             70      164.92388      0.2353053      132.93121     0.18666175      209.00014     0.47470938
             75      142.09967     0.21779979      114.60504     0.17364461      179.69961     0.39308355
             80      121.85618     0.20209907      98.368968     0.16106459       153.9935     0.37562964
             85      105.19378     0.18626967      84.972085     0.14853219      132.43748     0.33836822
             90      90.849498     0.17434354      73.426454     0.13905508       114.4716     0.29736172
             95      78.819393     0.16157645      63.709878     0.12940462      99.080147     0.29731101
            100      68.365104     0.14954598      55.285276     0.11963942      85.987972     0.26090558
            105      59.636098     0.14035797      48.243556     0.11194352      75.102464     0.22542483
            110      52.010183     0.13074426      42.090364      0.1049386      65.432973     0.21587906
            115      45.465402     0.12150547      36.758315    0.097622229      57.185402     0.16763482
            120      39.819916     0.11349366       32.14989    0.091058445      50.133536     0.15612734
            125      35.194461     0.10656826      28.382184    0.085206867      44.418129     0.14813048
            130      31.243141     0.10055938      25.174079    0.080477302      39.381625     0.14040123
            135      27.385477    0.094412504      22.088993    0.079196032      34.491782     0.13360472
            140      24.180694    0.088478859      19.446981     0.07027703      30.554579     0.12126303
            145      21.674423    0.084960156      17.420195    0.067277955      27.378537     0.11697774
            150        19.1105    0.079078602       15.38535    0.064663903      24.058954      0.1223966
            155       17.00879    0.074009942      13.672596    0.059229656      21.469653     0.10559908
            160      15.340936    0.070554079      12.321932    0.056814207      19.413899    0.097330208
            165      13.724185    0.066327526      11.008988    0.052826668      17.352993    0.090477078
            170      12.249373    0.062483019      9.8269933     0.05043389      15.490201    0.086340135
            175      10.949667     0.05916344      8.7789189    0.046841893       13.85592    0.080946491
            180      9.9296059    0.056528107      7.9566942     0.04479479      12.579438    0.077406739
            185      8.9726046    0.053471337         7.1806    0.042272997      11.368339    0.073915543
            190      8.0710272    0.050862521      6.4567875    0.040258628      10.236735    0.069253232
            195       7.289186    0.048698179      5.8345671     0.03844516       9.230189    0.067076347
            200      6.5421294    0.045841882      5.2370558    0.036252407      8.2851427    0.063507668
            205      6.1314702    0.045875388      4.8971188    0.035833913      7.7884333    0.063252829
            210      5.4645425    0.041554605      4.3820706    0.038899367      6.8999337    0.070993162
            215      4.9494084    0.039922506      3.9540744    0.031447814      6.2787035    0.054567037
            220      4.5133533    0.048391076       3.590188    0.036167008      5.7582924    0.068710087
            225      4.1258718    0.036517672      3.2913523    0.028936121      5.2409305    0.050926255
            230      3.7999849    0.034746382      3.0270124    0.027310192        4.83738    0.047333045
            235      3.4665102    0.033254763      2.7653535    0.026230378      4.4052008     0.04548637
            240      3.1125407    0.031795759      2.4809247    0.024867538      3.9581944    0.043524814
            245      2.9110814    0.031243938      2.3231416    0.024559966       3.695138    0.043562394
            250      2.7163067    0.030286105      2.1594031        0.02359      3.4498999    0.042059715
            255      2.4546203     0.02774174      1.9633674    0.022044402      3.1031133    0.038098881
            260      2.2900739    0.028521017      1.8187435     0.02200387      2.9252973    0.040423447
            265      2.0842374    0.025806097      1.6570651    0.020184852      2.6542541    0.035361608
            270      1.9636326    0.025154012       1.559928    0.019662017      2.4957941    0.036767909
            275      1.7757803    0.023860917      1.4143422    0.018756395      2.2601561    0.033193353
            280      1.6825582    0.023436266      1.3355525    0.018227938      2.1483835    0.032441012
            285      1.5238773    0.022315242      1.2090283    0.017452091      1.9518715    0.031702409
            290       1.367438     0.02111687      1.0858298    0.016484319      1.7417998    0.029377032
            295      1.3334018    0.020623012      1.0658691    0.016157312      1.6847077    0.028408356
            300      1.2050162    0.020680086     0.95527545    0.015931957      1.5392529      0.0286215
            305      1.1518424     0.01993896     0.92120008    0.015618401      1.4541806    0.028282771
            310      1.0539058    0.018434663     0.84137278    0.014757172      1.3334332    0.025823898
            315     0.95428969    0.017395683       0.755703    0.013495065      1.2215939     0.02374168
            320     0.87263589    0.016893695     0.69130594    0.013052483      1.1147365    0.023336415
            325     0.83291316    0.016216024      0.6596571    0.012588532      1.0644297    0.022207417
            330     0.76434859    0.015924622     0.60891276    0.012387924     0.96836369    0.021970815
            335     0.73962965    0.015322894      0.5860779    0.011872776     0.94591863    0.021037453
            340     0.67418932    0.014623079     0.53652366    0.011366243     0.85526006    0.020170119
            345     0.64216696    0.015356132     0.50867178    0.011789675     0.81820041    0.021350216
            350     0.61837842    0.030764287     0.48662485     0.02150042      0.7965222    0.045965971
            355     0.58167572    0.013863891     0.46261294    0.010996191     0.73935152    0.019641149
            360      0.5552706    0.013275653     0.43811256    0.010297247      0.7138668    0.018329037
            365     0.48703128    0.013052674     0.38597911   0.0099807511     0.62166394    0.018157784
            370     0.45486664    0.011912011     0.35898237    0.009253383     0.58346977    0.016220315
            375      0.4249958    0.011585198     0.33634704   0.0089879533     0.54360698    0.015997708
            380     0.41660322    0.011473146     0.32886389   0.0088661748     0.53409261    0.015828283
            385      0.3787877    0.010943371     0.30124134   0.0085306953     0.48101147    0.015283423
            390     0.35497313    0.010591724     0.27921969   0.0082206832     0.45751659     0.01482625
            395     0.33751282    0.010550374     0.26553292   0.0080664658     0.43470849    0.014640884
            400     0.32906558    0.010324477     0.25946207   0.0079468783     0.42210389    0.014199935
            405      0.3033691    0.010195621     0.24251127   0.0076785133     0.38225831    0.015904392
            410     0.29346548    0.010030337     0.23206863   0.0077380694     0.37490605    0.014049747
            415     0.27215392   0.0095987128     0.21240376   0.0072832324     0.35441575     0.01360998
            420     0.24080685    0.008967954     0.19047922   0.0068025205     0.30807905    0.012958658
            425     0.24895376   0.0088793372     0.19634888   0.0068596007     0.31959432    0.012170956
            430     0.23323513   0.0086525693     0.18477423   0.0067013083     0.29651172    0.012086301
            435     0.22282023    0.019047423     0.17592359    0.014800336     0.27120067    0.014587225
            440     0.20578173   0.0080888647     0.16033435   0.0061962106     0.26819596    0.011166461
            445      0.1769468   0.0075080305     0.13964842   0.0057933531      0.2260803    0.010566439
            450     0.18073855   0.0076192328     0.14215871   0.0059082521     0.23259027    0.010478619
            455     0.16948365    0.007506301     0.13417383   0.0058250523     0.21704356      0.0103228
            460     0.15824778   0.0072225951     0.12690043   0.0056359721      0.1982502   0.0099367007
            465     0.16396566   0.0084066963     0.12852925   0.0062397625     0.21170455    0.012172572
            470     0.15701068   0.0070134933     0.12448712   0.0056248581     0.19992049   0.0099988738
            475     0.13491175   0.0069881602     0.10569847   0.0053503155     0.17476045   0.0096475504
            480      0.1411792   0.0065575792     0.11110048   0.0050895006     0.18113853   0.0090186141
            485     0.11522292   0.0060819652    0.090524801   0.0046816635     0.14853184    0.008309272
            490     0.11784305   0.0071396282    0.093008386   0.0053191919     0.15066932    0.010319586
            495     0.12455482   0.0063330484    0.097507975   0.0048961858     0.16130938   0.0086706051
            500     0.10973993   0.0069926639    0.085296914   0.0051630409     0.14325859    0.010025978
            505     0.10735563   0.0061002175    0.084641369   0.0046127627     0.13730825   0.0085099576
            510    0.099509824   0.0057055146    0.078179809   0.0044161344     0.12813105   0.0077804239
            515    0.089847287   0.0053844251    0.073477186   0.0047068635     0.10883892   0.0095294732
            520    0.086542842   0.0052158084    0.068080044   0.0040485076      0.1110692   0.0071864277
            525    0.078790467   0.0052964874    0.062020377   0.0040056489     0.10115599   0.0074138721
            530    0.073100894   0.0048542771    0.058085036   0.0037237925     0.09222481   0.0069158068
            535    0.072070403   0.0049083738    0.056330111   0.0037143797    0.093405494   0.0068796453
            540    0.071414009   0.0049406828       0.057163   0.0038285559    0.089463124   0.0068360075
            545     0.07314461   0.0048320983     0.05694344   0.0037058024     0.09537637   0.0066029239
            550    0.059684597   0.0043308134    0.047211606   0.0033009981    0.075715078    0.006101449
            555    0.058891981   0.0045027605    0.046285236   0.0033961505    0.075714885   0.0064212224
            560    0.056214098   0.0043137779     0.04555084   0.0036175269    0.069203782    0.006292495
            565    0.055656362   0.0043797909    0.045053875   0.0033979673    0.068257528   0.0061394665
            570    0.057147548   0.0043483548    0.045600135   0.0033576008    0.071983273   0.0060096877
            575    0.045372807   0.0037959105    0.035398601   0.0028772007    0.058924439   0.0052571443
            580    0.058693761   0.0051652103     0.04659827   0.0041943706    0.080564268      0.0107486
            585    0.044473717   0.0036933438    0.034862378   0.0028470275    0.057451968   0.0051047783
            590     0.05092295   0.0040416322    0.039478722    0.003070275    0.066547893   0.0056520916
            595    0.043184324   0.0038149489    0.034505844   0.0029642485    0.054615969   0.0052483407
            600    0.039649138   0.0035598577    0.032316515   0.0027719521    0.048159797   0.0052119169
            605    0.036472184   0.0036331258    0.028682811   0.0028501181    0.046599339   0.0050170369
            610    0.032188769   0.0033036194    0.025498582   0.0025106815    0.040829539   0.0046520024
            615    0.038708133   0.0034814218    0.030903746   0.0027634315     0.04869778    0.004630833
            620    0.031731186   0.0032362059    0.025638037   0.0026343503    0.038673253   0.0049049895
            625    0.035833329   0.0034781772    0.029294556   0.0028080434    0.043256111   0.0051134288
            630    0.031146156   0.0032422312     0.02544332   0.0025771258     0.03779561    0.004354989
            635    0.031020305   0.0031539513    0.024165545   0.0024090214    0.040228355   0.0043217576
            640    0.026374747   0.0030431553    0.020564432   0.0023056427    0.034270429   0.0042220847
            645    0.031435224   0.0037558259    0.024683693   0.0027473038    0.040264223   0.0054740021
            650    0.027193017   0.0029703202    0.021394804   0.0022856057    0.034881425   0.0040453797
            655    0.023165125   0.0028285585    0.018274862   0.0021520521    0.029520986     0.00388256
            660    0.019749316    0.002512705    0.015256579   0.0018983493    0.025910976   0.0034620686
            665    0.023693323   0.0027728702    0.018457666   0.0021306147    0.030901692   0.0038117192
            670     0.01882185   0.0024391194    0.014986849   0.0018887912    0.023598442   0.0033017099
            675    0.019998283   0.0025468778    0.015567644   0.0019411716    0.026031739   0.0034760509
            680    0.023196229   0.0026119339    0.018242423   0.0020264674    0.029714607   0.0035274025
            685    0.017641692   0.0027587371    0.014261978   0.0020165381    0.021624859   0.0041616357
            690    0.018972808   0.0024572328    0.014566397   0.0018442626    0.025059854   0.0034278277
            695    0.018699256    0.002352714    0.014906226   0.0018736794     0.02342318   0.0030819661
            700     0.01398089   0.0021482083    0.010973157   0.0015917414    0.017946773   0.0030542662
            705    0.018338594   0.0023599194    0.013875097   0.0017788092    0.024796298   0.0033126427
            710    0.015493819   0.0021739828    0.012190245   0.0016651782    0.019823205   0.0029621598
            715    0.011573971   0.0018564413   0.0088102767   0.0013935463    0.015468229   0.0025696579
            720    0.009518868   0.0018338013   0.0077273895   0.0013849255    0.011660273   0.0025594063
            725   0.0081762225   0.0018145479   0.0070594238   0.0013433022   0.0089369794   0.0027418889
            730    0.014667148   0.0021994039    0.011660331   0.0016612986    0.018420948   0.0030712442
            735    0.010535841   0.0022169442   0.0089474467    0.001560828    0.011972172   0.0034605153
            740     0.01224758   0.0019728033   0.0093968267   0.0015406076    0.016342302   0.0026314443
            745    0.011147669    0.001815879   0.0086685787   0.0014184104    0.014573482   0.0024487705
            750    0.009698868   0.0017717261   0.0078591733   0.0014367013    0.011768144   0.0023436768
            755   0.0076131001   0.0015431863   0.0058372401   0.0011553884    0.010075529   0.0021409859
            760    0.010025367   0.0019013674   0.0078506773    0.001426395    0.012932095   0.0026828401
            765   0.0096241844   0.0016805955   0.0074850493   0.0012738653    0.012502938   0.0023189447
            770    0.007593081   0.0016136277   0.0057758537   0.0011796272    0.010098874   0.0023347647
            775   0.0091885914   0.0021689719   0.0074110652   0.0017507603    0.011946601   0.0030781055
            780   0.0097557455    0.001782574   0.0073714658   0.0013216404    0.013188331   0.0025184563
            785   0.0075536598   0.0016171156   0.0061370111   0.0012046742   0.0092079553   0.0024009597
            790   0.0073854118   0.0015609184   0.0057766677   0.0011798955   0.0095223402   0.0021615035
            795   0.0063353004   0.0016027461   0.0052655198   0.0011917935   0.0074990944   0.0023097225
            800   0.0059936851   0.0014317123   0.0046454506   0.0010214072   0.0077809221   0.0021584627
            805   0.0084042607    0.001537509   0.0063135517   0.0011465935    0.011431517   0.0021416117
            810   0.0081243975   0.0014994803   0.0067864355   0.0012905104   0.0096751987   0.0022322731
            815   0.0052226328   0.0013651949   0.0041295688   0.0010096993   0.0066675866    0.002005007
            820   0.0076327122   0.0015140296   0.0056997838   0.0011130895    0.010415816   0.0021530376
            825   0.0055525278   0.0013566627   0.0044197965   0.0010510425   0.0069989698   0.0018421308
            830    0.005641806   0.0012057638   0.0041807567  0.00090054291   0.0077963688   0.0016771784
            835   0.0056724006   0.0017552458   0.0042749125   0.0012606807   0.0076374435   0.0025491903
            840   0.0058843243   0.0013592484   0.0046059078   0.0010420526   0.0075760763   0.0018299751
            845   0.0079863021   0.0018706709   0.0060036757   0.0013515699    0.010802588   0.0027012664
            850   0.0054750907   0.0013014301   0.0044076376   0.0010383966    0.006726449   0.0017027263
            855   0.0064713132   0.0012978797   0.0047333991  0.00095525119   0.0090679682   0.0018425555
            860   0.0060582957    0.001369797   0.0048409348   0.0010868434   0.0075192814    0.001790154
            865   0.0047002543   0.0011141604   0.0036436185  0.00087272886   0.0060962543   0.0014678706
            870   0.0028583212  0.00093438168   0.0025899396  0.00080682986   0.0029190525  0.00098619333
            875   0.0044769094   0.0012423868   0.0034732909  0.00091752687   0.0058125214   0.0017604363
            880   0.0030165787   0.0010459329    0.002468337  0.00079258441   0.0035782347   0.0014833885
            885   0.0013916884  0.00081902394    0.001095663  0.00056865568   0.0017500731   0.0012383027
            890   0.0032055262  0.00093635871   0.0024762862  0.00073518847   0.0042148871   0.0012269178
            895   0.0031412846   0.0010420607   0.0027474086  0.00085117145   0.0032915358    0.001328589
            900   0.0044324834   0.0011213446   0.0036283943  0.00092520754   0.0053460554   0.0014100991
            905    0.003015663   0.0010037778   0.0022798347  0.00071286916    0.004041895   0.0014855584
            910   0.0041668108   0.0011976813   0.0032563943  0.00089781151   0.0053539841   0.0016598187
            915   0.0038751605   0.0010642034   0.0028884833  0.00076957359   0.0053236122   0.0015678728
            920   0.0036036439   0.0010155488   0.0025813291  0.00073964851    0.005221946   0.0014722501
            925   0.0035643498   0.0011190658   0.0032370047   0.0017218872   0.0036545246   0.0011919685
            930    0.003473876   0.0010484682   0.0026070779  0.00078350457   0.0047529285   0.0014757942
            935   0.0021691129   0.0010492416   0.0018704865  0.00081057048   0.0024126805   0.0013085498
            940   0.0024080572   0.0010168748   0.0020606576  0.00068282445   0.0025899777   0.0014957865
            945    0.001814849   0.0013171952 -0.00026895581   0.0039718326   0.0025936661  0.00077704757
            950   0.0032202989   0.0010539678   0.0024190079  0.00077462772   0.0043681081   0.0014818981
            955   0.0030036565  0.00098362729   0.0023730938  0.00075895634   0.0038322543   0.0013241393
            960   0.0020775962  0.00073655909   0.0016194785  0.00057443975   0.0026688458  0.00095452726
            965   0.0019403943  0.00075453641   0.0014486614  0.00056375023   0.0026615707   0.0010420859
            970   0.0025385819  0.00080367172   0.0019651002  0.00062921043   0.0033089603   0.0010598414
            975   0.0030756629   0.0022163238   0.0021623021   0.0014127863   0.0045254312   0.0036367398
            980   0.0020771764  0.00073803513   0.0015670334  0.00056281259   0.0027968203  0.00099747535
            985   0.0021708871  0.00078280318   0.0015769157  0.00057529805   0.0030879618   0.0011122572
            990  0.00075417487  0.00066260871 -0.00026337046   0.0017275451   0.0010230137  0.00043253703
            995   0.0025631478  0.00097108981    0.001822849  0.00066514582   0.0037160064   0.0014937148
           1000   0.0025631478  0.00097108981    0.001822849  0.00066514582   0.0037160064   0.0014937148
