#   y_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8    0.012485532    0.012484908    0.007309062   0.0073086963    0.022517647    0.022516521
           -4.7    0.012483943    0.012483319   0.0077033383   0.0077029533    0.021172019     0.02117096
           -4.6    0.099263913      0.0392859    0.069228618    0.027188225     0.14739078    0.064376068
           -4.5      0.3762903    0.070517158     0.26042257    0.048951344     0.56872464     0.10858142
           -4.4       1.022744     0.12334729     0.71217012    0.084262407      1.5368366     0.19430553
           -4.3      2.3349808     0.18260496      1.6819247     0.12858819      3.3796779     0.28117652
           -4.2      5.1880893     0.27703737      3.8124783     0.19755245       7.288838     0.41814231
           -4.1      9.6741805     0.37560129      7.1343595     0.27194216      13.601325      0.5629748
             -4      17.874041     0.51053371      13.278698     0.37388743      24.915039     0.75624159
           -3.9      28.490097     0.64778345      21.463762     0.47551667      38.928393      0.9444006
           -3.8        46.8332     0.82702243      35.544982     0.61591795      63.387266       1.206516
           -3.7      71.124902      1.0166618      53.938132     0.75501094       96.42624      1.4706868
           -3.6      100.27381      1.2012147      76.878517     0.90583817      134.06211      1.7063546
           -3.5      137.30023      1.4059962      105.68302      1.0645419      182.76747      1.9970018
           -3.4      186.42526       1.650749      143.65123       1.251236      248.08143        2.33289
           -3.3      241.83307      1.8584961       187.1472      1.4167242      320.09047      2.6069296
           -3.2      294.74919      2.0560581      228.79713       1.572564      388.73488       2.886269
           -3.1      363.52016      2.2721556      284.18696      1.7619683      474.99479      3.1895904
             -3      437.87747      2.5819245      342.51681      1.9852366      571.90156      3.6540753
           -2.9      511.65395      2.7045357      401.24139      2.1012789      666.33069      3.7516975
           -2.8      594.00355      2.9166982      466.68021      2.2624754      771.85398      4.0133264
           -2.7      675.44841      3.1015723      531.09284      2.4141843      876.86114      4.2429921
           -2.6      760.88138      3.3023047      600.59916      2.5784304      982.62108      4.5264729
           -2.5      839.45982      3.5169347      662.80942      2.7409001      1084.7817      4.8720052
           -2.4      923.11188      3.6439648      729.93291      2.8594761      1189.8145      4.9254838
           -2.3      1014.5237      3.8254889      803.20491      3.0087447      1305.5501      5.2226133
           -2.2      1081.8737      3.9548399      859.86416      3.1299112      1385.7597       5.370589
           -2.1      1164.8989      4.1237488      924.77652      3.2355246      1493.6166      5.5895117
             -2      1234.5065      4.4518678      980.94664      3.4617561      1580.6346      6.0959511
           -1.9      1288.8798      4.3437639      1026.6269      3.4546686      1644.9021      5.9677175
           -1.8      1354.5305      4.4432008      1077.3527      3.5083254      1732.0959      5.9986799
           -1.7      1414.7368      4.6075467      1126.7788      3.6370871      1805.6661      6.2864842
           -1.6      1468.3448      4.6245521      1169.0488      3.6524158      1874.8653      6.2243713
           -1.5      1518.7065      4.7107597       1209.953      3.7297142      1937.1622      6.3384795
           -1.4      1545.9651      4.8111295      1232.6862      3.8019364      1969.6369       6.522726
           -1.3      1584.8699      4.8692684      1264.5194      3.8459805      2017.3579      6.5649018
           -1.2      1622.0215      4.9155808      1293.3022      3.8986391       2066.128      6.6502344
           -1.1      1653.6337      4.9791144       1318.253      3.9280934      2106.7499      6.6961186
             -1      1672.9623      4.9813633      1334.6298      3.9392945      2129.1451      6.6832729
           -0.9      1690.8813      5.3317251      1346.8369      4.1422947      2155.8789      7.2736227
           -0.8      1707.5901       5.066416      1361.9849       3.997772      2173.2689      6.8077398
           -0.7      1728.1989      5.0882529      1377.8815      4.0206428      2200.4268      6.8308072
           -0.6      1733.6847      5.0897932      1383.9936      4.0588496      2203.5529      6.9241401
           -0.5      1749.4416      5.1604229      1394.4885      4.0715452       2227.931      6.9616881
           -0.4      1744.8528      5.1179987      1390.4213      4.0338063      2222.7051      6.8748397
           -0.3      1745.1408      5.0942713      1390.9293      4.0226178      2222.3206      6.8236443
           -0.2      1755.6823       5.103344      1400.8995      4.0339898      2232.3058      6.8544192
           -0.1      1756.4062      5.1483822      1399.7674      4.0784128      2236.8441      6.9857209
              0      1756.9414      5.2137388      1400.5088      4.0997463       2236.962      7.0438947
            0.1      1764.0701       5.141548      1406.4747      4.1555751      2245.4647      7.1294219
            0.2      1757.4713       5.092805      1401.8701      4.0403294       2235.652      6.8388802
