#pt_bb-mbbZ1000        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      557.29036     0.47015821      433.06689     0.34718375      873.19485       2.605149
              5      1202.7082     0.67112276      938.93028     0.49700724      1846.4421      3.5456639
             10      1231.0089     0.67710901      967.09649      0.5090125      1825.5845      3.2346023
             15      1031.0804     0.62172003      814.88325     0.47051835      1484.2841      2.6268255
             20      813.62545     0.55573975      646.42055     0.42389288      1142.0202      2.1460459
             25      631.65249     0.49123648      503.93343     0.37754629       867.5051       1.734557
             30      491.84277     0.43430194      393.84574     0.33547356      664.62071      1.4526634
             35      385.37289     0.38463718      309.76905     0.30036558      511.85877      1.1530027
             40       305.3327     0.34336442      245.97865     0.26966357      400.05777      1.0024258
             45      243.84652     0.30505611      196.92794     0.24091273      317.64843     0.84243678
             50      196.90291     0.27394667      159.29744     0.21517418      253.30012     0.72401341
             55      161.13747     0.24689637      130.52051     0.19465499       205.7154     0.61809091
             60      132.12513     0.22353748      107.29117     0.17859943      168.27769     0.53239593
             65      109.50065     0.20281307      89.064519     0.16176059      137.93767     0.45030699
             70      91.552968     0.18479422      74.508359     0.14723311      115.22716     0.43229716
             75      77.357962     0.17266341      63.030681     0.13740494      96.875996     0.34518957
             80      65.524176     0.15605188      53.404603     0.12430782      82.205296     0.32753314
             85       55.81104     0.14354423      45.550448     0.11448087      69.636206     0.29599454
             90      47.773391     0.13313805      39.016732     0.10625391      59.688172      0.1923795
             95       41.38925     0.12338647      33.796775     0.10006567      51.683044     0.18044393
            100      35.772149     0.11467967      29.191307     0.09236157      44.607153     0.16513922
            105      31.175374     0.10662821       25.42504    0.086656583      38.956445     0.15304973
            110      27.021903    0.098908325      22.029897    0.084038823      33.775994     0.14460606
            115       23.89169    0.092685074      19.449877    0.074725341      29.862198     0.13067098
            120      20.918396    0.086807287      17.025342    0.070767813      26.127322     0.12362613
            125      18.453061     0.08177138      15.030519    0.067429249      23.064364     0.12760575
            130      16.460088    0.076880021      13.364473    0.061685029      20.580433      0.1088435
            135      14.446075    0.071974818      11.727346    0.057695195       18.08981     0.10051163
            140      12.769183    0.067631459       10.38137    0.053992522       15.92119    0.094219071
            145      11.420905    0.064138941      9.2649091     0.05158922      14.271588    0.089107941
            150      10.224354    0.060949468      8.2931979    0.048601186      12.717559    0.088907533
            155      9.2028898    0.057954746      7.4610609    0.046389306      11.532676    0.082458988
            160      8.2622717     0.05461945      6.6978297    0.043886432      10.341302    0.076172885
            165      7.4555645    0.051342798      6.0490478    0.041142401      9.2879108    0.069686219
            170      6.7045558    0.052819997      5.4315328    0.040968295      8.3751516    0.074503747
            175      6.0270542    0.046524174       4.879074    0.037122004      7.5409378    0.064639305
            180      5.4984851    0.044019917      4.4476045    0.034973445      6.8849999    0.059784134
            185      4.9694328    0.042186401       4.033809    0.033845304      6.1772745    0.059843667
            190       4.493946     0.04527599      3.6255243    0.034783056       5.639405    0.063482488
            195      4.0391138    0.037851625      3.2677399    0.029977957      5.0447735    0.052589954
            200       3.724361    0.036196191      3.0096799    0.028621014      4.6661145    0.049382256
            205      3.3718718    0.034467218      2.7117139    0.027052925      4.2459423    0.046806285
            210      3.0658649    0.032924974      2.4675066    0.025857072      3.8540175    0.044787323
            215      2.7959239    0.031075745      2.2601147    0.024537297      3.4929664    0.042559153
            220      2.6011116    0.031117757      2.1118749    0.026275162      3.2334276    0.046443663
            225      2.3500428    0.029005589      1.8893706    0.022808368       2.951149    0.040204114
            230      2.1714248    0.029161009      1.7406601    0.022474267      2.7415806    0.040528372
            235      2.0559283    0.026931217      1.6533046    0.021151551       2.587342    0.036665535
            240      1.8288573    0.025105581      1.4809419    0.020365468      2.2797635    0.036835309
            245      1.7572762    0.024909782       1.408644    0.019540905      2.2146894    0.033738576
            250      1.5478413    0.023305111      1.2404398    0.018193432      1.9437857     0.03304445
            255      1.4291561    0.022302726       1.151566    0.017591841      1.7918389    0.030763039
            260      1.3586822    0.022952785      1.0939502    0.017870658      1.7062449    0.032114601
            265      1.2450147      0.0210882      1.0130979    0.017067201       1.533427    0.030368971
            270      1.1432244    0.020307432     0.92112653    0.015853768      1.4215746    0.031240774
            275      1.0841123    0.020410821     0.87093724    0.015759247      1.3632396     0.02851452
            280     0.99012984     0.01852612     0.79312358    0.014454646       1.249335    0.025679773
            285     0.90856905    0.018184554     0.73346806    0.014317068      1.1395608    0.026606509
            290     0.82891836    0.017556852     0.66795545    0.013650747      1.0335425    0.024854655
            295     0.79764021     0.01672642     0.63721617    0.012947401      1.0096246    0.023015667
            300     0.74772395    0.016037758     0.59852597    0.012553721     0.94301012    0.022036488
            305     0.66774058    0.015143948     0.53846385    0.011908904     0.83324787    0.021266595
            310     0.61562903    0.015033619     0.49616836    0.011647946      0.7688741     0.02080268
            315     0.59109317    0.015264066     0.47952643    0.012011443     0.73035778    0.022358271
            320     0.54014852    0.013490354     0.43387724    0.010538191     0.67708555    0.018869092
            325      0.5106486    0.013289935      0.4062123    0.010264612     0.64965011    0.018305809
            330     0.48070889    0.013163457     0.38654375    0.010561003     0.60167905    0.019031374
            335     0.43823463    0.012619512     0.35106363   0.0096603985     0.55181301    0.017581974
            340     0.42237548    0.012376925      0.3392635   0.0095292381     0.52950195     0.01727548
            345     0.37243604    0.011472457     0.29686303   0.0088085914     0.47202116    0.016036118
            350     0.36223317    0.011104932     0.28895972   0.0085656504     0.45867338    0.015420211
            355     0.33152887     0.01153878     0.27037819   0.0088379107     0.40595804    0.018377061
            360     0.32090783     0.01124101     0.25675861   0.0086191886     0.40413647    0.015686658
            365     0.27912779   0.0098626325     0.22358693   0.0076632981     0.35051433     0.01356606
            370     0.27589993    0.010060211     0.22103963   0.0076973865     0.34678958    0.014000473
            375     0.25044119   0.0094007014     0.20325142   0.0073145409     0.30863666    0.013223884
            380     0.23632818   0.0088627629     0.19276848   0.0070972861     0.28953452    0.012587937
            385      0.2324618   0.0086790618      0.1846031   0.0067269418     0.29554298    0.011977324
            390      0.1950448    0.008031611     0.15625461   0.0062105503     0.24484889    0.011083648
            395     0.19667263    0.008337751     0.15929845   0.0065100656     0.24264815    0.012090423
            400     0.19180619   0.0080822022     0.15242369   0.0062540924     0.24355659    0.011400986
            405     0.17529343   0.0078747028      0.1435938   0.0068567474     0.21243913    0.013782726
            410     0.16126948   0.0075383679     0.12782033   0.0056461487     0.20548752    0.010753424
            415     0.15171021   0.0076766619      0.1207819   0.0057849986     0.19190663    0.010999602
            420     0.14864011   0.0069845488      0.1183429   0.0053317541     0.18824278   0.0099141875
            425     0.13846514   0.0068637164     0.10906641   0.0051838391     0.17766694   0.0095962512
            430     0.12680284   0.0067792572     0.10213925   0.0052145437     0.15740334   0.0097073819
            435     0.14194113    0.021339624     0.10009741    0.057421762     0.17050227    0.021545374
            440     0.10154447   0.0058027069     0.08091049   0.0044607001     0.12827158    0.008034001
            445     0.11042151   0.0061776686    0.089294784   0.0047233137     0.13638002   0.0090280399
            450      0.1066278   0.0066055815    0.086161881   0.0049720034     0.13205654   0.0094256661
            455     0.10288732    0.012783864    0.083837953   0.0088930749     0.12536678    0.019655874
            460    0.094720674   0.0056799433     0.07429303   0.0043144232     0.12203887   0.0078919525
            465    0.085190391   0.0053709225    0.068613037   0.0040824309     0.10577552   0.0075096126
            470    0.078055885   0.0050561999     0.06265653   0.0038729976    0.097420375   0.0074592822
            475    0.078402963   0.0051044393    0.062023626   0.0039485524     0.10023447   0.0069746234
            480    0.068016076   0.0045148704    0.054054149   0.0034622679    0.086078021   0.0064889842
            485    0.067458601   0.0075767408    0.054054505   0.0053460431    0.084174916    0.011533813
            490    0.058301857   0.0042106235    0.046908977   0.0032584364    0.072289134   0.0060118081
            495    0.057250547   0.0044023132     0.04613277   0.0033253274    0.070796265   0.0062699227
            500    0.058739891   0.0042520598    0.045724674    0.003177292    0.076334821   0.0060748749
            505    0.049966295   0.0040582681    0.038644334   0.0030220592    0.065643905   0.0057360255
            510    0.051355135   0.0045667844    0.040203173   0.0033533816    0.066254849   0.0065475233
            515    0.046899796   0.0040147781    0.037978944   0.0030596034    0.057530348   0.0058543431
            520    0.044163243   0.0038124544    0.035954518   0.0029449143    0.053741755   0.0053241131
            525    0.038682556   0.0034247108    0.030192853   0.0025644767    0.050104045   0.0048534017
            530    0.034095764   0.0033147973    0.027226386   0.0025108345    0.042616698   0.0046133174
            535    0.037994257   0.0036386147    0.030063396   0.0026983456     0.04828159   0.0052806782
            540    0.035434175   0.0033549102     0.02811207   0.0025721497    0.044840789   0.0046629565
            545    0.035759116   0.0033332843    0.028427455   0.0025099425    0.045168133   0.0049883938
            550    0.035306925   0.0044490823    0.027682676   0.0031807937    0.045292543   0.0067301492
            555    0.028550976   0.0031019173    0.024053559   0.0024041393    0.032791424   0.0044766885
            560    0.027174028   0.0032378217    0.020983695   0.0023288114    0.035695752   0.0047670233
            565    0.026078817   0.0035587792     0.02153848   0.0026399416    0.030977749   0.0053224763
            570    0.023499428   0.0029924205    0.019385106   0.0022433335    0.028057495   0.0045093802
            575    0.022214779   0.0027450463    0.018061615   0.0020785665    0.026993418   0.0040508624
            580     0.02207813   0.0028018632    0.018141692   0.0021338517    0.026447991   0.0039800368
            585    0.021954289    0.002638582    0.017493797   0.0019848663    0.027578373   0.0038003614
            590    0.019169443    0.002406443    0.015066652   0.0018247173    0.024499033   0.0033435776
            595    0.019815453    0.002548381    0.015973851   0.0019199032    0.024477469   0.0036263813
            600    0.018095612   0.0025208001    0.014659657   0.0018657386    0.022142906   0.0037872877
            605    0.018289361   0.0025665786    0.014371879   0.0018651054    0.023389914   0.0037564351
            610    0.016755383   0.0025213293     0.01422401   0.0018398984     0.01893876    0.003849429
            615    0.018320725   0.0032635725    0.014398441   0.0022974203    0.023472656   0.0049935672
            620    0.014444051   0.0022012326    0.011664312   0.0016511551    0.017766103   0.0032952914
            625    0.015027936   0.0021125371     0.01186875   0.0016309821    0.019008664   0.0028746775
            630    0.016548973    0.002401263    0.012678258   0.0017449506    0.021953107   0.0034877242
            635    0.013215587   0.0021175217    0.010205234   0.0015613008    0.017349234   0.0030205358
            640    0.012839606   0.0021326787    0.010047129   0.0015503974    0.016574626   0.0031197787
            645    0.011458099   0.0021463253   0.0092094245   0.0015877561    0.014183377   0.0030844683
            650    0.011425126   0.0020456065   0.0087675549   0.0014921221    0.015125081   0.0029455539
            655   0.0082978633   0.0020490266   0.0065231351   0.0014355423     0.01057338   0.0030836362
            660   0.0092632496   0.0017744823   0.0075177997   0.0013316072    0.011273622   0.0025581108
            665   0.0076522988   0.0018268157   0.0060303784   0.0012839441   0.0097499906    0.002770137
            670   0.0052780668   0.0015517688   0.0043127822   0.0011061779   0.0063824293   0.0023047504
            675   0.0091877331    0.001863104   0.0079588178   0.0013881445   0.0099626264   0.0028486905
            680   0.0060182639   0.0015834173   0.0049894874   0.0011410715   0.0071002225   0.0024410957
            685   0.0091218442   0.0018103752   0.0075650111   0.0013818182     0.01075702   0.0025417806
            690   0.0078951224   0.0016641683   0.0062295072   0.0012210429    0.010011103   0.0024190031
            695   0.0067966741   0.0016699533   0.0053868934   0.0011900826   0.0085869762   0.0025188649
            700   0.0061418951   0.0013499321   0.0047134944   0.0010079765   0.0081119745   0.0019199885
            705   0.0062664547   0.0016019641    0.005214849    0.001227354    0.007342334   0.0024503776
            710   0.0070755866   0.0015132525    0.005539027   0.0011323045   0.0090834467   0.0021229675
            715   0.0049952051   0.0012234999   0.0039541748  0.00091969978   0.0063240572   0.0017178967
            720   0.0062929348   0.0016504883   0.0052251956   0.0011925661   0.0074002042   0.0024635752
            725    0.009455434   0.0016413009   0.0073062766    0.001235549    0.012366137   0.0023108676
            730   0.0063825883   0.0014211482   0.0048156757   0.0010314141   0.0086112815   0.0020486406
            735   0.0059942257   0.0014562572   0.0047404897   0.0010648233   0.0075627028   0.0020875088
            740   0.0057876184   0.0013532494   0.0047129603   0.0010259179   0.0069900414   0.0019305094
            745    0.005360248   0.0011729972   0.0040508999  0.00089721232    0.007203504   0.0016114706
            750   0.0032529667   0.0011984426    0.002883663   0.0016259717   0.0033052592   0.0012800126
            755   0.0057025501   0.0013194031    0.004285965  0.00095251011   0.0077234086   0.0019245077
            760   0.0041829952   0.0013537955   0.0034086042  0.00097246563   0.0050415071   0.0020573774
            765   0.0040742193   0.0011368924   0.0029547282  0.00080307883   0.0057957965   0.0016921533
            770    0.003628178   0.0010364172   0.0028645533  0.00080489136   0.0046112623   0.0014041006
            775   0.0015141686   0.0007947533   0.0012646169  0.00059814104    0.001769469   0.0010292836
            780   0.0044994913    0.001117759   0.0035774245  0.00087201354   0.0056057424   0.0015861696
            785   0.0049956311   0.0011170013   0.0035779777  0.00080423916   0.0072021939   0.0016231099
            790   0.0027485533    0.001088878    0.002274353  0.00076318308   0.0032176407   0.0016649241
            795   0.0017483052  0.00074923438   0.0012863275  0.00053267893   0.0024338824    0.001095258
            800   0.0022610302  0.00083237675   0.0016488839  0.00058726374   0.0031934818   0.0012458208
            805   0.0020792814  0.00089183599   0.0015958792  0.00064882821   0.0027471351   0.0012870092
            810   0.0025474912   0.0010126003   0.0023680064  0.00073005662   0.0025638411  0.00090781092
            815   0.0022478728    0.001029737   0.0019480381  0.00078873439   0.0024434977    0.001506601
            820   0.0032483689  0.00096765047   0.0025338633  0.00073877101   0.0041675422   0.0013252217
            825   0.0024977742  0.00093451101   0.0018471288  0.00066326099   0.0034647187   0.0013855334
            830   0.0019982703  0.00099903113   0.0016344483  0.00068390206    0.002389361   0.0015644691
            835   0.0025356248  0.00087688077   0.0018307091  0.00062084726   0.0036141686   0.0012906487
            840   0.0020335707  0.00087605004   0.0015429698  0.00061228362   0.0027173736   0.0013198625
            845   0.0019981304   0.0008651597   0.0015023466  0.00059885903   0.0026967758   0.0013194661
            850   0.0019980732  0.00086514687   0.0017015898  0.00064767509    0.002211097   0.0011269964
            855   0.0022478411  0.00082831619   0.0018331065  0.00065670587   0.0027107218   0.0010960633
            860   0.0016862067  0.00070913491   0.0012725024  0.00052623431   0.0022640954   0.0009938617
            865  0.00099902701  0.00061174471  0.00075975199  0.00040173842   0.0013285215  0.00098871679
            870   0.0017486041  0.00074933406   0.0013781812  0.00055962368   0.0022215517    0.001072331
            875   0.0012799936  0.00057294395   0.0009824038  0.00044130124   0.0016880636  0.00075699245
            880  0.00099903339  0.00061174731  0.00087165659  0.00048477064   0.0010766995  0.00084357171
            885    0.001568795  0.00090750494   0.0013370175  0.00067756001   0.0017507218   0.0011860687
            890  0.00074983148  0.00066097111  0.00059779335   0.0012129201  0.00076919551  0.00057564257
            895    0.001498531  0.00070638345   0.0012500032  0.00055265815   0.0017308299  0.00094160436
            900   0.0025318537   0.0008853763   0.0017730111  0.00061423729    0.003731911   0.0013331273
            905   0.0015028744   0.0011207767   0.0010165787  0.00074165078   0.0023017234   0.0017584145
            910  0.00099902703  0.00049948854  0.00068681716  0.00034423755   0.0015112305  0.00075803879
            915   0.0025530366  0.00080901212   0.0019801018  0.00064222787   0.0032952152   0.0011137126
            920   0.0011337424  0.00057768284  0.00083191098  0.00042866874   0.0015872305  0.00080442423
            925  0.00049952307  0.00061175252  0.00045329094  0.00041327981  0.00050742767  0.00086596044
            930  0.00024976791  0.00066076663  6.7669316e-05   0.0010552432  0.00029825755  0.00043736273
            935   0.0017482989  0.00066076181   0.0013117774  0.00049787665   0.0023674149   0.0009020416
            940  0.00074927185  0.00043257067  0.00051541494  0.00029882321   0.0011364769  0.00065991348
            945  0.00049951031  0.00035318947  0.00033650875  0.00023871928  0.00077420668  0.00054952886
            950  0.00078681083  0.00059225952  0.00049960572  0.00037635817   0.0012916502  0.00097141258
            955  0.00083841652  0.00048913346  0.00063510334   0.0003749565   0.0011436184  0.00067513657
            960  2.8617806e-07  0.00049962848 -0.00019831479   0.0008284209  8.1392674e-05  0.00031892025
            965   0.0012488394  0.00055847005  0.00093364069  0.00042113124    0.001695256  0.00077029935
            970  0.00024976154  0.00043257804 -0.00028649983  0.00044440395  0.00045006676  0.00045120092
            975  0.00099903339  0.00049949171  0.00074565341   0.0003745678   0.0013676884  0.00068892608
            980  0.00049952307  0.00035319849  0.00040541176  0.00028671549  0.00060592688  0.00042863527
            985  0.00049951669  0.00035319398  0.00036113832  0.00025635465  0.00070835611  0.00050397868
            990  0.00024976154  0.00043257804  0.00019312559  0.00057952583  0.00025540222  0.00040452815
            995  0.00049952307  0.00035319849  0.00037240065  0.00026507384  0.00068544992     0.00048967
           1000  0.00049952307  0.00035319849  0.00037240065  0.00026507384  0.00068544992     0.00048967
