# y_bbZ-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5     0.66956725     0.13954275     0.46746201    0.089666458      1.0584801     0.59612095
           -4.9      1.2923126     0.21106875     0.91684801     0.13572964      2.9475256     0.97644959
           -4.8      3.9201962     0.33026957      2.8485119     0.21945559      7.9795975      2.1885987
           -4.7      10.802402     0.54592578      7.9244808     0.36872613      22.199217      4.0298517
           -4.6       25.73472     0.85376612      19.251557     0.57932988      41.862477      7.3031769
           -4.5      56.207407      1.2142193      42.153441     0.84298341      115.31849       7.892813
           -4.4      107.04518      1.6666645      80.804676      1.1649436      198.71537      11.820974
           -4.3      186.49679      2.1930288      141.35528      1.5583636       340.6566      14.227536
           -4.2      300.90993      2.7663456      229.70971      1.9648402      496.99796      16.858618
           -4.1      442.95588      3.3458818      339.52711      2.3866606      726.57457      19.605284
             -4      639.01206      3.9717211      490.93121      2.8508109      1054.7071      23.239259
           -3.9       859.4527      4.5825085      662.11625      3.2946079      1422.1753      25.694566
           -3.8      1123.6344      5.1618955      867.93024       3.751334      1791.4384       27.32173
           -3.7      1407.5541       5.743396      1090.2607      4.2094681      2200.6872      29.762362
           -3.6      1692.3127      6.2436635      1315.3367      4.5572541      2683.2027      30.685905
           -3.5      2017.7081      6.7830673      1572.7295       5.020035       3140.117      32.390134
           -3.4      2320.5697      7.2271945      1811.0664      5.3164213      3560.5837      36.300671
           -3.3      2630.0703      7.6230701      2057.7116      5.6581377      3966.8742      34.685093
           -3.2      2926.0192      8.0118515      2291.1438      5.9354714      4414.7536      36.810095
           -3.1      3201.1104      8.3200074      2513.8817      6.2163914      4734.3009      37.632318
             -3      3465.0334      8.6819053      2724.3406      6.5041007      5186.8839      39.552655
           -2.9      3701.8554      8.8552785       2911.019      6.6259349      5498.6559      40.051314
           -2.8      3903.2507      9.0892353      3076.6634      6.8269479      5728.5762      40.291971
           -2.7      4092.1047      9.2602726      3226.7981      6.9613418      5965.2608      39.218675
           -2.6       4228.202      9.3319236      3338.5644      7.0243207      6092.7281      39.257337
           -2.5      4366.7369      9.4938986      3449.2185      7.1433357      6300.0058      39.645703
           -2.4      4497.6407      9.5799699      3555.7769      7.2463396      6479.5978      40.450125
           -2.3      4599.0133      9.6804898      3638.0284      7.3502491       6594.854      41.300433
           -2.2      4679.2977      9.6984836      3702.2727      7.3654166      6776.8017      40.502678
           -2.1      4756.6123      9.7816832      3764.0556      7.4493039      6850.0674      41.009481
             -2      4811.0632      9.8115548       3811.048      7.4510492      6819.8656      40.356968
           -1.9      4859.1236      9.8392485      3851.6092      7.4943304      6924.8183      42.041712
           -1.8      4900.5281      9.8345374       3883.056      7.4805057      7034.0578      38.726065
           -1.7      4936.3363       9.908248      3914.6506      7.5230802      6994.5397       41.50445
           -1.6      4964.5746      9.8498543      3936.7584      7.5209576      7062.3707      39.436213
           -1.5      5006.2834      9.9276977      3969.8145      7.6482446      7102.2847      38.823482
           -1.4      5041.6613      9.9623846      4001.2312      7.6007823      7198.4005      41.262628
           -1.3      5047.6869      9.9182365      4006.6153      7.5508057       7164.906      38.699698
           -1.2      5068.8366      9.9728413      4021.1243      7.6042948      7175.8836      40.903526
           -1.1      5096.5812      9.9647031      4046.0179      7.5860664      7173.6961      41.845106
             -1      5121.8016      9.9750584      4066.2742      7.6067631       7237.035        41.1781
           -0.9      5132.6892      10.031322      4073.7562      7.6564392      7285.1829      40.502863
           -0.8      5165.7013      10.013922      4103.0672      7.6759249      7347.2545      41.121798
           -0.7      5174.1712      9.9935404      4108.8721      7.6471223      7320.4042      41.011415
           -0.6      5200.7644      10.040117      4130.0551      7.6824979      7368.4455      39.368339
           -0.5      5191.1043      10.015217      4122.6402      7.6931154      7332.8905      40.746945
           -0.4      5207.4335      10.014217      4133.1944      7.6392184      7367.0969      40.094531
           -0.3      5188.0598      9.9880847      4120.6475      7.6354452      7336.9683      40.553128
           -0.2      5197.7763      9.9958345      4127.8989      7.6438533      7336.5658      39.294801
           -0.1      5218.6844      10.043327      4145.8844      7.7277259      7323.9029      40.984632
              0      5215.3522      10.048348       4141.218      7.6837388      7366.5612      41.780659
            0.1      5200.1803      10.026169       4132.354      7.7570036       7310.499      41.486287
            0.2      5213.5379      10.041935      4140.6769      7.6693619      7406.7396      41.920565
            0.3      5189.4155      10.012543      4123.3387      7.6881748      7346.5772      39.159642
            0.4      5191.5427      10.024097      4123.4177      7.6524691      7317.0516      41.557045
            0.5      5186.6107      10.006556      4116.1696      7.6410362       7348.476      39.598183
            0.6      5179.9904      10.034599      4112.9192      7.7706208      7377.8931      41.025662
            0.7      5163.9396      10.014627      4101.8914      7.6713367      7290.8961      41.984604
            0.8      5137.1326       10.02424      4078.1001      7.6684182      7238.7482      40.580367
            0.9      5123.9018      10.019931      4065.9368      7.6369571      7236.6404      41.443697
              1      5115.2601      10.010905      4060.1859      7.6923718       7246.007      41.442748
            1.1      5088.1667      9.9732415      4034.8526       7.586814       7239.926      40.511165
            1.2      5079.8856      9.9745721      4027.3872       7.588317      7205.4498      40.855849
            1.3      5036.9935      9.9635725      3996.0676      7.5790472      7123.6102      41.712435
            1.4      5031.5532      10.005626      3989.2609      7.6262225      7181.3679      43.020892
            1.5      4965.6575      9.9823162      3938.1447      7.6124121      7108.2423      41.975442
            1.6      4926.6288      9.9616806      3906.1125      7.5443937      6987.3245      42.196604
            1.7      4910.4731      9.9270232      3889.0761      7.5777682       7057.396      41.938944
            1.8      4854.6824      9.9043737      3845.4771      7.5287129      6961.7559      43.540354
            1.9      4801.6201      9.8514727      3801.8469      7.4482064      6889.2734      42.872591
              2      4746.7978      9.8039821      3756.4475      7.4058003      6820.1728      40.647556
            2.1      4686.1323       9.806963      3708.7703        7.38717      6708.1085      43.583154
            2.2      4599.6887      9.7390505      3637.9414      7.3783267      6559.1987      42.265053
            2.3      4509.3191      9.6846627      3564.6029      7.2865491      6502.2731        43.1978
            2.4      4393.7166      9.5682893      3469.2419      7.1844042      6321.7442      42.360946
            2.5      4227.8563       9.446965      3335.8977      7.0838821      6135.6975      42.365278
            2.6       4089.913      9.3292954      3224.8325      6.9918265      5956.8838      42.034649
            2.7      3907.1204      9.1455338      3076.9583      6.8358363      5701.8635       40.53565
            2.8      3685.0819      8.9671066      2902.4904      6.6889811      5362.7569      43.100342
            2.9      3472.4313      8.7253024      2728.4367      6.4744944      5143.4887      40.225791
              3      3192.8142      8.4605046       2508.613      6.2718204      4774.1033      39.239644
            3.1      2923.3253      8.1241084      2289.7634      5.9926093       4415.599      38.413475
            3.2      2625.6117      7.7371939      2054.6807      5.7469861      3965.5799      37.106692
            3.3      2312.7354      7.3414884       1805.583      5.3894433      3566.1951      36.586932
            3.4       2003.742      6.8531751      1561.3049      5.0022417      3090.3122      35.717191
            3.5      1699.3731      6.3722117       1319.367       4.617199      2699.3895      33.571811
            3.6      1397.6652      5.8130398      1083.1706      4.2210171      2211.7541      31.116664
            3.7      1113.4679      5.2511097      860.61366      3.7717357      1812.1469      28.888047
            3.8      859.22316      4.6666595      662.99117      3.3641553       1418.266      27.844694
            3.9      635.47495      4.0453108      487.01458      2.8687608      1103.3727      25.576068
              4      446.94311      3.4232921      341.27131      2.4085737      759.99844      22.597626
            4.1       297.9785      2.8414351      227.60111      1.9884059      518.35648      19.287719
            4.2      184.51521      2.2475114       140.2291      1.5622388      313.74904      17.575187
            4.3      109.19182      1.7063937      82.149545      1.1823536      216.63705      11.371863
            4.4      54.535807       1.271664      41.174235     0.86402836      97.132706      10.549276
            4.5      26.210924     0.86736081      19.607713     0.58694455       51.36929      6.6041534
            4.6      9.8085305     0.55824998      7.1879925     0.36193955      21.873466       5.442399
            4.7      3.4927596     0.32011794      2.5595403     0.21059125      6.2327233      2.1033902
            4.8      1.1291523     0.21282577     0.81581526     0.13031152      1.3625218     0.84186576
            4.9     0.75373896     0.17241299     0.31596753      2.9784366      1.0461039      1.2013699
              5     0.75373896     0.17241299     0.31596753      2.9784366      1.0461039      1.2013699
