#pt_bbZ-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      931.06549     0.86143944      719.47534     0.59659403      2147.7161      6.8393186
              5      1083.0315     0.68047561      857.18997     0.51687085      1491.1628      1.1801936
             10      879.56467     0.55959385      698.65568     0.43402727      1157.1606     0.84390521
             15      728.19005     0.49141037      579.56037     0.38935212      943.94753     0.69315332
             20      612.65303      0.4416433      488.25918     0.34887053      788.50351     0.60829653
             25       519.3145     0.40166875      414.20339     0.31821299       665.7191     0.54866267
             30      442.75375     0.36816618      353.23867     0.29182468      566.23871     0.49847005
             35      378.46367     0.33755933      302.07144     0.26868933      483.23702     0.45269541
             40      324.41441      0.3111414      258.95618     0.24771692      413.94459     0.42298386
             45        278.942     0.28720472      222.81368     0.22962183      355.40206     0.38555312
             50      240.28067      0.2659659      191.94494     0.21173169      305.99842     0.35585476
             55      207.14145     0.24661468      165.46848     0.19725733      263.75129     0.32859781
             60      179.36978     0.22836222      143.35384     0.18160077       228.1216     0.30979102
             65      154.62495     0.21149983      123.58094     0.17098563      196.68059     0.28570271
             70      134.65803     0.19707573      107.70241     0.15777745      171.10253     0.26568597
             75      117.04335     0.18350733      93.630252     0.14667196      148.68515     0.24647474
             80      101.86491     0.17099232      81.547835     0.13627695      129.26149      0.2282557
             85      88.552606     0.15922441      70.890163      0.1267273      112.37939     0.21176176
             90      77.608083     0.14929022      62.117368     0.11858496      98.525473      0.1997109
             95      68.295442     0.14273797      54.677803     0.11279177      86.559416     0.19129443
            100      59.832916     0.13071665       47.80353     0.10370395      75.981275     0.17551362
            105      52.771409     0.12364245      42.186666     0.09916417      66.933987     0.16993362
            110      46.520184     0.11635855      37.125348    0.094855716      59.120796     0.15925666
            115      41.087793     0.10889863      32.806864    0.086236995      52.162456     0.14784769
            120       36.27358     0.10225521      28.900944    0.080724085      46.175575     0.13833332
            125      32.144796    0.097132549      25.615958    0.076960032      40.893446     0.13393152
            130      28.743503    0.090839109       22.87304     0.07188439       36.62412     0.12421988
            135      25.525689    0.087574272      20.296044     0.06861589      32.555206     0.11985272
            140      22.891435    0.083014725      18.182495    0.065084049      29.223109     0.11345505
            145      20.200015    0.077630078      16.067709    0.061065018      25.729839     0.10733043
            150      18.233933    0.072975198      14.488363    0.057515722      23.256131     0.10007844
            155      16.273655    0.068388692      12.925834    0.053914321       20.76016    0.093835209
            160      14.661867    0.064718051      11.617438    0.050904113      18.762154    0.089016426
            165      13.244262    0.061604821      10.491245    0.048315375      16.953416    0.084518693
            170      11.835812    0.058660793      9.3783213    0.045667157      15.136769    0.080310209
            175      10.683504    0.055430423      8.4624448    0.043472973      13.664928    0.076374496
            180      9.7623873    0.055322199      7.7184777     0.04246123      12.519204    0.077474593
            185      8.6737477    0.050015322      6.8667653    0.039125392      11.101114    0.069136813
            190      7.8556799    0.047094733      6.2139054    0.036946217      10.063028    0.065043906
            195        7.25842    0.045520937       5.732197    0.035438818      9.3163675    0.062784886
            200      6.5176084    0.043566047      5.1559631    0.033849168      8.3405438    0.060279432
            205      5.9634508    0.042051383      4.7077283    0.032637011      7.6563534    0.058611794
            210      5.4675152    0.040028087      4.3181818    0.031235238      7.0100209    0.055729763
            215      4.9890344    0.039747287      3.9377352    0.030500331      6.4014526    0.055503325
            220      4.5098624    0.035784777      3.5593359    0.027732097       5.786994    0.049521235
            225      4.1340363    0.034776623      3.2612517    0.026901416      5.3077659    0.048295506
            230      3.8103181    0.033384631       3.004435    0.025847592      4.8935993    0.046426425
            235      3.4506473    0.032606898      2.7259154    0.025035634      4.4196148    0.045440911
            240      3.1426081    0.029960764      2.4720833    0.023190501      4.0470988    0.041388131
            245      3.0075218    0.029016484      2.3712903    0.022659843      3.8594473    0.040522321
            250      2.7296375    0.027941699      2.1482183    0.021531841      3.5122149     0.03861925
            255      2.4744372    0.026523695      1.9540497    0.020605372      3.1677531    0.037133406
            260      2.3315734    0.038746206      1.8241903    0.027985689      3.0232347    0.056713979
            265      2.1452383    0.025818079      1.6915827    0.019847072        2.75178     0.03644158
            270      1.9734075    0.024434815      1.5555015    0.018873674      2.5310741    0.035107926
            275      1.8413052    0.023089943      1.4485895    0.018141518      2.3684998     0.03362199
            280       1.717576    0.022937246      1.3499789    0.017689978      2.2108786    0.032688981
            285      1.4952826     0.02120526      1.1759997    0.016243962       1.923544    0.030063787
            290      1.4543051    0.022388873      1.1426319    0.016906073      1.8728131    0.032044913
            295      1.3443165    0.019684142      1.0546636    0.015103473      1.7347544    0.027459321
            300      1.2274927    0.019170616     0.96878709    0.014670326         1.5701     0.02695046
            305      1.1416989    0.018418706     0.89809411    0.014071039      1.4675457    0.025837816
            310      1.0283942    0.017831757     0.81162588    0.013784953       1.314971     0.02592368
