#    y_j1-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5    0.013217806    0.013217145   0.0099313192   0.0099308229    0.018172973    0.018172064
           -4.9    0.011415898    0.011415328   0.0071468995   0.0071465421    0.019075358    0.019074404
           -4.8    0.066756757    0.030047046    0.051385374    0.023147748    0.089116376    0.040763325
           -4.7     0.24189952    0.059895672     0.18971511    0.046788493     0.31494563     0.08022428
           -4.6     0.55185088    0.091036678     0.43993494    0.070659835     0.70039396     0.12421305
           -4.5      9.1120197     0.37817296      7.2314246     0.29680521      11.684498     0.52545905
           -4.4      15.312153     0.47964309       11.93743     0.36839596      20.087781     0.67421104
           -4.3      23.523882     0.59803787      18.650994     0.46540293       30.14675     0.83376951
           -4.2      35.024105      0.7253678      27.573803     0.57211695      45.309116      1.0030746
           -4.1      50.279679     0.86688316      39.617503     0.67446748      64.952439      1.2012042
             -4      68.287728        1.01845      54.037961     0.79617439      87.707997      1.4006635
           -3.9      90.254817      1.1703101      71.158257     0.91240471      116.15503      1.6438091
           -3.8      117.74123      1.3289811      93.366865      1.0403519      150.74269      1.8237606
           -3.7      150.51492      1.4968777      118.69675      1.1643305      194.28885      2.0535302
           -3.6      191.28903      1.6834605       150.5708      1.3053598      247.64164      2.3008219
           -3.5       235.0688      1.8706385      186.03176      1.4590762      302.07523      2.5539731
           -3.4      281.21646      2.0827568      222.72554      1.6272077      361.01326      2.8566319
           -3.3      338.84375      2.2469069       269.2752       1.766767      433.09526      3.0845892
           -3.2      395.99359      2.4133318      314.15146      1.9085411      507.50765      3.3169205
           -3.1      457.92294      2.6044942      363.16825      2.0451479       587.2119      3.5564285
             -3      517.10718      2.7686018      410.39732      2.1715509      662.48433      3.7596742
           -2.9      589.38254       2.954036      468.30413      2.3271985      754.07947      4.0272139
           -2.8      653.75977      3.1248172      519.99009      2.4477847      835.43539      4.2562188
           -2.7      727.84177      3.2716283      578.97255      2.5817874      930.05507      4.4491563
           -2.6      789.61742      3.4532536      628.72145      2.7165855      1007.8456      4.7309281
           -2.5      861.22796      3.5570634      684.86342       2.809125      1101.1865      4.8322206
           -2.4      927.08458      3.6983248      737.57861      2.9195933      1184.7085      5.0260795
           -2.3      996.60863      3.8219558      792.89298      3.0219219      1273.6713      5.1894043
           -2.2      1053.0986      3.9427909      838.01722      3.1091136      1345.6463      5.3485514
           -2.1      1119.1331      4.0658939      889.81651      3.1943269      1431.2991      5.4809088
             -2       1173.739       4.147503      934.24915      3.2836501      1499.1576      5.6100648
           -1.9       1233.454      4.2535849      981.24492      3.3424794      1576.3388      5.7319249
           -1.8      1290.2615      4.5841945      1026.9347      3.5930916      1648.0067      6.3319393
           -1.7      1333.4879      4.4741752      1061.2289      3.5245555      1703.2539      6.0909066
           -1.6      1385.4624      4.5385165       1103.457      3.5812977      1767.8337      6.1431062
           -1.5      1431.7591      4.5909742      1138.9282      3.6230989      1829.8098      6.1989285
           -1.4      1464.5897      4.6452152      1164.5097      3.6599952       1872.903      6.2969159
           -1.3      1505.9142      4.8653083      1196.2006      3.7966808      1928.0202      6.6184591
           -1.2      1534.3831      4.7509954      1218.9326      3.7345461      1964.2516      6.4175069
           -1.1      1579.1936      4.7882971      1254.8202      3.7691413      2019.6635      6.5404552
             -1      1602.9992      4.9059372      1273.6724       3.855483      2051.4019      6.6445188
           -0.9      1629.2942      4.9827396      1294.0893      3.9003471      2086.0283      6.7567178
           -0.8      1650.6712      4.9210132      1313.0207       3.888403      2109.0064      6.6594514
           -0.7      1667.1569      4.9517504      1324.0928      3.9263773      2134.5777      6.6917582
           -0.6      1685.4964      4.9745462       1339.072      4.0489715      2156.9811      7.0360055
           -0.5      1698.2506       5.025092      1348.6569      3.9640193      2174.3705       6.828605
           -0.4      1714.5645      5.1031033      1362.0706       4.026192      2194.2328       6.990696
           -0.3       1724.868      5.0373975      1370.4531      3.9690318      2206.9104      6.8012425
           -0.2      1728.2467      5.0300734      1372.8697       3.976744      2212.1386      6.8107878
