# pt_bbZ-zoom-m        central        num_err    min (scale)        num_err    max (scale)        num_err
# bbZ250
              0       224.6321      1.2577801      167.33132     0.78618267      728.05473       20.51213
              1      846.92558      2.2764406      632.42348      1.4844237       3532.989      23.529245
              2       1079.636      2.1184202      831.33869      1.4763271      2429.7072      11.061901
              3      1136.4421      1.9367644       887.2703      1.3996242      1939.9221      5.8049826
              4      1127.9826      1.7847567      885.68418       1.316498      1709.0403      3.9734055
              5      1083.6965      1.6616593       853.6493      1.2402283      1553.4839       3.183156
              6      1037.4408      1.5617617      818.71606      1.1768119      1443.1769      2.7212947
              7      986.24188       1.476293      779.09389      1.1194941      1348.6873      2.4327971
              8      937.74974      1.4045956      740.86492      1.0707627      1265.1789      2.2216044
              9      893.91097      1.3472693      706.90245      1.0441437      1196.0516      2.0616474
             10      847.07685      1.2881039      670.41267     0.99129258      1124.2115      1.9985121
             11      805.29158      1.2398114      637.71749     0.95915659       1062.575      1.8316932
             12      767.49851      1.1950085      607.87794     0.92857567      1008.6305      1.7833861
             13      732.91408      1.1553147      580.81954     0.89451645       960.0178      1.7232737
             14      699.09059      1.1186364      554.03422     0.86604352      913.06662      1.6033521
             15      671.32541      1.0871073      532.23958     0.84480759      874.40776      1.5683647
             16      640.83268      1.0557389      508.31601     0.82544693      832.28073      1.4834747
             17       614.2354      1.0269838      487.42299      0.8008852      795.93076      1.4359958
             18      590.96037      1.0021313      468.94026     0.78293715      764.91377      1.3990676
             19      565.88017      0.9766618       449.5678     0.77607874      730.21883       1.357752
             20      545.83784     0.95311635      433.48831      0.7497175      704.19943       1.313563
             21      523.88751      0.9302291      416.19805     0.73132652       674.9741       1.297518
             22      502.98451     0.90793729      399.72564     0.71628369      647.24117       1.252042
             23      483.75562      0.8878355      384.24127     0.69793849      622.32582       1.214007
             24      466.74972     0.86915749      371.06215     0.68398248      599.48424      1.1900335
             25      448.39585     0.84892085      356.38899     0.66853174      575.79488      1.1516589
             26      433.59518     0.83223112      344.64559     0.65631217       556.5348       1.135163
             27      418.09573     0.81433463      332.52436     0.64257105      535.96997      1.1143678
             28      403.01218     0.79752345      320.34504     0.62998928      516.79353      1.0817082
             29      388.54712     0.78234291      308.97606     0.61547934      497.73223      1.0594356
             30      374.01057     0.76382903      297.45682     0.60351062      478.82639      1.0297029
             31      361.24444     0.75082044      287.31782     0.59285025       462.2028      1.0473645
             32      348.94449     0.73448642      277.44975     0.58004891      446.72602      0.9911509
             33      337.06135     0.72052014      267.97877     0.56869856      431.48096     0.96924383
             34       324.9992     0.70506056      258.33963     0.55543598      415.95132     0.95192075
             35      314.07899     0.69282709      249.78432     0.54882981      401.58579       0.931661
             36      303.35064     0.67939714      241.29882     0.54154001      387.73405     0.91974643
             37      292.51088     0.66589276       232.5212     0.52807445      374.23655     0.89114697
             38      284.17499     0.65453489      226.05598     0.51874594      363.19675     0.88145581
             39      272.73554       0.640053      216.91981     0.50592868      348.61806     0.85875303
             40      263.96435     0.62822861      209.72629      0.4960753      337.92182     0.84399904
             41      255.00979     0.61692057      202.77462       0.486363      325.94066     0.82910936
             42      247.51375     0.61053317      196.83243     0.48134479      316.14697      0.8436087
             43      238.66561     0.59462134      189.78336     0.47874557      305.03558     0.80564523
             44      229.93503     0.58159262      182.74378     0.45958518      294.05396     0.78082083
             45      222.58522     0.57126466      177.02532     0.45280667       284.3923     0.76698107
             46      215.96456     0.56552256      171.84136      0.4517783      275.71657      0.7676473
             47      208.89497     0.55224418      166.23565     0.43747352      266.63612     0.73997991
             48      200.68154     0.54025295      159.56343     0.42729557      256.49463     0.72583646
             49      195.26072     0.53193497      155.29282     0.42047109      249.41846     0.71871378
             50      195.26072     0.53193497      155.29282     0.42047109      249.41846     0.71871378
