qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err ()                     

independent    0.5            0.5            0.0000000       +- 0.0000000      
independent    1              1              0.0000000       +- 0.0000000      
independent    2              2              0.0000000       +- 0.0000000      
