qTcut          mu_R/mWbb      mu_F/mWbb      XS +- err (NNLO.QCD)              

extrapolation  0.5            0.5            73124.563       +- 92.876495      
extrapolation  1              1              63554.006       +- 62.746089      
extrapolation  2              2              55861.310       +- 43.730497      

0.01           0.5            0.5            73100.367       +- 49.598664      
0.01           1              1              63536.012       +- 34.318825      
0.01           2              2              55847.837       +- 24.752470      

0.02           0.5            0.5            73112.140       +- 42.014579      
0.02           1              1              63546.598       +- 29.243997      
0.02           2              2              55857.080       +- 21.252994      

0.03           0.5            0.5            73100.571       +- 40.122999      
0.03           1              1              63540.463       +- 27.937541      
0.03           2              2              55854.184       +- 20.331604      

0.04           0.5            0.5            73077.165       +- 38.643941      
0.04           1              1              63525.196       +- 27.045464      
0.04           2              2              55843.889       +- 19.761825      

0.05           0.5            0.5            73052.898       +- 37.444517      
0.05           1              1              63509.906       +- 26.238974      
0.05           2              2              55834.097       +- 19.200177      

0.06           0.5            0.5            73032.133       +- 36.688756      
0.06           1              1              63497.284       +- 25.726983      
0.06           2              2              55826.434       +- 18.840083      

0.07           0.5            0.5            73037.670       +- 36.635925      
0.07           1              1              63501.819       +- 25.689529      
0.07           2              2              55830.254       +- 18.811060      

0.08           0.5            0.5            73023.488       +- 36.588488      
0.08           1              1              63493.209       +- 25.650668      
0.08           2              2              55824.972       +- 18.773924      

0.09           0.5            0.5            72992.395       +- 35.868699      
0.09           1              1              63472.678       +- 25.173402      
0.09           2              2              55811.130       +- 18.447660      

0.1            0.5            0.5            72984.255       +- 35.340988      
0.1            1              1              63468.183       +- 24.825316      
0.1            2              2              55808.678       +- 18.206850      

0.11           0.5            0.5            72964.849       +- 35.151833      
0.11           1              1              63455.892       +- 24.710498      
0.11           2              2              55800.746       +- 18.129891      

0.12           0.5            0.5            72951.738       +- 35.101779      
0.12           1              1              63448.324       +- 24.679868      
0.12           2              2              55796.493       +- 18.107792      

0.13           0.5            0.5            72949.860       +- 34.781346      
0.13           1              1              63447.182       +- 24.468941      
0.13           2              2              55795.929       +- 17.960473      

0.14           0.5            0.5            72930.805       +- 34.581535      
0.14           1              1              63434.708       +- 24.336552      
0.14           2              2              55787.628       +- 17.867120      

0.15           0.5            0.5            72925.545       +- 34.430032      
0.15           1              1              63432.494       +- 24.234283      
0.15           2              2              55787.221       +- 17.793870      

0.16           0.5            0.5            72930.533       +- 34.499026      
0.16           1              1              63437.206       +- 24.281800      
0.16           2              2              55791.563       +- 17.824404      

0.17           0.5            0.5            72920.947       +- 34.309036      
0.17           1              1              63431.409       +- 24.147712      
0.17           2              2              55788.106       +- 17.726309      

0.18           0.5            0.5            72912.445       +- 34.204426      
0.18           1              1              63426.377       +- 24.074944      
0.18           2              2              55785.198       +- 17.672738      

0.19           0.5            0.5            72906.548       +- 34.140327      
0.19           1              1              63423.519       +- 24.030951      
0.19           2              2              55784.072       +- 17.639496      

0.2            0.5            0.5            72903.519       +- 34.077498      
0.2            1              1              63422.087       +- 23.986602      
0.2            2              2              55783.662       +- 17.605723      

0.21           0.5            0.5            72896.817       +- 33.982479      
0.21           1              1              63418.369       +- 23.922690      
0.21           2              2              55781.745       +- 17.559847      

0.22           0.5            0.5            72891.783       +- 34.023356      
0.22           1              1              63416.059       +- 23.935581      
0.22           2              2              55781.008       +- 17.559952      

0.23           0.5            0.5            72899.054       +- 33.939796      
0.23           1              1              63421.862       +- 23.883113      
0.23           2              2              55785.844       +- 17.523963      

0.24           0.5            0.5            72880.607       +- 33.928876      
0.24           1              1              63409.369       +- 23.874306      
0.24           2              2              55777.201       +- 17.515460      

0.25           0.5            0.5            72885.572       +- 34.044669      
0.25           1              1              63413.521       +- 23.923405      
0.25           2              2              55780.717       +- 17.532433      

0.26           0.5            0.5            72872.362       +- 33.844084      
0.26           1              1              63405.030       +- 23.816228      
0.26           2              2              55775.195       +- 17.471524      

0.27           0.5            0.5            72872.038       +- 33.725731      
0.27           1              1              63405.925       +- 23.728505      
0.27           2              2              55776.676       +- 17.404965      

0.28           0.5            0.5            72863.183       +- 33.668951      
0.28           1              1              63400.479       +- 23.690624      
0.28           2              2              55773.356       +- 17.377426      

0.29           0.5            0.5            72858.139       +- 33.635754      
0.29           1              1              63398.163       +- 23.673868      
0.29           2              2              55772.610       +- 17.366263      

0.3            0.5            0.5            72852.521       +- 33.568025      
0.3            1              1              63395.203       +- 23.627058      
0.3            2              2              55771.182       +- 17.331818      

0.31           0.5            0.5            72848.802       +- 33.538360      
0.31           1              1              63393.384       +- 23.604108      
0.31           2              2              55770.500       +- 17.313106      

0.32           0.5            0.5            72846.108       +- 33.558117      
0.32           1              1              63392.540       +- 23.616501      
0.32           2              2              55770.675       +- 17.319585      

0.33           0.5            0.5            72844.668       +- 33.527439      
0.33           1              1              63392.432       +- 23.593852      
0.33           2              2              55771.317       +- 17.301725      

